search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante,Peso,Conectores de entrada
42, Parlante Portátil Jbl Flip 4 Bluetooth Gtia 1 Año Solo Febo ,3730,4350,106,99275,18 cuotas,207.22,NA,Envío a todo el país,NA,NA,4.8,205,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-453364621-parlante-portatil-jbl-flip-4-bluetooth-gtia-1-ano-solo-febo-_JM,173,26,4,1,1,#453364621,JBL,Flip 4,16 W,Activo,515 g,NA
43, Home Theater 5.1 Parlantes Avalon Bluetooth Usb Fm Control ,12990,NA,17,83,18 cuotas,721.67,NA,Entrega a acordar con el vendedor,NA,NA,4.7,3,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-456771386-home-theater-51-parlantes-avalon-bluetooth-usb-fm-control-_JM,2,1,0,0,0,#456771386,NA,NA,NA,NA,NA,NA
44, Parlante Portatil Bt Radio Fm Usb Aux Sd Ahorro Y Compras ,599,NA,70,127,18 cuotas,33.28,NA,Entrega a acordar con el vendedor,NA,NA,2,1,http://perfil.mercadolibre.com.uy/JESDEN+SA,https://articulo.mercadolibre.com.uy/MLU-446675269-parlante-portatil-bt-radio-fm-usb-aux-sd-ahorro-y-compras-_JM,0,0,0,1,0,#446675269,NA,NA,NA,NA,1.5 kg,USB
45, Parlante Portatil Bluetooth Jbl Charge 3 Batería Futuro21 ,6249,NA,47,6,18 cuotas,347.17,NA,Envío a todo el país,NA,NA,4.7,27,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-458974093-parlante-portatil-bluetooth-jbl-charge-3-bateria-futuro21-_JM,20,5,2,0,0,#458974093,JBL,Charge 3,20 W,Pasivo,NA,NA
46, Parlante Xiaomi Mi Bluetooth Speaker Azul-tienda Oficial ,59,NA,8,18,18 cuotas,113.57,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ESLOPETSAESLOPETSA?brandId=228,https://articulo.mercadolibre.com.uy/MLU-459818327-parlante-xiaomi-mi-bluetooth-speaker-azul-tienda-oficial-_JM,1,0,0,0,0,#459818327,Xiaomi,Bluetooth Speaker,3 W,NA,270 g,NA
47, Parlante Bluetooth Jbl Charge 3 Resistente Al Agua ,6300,NA,114,886,18 cuotas,350.00,NA,Envío gratis a todo el país,NA,NA,4.8,6,http://perfil.mercadolibre.com.uy/URU-MARKET,https://articulo.mercadolibre.com.uy/MLU-459229297-parlante-bluetooth-jbl-charge-3-resistente-al-agua-_JM,5,1,0,0,0,#459229297,JBL,Charge 3,20 W,Pasivo,NA,NA
48, Parlantes Home Xion 2.1 Bluetooth Radio Luces Futuro21 Dimm ,1699,NA,152,98,18 cuotas,94.39,NA,Envío a todo el país,NA,NA,4.6,28,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-446614556-parlantes-home-xion-21-bluetooth-radio-luces-futuro21-dimm-_JM,21,5,1,1,0,#446614556,Xion,HT226,NA,NA,NA,NA
49, Parlante Barra De Sonido Bluetooth Tv Potente Calidad Smart® ,1379,NA,28,1772,18 cuotas,76.61,NA,Envío a todo el país,NA,NA,4.7,3,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-455224414-parlante-barra-de-sonido-bluetooth-tv-potente-calidad-smart-_JM,2,1,0,0,0,#455224414,NA,NA,NA,NA,NA,NA
50, Home Parlantes Barra Sonido Bluetooth Tv Klip Xtreme Febo ,3725,NA,23,99933,18 cuotas,206.94,NA,Envío a todo el país,NA,NA,4,2,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-459248547-home-parlantes-barra-sonido-bluetooth-tv-klip-xtreme-febo-_JM,0,2,0,0,0,#459248547,Xtreme,NA,NA,NA,NA,NA
51, Parlante Portatil Jbl Go 2 Bluetooth Colores Futuro21 Dimm ,1299,NA,51,10,18 cuotas,72.17,NA,Envío a todo el país,NA,NA,4.8,214,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-446606517-parlante-portatil-jbl-go-2-bluetooth-colores-futuro21-dimm-_JM,181,29,2,2,0,#446606517,JBL,GO 2,3 W,Activo,NA,NA
52, Parlante Logitech 5.1 Bluetooth Sonido Envolvente Z607 Nnet ,155,NA,7,999,18 cuotas,298.38,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-462194828-parlante-logitech-51-bluetooth-sonido-envolvente-z607-nnet-_JM,1,0,0,0,0,#462194828,Logitech,NA,NA,NA,NA,RCA
53, Radio Y Parlante Bluetooth Mk-113bt Retro Circuit ,1260,NA,8,15,18 cuotas,70.00,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-447676940-radio-y-parlante-bluetooth-mk-113bt-retro-circuit-_JM,1,0,0,0,0,#447676940,NA,NA,NA,NA,NA,NA
54, Barra Sonido Bluetooth Tienda Oficial Thonet & Vander Grund ,393,NA,35,146,18 cuotas,756.52,NA,Envío gratis a todo el país,NA,NA,4.8,5,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,https://articulo.mercadolibre.com.uy/MLU-445297707-barra-sonido-bluetooth-tienda-oficial-thonet-vander-grund-_JM,4,1,0,0,0,#445297707,Thonet & Vander,Grund,NA,NA,NA,NA
55, Parlante Portátil Bose Revolve Soundlink Gtía. Oficial Amv ,309,NA,59,10,18 cuotas,594.83,NA,Envío a todo el país,NA,NA,4.8,8,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-443967982-parlante-portatil-bose-revolve-soundlink-gtia-oficial-amv-_JM,6,2,0,0,0,#443967982,Bose,Revolve,NA,Activo,0.66 kg,Auxiliar
56, Parlante Bluetooth T&g Portátil Con Correa 10w Rms Loi ,947,NA,5,999,18 cuotas,52.61,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-462549045-parlante-bluetooth-tg-portatil-con-correa-10w-rms-loi-_JM,1,0,0,0,0,#462549045,NA,NA,NA,NA,NA,NA
57, Parlante Jbl Flip 4 Original Portátil Bluetooth - Gtia 1 Año ,3999,NA,66,9941,18 cuotas,222.17,NA,Envío a todo el país,NA,NA,4.8,205,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-447579883-parlante-jbl-flip-4-original-portatil-bluetooth-gtia-1-ano-_JM,173,26,4,1,1,#447579883,JBL,Flip 4,16 W,Activo,NA,NA
58, Parlante Energy Sistem Tower 5 Bluetooth Blanco 2.1 60w Nnet ,159,NA,3,999,18 cuotas,306.08,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-453518763-parlante-energy-sistem-tower-5-bluetooth-blanco-21-60w-nnet-_JM,NA,NA,NA,NA,NA,#453518763,Energy Sistem,NA,NA,NA,NA,NA
59, Parlante Bluetooth Kolke Catch Portable 6w Rms Usb Fm Loi ,599,NA,16,9996,18 cuotas,33.28,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-460210748-parlante-bluetooth-kolke-catch-portable-6w-rms-usb-fm-loi-_JM,1,0,0,0,0,#460210748,Kolke,NA,NA,NA,NA,NA
60, Parlante Bluetooth Barra Sonido Potente Para Tv Usb Aux Clic ,1350,NA,9,NA,18 cuotas,75.00,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,https://articulo.mercadolibre.com.uy/MLU-453404970-parlante-bluetooth-barra-sonido-potente-para-tv-usb-aux-clic-_JM,1,0,0,0,0,#453404970,NA,NA,NA,NA,NA,NA
61, Parlante 15 Activo Led Bateria Bluetooth + Microfono Dimm ,109,NA,315,72,18 cuotas,209.82,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-463611013-parlante-15-activo-led-bateria-bluetooth-microfono-dimm-_JM,NA,NA,NA,NA,NA,#463611013,NA,NA,NA,NA,NA,NA
62, Parlante Kolke Estilo Torre Bluetooth Con Radio Fm Usb Nnet ,1813,NA,132,6,18 cuotas,100.72,NA,Envío a todo el país,NA,NA,4.4,19,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-449318005-parlante-kolke-estilo-torre-bluetooth-con-radio-fm-usb-nnet-_JM,14,2,1,1,1,#449318005,Kolke,NA,NA,NA,30 kg,NA
63, Parlantes Bluetooth 2.0 Thonet & Vander Vertrag Bluetooth ,199,NA,27,44,18 cuotas,383.08,NA,Envío gratis a todo el país,NA,NA,5,12,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,https://articulo.mercadolibre.com.uy/MLU-444255526-parlantes-bluetooth-20-thonet-vander-vertrag-bluetooth-_JM,12,0,0,0,0,#444255526,Thonet & Vander,Vertrag Bluetooth,NA,NA,NA,NA
64, Parlante Inalambrico 8000w Luces Bluetooth Microsonic Yanett ,175,NA,11,2,18 cuotas,336.88,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/UNIONELECTRODOMESTICOSLTDAU,https://articulo.mercadolibre.com.uy/MLU-451266414-parlante-inalambrico-8000w-luces-bluetooth-microsonic-yanett-_JM,2,0,0,0,0,#451266414,NA,NA,NA,NA,NA,Auxiliar
65, Parlante Multimedia Bluetooth Energy Sistem Tower 8 120w Amv ,239,NA,17,10,18 cuotas,460.08,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-452350467-parlante-multimedia-bluetooth-energy-sistem-tower-8-120w-amv-_JM,2,0,0,0,0,#452350467,Energy Sistem,NA,NA,NA,NA,NA
66, Parlante Bluetooth Mp3 Musica Usb Portable Ahorro Y Compras ,390,NA,13,187,18 cuotas,21.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/JESDEN+SA,https://articulo.mercadolibre.com.uy/MLU-456740342-parlante-bluetooth-mp3-musica-usb-portable-ahorro-y-compras-_JM,NA,NA,NA,NA,NA,#456740342,NA,NA,NA,NA,NA,NA
67, Parlante Barra De Sonido Bluetooth Tv Potente Calidad Smart® ,1379,NA,28,1772,18 cuotas,76.61,NA,Envío a todo el país,NA,NA,4.7,3,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=xAV90vlEjGNBKBMFL0Cr3uqnXNh%2BWO0mcqY2nXprt9X3HgFvSNagAXF0sKh9FKoHj5K7iRsNqClKscd%2Bn84Thxk1k2JubrTFzSX1MSX36mBPMydkRcXmiP55eXhaeTNjQUhpWqqCY9d%2BPTySdtO4VZJ0cY73k4QrCdtk5oxYx54VQ%2BDZChEG%2BIBKHbabwVA1PYWu6CoJB44uEa0ht2o%2BQHQVVY4i76seR6KzDeoX%2BUR9sdGcNKXF3KRvv2ikyOZclu5KmZU5P5dyI3d0szLjNj8SGnBvRrPJ4Bo45GCET1nMwwSU6Q%2Fww%2FLTBgYvtw0jRO12RSzWkev8wyNy9LVTYZW0W1sUpdhNgx61ki3MdCwhH2EK8nO%2FbOXO4Q1l3aqThMDp3Q3EunY90NFB0EpjzT48NkO4seYH2urfOlcDSeOpYer82mULOF36%2BWRXy4xC2xI%2FNK%2BT0j26qqlx8c8q4EeN%2F%2B6P%2Bu30BBOIXjblUhI7AYOSMRAmL2HBtmIrfUHhrvYE81gNl42yJCUylomfeG6SYVuwI89DvvivKal08%2F1tGWrMPk7TUZ4yIdnUx3xuu63UZFjP2enuMhAEfkPvKhT9eVVXx6nz%2FWSnL2rciUxls6YnVBIqOmDXNVBiYtP4e5L7dYR%2BrjwR61QPxY9t%2BaNm7ifyBVh3TBhORVobaLbVSd6uRZZddfpSvzHs6ye3hRmIOXdWD%2BFPQ7k3fmSCCaQ28LHY0wdMI85bC4NYgVCAvVhJte7yTcfRBIzadNggu3oXMH5xv2gKrHXTYvqNKM9sR1nR2KxTEMDZIPTONuJHJvnEv8JwF6yj78Huw5nViFF2br8Ivf1gzANJy6nkh01WcSj0qhidS730EgajbCqAJjdgUS0QPUgqv%2FvJC9xZWr8dbE1J0jMzK%2BdyP%2FMe%2FnVpW%2Bj8sCbvqBjRuNzoGH%2Bjc4eb7271uXqkteJwq%2BHMoXhlJcSB7xvYXj0uVBjhFHZ6JFyrosKpHFWUJZm0oSYbq8q0QEgXf7iVCpQkYAFlK%2Fn3RoaNjo%2FEgWJ8iPVH7yJl2Gx%2Fe%2BRPZ7FX1shsqDJeAlQESjiSycQvykvWMUosSSkTnTWJUJ0ReucgKWe186Oar71BDE85pyTm8xEBuasszns8KfalZ7pUz2MPlvBtMml8DQy9YLznFBGbT3dCLfyOR0nPCzm9khWx%2Fx%2FClfvB236jNMyZ2XkFHKnOXwx98h2p6nzHDUVe8sfVHWjobfgg0%2FcWXvnSR%2BIDjunpQmamQoxH%2FSHs%2BVJf4Re%2FufN5HtT9v6MgVltXFl2UKNgzD4%2Bjn3UX6RroGL00%2Fg9xF1LEkVHyRc%2FWRGLm1c50KHbNSr8KSgKzUnBWoqz6GpKlHK4VHRUmbXKFt7myPUmFwji3CDKLBcTFZQtox5ip8B%2BdP2d3hH5nvJkeSf6kHj%2F3ViDYR02oSoVnagXhvJZpU7HOfF08gYCspncIsg2%2Bv5FD89dXf50NdKuFTIUyS2KdLgCv7cYqeiBtvLon0llvvtFJPCEkr%2BXytkOIck03aV58uF9sPhnnLcBlB7%2FSnf7PUQZWiN58Oi67xVYWbnFNCFLWV870HNV4kHKD40p%2Blx68zfdMIHl6IwZKQreqSlBWNE9h9%2FsaRSVjK30QPMP0YK2gwLI1Q2Q8JtoVCParwEZf%2B1RrA4ClOC7t89pAMuBAjYWPvPwo1nNohapH2j6tpNqpdx8%3D,2,1,0,0,0,#455224414,NA,NA,NA,NA,NA,NA
68, Parlante Bluetooth Portátil Jbl Go 2 Original Easybuy ,1270,NA,12,3,18 cuotas,70.56,NA,Envío a todo el país,NA,NA,4.8,214,http://perfil.mercadolibre.com.uy/EASYBUYSHOP,https://articulo.mercadolibre.com.uy/MLU-453692877-parlante-bluetooth-portatil-jbl-go-2-original-easybuy-_JM,181,29,2,2,0,#453692877,JBL,GO 2,3 W,Activo,130 g,NA
69, Parlante Tipo Jbl Xtreme Bluetooth Portable Musica Waterpool ,1490,NA,62,938,18 cuotas,82.78,NA,Envío a todo el país,NA,NA,4,10,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-455224472-parlante-tipo-jbl-xtreme-bluetooth-portable-musica-waterpool-_JM,5,3,0,1,1,#455224472,Xtreme,Xtreme,40 W,Pasivo,NA,NA
70, Lámpara Parlante Bluetooth Luz Full Rgb Color Control Remoto ,350,NA,9,41,18 cuotas,19.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VIKEI+SA,https://articulo.mercadolibre.com.uy/MLU-461912199-lampara-parlante-bluetooth-luz-full-rgb-color-control-remoto-_JM,NA,NA,NA,NA,NA,#461912199,NA,NA,NA,NA,NA,NA
71, Parlante Tipo Jbl Xtreme Bluetooth Portable Musica Waterpool ,1490,NA,62,938,18 cuotas,82.78,NA,Envío a todo el país,NA,NA,4,10,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=4mwH1qCUxAqSojk4eLbd3C14t9SiMg%2FvwsNma%2FQ0M2a%2B1%2FkKgOYW7aHTlbJKqd5L20d0KgT07HQ6SeQqFTZpS4PdSFBKNFW%2FP1Do5%2BowwNRyteBd%2F5fQhyKhVcUz7fk%2B94f6sHg2UPr5IkNM94dXj5ZpgS9Z%2FXrwKIL6t0x%2FqehFd625ppm0MExeeqTzOypDe8SwxAmFtROfHmValquFry77A5XkRScWBUnr46NKxnL1Rpu7ChUq5Y%2BYDdO1tumGjkhGloqAbwKAyNTBFa%2Bz5s6YOkU%2FeXHERpbI8NOIoD786aBwCgU8nYe7NrYGZ31Za408E4WksLKCJ8iIcc%2BGbOCSVRZSycEV2HYV9s44YfmxKV0AiDwSBvUqJfQIgIruw8naElCoy0UlPADIzIIHE4jp03x3IVoUA029Fcx29yTqqZVr5n%2BuVyTvLQRt583YMylPH9vEjnrZ86Cn8G9bME1cwY5%2F7Ml6J5viIGTrArwhn40p1MCcoyIkR0a%2FGMWnO%2BbgvpVDFID87vatBHbkm2qx8gFajP7Xvh7JXGhdUt75Iv6MkaVyUMf%2F4FISzxfrXt4yvIOOXDNfkJyD8urGSRJmMunlomHXZz1dYAIkhwESfNdS%2BdEiQVfV2waA5YWuxsQB3Wp4i6A2z60KRzMA4aCY1713xpGAX%2Bkyp%2FV75YXNWEkVlqWmi1ljEwRYdnW2se0Df%2B8JdqrG9EwI7cwqwvVqqQdfDleiI7awwOoITcnJGj%2FySkjzdlJjVDe3pELsR%2Bav%2FZ8RS7brVsuODBhorfectJbYtiuiPVB%2B8L%2BxEXgLWnk3aOwc%2BVVaO2igRQNWcGvNV8fSrXCPQr%2Bzw%2FwaLu3s5HJ1zz9ifvKiQmm0vVrBIObUjd8BUxvyROJN7ix99niWArRl5dAKu%2FFl3eWl0e4yOioHsp89N32MIC3E508aILs2HUAaPGyyqJsSSl2kXspu5SdVy3N4mPvZvynLdGF1JLqIPlz26fM%2Fk4P3Cq8WlCx%2B%2F6PpEr7TMQDeM7vEIuHA1xp1S8kQUt6m2SDmxdBO7QD88tbmdN13e3JdNkMoc4BIQhO1m%2Fy7p%2FRQ%2FOiAWB36xv4rfjw%2FGKRDZG6F%2BDMADJTm5CnpaccFisxhFfab7qZEmmVenU93zlTXBKkZFWZDiQvO4vg3giVL1%2FuMSCqcb%2FfFrJ8XiKiYZR5rNgbQKqDzvJtjPnykTQyDySg%2BiO7IDONTyDNaJX636jF9FTtyEscySTrUmgGyb4BbRCYz2bT6CDC1JqULRrIUVjd0bt6MlkjO7Niz3L3k4UgJuTtd2eh5DNGSH1ngjWXFZYi96BLA3%2ByiJyacro6m7Fqo2pNZnOhW6YvFTzAeffySxiWzktgcyh9TyKanCi9Rwx%2FOHR8hmcKJf9zgFsT0xR5P2wri0Oe3P98fyNsNBWYkypCckrNxzc2Ji55KRA%2BMyOdvHtcB7HZfLxI34%2BY965PEgSNU0VwFQPAPy09J7PtSxpn3R6%2BndxzqzIGrU8p472y5qw0oilaGvJHD0rln%2BSAhnOjXBHbvnR%2Fz8OyB%2Bdd4dXByxbzGf8WmuVycVLjSHGCh5OZ5QDkh8dUF4KAEQhSzZrlqVxdtwvDf51rhCH01EM%2F99oKyvpvQp6MEqP%2BYijsvN7moxY84z64%2BAoJeMJu3YXmQYHvHt0ePZ7IfjvxksE7hkhqozf%2F%2BfmHBf0YCJuPK8Nvf,5,3,0,1,1,#455224472,Xtreme,Xtreme,40 W,Pasivo,NA,NA
72, Parlantes Portatiles Bluetooth Thonet & Vander Frei 10 Watts ,90,NA,171,37,18 cuotas,173.25,NA,Envío a todo el país,NA,NA,4.6,45,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,https://articulo.mercadolibre.com.uy/MLU-444219118-parlantes-portatiles-bluetooth-thonet-vander-frei-10-watts-_JM,27,18,0,0,0,#444219118,Thonet & Vander,Frei,10 W,Activo,NA,USB
73, Parlante Jbl Boombox 2x30watts Bluetooth Zonalaptop ,729,NA,1,NA,18 cuotas,1.403.32,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ZONALAPTOP+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463585646-parlante-jbl-boombox-2x30watts-bluetooth-zonalaptop-_JM,NA,NA,NA,NA,NA,#463585646,JBL,Boombox,NA,Activo,NA,NA
74, Parlante Buetooth Resistente Calidad Con Radio Y Micro Sd ,650,NA,41,6,18 cuotas,36.11,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-450436450-parlante-buetooth-resistente-calidad-con-radio-y-micro-sd-_JM,1,0,0,0,0,#450436450,NA,NA,NA,NA,NA,NA
75, Home Parlantes Subwoofer Bluetooth Usb Sd Tv Xtech Xts-450 ,4970,NA,5,99994,18 cuotas,276.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-456930402-home-parlantes-subwoofer-bluetooth-usb-sd-tv-xtech-xts-450-_JM,NA,NA,NA,NA,NA,#456930402,NA,NA,NA,NA,NA,NA
76, Parlante Portátil Jbl Go2 Bluetooth Sunkissed Cinn Zonatecno ,1379,NA,6,4,18 cuotas,76.61,NA,Envío a todo el país,NA,NA,4.8,214,http://perfil.mercadolibre.com.uy/ZONATECNO?brandId=628,https://articulo.mercadolibre.com.uy/MLU-459058649-parlante-portatil-jbl-go2-bluetooth-sunkissed-cinn-zonatecno-_JM,181,29,2,2,0,#459058649,JBL,GO 2,3 W,Activo,NA,NA
77, Mini Parlante Portátil Bluetooth Mp3 Sd Recargable Clicshop ,185,NA,45,37,18 cuotas,10.28,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,https://articulo.mercadolibre.com.uy/MLU-453546717-mini-parlante-portatil-bluetooth-mp3-sd-recargable-clicshop-_JM,NA,NA,NA,NA,NA,#453546717,NA,NA,NA,NA,NA,NA
78, Parlante Activo Multimedia 2x10 14.000w Usb Bluetooth - Ltc ,109,NA,244,3,18 cuotas,209.82,NA,Envío a todo el país,NA,NA,4.4,28,http://perfil.mercadolibre.com.uy/LATENTACIONSRL,https://articulo.mercadolibre.com.uy/MLU-443031419-parlante-activo-multimedia-2x10-14000w-usb-bluetooth-ltc-_JM,15,10,2,0,1,#443031419,Kolke,NA,NA,NA,NA,NA
79, Barra De Sonido Para Tv + Subwoofer Jbl Bar 5.1 ,899,NA,3,996,18 cuotas,1.730.57,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/URU_WOOFER,https://articulo.mercadolibre.com.uy/MLU-453742583-barra-de-sonido-para-tv-subwoofer-jbl-bar-51-_JM,NA,NA,NA,NA,NA,#453742583,JBL,NA,NA,NA,NA,NA
80, Parlantes Equipo Audio Sony V21d Bluetooth Pcm ,389,NA,69,999,18 cuotas,748.82,NA,Envío a todo el país,NA,NA,4.8,21,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-449857452-parlantes-equipo-audio-sony-v21d-bluetooth-pcm-_JM,16,5,0,0,0,#449857452,Sony,V21D,NA,NA,NA,NA
81, Parlante Portátil Inalámbrico Luz Bluetooth Radio Leds Usb ,550,NA,19,81,18 cuotas,30.56,NA,Envío a todo el país,NA,NA,3,2,http://perfil.mercadolibre.com.uy/CENTRALSHOP01,https://articulo.mercadolibre.com.uy/MLU-458587313-parlante-portatil-inalambrico-luz-bluetooth-radio-leds-usb-_JM,0,0,2,0,0,#458587313,speaker,NA,10 W,NA,NA,NA
82, Parlante G1188 Bluetooth C/correa Excelente Música Usb ,280,NA,22,NA,18 cuotas,15.56,NA,Entrega a acordar con el vendedor,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/FONOTIENDAUY,https://articulo.mercadolibre.com.uy/MLU-457605624-parlante-g1188-bluetooth-ccorrea-excelente-musica-usb-_JM,1,1,0,0,0,#457605624,Cafini,NA,NA,NA,NA,NA
83, Parlante Xion Torre Bluetooth Tower1 4000w Pmpo Usb Sd Pcm ,72,NA,4,999,18 cuotas,138.60,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-457730988-parlante-xion-torre-bluetooth-tower1-4000w-pmpo-usb-sd-pcm-_JM,NA,NA,NA,NA,NA,#457730988,Xion,NA,NA,NA,NA,NA
84, Parlante Bluetooth - Exteriores - Altec Lansing - Sonic Boom ,239,NA,2,8,18 cuotas,460.08,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NETPC+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-460641368-parlante-bluetooth-exteriores-altec-lansing-sonic-boom-_JM,NA,NA,NA,NA,NA,#460641368,NA,NA,NA,NA,NA,NA
85, Parlante Jbl Original Bluetooth Flip 4 + Auric Inalam ,4299,NA,4,995,18 cuotas,238.83,NA,Envío a todo el país,NA,NA,4.8,205,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-464526070-parlante-jbl-original-bluetooth-flip-4-auric-inalam-_JM,173,26,4,1,1,#464526070,JBL,Flip 4,16 W,Activo,NA,NA
86, Parlante Activo Jbl Js15bt 15 +1 200w Usb/sd Mp3 Bluetooth ,419,NA,27,972,18 cuotas,806.58,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/URU_WOOFER,https://articulo.mercadolibre.com.uy/MLU-445184799-parlante-activo-jbl-js15bt-15-1-200w-usbsd-mp3-bluetooth-_JM,2,0,0,0,0,#445184799,NA,NA,NA,NA,NA,NA
87, Barra De Sonido Tv Jbl Bar 5.1 4k Ultra Hd Bluetooth Febo ,30990,NA,1,99998,18 cuotas,1.721.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-463115780-barra-de-sonido-tv-jbl-bar-51-4k-ultra-hd-bluetooth-febo-_JM,NA,NA,NA,NA,NA,#463115780,JBL,NA,NA,NA,NA,NA
