search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante
1697, Parlante Logitech Ue Roll Bluetooth Blue ,234,NA,0,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WWW.CORPORACIONDASH.COM,https://articulo.mercadolibre.com.pe/MPE-432429036-parlante-logitech-ue-roll-bluetooth-blue-_JM,NA,NA,NA,NA,NA,#432429036,Logitech,NA,NA,NA
1698, A Pedido!! Parlante Iluv Syren Bluetooth/ Nfc / Hands Fr ,138,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REMATESYLIQUIDACION_PC,https://articulo.mercadolibre.com.pe/MPE-434726621-a-pedido-parlante-iluv-syren-bluetooth-nfc-hands-fr-_JM,NA,NA,NA,NA,NA,#434726621,NA,NA,NA,NA
1699, A Pedido!! Parlante Iluv Bluetooth Hands Free Bt Speaker B ,118,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REMATESYLIQUIDACION_PC,https://articulo.mercadolibre.com.pe/MPE-434727637-a-pedido-parlante-iluv-bluetooth-hands-free-bt-speaker-b-_JM,NA,NA,NA,NA,NA,#434727637,NA,NA,NA,NA
1700, A Pedido!! Parlante Calistop 620 Parlante Inalámbrico Blue ,529,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REMATESYLIQUIDACION_PC,https://articulo.mercadolibre.com.pe/MPE-434728069-a-pedido-parlante-calistop-620-parlante-inalambrico-blue-_JM,NA,NA,NA,NA,NA,#434728069,NA,NA,NA,NA
1701, Parlante Bluetooth Usb Memoria Microsd 5horas De Música ,40,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INVERSIONES+ALVINEC,https://articulo.mercadolibre.com.pe/MPE-436572681-parlante-bluetooth-usb-memoria-microsd-5horas-de-musica-_JM,NA,NA,NA,NA,NA,#436572681,Estándar,LN-14,NA,NA
1702, Parlante Bluetooth Xtech 2watts ,40,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NANDOXSM,https://articulo.mercadolibre.com.pe/MPE-436809337-parlante-bluetooth-xtech-2watts-_JM,NA,NA,NA,NA,NA,#436809337,NA,NA,2 W,NA
1703, Parlante Inalambrico Portable Bob Marley ( Em-ja007-nva ) ,175,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/YURIKODIANETOLEDOMANJO,https://articulo.mercadolibre.com.pe/MPE-436976353-parlante-inalambrico-portable-bob-marley-em-ja007-nva--_JM,NA,NA,NA,NA,NA,#436976353,NA,NA,NA,NA
1704, Parlante Inalambrico Portable Xiaomi Pocket 2 Lyyx01zm ,140,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/YURIKODIANETOLEDOMANJO,https://articulo.mercadolibre.com.pe/MPE-436976489-parlante-inalambrico-portable-xiaomi-pocket-2-lyyx01zm-_JM,NA,NA,NA,NA,NA,#436976489,Xiaomi,NA,NA,NA
1705, Parlante Bluetooth Jbl Go 2 Portatil Acuatico Ipx7 Dlectro ,119,NA,0,34,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,14,http://perfil.mercadolibre.com.pe/DLECTRO,https://articulo.mercadolibre.com.pe/MPE-437031286-parlante-bluetooth-jbl-go-2-portatil-acuatico-ipx7-dlectro-_JM,12,1,1,0,0,#437031286,JBL,GO,3 W,Pasivo
1706, Parlante Bluetooth Jbl Go 2 Portatil Acuatico Ipx7 Dlectro ,119,NA,0,11,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,14,http://perfil.mercadolibre.com.pe/DLECTRO.COM,https://articulo.mercadolibre.com.pe/MPE-437104874-parlante-bluetooth-jbl-go-2-portatil-acuatico-ipx7-dlectro-_JM,12,1,1,0,0,#437104874,JBL,GO 2,3 W,Activo
1707, Parlante Jbl Clip 2 Bluetooth Acuatico Ipx7 Tienda Dlectro ,229,NA,0,33,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DLECTRO.COM,https://articulo.mercadolibre.com.pe/MPE-437104891-parlante-jbl-clip-2-bluetooth-acuatico-ipx7-tienda-dlectro-_JM,NA,NA,NA,NA,NA,#437104891,JBL,Clip 2,3 W,Activo
1708," Scooter Balance Advance Ad-601, Bluetooth, Parlante, Luces ",615,NA,0,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WWW.CORPORACIONDASH.COM,https://articulo.mercadolibre.com.pe/MPE-432777161-scooter-balance-advance-ad-601-bluetooth-parlante-luces-_JM,NA,NA,NA,NA,NA,#432777161,NA,NA,NA,NA
1709, Parlante Bluetooth Tronsmart T6 Plus A Prueba De Agua ,289,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MULCOTEC,https://articulo.mercadolibre.com.pe/MPE-437314062-parlante-bluetooth-tronsmart-t6-plus-a-prueba-de-agua-_JM,NA,NA,NA,NA,NA,#437314062,Tronsmart,NA,NA,NA
1710, Parlante Responde Llamada Bluetooth C/microfono 3watts ,69,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVATRONIC+SAC,https://articulo.mercadolibre.com.pe/MPE-419235795-parlante-responde-llamada-bluetooth-cmicrofono-3watts-_JM,NA,NA,NA,NA,NA,#419235795,Skill,NA,6 W,NA
1711, Parlante Bluetooth Caraoke +microfono+bateria Externa ,100,NA,1,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GANAOFERTAS01,https://articulo.mercadolibre.com.pe/MPE-428678216-parlante-bluetooth-caraoke-microfonobateria-externa-_JM,NA,NA,NA,NA,NA,#428678216,NA,NA,NA,NA
1712, Parlante Bluetooth Jam Chill Out Hx-p202-gy Gris ,129,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERU_DE_SHOPPING,https://articulo.mercadolibre.com.pe/MPE-435618725-parlante-bluetooth-jam-chill-out-hx-p202-gy-gris-_JM,NA,NA,NA,NA,NA,#435618725,NA,NA,NA,NA
1713, Parlante No Bounds Em-ja015-rd House Of Marley Bluetooth ,225,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SERPROCTI+SAC,https://articulo.mercadolibre.com.pe/MPE-436571741-parlante-no-bounds-em-ja015-rd-house-of-marley-bluetooth-_JM,NA,NA,NA,NA,NA,#436571741,House of Marley,NA,NA,NA
1714, Parlante Amplificador Cafini Bluetooth Karaoke Cn-s2471fm-bt ,571,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INHOUSESHOP+PERU,https://articulo.mercadolibre.com.pe/MPE-437003003-parlante-amplificador-cafini-bluetooth-karaoke-cn-s2471fm-bt-_JM,NA,NA,NA,NA,NA,#437003003,NA,NA,NA,NA
1715, Parlante Soundbar Bluetooth E-350 Con Microfo Megarickhunter ,79,NA,0,900,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MEGARICKHUNTER,https://articulo.mercadolibre.com.pe/MPE-437328119-parlante-soundbar-bluetooth-e-350-con-microfo-megarickhunter-_JM,NA,NA,NA,NA,NA,#437328119,Seisa,E350,10 W,NA
1716, Parlante Bluetooth Impermeable - Music Must Go On ,69,NA,1,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/3BFACTORY.COM,https://articulo.mercadolibre.com.pe/MPE-429369897-parlante-bluetooth-impermeable-music-must-go-on-_JM,NA,NA,NA,NA,NA,#429369897,NA,NA,NA,NA
1717," Liquidacion! Parlante Inalámbrico Landbyte Bv210, Bluetoot ",134,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REMATESYLIQUIDACION_PC,https://articulo.mercadolibre.com.pe/MPE-434594726-liquidacion-parlante-inalambrico-landbyte-bv210-bluetoot-_JM,NA,NA,NA,NA,NA,#434594726,NA,NA,NA,NA
1718, A Pedido Parlante Calistop 7200 Parlante Alámbrico E Inalá ,936,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REMATESYLIQUIDACION_PC,https://articulo.mercadolibre.com.pe/MPE-434726526-a-pedido-parlante-calistop-7200-parlante-alambrico-e-inala-_JM,NA,NA,NA,NA,NA,#434726526,NA,NA,NA,NA
1719, A Pedido!! Parlante Iluv Bluetooth Bt Speaker Pink (pn Wav ,74,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REMATESYLIQUIDACION_PC,https://articulo.mercadolibre.com.pe/MPE-434727560-a-pedido-parlante-iluv-bluetooth-bt-speaker-pink-pn-wav-_JM,NA,NA,NA,NA,NA,#434727560,NA,NA,NA,NA
1720, Parlante Creative T3250 Bluetooth 2.1 - Negro ,239,NA,0,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KOBYINVERSIONESSAC,https://articulo.mercadolibre.com.pe/MPE-435634420-parlante-creative-t3250-bluetooth-21-negro-_JM,NA,NA,NA,NA,NA,#435634420,NA,NA,NA,NA
1721, A Pedido!! Parlante Iluv Syren Bluetooth/ Nfc / Hands Fre ,138,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REMATESYLIQUIDACION_PC,https://articulo.mercadolibre.com.pe/MPE-434727864-a-pedido-parlante-iluv-syren-bluetooth-nfc-hands-fre-_JM,NA,NA,NA,NA,NA,#434727864,NA,NA,NA,NA
1722, Parlante Skill Bluetooth Barril Pink Hands Free/micro Usb ,62,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/VIERA+ASOCIADOS,https://articulo.mercadolibre.com.pe/MPE-436126963-parlante-skill-bluetooth-barril-pink-hands-freemicro-usb-_JM,NA,NA,NA,NA,NA,#436126963,NA,NA,NA,NA
1723, Parlante Skill Bluetooth Barril Yellow Hands Free/micro Usb ,62,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/VIERA+ASOCIADOS,https://articulo.mercadolibre.com.pe/MPE-436126982-parlante-skill-bluetooth-barril-yellow-hands-freemicro-usb-_JM,NA,NA,NA,NA,NA,#436126982,NA,NA,NA,NA
1724, Parlante Bluetooth Acuático Manos Libres Micrófono Gift ,29,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSRA6692680,https://articulo.mercadolibre.com.pe/MPE-436462989-parlante-bluetooth-acuatico-manos-libres-microfono-gift-_JM,NA,NA,NA,NA,NA,#436462989,GN,ISC,NA,NA
1725, Nuevo Parlante Bluetooth 4.1 Acuático Ducha Resiste Al Agua ,25,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JERSON_MEZA,https://articulo.mercadolibre.com.pe/MPE-436820416-nuevo-parlante-bluetooth-41-acuatico-ducha-resiste-al-agua-_JM,NA,NA,NA,NA,NA,#436820416,NA,NA,NA,NA
1726, Parlante Inalambrico Portable Xiaomi Basic 2 Xmyx03ym ,130,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/YURIKODIANETOLEDOMANJO,https://articulo.mercadolibre.com.pe/MPE-436976427-parlante-inalambrico-portable-xiaomi-basic-2-xmyx03ym-_JM,NA,NA,NA,NA,NA,#436976427,Xiaomi,NA,NA,NA
1727, Smartlamp Lampara Inteligente Parlante Bluetooth ,89,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DGADGET.PE,https://articulo.mercadolibre.com.pe/MPE-437292620-smartlamp-lampara-inteligente-parlante-bluetooth-_JM,NA,NA,NA,NA,NA,#437292620,NA,NA,NA,NA
1728, Parlante Bluetooth Acuatico A6 Negro Megarickhunter ,34,NA,0,900,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MEGARICKHUNTER,https://articulo.mercadolibre.com.pe/MPE-437332966-parlante-bluetooth-acuatico-a6-negro-megarickhunter-_JM,NA,NA,NA,NA,NA,#437332966,Seisa,A6,5 W,NA
1729, Liquidacion! Parlante Inalámbrico Intense Devices Id-ds389 ,73,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REMATESYLIQUIDACION_PC,https://articulo.mercadolibre.com.pe/MPE-434594105-liquidacion-parlante-inalambrico-intense-devices-id-ds389-_JM,NA,NA,NA,NA,NA,#434594105,NA,NA,NA,NA
1730," Parlante Inalámbrico Logitech Ue Wonderboom, Bluetooth, Reca ",290,NA,NA,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LOGINSTORELOGINSTORE?brandId=21,https://articulo.mercadolibre.com.pe/MPE-435432139-parlante-inalambrico-logitech-ue-wonderboom-bluetooth-reca-_JM,NA,NA,NA,NA,NA,#435432139,LoginStore,NA,NA,NA
1731, Parlantes Subwoofer Spynk Halion Pantal Usb Sd Fm Bluetoot ,145,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436235916-parlantes-subwoofer-spynk-halion-pantal-usb-sd-fm-bluetoot-_JM,NA,NA,NA,NA,NA,#436235916,NA,NA,NA,NA
1732, Parlante Inalámbrico Element T6 Plus Resiste Agua Y Polvo ,289,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MULCOTEC,https://articulo.mercadolibre.com.pe/MPE-437314069-parlante-inalambrico-element-t6-plus-resiste-agua-y-polvo-_JM,NA,NA,NA,NA,NA,#437314069,Tronsmart,NA,NA,NA
1733, Microfono Inalámbrico Con Parlante Karaoke Bluetooth Dorado ,80,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KATHERINEASENCIOSGUTIERREZ,https://articulo.mercadolibre.com.pe/MPE-437329981-microfono-inalambrico-con-parlante-karaoke-bluetooth-dorado-_JM,NA,NA,NA,NA,NA,#437329981,NA,NA,NA,NA
1734, Parlante Bluetooth Usb Radio Karaoke ,100,NA,4,6,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CIROXELECTRONIC,https://articulo.mercadolibre.com.pe/MPE-423071099-parlante-bluetooth-usb-radio-karaoke-_JM,NA,NA,NA,NA,NA,#423071099,NA,NA,NA,NA
1735, Parlantes Bluetooth Ventas Por Mayor Se Envia A Provincia ,35,NA,5,45,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/23JOSEREVOLLEDO,https://articulo.mercadolibre.com.pe/MPE-423550062-parlantes-bluetooth-ventas-por-mayor-se-envia-a-provincia-_JM,NA,NA,NA,NA,NA,#423550062,NA,NA,NA,NA
1736, Bose Soundlink 3 Protector De Silicona Smatree Funda ,60,NA,10,11,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/VENTA_ONLINE_PERU,https://articulo.mercadolibre.com.pe/MPE-431636566-bose-soundlink-3-protector-de-silicona-smatree-funda-_JM,1,0,0,0,0,#431636566,Bose,III,NA,Pasivo
1737, Parlante Bluetooth Waterproof Shower Speaker Con Luces Led ,29,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PRECIO.PE,https://articulo.mercadolibre.com.pe/MPE-426243682-parlante-bluetooth-waterproof-shower-speaker-con-luces-led-_JM,NA,NA,NA,NA,NA,#426243682,NA,NA,NA,NA
1738, Speaker Parlante Bluedio Bs3 Inalámbrico ,129,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TAUR+PRODUCTOS,https://articulo.mercadolibre.com.pe/MPE-435949651-speaker-parlante-bluedio-bs3-inalambrico-_JM,NA,NA,NA,NA,NA,#435949651,NA,NA,NA,NA
1739, Parlantes Bluetooh Envio Provincia ,15,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REVOLLEDO2323,https://articulo.mercadolibre.com.pe/MPE-434442803-parlantes-bluetooh-envio-provincia-_JM,NA,NA,NA,NA,NA,#434442803,NA,NA,NA,NA
1740, Parlante Jbl Charge 4 Bt 100% Original 20horas 30w Acuático ,529,NA,0,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CARE1509251,https://articulo.mercadolibre.com.pe/MPE-436829855-parlante-jbl-charge-4-bt-100-original-20horas-30w-acuatico-_JM,NA,NA,NA,NA,NA,#436829855,JBL,Charge 4,30 W,Activo
1741, Parlante Bluetooth Vivitar Get Loud ,59,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JAVEN2015,https://articulo.mercadolibre.com.pe/MPE-436380148-parlante-bluetooth-vivitar-get-loud-_JM,NA,NA,NA,NA,NA,#436380148,Vivitar,VM60033BT-BLK-STP,NA,NA
1742, Parlantes Subwoofer Aries Halion 200w Usb Sd Fm Bluet Karoke ,315,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436242735-parlantes-subwoofer-aries-halion-200w-usb-sd-fm-bluet-karoke-_JM,NA,NA,NA,NA,NA,#436242735,NA,NA,NA,NA
1743, Parlante Portátil House Of Marley Chant Mini Navy Bluetooth ,185,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REBAJAS-RODIEL,https://articulo.mercadolibre.com.pe/MPE-432774363-parlante-portatil-house-of-marley-chant-mini-navy-bluetooth-_JM,NA,NA,NA,NA,NA,#432774363,NA,NA,NA,NA
1744, Parlante Portátil Bluetooth Jbl Xtreme 2 40w Acuático ,949,NA,3,53,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSCARENRIQUECASTILLOFALCON,https://articulo.mercadolibre.com.pe/MPE-429690934-parlante-portatil-bluetooth-jbl-xtreme-2-40w-acuatico-_JM,NA,NA,NA,NA,NA,#429690934,JBL,Xtreme,NA,NA
1745, Parlante Jbl Flip 4 Bluetooth Portatil ,329,NA,0,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,9,http://perfil.mercadolibre.com.pe/CARE1509251,https://articulo.mercadolibre.com.pe/MPE-436828500-parlante-jbl-flip-4-bluetooth-portatil-_JM,7,2,0,0,0,#436828500,JBL,Flip 4,16 W,Activo
1746," Coolbox - Parlante Bluetooth Speaker Fm,tf,usb,aux,mic ",69,NA,NA,50,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-436820714-coolbox-parlante-bluetooth-speaker-fmtfusbauxmic-_JM,NA,NA,NA,NA,NA,#436820714,Coolbox,JY-42SIL,NA,NA
1747, Parlante Portatil Bluetooth Jam Hang Up Hx-p101-rd Rojo ,89,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERU_DE_SHOPPING,https://articulo.mercadolibre.com.pe/MPE-435614702-parlante-portatil-bluetooth-jam-hang-up-hx-p101-rd-rojo-_JM,NA,NA,NA,NA,NA,#435614702,NA,NA,NA,NA
1748, Jbl Flip 4 Parlante Bluetooth Portatil Acuatico Bass Colores ,365,NA,0,10,NA,NA,NA,Envío gratis a todo el país,NA,NA,4.8,9,http://perfil.mercadolibre.com.pe/ALONSOFITNESS2,https://articulo.mercadolibre.com.pe/MPE-435685975-jbl-flip-4-parlante-bluetooth-portatil-acuatico-bass-colores-_JM,7,2,0,0,0,#435685975,JBL,Flip 4,16 W,Activo
1749, Soundbar 5.1 Canales Con Bluetooth Ha-rt40 ,799,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EMILYREYNAGA,https://articulo.mercadolibre.com.pe/MPE-435614398-soundbar-51-canales-con-bluetooth-ha-rt40-_JM,NA,NA,NA,NA,NA,#435614398,Sony,HT-RT40,NA,NA
1750, Parlante Bluetooth Cafini ,65,NA,1,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LEVEL-STORE,https://articulo.mercadolibre.com.pe/MPE-431349141-parlante-bluetooth-cafini-_JM,NA,NA,NA,NA,NA,#431349141,NA,NA,NA,NA
1751, Bola Parlante Bluetooth + Usb Luces Led Sicodelicas Ritmica ,40,NA,2,66,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ATOCONGOMULTISERVICE,https://articulo.mercadolibre.com.pe/MPE-423357222-bola-parlante-bluetooth-usb-luces-led-sicodelicas-ritmica-_JM,NA,NA,NA,NA,NA,#423357222,NA,NA,NA,NA
1752, Dancing Speaker Perrito Bailarín Bluetooth | Envío Nacional ,24,NA,7,92,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GOBESIMPORT,https://articulo.mercadolibre.com.pe/MPE-434238635-dancing-speaker-perrito-bailarin-bluetooth-envio-nacional-_JM,NA,NA,NA,NA,NA,#434238635,NA,NA,NA,NA
1753, Parlante Micronics 2.1 Liberty - Mic S7506bt 70w Bluetooth ,119,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KOBYINVERSIONESSAC,https://articulo.mercadolibre.com.pe/MPE-436534517-parlante-micronics-21-liberty-mic-s7506bt-70w-bluetooth-_JM,NA,NA,NA,NA,NA,#436534517,NA,NA,NA,NA
1754, Barra De Sonido Inalámbrica Samsung 80 W ,230,NA,5,8,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/APOLOSYSTEMONLINE,https://articulo.mercadolibre.com.pe/MPE-432107114-barra-de-sonido-inalambrica-samsung-80-w-_JM,NA,NA,NA,NA,NA,#432107114,Samsung,NA,NA,NA
1755, Parlante Activo Caja 12'' Mp3 Bluetooth 150w Jbl Js12bt ,880,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ELSHADDAI+STORE,https://articulo.mercadolibre.com.pe/MPE-434394935-parlante-activo-caja-12-mp3-bluetooth-150w-jbl-js12bt-_JM,NA,NA,NA,NA,NA,#434394935,NA,NA,NA,NA
1756, Mini Altavoz Función Múltiple Bluetooth Inalámbrico Spearker ,19,NA,4,96,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PRECIO.PE,https://articulo.mercadolibre.com.pe/MPE-431018992-mini-altavoz-funcion-multiple-bluetooth-inalambrico-spearker-_JM,NA,NA,NA,NA,NA,#431018992,NA,NA,NA,NA
1757, Minicomponente Equipo De Sonido Bluetooth Parlante Lg ,450,NA,1,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GEAN+AV,https://articulo.mercadolibre.com.pe/MPE-428852200-minicomponente-equipo-de-sonido-bluetooth-parlante-lg-_JM,NA,NA,NA,NA,NA,#428852200,LG,OM4560,NA,NA
1758, Emoji Speaker Bluetooth | Envíos A Nivel Nacional ,43,NA,2,97,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GOBESIMPORT,https://articulo.mercadolibre.com.pe/MPE-434237986-emoji-speaker-bluetooth-envios-a-nivel-nacional-_JM,NA,NA,NA,NA,NA,#434237986,NA,NA,NA,NA
1759, Parlante Bluetooth Samsung Level Box Mini Premium Negro ,239,NA,0,900,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MEGARICKHUNTER,https://articulo.mercadolibre.com.pe/MPE-434356916-parlante-bluetooth-samsung-level-box-mini-premium-negro-_JM,NA,NA,NA,NA,NA,#434356916,Samsung,NA,8 W,NA
1760, Parlante Bluetooth Waterproof Shower Resistente Al Agua ,20,NA,4,96,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PRECIO.PE,https://articulo.mercadolibre.com.pe/MPE-426243758-parlante-bluetooth-waterproof-shower-resistente-al-agua-_JM,NA,NA,NA,NA,NA,#426243758,NA,NA,NA,NA
1761, Paralante Bose Soundlink Micro Nuevo Sellado ,420,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JOTASURFING2008,https://articulo.mercadolibre.com.pe/MPE-436808198-paralante-bose-soundlink-micro-nuevo-sellado-_JM,NA,NA,NA,NA,NA,#436808198,Bose,soundlink micro,NA,Activo
1762, Altavoz Bluedio Bs-6 ,139,NA,1,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHBOSSPERU,https://articulo.mercadolibre.com.pe/MPE-435025405-altavoz-bluedio-bs-6-_JM,NA,NA,NA,NA,NA,#435025405,Bluedio,NA,NA,NA
1763, Parlante Bluetooth Master G Spb50 Radio Fm Mp3 Blanco ,35,NA,0,900,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MEGARICKHUNTER,https://articulo.mercadolibre.com.pe/MPE-429784256-parlante-bluetooth-master-g-spb50-radio-fm-mp3-blanco-_JM,NA,NA,NA,NA,NA,#429784256,Master-G,NA,5 W,NA
1764, Parlante Portatil Bluetooth Radio Fm Usb Con Luz Led Handsfr ,30,NA,243,207,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FACEIMPORT,https://articulo.mercadolibre.com.pe/MPE-427019692-parlante-portatil-bluetooth-radio-fm-usb-con-luz-led-handsfr-_JM,NA,NA,NA,NA,NA,#427019692,NA,NA,NA,NA
