search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Modelo,Tipo de casco,Línea,Tipo de visor,Materiales del exterior,Edad,Materiales del interior,Género,Modelo alfanumérico,Peso
47, Casco Cerrado Moto Hro Spartan Mica Transparente Rojo ,"1,147","1,350",65,7,18 meses,63.72,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,14,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-572886036-casco-cerrado-moto-hro-spartan-mica-transparente-rojo-_JM?searchVariation=27499572314,9,3,1,1,0,#572886036,Rojo,"Amarillo,S,L,XL,XXL",HRO México,Spartan,Integral,510,Simple,Policarbonato,Adultos,EPS,Unisex,NA,NA
48, Casco Abatible Negro Mate Doble Certificado Dot Ece Envio ,"1,299",NA,262,94,18 meses,72.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,22,https://perfil.mercadolibre.com.mx/REMATESCENTRO,https://articulo.mercadolibre.com.mx/MLM-553343875-casco-abatible-negro-mate-doble-certificado-dot-ece-envio-_JM?searchVariation=28662764648,16,5,0,1,0,#553343875,NA,"M MEDIANO 57-58,M L XL,GRANDE L 59-60,M",WINMEX,9984DOTECE,Integral,Abatible,Simple,Tricomposite,Adultos,Poliestireno,Unisex,DOT,1.4 kg
49, Casco Abatible Ls2 Edicion 400 Luminiscente Regalo Rider One ,"3,994",NA,110,60,18 meses,221.89,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,5,14,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-575930035-casco-abatible-ls2-edicion-400-luminiscente-regalo-rider-one-_JM?searchVariation=37637085932,14,0,0,0,0,#575930035,NA,"M,L,XL,XXL",LS2,Edición Especial Revista 400,Abatible,Easy,Doble,Policarbonato,Adultos,Resina termoplástica,Unisex,FF370,NA
50, Casco Roda Revenge Certificado Dot Incluye Mica (plata/humo) ,"1,399",NA,361,7,18 meses,77.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,119,https://perfil.mercadolibre.com.mx/SHOP+IGARTUA,https://articulo.mercadolibre.com.mx/MLM-620741508-casco-roda-revenge-certificado-dot-incluye-mica-platahumo-_JM?searchVariation=22706934737,93,19,4,1,2,#620741508,"Blanco,Negro Matte,Negro brilloso,Negro/Plata,Negro/Rojo,Rojo brillo","S,M,L,XL",RODA,Revenge,Integral,Abatible,Doble,Policarbonato,Adultos,Resina termoplástica,Unisex,NA,NA
51, Casco Integral Para Dama Balnco Y Rosa ,550,NA,631,13,18 meses,30.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,92,https://perfil.mercadolibre.com.mx/GUERREROBIKER,https://articulo.mercadolibre.com.mx/MLM-594680433-casco-integral-para-dama-balnco-y-rosa-_JM?searchVariation=23216264043,62,18,10,0,2,#594680433,NA,"S,M,L",Promoto,A-107,Integral,NA,Simple,ABS,Adultos,NA,Unisex,NA,NA
52, Casco Abatible Nolan Grex G9.1 Evolve 100% Italiano Ecer2205 ,"3,105","3,450",19,5,18 meses,172.50,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,29,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-605342949-casco-abatible-nolan-grex-g91-evolve-100-italiano-ecer2205-_JM?searchVariation=34687680735,23,6,0,0,0,#605342949,NA,"Negro,S,M,L,XXL",Grex,G9.1 Evolve,Rebatible,ABATIBLE,Doble,Policarbonato,Adultos,EPS,Unisex,NA,NA
53, Casco Abatible Joe Rocket Rkt 18 ,"2,799",NA,15,2,18 meses,155.50,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,5,4,https://perfil.mercadolibre.com.mx/ZAMUDIO8AA,https://articulo.mercadolibre.com.mx/MLM-670581665-casco-abatible-joe-rocket-rkt-18-_JM?searchVariation=34219004918,4,0,0,0,0,#670581665,Negro,"S,XL",Joe Rocket,rkt18 alter ego,Rebatible,RKT 18 Series,Doble,ABS,Adultos,Resina termoplástica,Unisex,NA,NA
54, Casco Abatible Risky Samurai Negro Naranja Dot Y Ece2205 ,"1,499",NA,69,11,18 meses,83.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,5,https://perfil.mercadolibre.com.mx/VALERIARIOU,https://articulo.mercadolibre.com.mx/MLM-660197893-casco-abatible-risky-samurai-negro-naranja-dot-y-ece2205-_JM?searchVariation=31791606682,5,0,0,0,0,#660197893,NA,"S,L",Risky,CAS-VA-32,Rebatible,ABATIBLE / MODULAR,Doble,Plastico ABS,Adultos,Resina termoplástica,Unisex,NA,NA
55, Casco Abatible Doble Certificado Dot Ece Y Envio Gratis ,"1,299",NA,339,40,12 meses,128.33,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,26,https://perfil.mercadolibre.com.mx/REMATESCENTRO,https://articulo.mercadolibre.com.mx/MLM-553341325-casco-abatible-doble-certificado-dot-ece-y-envio-gratis-_JM?searchVariation=38805074166,23,2,0,1,0,#553341325,"Amarillo Fluorescente,Negro mate,Rojo","GRANDE L 59-60,MEDIANO M 57-58,EXTRA GRANDE XL 61-62",WINMEX,9984DOTECE,Integral,ABATIBLE,Doble,Tricomposite,Adultos,Poliestireno,Unisex,NA,1.4 kg
56, Casco Abierto Joe Rocket Rkt 4 Series Negro Mate ,"1,499",NA,75,9,18 meses,83.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,14,https://perfil.mercadolibre.com.mx/SIGMA,https://articulo.mercadolibre.com.mx/MLM-628178801-casco-abierto-joe-rocket-rkt-4-series-negro-mate-_JM?searchVariation=39296541277,13,1,0,0,0,#628178801,Negro mate,"Negro mate,S,M,L,XXL",Joe Rocket,RKT4,Abierto,RKT 4 Series,Con lentes internos,Aleación termoplástica avanzada A.T.P.A. ?,Adultos,Hipoalergénico,Unisex,RKT4,NA
57, Casco Abierto Dama Ls2 Wave Blanco Rosa Rider One ,"1,650",NA,75,14,18 meses,91.67,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,17,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-590419903-casco-abierto-dama-ls2-wave-blanco-rosa-rider-one-_JM?searchVariation=36987477750,16,0,0,1,0,#590419903,Rosa/Blanco,S,LS2,Wave,Abierto,WAVE,Simple,Policarbonato,Adultos,Poliestireno,Femenino,OF561,NA
58, Casco Abierto 3/4 Ls2 Of599 Spitfire Negro Mate ,"1,588",NA,71,9,18 meses,88.22,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,45,https://perfil.mercadolibre.com.mx/ESNAKIZAR_GUADALAJARA,https://articulo.mercadolibre.com.mx/MLM-657190106-casco-abierto-34-ls2-of599-spitfire-negro-mate-_JM?searchVariation=32222759254,36,7,2,0,0,#657190106,Negro mate,"Negro,M,L,XL",LS2,Spitfire,Abierto,599,Simple,Policarbonato,Adultos,Poliestireno,Masculino,599,50 g
59, Casco Integral Joe Rocket Rkt 7 Series Solid Negro Mate ,"1,499",NA,355,1,12 meses,148.09,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,66,https://perfil.mercadolibre.com.mx/SIGMA,https://articulo.mercadolibre.com.mx/MLM-560440460-casco-integral-joe-rocket-rkt-7-series-solid-negro-mate-_JM?searchVariation=32224463858,59,6,1,0,0,#560440460,Negro mate,"Negro mate,XXL",Joe Rocket,Solid,Integral,RKT 7,Simple,Armazón de A.T.P.A.™ avanzado (Advanced Thermo-Poly Alloy Shell),Adultos,Hipoalergénico,Unisex,RKT 7,NA
60, Casco Joe Rocket Rkt 14 Ion Ece22.05 Negro Mate 2 Micas Mh&s ,"2,599",NA,53,18,18 meses,144.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,14,https://perfil.mercadolibre.com.mx/MOTO-HELMETS,https://articulo.mercadolibre.com.mx/MLM-661262739-casco-joe-rocket-rkt-14-ion-ece2205-negro-mate-2-micas-mhs-_JM?searchVariation=32180233837,11,3,0,0,0,#661262739,NA,"L,M,S,XL,XXL",Joe Rocket,RKT 14,Integral,iON,Doble,NA,Adultos,NA,Unisex,NA,NA
61, Auricular Bluetooth 4.2 Para Casco Con Micrófono ,347,NA,78,297,18 meses,19.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,2,https://perfil.mercadolibre.com.mx/JSMANSHOP,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=YLBA2PEzq5HSblahZlZQMnu%2FryB4cP0E93qoSPIiPEmbQ7bSFCwaFv1Muiq0vYyGjFYjMNSwAzScszTt9hRji2U7pPvYHaNJYL31xEuHNeRtYqbdZZ0y6WENtvQGeQzcaqDFHWXPQf3rp%2Bl%2BpEW0InSfOkzztLkV0qGcq5g3FhKo9W0qF1m2XnecI%2F6UhlFI%2F%2FMMxDsOpJ%2B7PTwfk5SWhcse7kJA%2Fy7dIqCWNoRFx1AJAr5qc673V3q42q%2Ba%2F%2F3fkP6hsS6tQFANsaXyenzzUkmW7yY4xlW6OkaskfkeQ2VN6KlBMZV39ITNyWloUu3WiLvI8VxMyJ6rz6SiAl%2BdhXOTwxH0bdaBCaemae0TXcKgdnap0jAtkta8UtYH%2BGAjz9kfTPwgBmM7rpG1B05WtPueWhXwuJuxIeLc7eDrZwv9j%2BzKtvNTB%2Fsi5Bl1%2B%2FPDVQWhQlPlLoYPdlLxFh%2B0aBprWQHv0QkfkGKlK%2F2CkUAtYscmPhhSrfDGs8gSwX%2Bz6uok8%2BPz6ieoIf6MkyqYMVoiACwcajQ35uUMqq3qqns3C6HQU3TF9afk4KkNgV%2BZo3OpUAYZHOsDeUSehRxzOQChCjTnqGATS0yZ5N14VWbQoF%2Bi1HNkDjCwsX%2B6ynrPgADtRovzmT2tFiE7imPx0u4T%2BQhsf1u%2B56afSGMYUNxsDR%2Fv2U6Fay3ITSXVxk98AAcXwP5fK2rnJKYGMWis%2Bkm9Id%2B4%2FlGw1t2V%2Fwhze4mjsdVjgWFUvmJOCkZHxp9CxYzOYLhB%2F%2F7lJn1JiJGuWxJS8kMzzg1%2Fk3f%2BGljNtvpIkJJvmx4rAe6QK3OxDLHBzqZScvX4ZFq9Cs6m8apKK%2FhoJxyQ%2BXaQPlg4Ujj3qGtxDL9ECUYcncuCj7XNlXlQwspY98qWgbvv8lHkTHIFx8uhmw35nS5ckrxJ%2BmD3U6XLKCfrBM%2FSlgcAr28uwbUu8IVmFEkoclJ7lblNBAmUv921oQOYpP0VEm4B%2FNzqheqvzxF9Ax8ytZk23xbULk5DuyJiUJaR45dk0bPzFVc21fIzYZubgVqehGgZm%2FtPB2MrRZ49cDEUc6COoO7BR1njFvRL%2BvZ%2B2u1qgskqNP1UIDnYVOtWGqbcASU92Mwkxj9WuuoUww4UD69rfqjdr7QKapw1kK%2BoZe1TtucOfl2dl3IXIU%2Fw9w7isr8AjGnh0DORwNthqkavYxRymhNmjUYvLs%2FHUOXvuRWStFiZBL4h2obQupaXQYCjISnSfujLncBGCGKKLJDMYBLqZzXxtRSyxUb8LnRzxWn4%2FTAJmz8hfmQ4PoThsQrV%2Bvm0gVA00bhw2RDvLMyFPuMPzCSsajz0kTbNtIVdCGw%2B7LsiZWMJw110xxl0bldhO1GOoXlQ2McIRXE4VCOM2IWJvYJCWB2rHhXJS5HfYijwfGV8MAcQyObq70aUiJFwC9XeH02re9fAUJ0okSlBHVf%2BepjrxcbDVbuzcGKRuwSKT084VHCwu1XoM%2FWkFWNvecN11WQfc6UgrWSWNXjONlxuh5xW%2B6Ch9XOkDadoatx5uxjJuDLV8LaNwGHGvzr60WWeYALcVsptHeERUVHOCUUGZUHOnHNclZkiXEl8a03ZrVuXExMX7%2FY5ZgHQvG%2BYX%2BK1vg%3D%3D,1,1,0,0,0,#667988493,Negro,17cm,JS-T1,JSMan-W6,NA,NA,NA,NA,NA,NA,NA,NA,NA
62, Casco Doble Proposito Ls2 Pioneer Gafas Humo Rider One ,"3,070",NA,56,4,18 meses,170.56,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,14,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-570817144-casco-doble-proposito-ls2-pioneer-gafas-humo-rider-one-_JM?searchVariation=38251041687,13,1,0,0,0,#570817144,NA,"S,L",LS2,Pioneer,Integral,trigger,Doble,ABS,Adultos,Resina termoplástica,Unisex,NA,NA
63, Casco Para Moto Cerrado Hro Mindtrick 512 Negro Blanco 2019 ,945,"1,050",25,6,18 meses,52.50,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-612810010-casco-para-moto-cerrado-hro-mindtrick-512-negro-blanco-2019-_JM?searchVariation=24658833502,1,0,0,0,0,#612810010,Blanco/Negro,"BLANCO,L,XL",Hro México,Mindtrick,Integral,512,Simple,Policarbonato,Adultos,EPS,Unisex,NA,NA
64, Casco Dama Abatible Faseed Fs-907 Fashion Certificado Ece ,"2,060",NA,34,2,18 meses,114.44,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4,3,https://perfil.mercadolibre.com.mx/SKULLGUARD_MOTO,https://articulo.mercadolibre.com.mx/MLM-610346429-casco-dama-abatible-faseed-fs-907-fashion-certificado-ece-_JM?searchVariation=36077174801,1,1,1,0,0,#610346429,NA,"L (59 - 60 cm),M (57 - 58cm)",Faseed,FS-907,Rebatible,Faseed,NA,ABS,NA,NA,NA,NA,NA
65, Casco Tipo Cross Stone Negro Verde Certificacion Dot Tallas ,769,NA,511,34,18 meses,42.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,16,https://perfil.mercadolibre.com.mx/VALERIARIOU,https://articulo.mercadolibre.com.mx/MLM-582814681-casco-tipo-cross-stone-negro-verde-certificacion-dot-tallas-_JM?searchVariation=23194390314,10,5,1,0,0,#582814681,Gris/Negro,"Negro/Gris,S,M,L,XL",Alessia,TIPO CROSS,Cross,CAS-CRO,NA,ABS,NA,NA,NA,NA,NA
66, Casco Ls2 Valiant Abatible Moto Calle Prox Gris 2019 ,"5,715","6,349",8,1,18 meses,317.50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-648143475-casco-ls2-valiant-abatible-moto-calle-prox-gris-2019-_JM?searchVariation=28801296777,NA,NA,NA,NA,NA,#648143475,Gris,XL,LS2,Prox,Rebatible,NA,Doble,KPA,Adultos,EPS,Unisex,NA,NA
67, Cascos Para Motociclistas Distintos Modelos ,"3,500",NA,0,12,12 meses,345.77,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BAJAJ+POLANCO,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=ek%2BT8aXq1mwyZQRiN5EkyeMO0ZBNT5ZZJsqbfwOui6OiGzIeHcYhO6LIrr6kqKBwm5KzZK%2BvG9iZcIpqFCKH2GmwCz%2FOAgz7wlC5EaNq3RyAlXXJkXgfmlQfuno7gSRRbyMW3al%2FrvczynQMllvqk%2BcSngNIuy2GqCMMNtHBgZwENoalaJjiKvnc%2BzPLCchNf%2Bzom5OyXHarEQNdILo%2BAC25UYZnf1lkBIPAj0U9Oz%2BtPpIw5RSAsxxWnR%2FVzSmpv5B%2F1p4ChD3Ro5TMJ46sSNrFdVIV4m9ZdO2x4PgfzyLWJr%2BWiASkidBYxwWxuswo%2B4o2pQrt%2BvjgnczLKisbvF%2BeVlyv1EF6X2XhZ4Hljq%2BQQ%2FfTZB6af206udupeuLEaOIdhtDKgyCE1J1THP5V8ishJ0F%2BqSh%2FqC6m1v%2B2ovxjEIFtoTVjZsxGtvcKPOIzkG53di4yveTI1%2BE%2B8%2Bc4K%2BVVD1FF96C41y5YEubMcmq%2BIt4QA9jQCSKb70Vg5%2BCosNyHTmEtF9MqCYVeiYxMWWAE%2BgUlXbLGuLZRwfi%2BECeErS0ycv32yYFncXllpWrgJ8iEW2vyg654sL3r%2Frz22iLR94xjoJgnTM1UJE78QtM6U5CoLuqDAHITXQi2%2BivU7LsY7uJiBT2xEQadrJbJ%2FyvSQeeKnBxVkOfB%2B5UJysl3BLYkHGT6EGHZbgAsGgx1FYSZexMNXgpRVZIjuwDr9fxkCamOHIDW2VN8NHiB%2F0f3nvg0EKY9KYPifiVGzq9f%2B5zak1ELfzUOdxzvTO8PiiXBa60QDGuhG4dJXQ0O%2F%2BKJZWZ4I6dxoeLLWFWKsSJ%2BdnCp61ebVbbNYSwxOwbrK1P%2Fv%2Fs1rI2hDdZDf75inzAQeIyp%2B7Vxp3tlO2l5hmKwnKqBrBDSmfXRK0TfVMQIV37Qsc7fRU863O6hSv%2FnM6ZxqFmhaa9doReAJM%2FQ0ZpLTiedQy7r5Bxgt%2B3QC%2Be1RqKCbpu5d3QoQhObwQ0NIr06jcwj4Xt7XTkwKb7ZJwwTAVQpS69Cy7nLBygB8ym5l2d611bYcWq7SWUPlTtlBGaca7HQ3wRyxD3uZZ3cXmV2gL%2BycfsZ%2B0GFKalocBaBhglk6QjKg3Zyzad%2F%2FNtihIsey%2FSWLCNvTJ76Scg09kc51FQV9OmaK5MViJHMH7wnqgzsMb%2FxRS0qe5h5BBgNoBPkUg7iEoPehgvclqF0DwUQDBnwDe5vysHrL75Mwd47cFZeGRXEosoeShOQHoMPROikM4Z5jbjCeeq1l%2FTqWxEaD7dkr2KfiAyVUrNaUFRdyIqsOjGwkUow2T1suEa4qoxvcy6ea%2B2mmq4x1VhGOaUQFajNRRi%2FJCYFSpBjXQLOqIWiiB%2FH0ka1UtRznSofr8HNkxTLD4CtOImvEWDZpDc8TtNNcidoqcKLY0YAE3OY%2BZCiTpCecSEmBK%2BLpq%2FHbifkaIZqEFXGgAnpMmEBTe6upc%2BFfUoVn5K9U8xq%2BAuW4%2FxfC4PAQlQFVdd8r8tffXcbnb67lUM6AZroUjncoSwAsfea1%2ByFcJ7bdG1cpOWQz9hdnIFCnejXw37%2F3Au%2B4wV%2FnfJz%2BsQZFmq8UrJ6%2Fzr7iFTyBjUJ1YdxxBoRaMZvVqgTrNG0yWCM4g%3D%3D,NA,NA,NA,NA,NA,#674640633,Negro,"M,L y XL",Shaft,Varios,Integral y Abatible,NA,Doble,Tela,Adultos,fibra,Masculino,NA,NA
68, Casco Oneal 3 Series Motocross Enduro Mtb Helium Azul 2019 ,"2,650","2,950",8,12,18 meses,147.22,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/OFICIAL+STORE?brandId=375,https://articulo.mercadolibre.com.mx/MLM-657927682-casco-oneal-3-series-motocross-enduro-mtb-helium-azul-2019-_JM?searchVariation=31257804272,1,0,0,0,0,#657927682,NA,"S,M,L,XL,XXL",O'Neal,Helium,Cross,3 Series,NA,NA,NA,NA,NA,NA,NA
69, Casco Abatible Modular Joe Rocket Rkt 18 Series Negro Mate ,"2,799",NA,113,11,12 meses,276.52,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,16,https://perfil.mercadolibre.com.mx/ESNAKIZAR,https://articulo.mercadolibre.com.mx/MLM-587543061-casco-abatible-modular-joe-rocket-rkt-18-series-negro-mate-_JM?searchVariation=24256605218,10,6,0,0,0,#587543061,Negro mate,"Negro mate,S,M,XL,XXL",Joe Rocket,RKT 18 Series Solid Matte Black,Rebatible,RKT 18 Series,Doble,Armazón de A.T.P.A.™ avanzado (Advanced Thermo-Poly Alloy Shell),Adultos,Hipoalergénico,Unisex,RKT18,NA
70, Casco Ls2 Valiant Abatible Moto Calle Prox Hi Vis 2019 ,"5,715","6,349",8,6,18 meses,317.50,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-648142575-casco-ls2-valiant-abatible-moto-calle-prox-hi-vis-2019-_JM?searchVariation=35500878933,NA,NA,NA,NA,NA,#648142575,NA,"L,XL,XXL",LS2,Pro X,Rebatible,399,Doble,KPA,Adultos,EPS,Unisex,NA,NA
71, Casco Abatible Con Gafas Negro Verde Comic Boom Tallas ,749,NA,61,4,12 meses,73.99,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,2,https://perfil.mercadolibre.com.mx/MSREFACCIONES,https://articulo.mercadolibre.com.mx/MLM-661399148-casco-abatible-con-gafas-negro-verde-comic-boom-tallas-_JM?searchVariation=32091261575,1,1,0,0,0,#661399148,Negro/Verde,XL,Alessia,CAS-ABA-84,Rebatible,ABATIBLE / MODULAR,NA,NA,NA,NA,NA,NA,NA
72, Mascara Moto Mask Shark Gogles Desmontable Casco 3/4 Oferta ,299,NA,20,24,18 meses,16.61,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SELLATODO,https://articulo.mercadolibre.com.mx/MLM-690541658-mascara-moto-mask-shark-gogles-desmontable-casco-34-oferta-_JM,NA,NA,NA,NA,NA,#690541658,NA,Sellatodomx,Sellatodmx,MaskShark,Motociclista,NA,NA,NA,NA,NA,NA,NA,NA
73, Casco Integral Bld Tapa Protectora Para Motocicleta ,500,NA,2,1,18 meses,27.78,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SESUCONSA.COM,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=c%2F4OF6UEnX4mJUpUdvOwJ4kJqSAZfN%2B0WDKKSed0Eewe%2BQPZTzno0s5R1TGQtCJb4aO4q9baQtdTOCKnj%2BfWqv%2B9VW%2Bvf0WT1TmxItdq3Gry58UVLyGGvhIAzGvgKSnT70wD%2FXE3pNjP%2B3VjB7pFq20heHnMGGTGD%2BBXHUBXSxG%2FZtY3EaVw2BnCUOyc%2F%2FeT64kzfjtrmD3yB4OWvMPv%2B1vp7Aiurf9RlRn1ddJJamuBFhFzS3izOzT%2FExtmLG12bvmBgni6IVnqSLMRKIgLuN6cJHvbjguUxbk%2FNefI%2BwDsqh6KjCpCC%2BGiiUIGy4Pn0VMz1MmG05RBJJwi3j5SWfrpzIF10eRo2zQ40ryb9vXEN8VCmQLpyIgNdbU%2FvpvSe6lOM3aNIRGBfspNEUKwsAkuPv%2FGSclG3sUATsXQR958dKkQ0YyxtxI5BWtkyILi2U2fv9t6qDYHp2XQy5f5%2BoPUaN4ceo1zSSaCecCA2%2BZwowIeRFE23kUcbGXgearU9O%2FEfMujNGSQxiMo3sqJqKBmSpSdR%2B4LN7ITYhQ4kcq%2FTDl1%2Fn2jwTs2cj4dIUrn2PWz9jikAeVFFAbduv0C95tEDI5wWt3LObmHBTJzW7YUovisuI5MJ4Y2cRPm%2B4OTjsLUYTaDW6dFyyeIoVDqXp5OwgSZgNpsBA%2BYM7lbcxKLHqmrirEaa9cYobS2uaZ%2BTzpV4P%2BcNs84RHLoTKvWXHMmb%2Ff6FDgvBUUrFIpV4UhPpsbUg22rG3lYbw9NibqrGWhYKimafGi0M1Sz9lz1jWFPPLVRyLV7yF8WzuY1l264slcKWXliRteOmHZD1lvg2RiL%2F25ejvT1SAzE%2FFwrD110W5pq4hpqA3qjulGsyzRcT0tFe0Q0YblM3dwjdG2oxJ%2B0DtUmj9SVeB5iyaX3u%2FuMZkoXTuAJf%2F%2Fabd9IJua3fnzxBH9w1o2BK0gBOU3kipwxt1k%2B%2FDVT0gT5nfACO1F2LktBk4J5gE92VRCySqODrl3Yt0gu896V4rwKB8ESKQL5vjoH9qCBhBe6UFk8fnIxiRtnbQVJibZgsy431QsP1ID0TEYOea8An%2FW1lHFYWMweA9HS193WhNmeH%2BaXFtDQv4ff6CxSyy%2F81%2BO3OXZfEfZd3ObgdDeE0Mb8zkoisgs2Qn4EO2%2BQ1lQ%2FUkmw8hYfN5cUsdzfaIOA%2BZxBVoTg1a2TGIWCGbMOY1xXjBdLXDrRBb%2F0z5FWTxmTE7vumnNyip%2FuVWPU8DC5IchBQ5LIJr6%2BUv1f2XvOEEgW1FMKb1kLgefa7QKMR5gqb1oa5fxLJLGIHbfl3wYFJxSde3TcUtUMO61gM4lV1OrSMe%2Bif5WtjmJ5RaRbDto%2BCFMZiXMHNiBdrtN5PNxoVkhfWgLGcEdrsymecHYG0oFS506JkfyT0x%2FGBJJnNcMJ%2BhtLIGK4sKeaG%2BSLjEzaKCv68siXADbElnkU2WkNufnGLpOYGFJm6u9QlV6Jn7u2uCNPvLzPXhgOmfZl4NdhL29nsK8zHs7Vd%2Bx%2BftPk7YKM9vA84dUpnbA2Us%2Baf1O7uZM03ntZaCaItmk5%2FdcwNf6yzqiV14TqQyeId5z99iFsRUzOvXmaBqS0kXP9UrclPe%2FbjkcUe5eIJO3q3dVI23TQMvkv,NA,NA,NA,NA,NA,#661506496,Rojo,L,BLD,BLD-829,Integral,NA,NA,NA,NA,NA,NA,NA,NA
