search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,Marca,Modelo,Tipo de casco
284, Casco Economico Moto Universal Negro Mate Brillante ,39,NA,"
			
				Nuevo
			
			
		",(25 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MOTOSHOCK+ZONE,https://articulo.mercadolibre.com.pe/MPE-435430599-casco-economico-moto-universal-negro-mate-brillante-_JM,NA,NA,NA,NA,NA,#435430599,NA,NA,NA,NA
285," Casco Ces Motocross Pack C/ Lentes, Guantes Y Cadena Nuevos ",199,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULLMOTOSPERU,https://articulo.mercadolibre.com.pe/MPE-435210364-casco-ces-motocross-pack-c-lentes-guantes-y-cadena-nuevos-_JM,NA,NA,NA,NA,NA,#435210364,NA,NA,NA,NA
286, Casco Agv Bulega Monito Valentino Rossi ,1100,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(8 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DIABLORACING,https://articulo.mercadolibre.com.pe/MPE-424277231-casco-agv-bulega-monito-valentino-rossi-_JM,NA,NA,NA,NA,NA,#424277231,NA,AGV,NA,NA
287, Casco De Motocross Negro Mate Visor Envios Todo Peru ,130,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ESE+QUIERO,https://articulo.mercadolibre.com.pe/MPE-432940934-casco-de-motocross-negro-mate-visor-envios-todo-peru-_JM,NA,NA,NA,NA,NA,#432940934,NA,NA,NA,NA
288, Casco Ls2 Black New! ! ! Importado De Italia New ! ! ! ,300,NA,"
			
				Nuevo
			
			
		",1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERUPROYECTOS,https://articulo.mercadolibre.com.pe/MPE-435982100-casco-ls2-black-new-importado-de-italia-new--_JM,NA,NA,NA,NA,NA,#435982100,NA,LS2,NA,NA
289, Casco Yohe 2 Visores Dama ,229,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-436019086-casco-yohe-2-visores-dama-_JM,NA,NA,NA,NA,NA,#436019086,NA,Yohe,NA,NA
290, Casco Ls2 Negro ,200,NA,"
			
				Nuevo
			
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ONEDEALER,https://articulo.mercadolibre.com.pe/MPE-436189854-casco-ls2-negro-_JM?searchVariation=39164623234,NA,NA,NA,NA,NA,#436189854,Negro,LS2,NA,NA
291, Casco Motocross Certificado Envios Todo El Peru ,195,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ESE+QUIERO,https://articulo.mercadolibre.com.pe/MPE-435035634-casco-motocross-certificado-envios-todo-el-peru-_JM,NA,NA,NA,NA,NA,#435035634,NA,NA,NA,NA
292, Casco De Motocros Estamos Por Miraflores ,225,NA,"
			
				Nuevo
			
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ESE+QUIERO,https://articulo.mercadolibre.com.pe/MPE-435035848-casco-de-motocros-estamos-por-miraflores-_JM,NA,NA,NA,NA,NA,#435035848,NA,NA,NA,NA
293, Casco De Moto Ls2 Importado Con Doble Visor ,220,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(44 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SEMA617314,https://articulo.mercadolibre.com.pe/MPE-433090486-casco-de-moto-ls2-importado-con-doble-visor-_JM,NA,NA,NA,NA,NA,#433090486,NA,LS2,NA,NA
294, Casco Abatible/ Articulado Doble Visor Vr Certificado Dot ,169,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMPORTGMR,https://articulo.mercadolibre.com.pe/MPE-436129520-casco-abatible-articulado-doble-visor-vr-certificado-dot-_JM,NA,NA,NA,NA,NA,#436129520,NA,NA,NA,NA
295, Casco Scooter 1storm Verde ,229,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HERCRU_PERU,https://articulo.mercadolibre.com.pe/MPE-431462332-casco-scooter-1storm-verde-_JM,NA,NA,NA,NA,NA,#431462332,NA,NA,NA,NA
296, Cascos Ls2 Nuevos Diseños ,250,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(47 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SEMA617314,https://articulo.mercadolibre.com.pe/MPE-433092000-cascos-ls2-nuevos-disenos-_JM,NA,NA,NA,NA,NA,#433092000,NA,LS2,NA,NA
297, Casco De Motocross ,165,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ESE+QUIERO,https://articulo.mercadolibre.com.pe/MPE-429707338-casco-de-motocross-_JM,NA,NA,NA,NA,NA,#429707338,NA,NA,NA,NA
298, Casco Cerrado Mandro C05 Todo Terreno Luna Negra ,100,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ESE+QUIERO,https://articulo.mercadolibre.com.pe/MPE-435651107-casco-cerrado-mandro-c05-todo-terreno-luna-negra-_JM,NA,NA,NA,NA,NA,#435651107,NA,NA,NA,NA
299, Mecanismo Casco Ls2 Ff-351 Ff-385 Ff-352 Ff-384 Ff-369 @tv ,38,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(44 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/*TRUJILLO.VENTAS*,https://articulo.mercadolibre.com.pe/MPE-436213224-mecanismo-casco-ls2-ff-351-ff-385-ff-352-ff-384-ff-369-tv-_JM,NA,NA,NA,NA,NA,#436213224,NA,LS2,NA,NA
300, Cascos Mrca Italiana Acerbis Nuevos Tenemos Tienda Fisica ,289,NA,"
			
				Nuevo
			
			
		",1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JOZJOZE,https://articulo.mercadolibre.com.pe/MPE-436445667-cascos-mrca-italiana-acerbis-nuevos-tenemos-tienda-fisica-_JM,NA,NA,NA,NA,NA,#436445667,NA,Acerbis,NA,NA
301, Casco Nutcase Para Niños(as) Baby Nutty Case ,200,NA,"
			
				Nuevo
			
			
		",1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CAAN6094005,https://articulo.mercadolibre.com.pe/MPE-432200399-casco-nutcase-para-ninosas-baby-nutty-case-_JM,NA,NA,NA,NA,NA,#432200399,NA,NA,NA,NA
302, Cascos Ym-632 ,89,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECH-COOL,https://articulo.mercadolibre.com.pe/MPE-435404314-cascos-ym-632-_JM,NA,NA,NA,NA,NA,#435404314,NA,NA,NA,NA
303, Foco Moto Faro Moto Exploradora U3 Faro Auxiliar U3 @tv ,110,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/*TRUJILLO.VENTAS*,https://articulo.mercadolibre.com.pe/MPE-436213263-foco-moto-faro-moto-exploradora-u3-faro-auxiliar-u3-tv-_JM,NA,NA,NA,NA,NA,#436213263,NA,NA,NA,NA
304, Casco Abatible/ Articulado Doble Visor Hgv ,109,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMPORTGMR,https://articulo.mercadolibre.com.pe/MPE-436974090-casco-abatible-articulado-doble-visor-hgv-_JM?searchVariation=39628576272,NA,NA,NA,NA,NA,#436974090,Negro,hgv,ABATIBLE,ABATIBLE
305, Casco Integral Asia Diseño Para Dama ,100,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMPORTGMR,https://articulo.mercadolibre.com.pe/MPE-433443530-casco-integral-asia-diseno-para-dama-_JM,NA,NA,NA,NA,NA,#433443530,NA,NA,NA,NA
306, Casco Integral Deportivo Therm Calav Con Lentes Incorporados ,150,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ESE+QUIERO,https://articulo.mercadolibre.com.pe/MPE-435762687-casco-integral-deportivo-therm-calav-con-lentes-incorporados-_JM,NA,NA,NA,NA,NA,#435762687,NA,NA,NA,NA
307, Casco Agv K1 Modelos Valentino Rossi 2018 ,950,NA,"
			
				Nuevo
			
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DIABLORACINGPARTS,https://articulo.mercadolibre.com.pe/MPE-436695010-casco-agv-k1-modelos-valentino-rossi-2018-_JM,NA,NA,NA,NA,NA,#436695010,NA,AGV,K-1,NA
308, Casco Icon Airflite Stim Rojo Talla L(59-60cm) ,310,NA,"
			
				Nuevo
			
			
		",(1 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ADVANCEMOTO,https://articulo.mercadolibre.com.pe/MPE-435632674-casco-icon-airflite-stim-rojo-talla-l59-60cm-_JM?searchVariation=40323675091,NA,NA,NA,NA,NA,#435632674,Rojo,Icon,Stim,Integral
309, Hoja De Sierra Customtaylor33 warhawk/mohawk De Hule Casco A ,187,NA,"
			
				Nuevo
			
			
		",1,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KECHVR.COM,https://articulo.mercadolibre.com.pe/MPE-436432425-hoja-de-sierra-customtaylor33warhawkmohawk-de-hule-casco-a-_JM,NA,NA,NA,NA,NA,#436432425,NA,NA,NA,NA
310, Alquiler De Motocicletas Para Viajes ,70,NA,"
			
				Nuevo
			
			
		",1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-436684775-alquiler-de-motocicletas-para-viajes-_JM,NA,NA,NA,NA,NA,#436684775,NA,NA,NA,NA
311, Casco Para Dama Mt Helmet Doble Cerificado Stock En Tienda ,339,NA,"
			
				Nuevo
			
			
		",1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JOZJOZE,https://articulo.mercadolibre.com.pe/MPE-436796181-casco-para-dama-mt-helmet-doble-cerificado-stock-en-tienda-_JM,NA,NA,NA,NA,NA,#436796181,NA,NA,NA,NA
312, Casco Abierto Tipo Policia Asia ,45,NA,"
			
				Nuevo
			
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMPORTGMR,https://articulo.mercadolibre.com.pe/MPE-436413536-casco-abierto-tipo-policia-asia-_JM,NA,NA,NA,NA,NA,#436413536,NA,NA,NA,NA
313, Casco Integral Hjc Capitan America De Marvel ,598,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HERCRU_PERU,https://articulo.mercadolibre.com.pe/MPE-431462231-casco-integral-hjc-capitan-america-de-marvel-_JM,NA,NA,NA,NA,NA,#431462231,NA,HJC,NA,NA
314, Casco De Motocross Negro Brillo Doble Visor ,150,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ESE+QUIERO,https://articulo.mercadolibre.com.pe/MPE-436777137-casco-de-motocross-negro-brillo-doble-visor-_JM,NA,NA,NA,NA,NA,#436777137,NA,NA,NA,NA
315, Casco Ls2 Ff323 ,620,NA,"
			
				Nuevo
			
			
		",1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GANDHYND,https://articulo.mercadolibre.com.pe/MPE-436465552-casco-ls2-ff323-_JM,NA,NA,NA,NA,NA,#436465552,NA,LS2,NA,NA
316, Casco Ls2 Abatible Y Con Doble Visor ,399,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(48 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SEMA617314,https://articulo.mercadolibre.com.pe/MPE-433090909-casco-ls2-abatible-y-con-doble-visor-_JM,NA,NA,NA,NA,NA,#433090909,NA,LS2,NA,NA
317, Casco Abierto Chopper Piloto Vintage Con Visor Mili Verde ,199,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-435857160-casco-abierto-chopper-piloto-vintage-con-visor-mili-verde-_JM,NA,NA,NA,NA,NA,#435857160,NA,NA,NA,NA
318," Casco Hoken Triple Certificación, Dot - Ece-r - Snell ",220,NA,"
			
				Nuevo
			
			
		",1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MERCOMAX+SAC,https://articulo.mercadolibre.com.pe/MPE-436706102-casco-hoken-triple-certificacion-dot-ece-r-snell-_JM,NA,NA,NA,NA,NA,#436706102,NA,NA,NA,NA
319, Casco Abierto Chopper Piloto Vintage Con Visor Negro/rojo ,199,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-435855715-casco-abierto-chopper-piloto-vintage-con-visor-negrorojo-_JM,NA,NA,NA,NA,NA,#435855715,NA,NA,NA,NA
320, Casco Abierto Chopper Piloto Vintage Con Visor Negro ,199,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-435855862-casco-abierto-chopper-piloto-vintage-con-visor-negro-_JM,NA,NA,NA,NA,NA,#435855862,NA,NA,NA,NA
