search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Tipo,Color
704, Casco Moto Abatible Casco Abatible Moto Visor Sol Fgn ,32.99,NA,6,59999,12,2.749,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ADKAR+SHOP,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=c9tGmZcQiBOZjcy3yVTq7ri86OLio4wYRQzjMc5603ig6Qz4XsNW6r1bV8fCxC82fob40stU1OFXxzDenQ1SO98UzZr26ylkT%2FyPxm2p9vvjNDdEt1HoGqytZul8fo8Pzua4Tg5LTvhpwbhcSI9o4RZbTBNFRghGyYOneDd6oE5yqpu3xiwAXQwux9oeh9CYRsGC0GoM8sm9EpzToIu4oOwG%2BAG5rrS7B5xPsDQIgd%2FMVEqXWicD%2BwFyDMe7YRZhftMgqS7QXJF9NWRRyqBe7AK6ctInHnB0kC58YUDW7FBky0WsbXAF%2F9YaFtt6vVu6JliawY6knqSo6sySBQ08KGf2A7JDIeaKZKhJ%2FtIufDfQRbEjfUl4MrRDACxC4cB0Q6vKCDeRoYei9J5JqXmV3R68X1vgaqJA97%2FblbxPaHS3kulbTbv4d9b%2BSFWWPoPlcdkejXqhX81SJ8RzckBgEZuKjwJgoerK45azyd1qSSMcLccQ%2BibRgZZKYhnYgB%2F8KtYl8qnDipLf35NaWAJ6WL2kT69cFVIW9ZvuSbiBdg%2BMs6mfbeWV1zwqvPycb8vN2tn%2BmdjP2TemCZzblRROrthrTsLpSg5gywmAf4Vqw90oCY03UwE4UWRC%2BiDhdRbqHo3ikt6woHOmGWzW8i209kkj9M36FNj9S06fBR6uwYMOIg2tv5U1%2B%2FO2OEfA5S5iI5ELnau8xeAATBifOkE9bWejJbvNFT%2F5XZf2VRWOvSsjZiewK6o6lo7OCEKMnauqUO439oKOL54C%2BqWQETrO5kH1%2FFUs4LHYJw9QD9LC%2Fna6RTluXSsUhyskjck%2FMwRs9R2VwxrO%2Buu9gtgBUmAfFONdZlPoFpCiffTB%2Fc77xvXzp0EStgzS%2BOzHxh81RNz274OhQw1TKTrmD0JqiGT40EsKDRSI4%2BILL2%2FFcZXQoPthEKdz03CRMtotVZvcKqAIYmH8o99ToktTvcUg6QKIRX%2FDqydsaoOcci%2BW0tJBIB69SVHFULkxnfnue0sgjZL%2FM5Xvy4zs%2BjJCt19cCZ85AtIcfFFLKVECI0lBL98%2B%2FfzG02strO05vzFTbrptS1zJhCIggW4YIx5lxGlTb%2BowIeIxHOeX6IL1L6iBr9Y4dEZrkHmAV1wq9tRsxPSKmPW3%2FrfndLfuqJSMATNEMZ3cD94xO1ROb1oSPxiDHGepfJlozZb3YT9LhujVM8RK%2BuWzKzKAkySaNvp2%2FnYdQPMsLwaQJgaU6%2F89PtgDSmJo%2BB%2Fc2mtn%2Fb5qk%2FomNbXnvGHcMIZJKnp7fH32mPK040M2OlHniYGjlvQEAY0LlS8CeaWJVSFkz9%2FhOXdJbZs%2Fqd9uoQ7qxtOMr6oZPMwfGf7mpjSppGPSi4%2B6SLvbBjC2Dz2lahxLH5poVj%2BtYcD0eugZf31d%2BpAUfN0n7jlBws4HD1TrZ2iiYMw40ImYg%2BUEMnkkzTu9niT3gTWkwtbb%2F%2FIh6QKUgktVXXBhAYB6AbZjTLx6CaheaHco6Ec530oy5BtST9s5dmU0GM6X26NtsijnnZ7wQe9WyJBuKtVgNWZp42cGGeITohP4XZeFVc4TbSsNDLV6DnTl7j81POob9LeEA6vxDO1oKFHJX4sHnoWO1qgSC5NBlVDEWN%2BHRsEpMVCbMUrpIpG9zgLiTGRnBuCBYMYkp4In3IIEqYI8vjl2Q2gekGsKM1tdzp%2F2tB%2Fcd3dwnzfiVDHavtXZMRjk5N6FEnJdwTVYj7FQXYlSIgASMWsDkBik1InfTYf7pi48SnXCwoQLvuu%2FVE9RY0qOzBnSb%2B6Fn7sJV0eiY6TlIwK12uZKFadej6FNUY3j5bQy6p%2F8jVx75IQlzmaSC2C%2B3UXLGpK2USV6uWGC6CPU7K1hSctzNbq8KyfPz%2BDiGfEbwtIT1UeeS4pn2CrQkXwT,NA,NA,NA,NA,NA,#497098651,Negro,"L : 58-60,xl 60-62cm",FGN,NA,862,Rebatible,NA,NA
705, Casco Moto Shoei Neotec 2 Gris Mate ,449.992,NA,2,7,6,74.999,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-465068691-casco-moto-shoei-neotec-2-gris-mate-_JM?searchVariation=38591917556#position=19&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,2,0,0,0,0,#465068691,Gris,"S,M,L,XL",Shoei,NA,Neotec II,Rebatible,NA,NA
706, Casco Moto V1 Motif Amarillo Fox ,116.992,149.990,NA,118,6,19.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SPATRAIL?brandId=287,https://articulo.mercadolibre.cl/MLC-471093206-casco-moto-v1-motif-amarillo-fox-_JM#position=20&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#471093206,"L - Amarillo,M - Amarillo,S - Amarillo,XL - Amarillo",NA,Fox,V1,Casco Moto V1 Motif Amarillo Fox,NA,NA,NA
707, Casco Motos Cross Enduro Niño Ghb ,42.9,NA,0,NA,6,7.150,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALDSMOTORS,https://articulo.mercadolibre.cl/MLC-457898477-casco-motos-cross-enduro-nino-ghb-_JM#position=21&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#457898477,NA,NA,NA,NA,NA,NA,Cross,NA
708, Casco De Motocicleta Para Hombre Y Mujerde Doble Lente Jieka ,9.854,NA,0,999,12,821,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/LANLINGXINCL,https://articulo.mercadolibre.cl/MLC-484806816-casco-de-motocicleta-para-hombre-y-mujerde-doble-lente-jieka-_JM#position=22&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#484806816,NA,NA,Jiekai,NA,JK-512,Integral,NA,NA
709, Casco Moto Ls2 Ff320 Stream Counture Negro Azul ,89.99,NA,NA,10,12,7.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-467386859-casco-moto-ls2-ff320-stream-counture-negro-azul-_JM#position=23&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#467386859,"L,XL",,LS2,STREAM COUNTURE,Ff320,Integral,NA,NA
710," Casco De Moto Vega Vintage Para Hombres Y Mujeres, Diseño De ",86.815,NA,0,100,6,14.469,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-475623468-casco-de-moto-vega-vintage-para-hombres-y-mujeres-diseno-de-_JM#position=24&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#475623468,NA,NA,Vega,NA,NA,Integral,NA,Negro brillante
711, Casco Moto 4rs 09b Hk Negro Verde Integral Con Sun Visor Dot ,38.99,NA,59,60,6,6.498,NA,Envío gratis a todo el país,NA,NA,3.8,6,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-448636999-casco-moto-4rs-09b-hk-negro-verde-integral-con-sun-visor-dot-_JM#position=25&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,2,2,1,1,0,#448636999,"S,M,L",,4rs,NA,09b hk green,Abierto,NA,NA
712, Casco Moto Jiekai Abierto Cara Carreras Equitación Vendimia ,9.423,NA,0,7,12,785,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRATECHCL,https://articulo.mercadolibre.cl/MLC-466949290-casco-moto-jiekai-abierto-cara-carreras-equitacion-vendimia-_JM#position=26&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#466949290,NA,NA,Jiekai,NA,"Black, Size M",Integral,NA,NA
713, Casco Moto Marca Airoh Modelo Valor Raptor Amarillo(talla M) ,118.9,NA,0,1,6,19.817,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FULLPACIFICO.CL,https://articulo.mercadolibre.cl/MLC-487054009-casco-moto-marca-airoh-modelo-valor-raptor-amarillotalla-m-_JM#position=27&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#487054009,Amarillo,NA,Airoh,Valor,Valor,Integral,NA,NA
714, Casco Moto V1 Motif Rojo Blanco Fox ,116.992,149.990,NA,118,6,19.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SPATRAIL?brandId=287,https://articulo.mercadolibre.cl/MLC-471093224-casco-moto-v1-motif-rojo-blanco-fox-_JM#position=28&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#471093224,"L - Multicolor,M - Multicolor,S - Multicolor,XL - Multicolor",NA,Fox,V1,Casco Moto V1 Motif Rojo/Blanco Fox,NA,NA,NA
715, Casco Motos Ajustable Visor Anti-raya 72853 / Fernapet ,32.99,NA,0,60,6,5.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FERNAPET,https://articulo.mercadolibre.cl/MLC-444661469-casco-motos-ajustable-visor-anti-raya-72853-fernapet-_JM#position=29&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#444661469,NA,NA,NA,NA,NA,NA,NA,NA
716, Casco Moto Shoei Vfx-w Blanco ,369.99,NA,NA,6,6,61.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-452087095-casco-moto-shoei-vfx-w-blanco-_JM?searchVariation=18362710284#position=30&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#452087095,Blanco,"Blanco - L,Blanco - M,Blanco - S,S,M,L",Shoei,NA,VFX-W,Cross,NA,NA
717, Casco Moto Shoei Rf-1200 Flagger Tc3 ,389.99,NA,NA,3,6,64.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-452087101-casco-moto-shoei-rf-1200-flagger-tc3-_JM?searchVariation=18362734938#position=31&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#452087101,TC-3,"TC-3 - L,TC-3 - S,S,L",Shoei,NA,RF-1200,Integral,NA,NA
718, Trenzas De Casco De Rampa Gradiente De Motocicleta De 60 Cm ,6.311,NA,0,5,12,526,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/HOMEGARDENTOYSCL,https://articulo.mercadolibre.cl/MLC-469454237-trenzas-de-casco-de-rampa-gradiente-de-motocicleta-de-60-cm-_JM#position=32&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#469454237,NA,NA,NA,NA,NA,NA,NA,NA
719, Casco Moto Ls2 Ff352 Gold Negro Gris Naranjo ,52.99,NA,NA,3,12,4.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-480651080-casco-moto-ls2-ff352-gold-negro-gris-naranjo-_JM#position=33&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#480651080,Negro Gris Naranjo,XXL,LS2,NA,FF352 Gold,Integral,NA,NA
720, Casco Moto Ls2 Ff390 Breaker Negro Matte ,108.99,NA,1,25,12,9.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-466357792-casco-moto-ls2-ff390-breaker-negro-matte-_JM#position=34&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#466357792,"M,L,XL,XXL,XXXL",,LS2,NEGRO MATTE,FF390 BREAKER,Integral,NA,NA
721, Casco Integral Moto Casco Moto Mujer Hombre Casco De Moto ,16.99,NA,12,29998,12,1.416,NA,Envío a todo el país,NA,NA,3,1,https://perfil.mercadolibre.cl/ADKAR+SHOP,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=wEp4ogR8awiB0YmyUcn3R91e%2BCWN66M4nb%2BS0AftAh8mtJn29Qc4fiS%2BQPkMP0FepMkVQVwci%2BJQszClk%2Bj890v7oxcBjQxDjH2Gf8C8Tz2H%2FhTOxW%2FLdepxtvv3VYbqKuR8t5MM1WQeMWxwTKW96tcRXqxseu%2BZVg6ckZAwedQ3rQPU%2FoAUXynS3lkOVP8Qi2%2FbxTtlaRGsMoMBz8onLHnjtiEkc8DWsZ6eKYYjGWG1ZWkLP7NI%2Fba9Dy%2FqFSRePa61IcxnL2dczTSpKGCTHolawivTR5k7aLokdVrpeF9rZY7aiUp0n6DbVzDeezQMADdDfunjpQ7akVBG4gH8bsfYBTND5kE0hzyR0RadTHezZeDl1T51XRv7RjEXj%2F86lX%2BZTUSx4Y1FhFbNZZIxDEV6b3I6ODf3WH%2Fx9Y%2F7XB88B%2B8ECbgZD7lF3eyl2Exkx%2B6cf6pzExqtq8M1jBa%2BAh%2BVCi9XFkcGSTRE0CoCmnGATdwlTeapz8F2Vpx38CslaY%2Bl1BEdPE0XFVronKE3bylEUMj3QmGCwYLpn0Zk8e3j8MMp2LtsDy1B87EqiOYWwc%2F%2FNYPHlFBreXnpLFt60vvYclhLNQDsVMT8aUSEUYG4WqHqhyIFcqmrf2m34JTVCaUs1kK1ismysLGrX%2BLtumKny1TiEW%2B9BY5FG0zSh6QmlZUEIT%2Bm8SgLs8WPgJPHsONXBrWfDsP9v1Oo%2B1mb48DdsEeE4RoKCgy2mDm54dQd5%2F%2Bvae3aYRcpZALc6l304HzCAQN1HSBj52daA9sOcOu8vRnYg3YDmm3NwhsR0X4figGqE0Xl3wk9xNUz%2Bn8XCTO6%2F7%2B22F5bZAH0jmaSB3ow6YY087%2FDDydGB%2F0KfJGlut0L1%2FQGa%2Fh03q7usuPhBnqJjMUn9KgbqzhI7ixbGNo5H9U34ngLPYU%2Bb8ZF26BD1IXQjWGbCXTHuVPJsEEmh9ioB5rRSM5wqojplZcvvzlEGqZo0wXEjz3EZVc1loaEyRkEoi5KLZq4r2bVcAzXMCcDsAhPVIxebUHOrI1ZYLmVcKj8WKML8OSEd4i2qeerFeyW6WfoUnwWZuUlgJF7np5NDeqKUGkeiaQYEklNM9ut4pwrvPbJG1OOga7m8TPOcTZ92xJiysobmQw4js09wJQ0cZgpfQBOW7zRJNax9Ps1bGqUlGDxPWVrq7SIdmPVpO47Iv6%2Buz6ynEflGX3%2F3S%2B8%2BRzbNiXxLg%2FvIfAUsinuq7rBzcramEj3C32XerrTjKx2jaH18vB00P0etuUwfAncKmAlfNLaHW0SAX7u8uIjbcFfSTQrtmcTnhSjOJu69pSD%2FVPaQEnEXdudcs4jvEYF4Ae7HGxwjuBvAe6SMgRpNELi5TlEAm3%2B1h18Jn12Iv%2FaWDiGLDKkNIc3iU20SF3pDCtbJm%2F0%2BKIBj33%2Bqo1IEORGj%2FYbtG%2F25Z1nlA3BxaAnRKXsA0dzhTqcEQgkqPGsDmdlWnc9RYdl%2BfuTa66b%2FwpWuq7OwNsR5zAIrDb4wEdfvS2TB2Vk88Az7Trs%2FF0vu8UiGN7DMoMROWTFIZQlKTRCstpwBHLbk7HZQcGvdogHAH%2FdwDHKFUXWyKtxMMSARoW07JOBt69BuE34xRuThi17Mh6WgTR4Z%2FX9kHUkIojrCFs%2FMsWDkORSj7E5ediTzNUgPP%2FYt431mwlbIKfBSYqUd0sYEWczczuTVLs2ZaD1vpcedy4kQNkQplonz%2F25rN%2FLvDRtFRLE21LIerxDFnpUOQyrgWtW4JNhkOZNgdLbavFNRT6TjlVvBCBj%2FL%2FQ7qxVS%2BVe0RRvreKq%2Fnaap8oQLUtqrPXAutGFbUok3dtYDRxujbDOEAbp%2BHOomeNJTJu%2BS4WgAe6PAVpQNtHeM5cKlDRvL6PkP1302mMlSdGHllkPZ7GaJ4iddllL1w%3D%3D,0,0,1,0,0,#489451079,Negro mate,Tamaño: 54-60cm,SAFEBET,NA,NA,Integral,NA,NA
722, Casco Moto Shoei X-spirit 3 Laverty Tc4 ,649.99,NA,NA,4,6,108.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-482014092-casco-moto-shoei-x-spirit-3-laverty-tc4-_JM?searchVariation=34318662777#position=36&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#482014092,TC-4,"S,M,L,XL",Shoei,NA,X-Spirit III,Integral,NA,NA
723, Casco Moto Ls2 Ff352 Negro Matte ,52.99,NA,2,4,12,4.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME+STORE,https://articulo.mercadolibre.cl/MLC-467703257-casco-moto-ls2-ff352-negro-matte-_JM#position=37&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#467703257,NA,"XL,XXL",LS2,NEGRO MATTE,FF352 ROOKIE,Integral,NA,NA
724, Casco Moto Shoei Rf-1200 Marquez Digi Ant Tc5 ,389.99,NA,1,1,6,64.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-452056639-casco-moto-shoei-rf-1200-marquez-digi-ant-tc5-_JM?searchVariation=33930539369#position=38&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#452056639,TC-5,XL,Shoei,NA,RF-1200,NA,NA,NA
725, Casco Moto Shoei X-spirit 3 Brink Tc1 ,649.99,NA,NA,6,6,108.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-461163052-casco-moto-shoei-x-spirit-3-brink-tc1-_JM?searchVariation=24694973139#position=39&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#461163052,TC-1,"L,M,S,XL,S,M,L,XL",Shoei,NA,X-Spirit III,Integral,NA,NA
726, Casco Moto Shiro Sh-600 Negro Mate ,79.99,NA,2,10,6,13.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-461163542-casco-moto-shiro-sh-600-negro-mate-_JM#position=40&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#461163542,Negro mate,"S,M,L",Shiro,NA,SH-600,NA,NA,NA
727, Casco Bell Moto-3 Amarillo Scrambler Cafe Racer Enduro Retro ,249.99,NA,0,2,6,41.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PINCHEIRAMOTOS.OFICIAL,https://articulo.mercadolibre.cl/MLC-463459125-casco-bell-moto-3-amarillo-scrambler-cafe-racer-enduro-retro-_JM#position=41&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#463459125,NA,NA,Bell,NA,Moto-3,Cross,NA,NA
728, Casco De Motocicleta Bell Moto-9 Flex Mcgrath Monster Replic ,772.694,NA,0,99,6,128.782,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239882-casco-de-motocicleta-bell-moto-9-flex-mcgrath-monster-replic-_JM#position=42&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#478239882,NA,NA,Bell,NA,Moto-9,NA,NA,NA
729, Obk Cuero Harley Casco Motocicleta Cara Abierto Helicóptero ,63.078,NA,0,15,12,5.256,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AGENTWALKERSCL,https://articulo.mercadolibre.cl/MLC-482107305-obk-cuero-harley-casco-motocicleta-cara-abierto-helicoptero-_JM#position=43&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#482107305,NA,NA,AGENT-WALKERS,NA,AGENT-WALKERS,NA,Abierto,NA
730, Casco Moto Shoei Neotec 2 Excursion Tc6 ,479.99,NA,NA,6,6,79.998,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-480649880-casco-moto-shoei-neotec-2-excursion-tc6-_JM?searchVariation=33969485738#position=44&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,2,0,0,0,0,#480649880,"Blanco/Negro,TC-6","S,M,L,XL",Shoei,NA,Neotec II,Rebatible,NA,NA
731, Casco De Moto Jiekai Casco De Montar A Caballo Con Casco De ,9.524,NA,0,200,12,794,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CASATECNICACL,https://articulo.mercadolibre.cl/MLC-486981014-casco-de-moto-jiekai-casco-de-montar-a-caballo-con-casco-de-_JM#position=45&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#486981014,NA,NA,Jiekai,NA,NA,NA,Abierto,NA
732, Casco De Moto Accesorios Para Sombreros Ventosas Cuerno Deco ,1.73,NA,0,988,12,144,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CLMETRO,https://articulo.mercadolibre.cl/MLC-491934105-casco-de-moto-accesorios-para-sombreros-ventosas-cuerno-deco-_JM#position=46&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#491934105,NA,NA,NA,NA,NA,NA,Integral,NA
733, Casco Moto Shoei X-spirit 3 Marquez 4 Tc6 ,649.99,NA,NA,3,6,108.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-452087105-casco-moto-shoei-x-spirit-3-marquez-4-tc6-_JM?searchVariation=18362735134#position=47&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#452087105,TC-6,"TC-6 - M,TC-6 - S,TC-6 - XL,S,M,XL",Shoei,NA,X-Spirit III,Integral,NA,NA
734, Casco Moto Shiro Sh-821 Le Mans Amarillo Mate ,64.99,NA,NA,11,6,10.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-464979253-casco-moto-shiro-sh-821-le-mans-amarillo-mate-_JM?searchVariation=26976210071#position=48&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#464979253,Amarillo,"L,M,S,S,M,L",Shiro,NA,SH-821,Integral,NA,NA
735, Casco De Motocicleta Mmg Stealth Helmet Detachable Face Ma ,98.644,NA,0,99,6,16.441,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242212-casco-de-motocicleta-mmg-stealth-helmet-detachable-face-ma-_JM#position=49&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#478242212,NA,NA,NA,NA,NA,NA,NA,NA
736, Casco Moto Shoei Vfx-w Capacitor Tc2 ,389.99,NA,NA,3,6,64.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-461163058-casco-moto-shoei-vfx-w-capacitor-tc2-_JM?searchVariation=24694946810#position=50&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#461163058,TC-2,"L,M,S,S,M,L",Shoei,NA,VFX-W,Cross,NA,NA
737, Casco Moto Dexter Prime Santita Blk Norma Europea Ecer2205 ,47.99,NA,8,15,6,7.998,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-448156812-casco-moto-dexter-prime-santita-blk-norma-europea-ecer2205-_JM#position=51&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,1,0,0,0,0,#448156812,"XS,S,M",,Dexter,NA,Prime Santita,Integral,NA,NA
738, Mica Transparente De Repuesto Para Casco Moto Nzi Combi ,24.99,NA,0,37,12,2.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-471230406-mica-transparente-de-repuesto-para-casco-moto-nzi-combi-_JM#position=52&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#471230406,NA,NA,NZI,NA,COMBI TRANSP,NA,Cross,NA
739, Jiekai Casco De La Motocicleta Flip Up Visores Dobles Helmet ,17.05,NA,0,4,12,1.421,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CASATECNICACL,https://articulo.mercadolibre.cl/MLC-486981497-jiekai-casco-de-la-motocicleta-flip-up-visores-dobles-helmet-_JM#position=53&type=item&tracking_id=988c233c-017e-43d8-a1cd-a8bce057333f,NA,NA,NA,NA,NA,#486981497,NA,NA,Jiekai,NA,NA,NA,Cross,NA
740, Casco Moto Vintage Vespa ,9.99,NA,3,262,6,1.665,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DURO1587985,https://articulo.mercadolibre.cl/MLC-458200971-casco-moto-vintage-vespa-_JM#position=1&type=item&tracking_id=6e5a374e-5a0b-425f-a0d9-c911e6c7e426,NA,NA,NA,NA,NA,#458200971,NA,NA,Vespa,NA,VESPA 618,NA,Abierto,NA
741, Casco Moto Integral Hjc Cs-15 Songtang Negro/gris Mate ,70,NA,0,7,6,11.667,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-475819727-casco-moto-integral-hjc-cs-15-songtang-negrogris-mate-_JM#position=2&type=item&tracking_id=6e5a374e-5a0b-425f-a0d9-c911e6c7e426,NA,NA,NA,NA,NA,#475819727,NA,NA,HJC,CS-15,NA,NA,Rebatible,NA
