search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Modelo alfanumérico,Tiempo de funcionamiento,Tipo de alimentación,Tipos de cabezales,Peso
31, Cortabarba Philips Qt4015/16 Uso Con O Sin Cable ,2199,NA,"
			
			
				
				625
				vendidos
			
		",(221 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,90,https://perfil.mercadolibre.com.ar/TC+SHOP+-+TIENDAS+OFICIALES?brandId=221,https://articulo.mercadolibre.com.ar/MLA-659772078-cortabarba-philips-qt401516-uso-con-o-sin-cable-_JM,61,26,2,1,0,#659772078,Philips,BeardTrimmer series 3000,QT4015/16,QT4015/16,90,baterías y 220v,Planos,NA
32, Corta Pelo Afeitadora Gama 545 Clipper Electrica Inalambrica ,1650,NA,"
			
			
				
				26
				vendidos
			
		",(4 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/TOMASSA+ONLINE?brandId=1449,https://articulo.mercadolibre.com.ar/MLA-749275441-corta-pelo-afeitadora-gama-545-clipper-electrica-inalambrica-_JM,NA,NA,NA,NA,NA,#749275441,GA.MA,NA,GM 560,NA,NA,NA,NA,NA
33, Philips Oneblade Pro Qp6510/20 Recortá Modelá Y Afeitá ,2799,NA,"
			
			
				
				366
				vendidos
			
		",(7 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,250,https://perfil.mercadolibre.com.ar/TC+SHOP+-+TIENDAS+OFICIALES?brandId=221,https://articulo.mercadolibre.com.ar/MLA-718845241-philips-oneblade-pro-qp651020-recorta-modela-y-afeita-_JM,159,66,18,3,3,#718845241,Philips,OneBlade Pro,QP6510/20,Qp6510/20,60,Batería,NA,NA
34, Afeitadora Philips Aquatouch S1030/04 ,1799,NA,"
			
			
				
				1331
				vendidos
			
		",(12 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,557,https://perfil.mercadolibre.com.ar/TC+SHOP+-+TIENDAS+OFICIALES?brandId=221,https://articulo.mercadolibre.com.ar/MLA-718857679-afeitadora-philips-aquatouch-s103004-_JM,375,122,38,13,9,#718857679,Philips,AquaTouch,S1030/04,NA,45,Batería,NA,NA
35, Máquina Afeitadora Profesional Finale Wahl ,5551,NA,"
			
				Nuevo
			
			
				
					 - 
				
				148
				vendidos
			
		",(26 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,47,https://perfil.mercadolibre.com.ar/CENTRAL-DE-BELLEZA,https://articulo.mercadolibre.com.ar/MLA-710209175-maquina-afeitadora-profesional-finale-wahl-_JM,29,12,4,1,1,#710209175,Wahl,Profesiona,Finale,NA,50,220V RECARGABLE,NA,NA
36, Cortabarba Multigroom Philips Mg7730/15 16 En 1 ,3599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				327
				vendidos
			
		",(17 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,29,https://perfil.mercadolibre.com.ar/TANGOHOGAR,https://articulo.mercadolibre.com.ar/MLA-734476821-cortabarba-multigroom-philips-mg773015-16-en-1-_JM,20,7,2,0,0,#734476821,Philips,Series 7000,Multigroom,MG7730/15,2 hs,220v,NA,NA
37, Afeitadora Electrica Cortadora Barba Pelo Philips One Blade ,1848,NA,"
			
				Nuevo
			
			
				
					 - 
				
				47
				vendidos
			
		",(3 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/COSMETIC+SOLUTIONS,https://articulo.mercadolibre.com.ar/MLA-594545386-afeitadora-electrica-cortadora-barba-pelo-philips-one-blade-_JM,NA,NA,NA,NA,NA,#594545386,Philips,Afeitadora,QP2510/10,NA,NA,NA,NA,NA
38, Cortabarba Multigroom Philips Mg3730/15 ,1989,NA,"
			
			
				
				320
				vendidos
			
		",(170 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,39,https://perfil.mercadolibre.com.ar/TC+SHOP+-+TIENDAS+OFICIALES?brandId=221,https://articulo.mercadolibre.com.ar/MLA-685329933-cortabarba-multigroom-philips-mg373015-_JM,29,9,1,0,0,#685329933,Philips,Series 3000,MG3730/15,MG3730,60,220v,NA,NA
39, Philips Repuesto De Cuchilla Oneblade / One Blade Pro ,599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				92
				vendidos
			
		",(83 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/FARMACIA+SELMA,https://articulo.mercadolibre.com.ar/MLA-784837054-philips-repuesto-de-cuchilla-oneblade-one-blade-pro-_JM,NA,NA,NA,NA,NA,#784837054,NA,NA,NA,NA,NA,NA,NA,NA
40, Repuesto Afeitadora Braun 21b Foil Serie 3 310s Original ,2638,NA,"
			
				Nuevo
			
			
				
					 - 
				
				68
				vendidos
			
		",(17 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,4,https://perfil.mercadolibre.com.ar/RADARLP,https://articulo.mercadolibre.com.ar/MLA-763879853-repuesto-afeitadora-braun-21b-foil-serie-3-310s-original-_JM,4,0,0,0,0,#763879853,Braun,Series 3 Linea 2018,21B,21B,NA,NA,Flexibles,NA
41, Afeitadora Philips Multigroom 10 En 1 Mg5730/15 Waterproof ,2499,NA,"
			
				Nuevo
			
			
				
					 - 
				
				634
				vendidos
			
		",(22 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,73,https://perfil.mercadolibre.com.ar/TECH_SOURCE,https://articulo.mercadolibre.com.ar/MLA-687167996-afeitadora-philips-multigroom-10-en-1-mg573015-waterproof-_JM,57,12,4,0,0,#687167996,Philips,Multigroom series 5000,MG5730/15,MG5730/15,80 Min,Bateria recargable a 220v,NA,NA
42, Rasuradora Electrica Ga.ma Vello De Orejas Y Nariz Gnt 512 ,1799,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(98 disponibles),6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,67,https://perfil.mercadolibre.com.ar/FULL_PROF,https://articulo.mercadolibre.com.ar/MLA-756889307-rasuradora-electrica-gama-vello-de-orejas-y-nariz-gnt-512-_JM,36,27,4,0,0,#756889307,GA.MA Italy,NA,GNT 512,NA,NA,NA,NA,NA
43, Afeitadora Philips Oneblade Pro Qp2521 Recorta Modela Afeita ,1799,NA,"
			
				Nuevo
			
			
				
					 - 
				
				114
				vendidos
			
		",(11 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,878,https://perfil.mercadolibre.com.ar/TECH_SOURCE,https://articulo.mercadolibre.com.ar/MLA-721060660-afeitadora-philips-oneblade-pro-qp2521-recorta-modela-afeita-_JM,657,157,43,8,13,#721060660,Philips,Oneblade Pro,QP2521/10,QP2521/10,45 min por carga,220v,cuchillas,NA
44, Afeitadora Philips Multigroom 10 En 1 Mg5730/15 Water Retiro ,2499,NA,"
			
				Nuevo
			
			
				
					 - 
				
				85
				vendidos
			
		",(125 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,11,https://perfil.mercadolibre.com.ar/TECH_SOURCE,https://articulo.mercadolibre.com.ar/MLA-777861630-afeitadora-philips-multigroom-10-en-1-mg573015-water-retiro-_JM,8,2,1,0,0,#777861630,Philips,Multigroom series 5000,MG5730/15,NA,NA,Batería recargable a 220v,Planos,NA
45, Cortabarba Philips Oneblade Qp2521/10 ,1599,NA,"
			
			
				
				132
				vendidos
			
		",(23 disponibles),12 cuotas,NA,NA,Retiro gratis en local de Frávega,NA,NA,4.6,878,https://perfil.mercadolibre.com.ar/FRAVEGA?brandId=229,https://articulo.mercadolibre.com.ar/MLA-722521048-cortabarba-philips-oneblade-qp252110-_JM,657,157,43,8,13,#722521048,Philips,OneBlade,QP2521/10,QP2521/10,45 minutos,NA,NA,NA
46, Afeitadora Philips Aquatouch S1030/04 + Recortador Nt3160/10 ,2699,NA,"
			
				Nuevo
			
			
				
					 - 
				
				103
				vendidos
			
		",(5 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,557,https://perfil.mercadolibre.com.ar/TANGOHOGAR,https://articulo.mercadolibre.com.ar/MLA-736982489-afeitadora-philips-aquatouch-s103004-recortador-nt316010-_JM,375,122,38,13,9,#736982489,Philips,AquaTouch,S1030/04,S1030/04,45 m,220v y pila,"Planos, Giratorios",NA
47, Cortabarba Multigroom Philips Mg5730/15 Cuerpo Y Rostro ,2999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				84
				vendidos
			
		",(5 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TANGOHOGAR,https://articulo.mercadolibre.com.ar/MLA-779763785-cortabarba-multigroom-philips-mg573015-cuerpo-y-rostro-_JM,NA,NA,NA,NA,NA,#779763785,Philips,Series 5000,MG5730/15,NA,NA,220v,Planos,NA
48, Corta Pelo Afeitadora Gama 545 Clipper Electrica Inalambrica ,1299,NA,"
			
				Nuevo
			
			
		",(10 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/FLADIMAR,https://articulo.mercadolibre.com.ar/MLA-790592903-corta-pelo-afeitadora-gama-545-clipper-electrica-inalambrica-_JM,NA,NA,NA,NA,NA,#790592903,GA.MA,NA,GC 545,NA,NA,NA,NA,NA
49, Maquina Afeitar Electrica Philips S1100 Closecut Cabezales ,3579,NA,"
			
				Nuevo
			
			
				
					 - 
				
				176
				vendidos
			
		",(823 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,13,https://perfil.mercadolibre.com.ar/MEIMPORTOEMPRESA,https://articulo.mercadolibre.com.ar/MLA-626816972-maquina-afeitar-electrica-philips-s1100-closecut-cabezales-_JM,6,4,0,3,0,#626816972,Philips,Series 1000,1000@,S1100/02,Ilimitado,NA,NA,NA
50, Afeitadora Corporal Philips Bodygroom Bg1024/10 Resist Agua ,1599,NA,"
			
			
				
				726
				vendidos
			
		",(1 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,60,https://perfil.mercadolibre.com.ar/TC+SHOP+-+TIENDAS+OFICIALES?brandId=221,https://articulo.mercadolibre.com.ar/MLA-613890732-afeitadora-corporal-philips-bodygroom-bg102410-resist-agua-_JM,36,15,5,2,2,#613890732,Philips,Series 1000,Bodygroom,BG1024/10,90,Pilas,Planos,NA
51, Afeitadora Recargable Pr1335 + Detallador Mb06 ,2999,NA,"
			
			
				
				79
				vendidos
			
		",(21 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,7,https://perfil.mercadolibre.com.ar/IPFIJO?brandId=573,https://articulo.mercadolibre.com.ar/MLA-789223613-afeitadora-recargable-pr1335-detallador-mb06-_JM,5,1,0,1,0,#789223613,Remington,CUIDADO PERSONAL,PR1335,NA,NA,Eléctrica,Giratorios,NA
52, Afeitadora Philips 2 En 1 S1520/42 Recargable Cortapatilla ,3799,NA,"
			
				Nuevo
			
			
				
					 - 
				
				337
				vendidos
			
		",(15 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,38,https://perfil.mercadolibre.com.ar/TANGOHOGAR,https://articulo.mercadolibre.com.ar/MLA-729155884-afeitadora-philips-2-en-1-s152042-recargable-cortapatilla-_JM,30,6,1,0,0,#729155884,Philips,Shaver Series,S1520/42,S1520/42,45 M,220v,Flexibles,NA
53, Cortabarba Philips Multigroom Mg5730/15 11 En 1 Lhconfort Ff ,2199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				166
				vendidos
			
		",(1 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,13,https://perfil.mercadolibre.com.ar/LHCONFORT,https://articulo.mercadolibre.com.ar/MLA-694331149-cortabarba-philips-multigroom-mg573015-11-en-1-lhconfort-ff-_JM,10,3,0,0,0,#694331149,Philips,Multigroom series 5000,MG5730/15,MG5730/15,80min,Batería,Removibles,NA
54, Cortadora De Pelo Gama Gm593 24 Piezas ,2828,NA,"
			
				Nuevo
			
			
		",(6 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/CONFORTDACARSRL,https://articulo.mercadolibre.com.ar/MLA-788238604-cortadora-de-pelo-gama-gm593-24-piezas-_JM,NA,NA,NA,NA,NA,#788238604,GA.MA,Afeitadora,Eléctrica,NA,NA,NA,NA,NA
55, Afeitadora Electrica Maquina De Afeitar Recargable Winco 812 ,599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				92
				vendidos
			
		",(83 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/FARMACIA+SELMA,https://articulo.mercadolibre.com.ar/MLA-784837054-philips-repuesto-de-cuchilla-oneblade-one-blade-pro-_JM,NA,NA,NA,NA,NA,#784837054,NA,NA,NA,NA,NA,NA,NA,NA
56, Cortabarba Multigroom Philips Mg7715/15 13 En 1 ,398,NA,"
			
				Nuevo
			
			
				
					 - 
				
				70
				vendidos
			
		",(929 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,3,https://perfil.mercadolibre.com.ar/01ENLINEA,https://articulo.mercadolibre.com.ar/MLA-783178998-maquina-afeitadora-rasuradora-vellos-facial-recargable-usb-_JM,3,0,0,0,0,#783178998,Nanzhong,"NA",NZ-203,NA,NA,USB,Giratorios,NA
57, Afeitadora Philips S1310/02 Uso En Seco ,5550,NA,"
			
				Nuevo
			
			
				
					 - 
				
				61
				vendidos
			
		",(3 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,47,https://perfil.mercadolibre.com.ar/ARTICULOS-EXCLUSIVOS,https://articulo.mercadolibre.com.ar/MLA-709981916-afeitadora-recargable-wahl-finale-serie-5-star-_JM,29,12,4,1,1,#709981916,Wahl,Serie 5 star,Finale,NA,50 minutos,Recargable,NA,NA
58, Afeitadora Corporal Philips Bodygroom Bg3005/15 ,2999,NA,"
			
			
				
				79
				vendidos
			
		",(21 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,7,https://perfil.mercadolibre.com.ar/IPFIJO?brandId=573,https://articulo.mercadolibre.com.ar/MLA-789223613-afeitadora-recargable-pr1335-detallador-mb06-_JM,5,1,0,1,0,#789223613,Remington,CUIDADO PERSONAL,PR1335,NA,NA,Eléctrica,Giratorios,NA
59, Maquina Afeitadora Rasuradora Vellos Facial Recargable Usb ,550,NA,"
			
				Nuevo
			
			
				
					 - 
				
				296
				vendidos
			
		",(109 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,3.4,12,https://perfil.mercadolibre.com.ar/PORUNOOPORMAS3,https://articulo.mercadolibre.com.ar/MLA-785787086-maquina-afeitar-corta-pelo-barba-corporal-nova-recargable-_JM,5,2,1,1,3,#785787086,Nova,NUEVA,NS-216,NA,NA,220V,Ergónomicos,NA
60, Afeitadora Philips S5070/02 + Recortador 3160 Nariz Orejas ,3579,NA,"
			
				Nuevo
			
			
				
					 - 
				
				176
				vendidos
			
		",(823 disponibles),12 cuotas,NA,NA,Llega gratis hoy,NA,NA,4.0,13,https://perfil.mercadolibre.com.ar/MEIMPORTOEMPRESA,https://articulo.mercadolibre.com.ar/MLA-626816972-maquina-afeitar-electrica-philips-s1100-closecut-cabezales-_JM,6,4,0,3,0,#626816972,Philips,Series 1000,1000@,S1100/02,Ilimitado,NA,NA,NA
61, Philips Oneblade Qp2521/10 Recortá Modelá Y Afeitá ,2499,NA,"
			
				Nuevo
			
			
				
					 - 
				
				85
				vendidos
			
		",(125 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,11,https://perfil.mercadolibre.com.ar/TECH_SOURCE,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=L37x0yF2BMIgizZpMOvgr0hiSpLTWRSfK0KOjJCd8fZhE%2FnMLoEjDbHCfDbJQqSTCek0SjlGNG3K0Hm8jzQfdxMsyhrvHyN5rdfNpLzX5APFu2C9aQwFsiyGbe8aVqTA%2F9Vs48wS8e7Wc7FpsUKYPTnLvLBF5%2BF5ihC2jR4GMQ5%2B4q%2FaBGnVTn%2BQwryHkOZSJNFtibSw7mmI4DHM62pvJRNyxVU74tuyxCdUSDesyhmRsOOrNHtzYAldCG%2BLw270CyyDuSHooFBNkcYfudJA16hBLNHJoRunVHjp%2BU5HoccW7ew4yyKH7sRWSgrz0eahJezopVso0JbA7ui2xgWVJrb%2FRkzj2BJv5wxKWYQviC3rrxM3pJ6SJhg5gRzUNYxK%2B3wo4fQOOnSBK1b9T35DFgMLyp9vIEFT3VIanrSKdxvqgsK2NJs52k%2FKE5QtOkEDEAfzKRyaIh3nnC7Zl3L%2FBuP7MNdViJ2YJK2h6SsTJO5WAG1zIlrtOVbKuzvmqMGpNDy4p8X7jf3wjZvL0dVLLTJKGzojYA%2FD2cwPMRma9I01iWp1rMaPphuZ8AnsOMQFc8dHUX40V%2FLgSopVbTvIYlDrIrgzHHa3W2%2F%2BmClrf02r%2F45jpjI%2BnnRlg0AAieG159%2F0Pk4Dinbx48dW7JY4lvLb%2BO2d5i7%2BIHA68m%2BGkHnCAI56UTMzvMWzazdKj16lRGSV79CxU2MaF1l49C2rxW1nVTu7qe2o0OJ3vRlBZubiMGNXSuVa3xond%2BfIAa3iBerJxJWwEfnraPnYWbIxZlODzjI7yMLapyYNCAM0P4Xd2zLSky6NUNdChW5h3av6PWvdblDyEaheNkqtlqh6w3%2BOs4Nt%2FqS1xxqx3sceUrC7XumtpGkSXyFKkfPTKOmff8r4PTOlAYpnRWq6AeI%2BHCZyP%2B0JkH6JDv8j7jRmUnUfNBJSC%2FMhl3uUe2LE9cyXcaoc11Yi%2BkMAe2eR5S1V%2FI6nXTzbVDmN2oNGOWTahBnCXBiJ69E4T1qhydB1KSR78Fd3yDdzdIG82g9AR0wks2MSGa4sEmax2pdnteUdXO43KBdaWTiAx59nGEi8iaCBnb9syFmkN56tN1xSw7jwge1WtV9fbHIBampwsU0THNF%2FAlFoaZRtE6fIePxYGbqheE8bgVCB867GEEfHimejSR%2Bhy0rwbaonkFO1irik8j5cpBoTEK2YnaP3MYcp7HVHaw72ftDuBSwK2kGzHmlVGTn%2FU4fEBDgQ1f%2FhC5Owci2J3Aa3VTImpRThGO8p%2BMYQetcz%2FT40iGnJfaKru50JqWc8PR53otylUSh0elbk1jsjDfu6yuTEkpvNdDFBQ64eTjpTrN8metoOTtFGl5OQn5CSh%2BWWUA3HQJ38wFYTq3mf6WR419e9Dvnxx9hkC31LxEKDgX2cHWQawZcVpAn%2BWqBi0%2FFHcY4g%2FtfN8m9fOyNtYwgHeOvqTOptq6iOratnisroDTu5sl1TO9Bh8eCFz7mVaszNFKDVRtpsC5mj%2FImMXuvCzSGMI9An161LVM2yTfeP1i3v8Vprp3OPPb%2ByyfO3SrH6o5qaeYEjaSLbEQqZdPSrt80M4vNYAep8gH29b3GLOGWeE0b9Wobr1VOhH3PchGrPSx%2FbdxQZTmEokGp%2B%2B%2BtJFMcuDJbJ4lMmWesKfZpT2l1baS1uP1OE2zOg74%2Ft6sx%2F90VNrsjWF2%2BmX7hcFaQSnJza0ufoE7Z6ZjTIlXHr8ZvN9Nj8EvcqZLwBfElxpIlOB33645O76O%2BrjeeqTmrAg1%2BvQr2y22Ge9ohVFOu%2F5o2kJapGtQ4zU18E6lP8SZgWTA%3D%3D,8,2,1,0,0,#777861630,Philips,Multigroom series 5000,MG5730/15,NA,NA,Batería recargable a 220v,Planos,NA
62, Afeitadora Recargable Wahl Finale Serie 5 Star ,1599,NA,"
			
			
				
				132
				vendidos
			
		",(23 disponibles),12 cuotas,NA,NA,Retiro gratis en local de Frávega,NA,NA,4.6,878,https://perfil.mercadolibre.com.ar/FRAVEGA?brandId=229,https://articulo.mercadolibre.com.ar/MLA-722521048-cortabarba-philips-oneblade-qp252110-_JM,657,157,43,8,13,#722521048,Philips,OneBlade,QP2521/10,QP2521/10,45 minutos,NA,NA,NA
63, Maquina Afeitar Corta Pelo Barba Corporal Nova Recargable ,2638,NA,"
			
				Nuevo
			
			
				
					 - 
				
				68
				vendidos
			
		",(17 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,4,https://perfil.mercadolibre.com.ar/RADARLP,https://articulo.mercadolibre.com.ar/MLA-763879853-repuesto-afeitadora-braun-21b-foil-serie-3-310s-original-_JM,4,0,0,0,0,#763879853,Braun,Series 3 Linea 2018,21B,21B,NA,NA,Flexibles,NA
64, Cortabarba Beardtrimmer Philips Bt1209/15 ,1899,NA,"
			
				Nuevo
			
			
				
					 - 
				
				54
				vendidos
			
		",(15 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/FARMACIA+SELMA,https://articulo.mercadolibre.com.ar/MLA-784837049-philips-one-blade-afeitadora-qp2510-repuesto-combo-_JM,NA,NA,NA,NA,NA,#784837049,Philips,OneBlade,QP2510,NA,NA,Batería,Planos,NA
65, Cortabarba Philips Bt5200/15 Beardtrimmer ,2499,NA,"
			
				Nuevo
			
			
				
					 - 
				
				634
				vendidos
			
		",(22 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,73,https://perfil.mercadolibre.com.ar/TECH_SOURCE,https://articulo.mercadolibre.com.ar/MLA-687167996-afeitadora-philips-multigroom-10-en-1-mg573015-waterproof-_JM,57,12,4,0,0,#687167996,Philips,Multigroom series 5000,MG5730/15,MG5730/15,80 Min,Bateria recargable a 220v,NA,NA
66, Afeitadora Gama Gsh Sport - Flores Norte ,1799,NA,"
			
				Nuevo
			
			
				
					 - 
				
				114
				vendidos
			
		",(11 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,878,https://perfil.mercadolibre.com.ar/TECH_SOURCE,https://articulo.mercadolibre.com.ar/MLA-721060660-afeitadora-philips-oneblade-pro-qp2521-recorta-modela-afeita-_JM,657,157,43,8,13,#721060660,Philips,Oneblade Pro,QP2521/10,QP2521/10,45 min por carga,220v,cuchillas,NA
67, Maquina De Cortar Pelo Y Cortabarba Bodygroom Philips Mg7730 ,2099,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1653
				vendidos
			
		",(40 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,43,https://perfil.mercadolibre.com.ar/TECH_SOURCE,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=tqy3PeKunh7Jas12EtWbuSSyunDrqxCzR41NHqg71nZpMPALwoV6gFqIp7oyIuT0y0ByXmVKUMhosbb3ir8Kv6t3yHtoHZcxXpgdaENEHr5PsG7FqOe1QGIEyuYzPZdyGyhKWP6HobrFMYduTl7E7oe2Er%2FWs0dluqJp4oiZPXxIr9pHMGxyUNIcTTuqf3IaBtENilNMi7zL6tB8qlhmf3GGchn0w8iq2gOnH6HogGzEAbNQQ%2BNEFepqKCXBbhsYoDOGZ5%2B78iZ4aVGD3lY%2BvWnWAFgAVPOVs8p7I6mi2dNiu5QOx2vqYL5xz5GnHWhX3WIEJJNMQqTotJR%2F18IxoKr%2Bq%2F3qL7NwFos8PyXNjfpItzZP4hy%2BhucevgJPFrNv%2BlHvP3q4POz2TuxoG5JwLC%2BGjbv8FyAUtJQQg3GFXQGvgR92grL%2Fo%2FiQYMrHUjrhU5VmdORt%2Fto9vnh1dAVV43MfkIAJiRIUUEdoUWmmwjnbcu9GafUH4tIiufL8oEGX9IsmDpeyEc5MIjPQPqmhkoEBuCXWsFe0b%2BP4Zsjah%2FpjWn9ov0HT0J06hqWmVJzv2Uj%2FfdQX6eoZBdibfLBPw4HUgt8f6TRDhDEnLKjnKd%2FKXtjqKGLh2zsRV7XBD0XSEJK3nWPJpJPNZ0IfKeQhmunS%2BXGTFhMH6E%2BEc6GSGq6HwZuZ7hwnHNUFnBI5Mm%2FOTtYRCD1aERdIw%2FxvqhC7tsZIOgZHwZVqcvc0seHyjw%2BliuIKUvq%2F4zqS6joiDz%2FDIE1%2BETstGHTf8YHRGOzZpdLgDo6cat5cVvLViEpgxM6GStcbblqWKMfPeuieh%2BpcI5Ql9Rp1z5PCv%2FPsEbUWXlwPTq2VLkEhJ7DHuIgBmybGRqggX%2B41pV2jDMQS%2FX3EtyOg98wNvr4fMaLfHw6lZ5n6p3REyvGxybJkA53Ylf%2BsbFaecXfMEDsl2J%2BMhf6G50xomFezpdTViGjHrBeJRcDkZUzBeeg3fsH0g04XacjwIAbD0GqytOdj8qLEgyD0ji4i8CWQEuKzwmNtNC3UfUZmnMs%2Fcng6AhsiNoyzxjcqB4gkWKQwKbDFCqSpScmcn3Cv5sLt1pF7bEAsT3ZmgpfHg0tzT14XaV%2F8YhfLNTKh6AsnSag3MHteE83keSpHxo5qk7YSmlGZv8q2SYlzPfbsz7gf8JC7Eu21rZDrBY7uLDgw9p5Emkhxhd9f%2BaNqRxNfusS3fxX3%2B5tUL%2BEhOe%2F6dh%2FccWwrP9U06ehxLQzIRqX69E%2F3penJbomDfxL%2BgvYzjrYeSEMFTO%2B5ZFtYj3yftFNVE04DQ9sfThAAh%2FO3oi608YZg0tsdQYg89S3cFmcK29%2BU2%2FnTCaBAhcDK3FSEK0F3SrnYFq%2Fzkn8MtmQv4Id%2FL9dGwaXO83rmlrjbGHyDLzP0iaIrLwh1ScyzwTsnfFFKuJ3SLiQ%2BGinliwJAxt9C4ongXjjr9HHDTn3dH3oyLNVpMRBmsQ4tmPdPH%2Bkh%2FdZjwuarSdD%2Fu3OcABQyRB%2FPG5sPOliDZjVL9zH4k3k4ywcq6xlCmWfRsUywtdWwa0X7sI2gJ7RGTBEjO0IiZMX8uJLLOahrbWTNACgZa7%2FYpL0vdfqUiHNSnZAGRVA93SJSbjmpBsR92QuxAr3%2FfpJS4qb1SM%2BWkkBkHsF%2F0n9mMXyxcAMvL%2Bke8BGyvVcUhVlSlvSX4tv34BNuqrbzu8TVajVUUi%2BeoLqgYxMLKg%2Bi%2FadUgi4ycIUJ715PiuAKx8TnyWc2YaxBLQc%2BQPZ62%2BQv6THbXa%2BlNzWA3dTT3txmc%2Bs9jcStAxK%2BpxlnRn8chRU%3D,26,15,2,0,0,#747798332,Philips,3000,MG3730/15,MG3730/15,60 min,220,Planos,400 g
