search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Modelo alfanumérico,Tipo de alimentación,Tipos de cabezales,Tiempo de funcionamiento,Tiempo de carga,Peso
1065, Cortabarba Multigroom Philips Mg7715/15 ,3839,NA,"
			
			
				
				1187
				vendidos
			
		",(170 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,123,https://perfil.mercadolibre.com.ar/TC+SHOP+-+TIENDAS+OFICIALES?brandId=221,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=RAauXxBFSNIK%2Bl%2BanHDnrmyiL2x505XJ5G%2F7BFcXBJicOCXk5JJ7fMj9wQEHHbXtpHMXR3XiS7nfv7ylFkpOCvp0qRVApcldKsrqkKFaxOYl5m3tgm6MHsRF4Fz7UKAGX6rnrYhSQqAgAtp%2B2ZvRlkAsxkvvuy3Qe9QyMEWuhzzQim2KD9%2FDJqxEDM4K1n1dQ%2FxnTio4Bsk3x1a8BX%2FJnTbUpT48ZJ3ko%2FSJ76Pf3QTc8226JUPHdw7Wt8mbcTDDvMwldiWfrdeVyGoTmuPQG0FaSZYJ0YzsKYpyr0JfbsqMnQKSAGch3n8KYFilmSek7xdcQKIYeUtbEWZhmO9DSFJSvBXbTtUIEvevMNX22REoPyGoy1iEbKnHeodd9zIVEgzNGjhcMT%2BgmU1XrJGz9S831euqzrhvn0jiNQ%2FJ%2FIEQiJ2rrQ68LLUHZnKVmFLUEcyg9RaRoqFGgPb5J0BeRtcO4rIi3hQ4e%2BZePq9NR9bwK0LYNyBI4SRZvfreDGmbVy4etLwXgLIxlaawXwLm6JVusCAXxKosc56EJIk7kWfnNER%2BybZxfXDocaS8mjM1ljkfql%2FNbkq1C2BcwAEEPSaD3mfl8m12%2B5j99U5VUiIzuYQUR2r9lJPbmY2kmumUBYVeygpAygv7N0kN9B9mxKkxIJGxL8S9ulItm6XCMdCw7J%2FsEEoc2m%2Fres32IO%2F0c38L4ekGyM1WnYCgWTvojIQKJ7shN7VIHn3xLIBzyJz8zfcZAs6%2FoAbKHzI6KTlTWx0ptYLQlAgCdF5q%2FjsbUDbodefKBJJu06uxFI0xkjpfhwTxzAEa1Cg2rS%2BItt9K7TXnZMVNLXOYT931V5ACSLcv7mGmFBw7bBahv7TLkVszpKcfPMkMFVUuEZjefKsGPP4l8jKQwcfnwSoT7L3bxFm0vNjBW2%2Fn7oWuLNIRtirUGWgs0yWjl4XhAOwkB1vga7Q221wKZ2VAVIBqyBPbpR8TgzUL8sSae1FKthMEknMwWADheu7jJmZvLw%2FuORwfNCGXsUxwhsunn6%2FnIfgQ%2BbJFwCeXz4AwQcELQQ4U%2BUQFVobKtG0ze%2BLA7UfOfYEeFu6scihAPeGqc9Yk717k7eB6u6BMI604byUWvbTZsti3LSH36dXntMz643lAYpWipLDtWxw3WRjta8kfZVJSDjk6t6D6DC9UIrJpJndvv4dJVZc2aF0HPDRzfc1C1jdX4pWzKqEc68c5QGssuC62PIIZGOUucx08%2Fh7XKv5UDT45OiRAkiieZPIDtdGa7AW%2FpUO9CYxfB1K6ljMZHE0e7wTfSkUsQLG1UGyzSlCQlmzk5Gd1F8ZaGnYrovvfyHIx3g6nmYnYIqsMFCibbD5nkhLrcxq56CYQUOBMbopRLnAvY%2FM%2FUNb4eMleUDk8RhcdbXTMZXZfWMkDUlFqDi8GtH3GGwLzCWGc0W%2FuClpTUoxQbN16ObzK0IM%2F%2BWCd%2FiCM%2BBHvWoqMTVNuQ3zlE05KThMLYriWe%2BDoQFTF0DoBehrfwfzvHjOCqaZ6mp9vYaKemDA%2FdnIpp6juNkdNJ3kKFS%2FKgJCjfvJLMdeAFto3I5K6h2lOPlgCDWS2KqVkZYnrtbgAUjyR4skjxprJO%2F7BkVl%2FDYWYB5w7Ya94HAShEmyeNWeWMs0%2FIL3TD%2FQmggO87TxMKisOMtdGu5pDj8AIbj37iq9KF5svbe%2BJZhpc%2BeTjWvluKA8tBrF8kWRTVd34FjgPBjqpBZrAlFTcwGt7y%2FqWkR%2FoBiuDLsVfq1D%2FPMcB1xeiK46TH5kBU6VpnfvIKcLY%2BrxPap3jn8UAEws%3D,87,28,5,2,1,#693493640,Philips,Series 7000,MG7715/15,MG7715/15,Eléctrica,Planos,120,NA,NA
1066, Afeitadora Recargable Inalambrica Winco W812 Lavable En Agua ,1199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				27
				vendidos
			
		",(990 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,25,https://perfil.mercadolibre.com.ar/ELECTRO+POINT,https://articulo.mercadolibre.com.ar/MLA-672846306-afeitadora-recargable-inalambrica-winco-w812-lavable-en-agua-_JM,15,5,3,0,2,#672846306,Winco,NA,W-812,NA,Batería,NA,NA,NA,NA
1067, Afeitadora Foil Remington F3790 Recargable Villa Urquiza ,2600,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(30 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,1,https://perfil.mercadolibre.com.ar/AYG+PRODUCTOS,https://articulo.mercadolibre.com.ar/MLA-679704598-afeitadora-foil-remington-f3790-recargable-villa-urquiza-_JM,NA,NA,NA,NA,NA,#679704598,Remington,NA,F3790,NA,Batería,Planos,Electrica,NA,NA
1068, Eléctrico Dama Máquinas De Afeitar Depiladora Trimmer Depila ,1019,NA,"
			
				Nuevo
			
			
		",(9 disponibles),6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/ESIDAIAR,https://articulo.mercadolibre.com.ar/MLA-790064696-electrico-dama-maquinas-de-afeitar-depiladora-trimmer-depila-_JM,NA,NA,NA,NA,NA,#790064696,ESIDAI,NA,ESIDAI,NA,NA,NA,NA,NA,NA
1069, Braun En10 Trimmer Precision P/nariz Y Oidos Cabezal Lavable ,1005,NA,"
			
				Nuevo
			
			
		",(20 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TELRIV,https://articulo.mercadolibre.com.ar/MLA-780104033-braun-en10-trimmer-precision-pnariz-y-oidos-cabezal-lavable-_JM,NA,NA,NA,NA,NA,#780104033,Braun,EN,EN10,NA,Pilas,Giratorios,NA,NA,NA
1070," Braun Groomer Afeita,perfila + Delantal De Regalo ",3850,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(6 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,16,https://perfil.mercadolibre.com.ar/DISTRISUR+PROFESIONAL,https://articulo.mercadolibre.com.ar/MLA-709818525-braun-groomer-afeitaperfila-delantal-de-regalo-_JM,12,2,1,0,0,#709818525,Braun,Afeitadora Multigroomer,MG5050,NA,NA,NA,NA,NA,NA
1071, Afeitadora Power Remington Pr1330 Precision Plus Power Flex ,2199,NA,"
			
				Nuevo
			
			
		",(2 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,1,https://perfil.mercadolibre.com.ar/OPENFACTORY,https://articulo.mercadolibre.com.ar/MLA-795290347-afeitadora-power-remington-pr1330-precision-plus-power-flex-_JM,NA,NA,NA,NA,NA,#795290347,Remington,Power Fex,PR1330,NA,Eléctrica,Pivotantes,NA,NA,NA
1072, Afeitadora Recargable Philips S7310 Aquatouch Cortapatilla ,9199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				178
				vendidos
			
		",(888 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,129,https://perfil.mercadolibre.com.ar/TRES+MARES,https://articulo.mercadolibre.com.ar/MLA-637699710-afeitadora-recargable-philips-s7310-aquatouch-cortapatilla-_JM,84,30,11,2,2,#637699710,Philips,Series 7000,S7310,S7310/12,100-240 V,Flexibles,50 min,1 m,NA
1073, Depiladora Rasuradora Corporal Femenina Cejas Bozo 4 En 1 ,2499,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/SOYLINDAVENTAS,https://articulo.mercadolibre.com.ar/MLA-777809967-depiladora-rasuradora-corporal-femenina-cejas-bozo-4-en-1-_JM,NA,NA,NA,NA,NA,#777809967,Boxili,NA,Depiladora electrica / recargable,NA,NA,NA,NA,NA,NA
1074, Afeitadora Cortabarba Philips Bt7201/15 Cuotas ,3854,NA,"
			
				Nuevo
			
			
				
					 - 
				
				23
				vendidos
			
		",(10 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/TIOMUSA,https://articulo.mercadolibre.com.ar/MLA-679385633-afeitadora-cortabarba-philips-bt720115-cuotas-_JM,NA,NA,NA,NA,NA,#679385633,Philips,BeardTrimmer Series 7000,BT7201/15,BT7201/15,220V,Planos,60,NA,NA
1075, Afeitadora Andis Profoil Lithium Shaver Barbero Barberia ,7799,NA,"
			
				Nuevo
			
			
		",(3 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/E-SHOP+PELUQUERIA,https://articulo.mercadolibre.com.ar/MLA-666317078-afeitadora-andis-profoil-lithium-shaver-barbero-barberia-_JM,NA,NA,NA,NA,NA,#666317078,Andis,ProFoil,Pro Foil,NA,220v,Pivotantes,NA,NA,NA
1076, Afeitadora Corporal Philips Bodygroom Bg1024/10 Resist Agua ,1899,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(1 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ZARINI+HOGAR,https://articulo.mercadolibre.com.ar/MLA-631625468-afeitadora-corporal-philips-bodygroom-bg102410-resist-agua-_JM,NA,NA,NA,NA,NA,#631625468,Philips,Series 1000,Bodygroom,BG1024/10,Batería,Planos,NA,NA,NA
1077, Shaver Mrblack Harlem ,4500,NA,"
			
				Nuevo
			
			
		",(36 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MR..BLACK,https://articulo.mercadolibre.com.ar/MLA-794572546-shaver-mrblack-harlem-_JM,NA,NA,NA,NA,NA,#794572546,Mr. Black,Shaver,Harlem,NA,Batería,Ergónomicos,NA,NA,160 g
1078, Repuesto Andis Shaver Afeitadora ,2699,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/E-SHOP+PELUQUERIA,https://articulo.mercadolibre.com.ar/MLA-689495182-repuesto-andis-shaver-afeitadora-_JM,NA,NA,NA,NA,NA,#689495182,Andis,Barber,Shaver,NA,Eléctrica,Removibles,80 min,NA,NA
1079, Afeitadora Corporal Philips Bodygroom Bg1024/10 Resist Agua ,1768,NA,"
			
				Nuevo
			
			
		",(10 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/LAFRANCO+BUENAVISTA,https://articulo.mercadolibre.com.ar/MLA-771896357-afeitadora-corporal-philips-bodygroom-bg102410-resist-agua-_JM,NA,NA,NA,NA,NA,#771896357,Philips,Series 1000,Bodygroom,BG1024/10,NA,Removibles,2 s,NA,NA
1080," Philips Norelco Qg3330 / 60, Multigroom 3100 ",7563,NA,"
			
				Nuevo
			
			
		",(100 disponibles),6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/CLUBENVIOSAR,https://articulo.mercadolibre.com.ar/MLA-799255811-philips-norelco-qg3330-60-multigroom-3100-_JM,NA,NA,NA,NA,NA,#799255811,Philips Norelco,NA,QG3330,NA,NA,NA,NA,NA,NA
1081, Afeitadora Philips S1030 Inalámbrica Uso En Seco Y Húmedo ,2159,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(1 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,567,https://perfil.mercadolibre.com.ar/TIENDA+FARAONE,https://articulo.mercadolibre.com.ar/MLA-741875116-afeitadora-philips-s1030-inalambrica-uso-en-seco-y-humedo-_JM,382,125,38,13,9,#741875116,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082, Afeitadora Braun Series 9 9240s La Mejor Del Mundo! ,27999,NA,"
			
				Nuevo
			
			
		",(1 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,26,https://perfil.mercadolibre.com.ar/RUSA.SHOP,https://articulo.mercadolibre.com.ar/MLA-791754352-afeitadora-braun-series-9-9240s-la-mejor-del-mundo-_JM,19,5,2,0,0,#791754352,Braun,Series 9,S9000,NA,Batería,Ergónomicos,10,NA,NA
1083, Maquina Afeitar Electrica Remington Xr1430 Humedo Y Seco ,5599,NA,"
			
				Nuevo
			
			
		",(2 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MILESI+HOGAR,https://articulo.mercadolibre.com.ar/MLA-782128209-maquina-afeitar-electrica-remington-xr1430-humedo-y-seco-_JM,NA,NA,NA,NA,NA,#782128209,Remington,HyperFlex,XR1430,NA,Batería,Flexibles,NA,NA,NA
1084, Kit De Viaje Remington Tlg100 Estuche 15 Piezas Kit De Corte ,1089,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(14 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/FSCOMPUTERS,https://articulo.mercadolibre.com.ar/MLA-672688919-kit-de-viaje-remington-tlg100-estuche-15-piezas-kit-de-corte-_JM,NA,NA,NA,NA,NA,#672688919,Remington,Kit de viaje,TLG100,NA,Batería,NA,Opera con 1 batería AA,NA,NA
1085, Afeitadora Rotativa Afeita Power Flex Barba Pelo Pr1330 ,2510,NA,"
			
				Nuevo
			
			
		",(999 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,1,https://perfil.mercadolibre.com.ar/ITPROUSER,https://articulo.mercadolibre.com.ar/MLA-768009120-afeitadora-rotativa-afeita-power-flex-barba-pelo-pr1330-_JM,NA,NA,NA,NA,NA,#768009120,Remington,PowerSeries,PR1330,NA,Pilas,NA,2,NA,NA
1086, Afeitadora Portatil De Viaje Mini Usb Conexion A Celular ,225,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TIENDAGUACHIGUAU,https://articulo.mercadolibre.com.ar/MLA-737811982-afeitadora-portatil-de-viaje-mini-usb-conexion-a-celular-_JM,NA,NA,NA,NA,NA,#737811982,Genérico,Portatil,Micro USB,NA,NA,NA,Ilimitado,NA,16 g
1087, Afeitadora Kemei Km-1102 ,1441,NA,"
			
				Nuevo
			
			
		",(3 disponibles),6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/NEWGETTAR,https://articulo.mercadolibre.com.ar/MLA-801186930-afeitadora-kemei-km-1102-_JM,NA,NA,NA,NA,NA,#801186930,Kemei,NA,KM-1102,NA,NA,NA,NA,NA,NA
1088, Corta Barba Philips Bt3206/14 ,1988,NA,"
			
				Nuevo
			
			
		",(10 disponibles),6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/24STORE,https://articulo.mercadolibre.com.ar/MLA-801264336-corta-barba-philips-bt320614-_JM,NA,NA,NA,NA,NA,#801264336,Philips,Series 3000,Beardtrimmer,BT3206/14,NA,NA,NA,NA,NA
1089, Remington Sf4880 Afeitadora De Laminas Sensitivas Lift Off ,2809,NA,"
			
				Nuevo
			
			
		",(8 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,3,https://perfil.mercadolibre.com.ar/PHOTOSTORE,https://articulo.mercadolibre.com.ar/MLA-746824125-remington-sf4880-afeitadora-de-laminas-sensitivas-lift-off-_JM,1,0,1,0,0,#746824125,Remington,SF,SF4880,NA,Batería,Planos,45 minutos,NA,NA
1090, Afeitadora Xiaomi Maquina Shaver Barbero Recargable Usb ,4999,NA,"
			
				Nuevo
			
			
		",(5 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MIKECOMUNICACION,https://articulo.mercadolibre.com.ar/MLA-765600239-afeitadora-xiaomi-maquina-shaver-barbero-recargable-usb-_JM,NA,NA,NA,NA,NA,#765600239,Xiaomi,Mijia,MJTXD01XM,NA,Batería,NA,NA,NA,100 g
1091, Philips Norelco Eléctrico Máquina De Afeitar De 3600 Con El ,5339,NA,"
			
				Nuevo
			
			
		",(100 disponibles),6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/CLUBENVIOSAR,https://articulo.mercadolibre.com.ar/MLA-798924143-philips-norelco-electrico-maquina-de-afeitar-de-3600-con-el-_JM,NA,NA,NA,NA,NA,#798924143,Philips Norelco,NA,S3560/88,NA,NA,NA,NA,NA,NA
1092, Afeitadora Gama Gsh950 2 En 1 Sistema 3 Track 3 Cabezales ,2785,NA,"
			
				Nuevo
			
			
		",(12 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,14,https://perfil.mercadolibre.com.ar/ARTICULOS-EXCLUSIVOS,https://articulo.mercadolibre.com.ar/MLA-749231169-afeitadora-gama-gsh950-2-en-1-sistema-3-track-3-cabezales-_JM,10,2,1,0,1,#749231169,GA.MA Italy,3 track system,GSH 950,NA,Batería,NA,70 s,NA,164 g
1093, Afeitadora Electrica Lavable Serie 1 Braun 130s1n ,2299,NA,"
			
				Nuevo
			
			
		",(8 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,22,https://perfil.mercadolibre.com.ar/TECH_SOURCE,https://articulo.mercadolibre.com.ar/MLA-773322224-afeitadora-electrica-lavable-serie-1-braun-130s1n-_JM,14,3,3,0,2,#773322224,Braun,Serie 1,Lavable,NA,Corriente directa,"1, si",NA,NA,NA
1094, Afeitadora Philips S1520/02 Inalambrico Cuchillas Close Cut ,3899,NA,"
			
				Nuevo
			
			
				
					 - 
				
				52
				vendidos
			
		",(12 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,38,https://perfil.mercadolibre.com.ar/TIOMUSA,https://articulo.mercadolibre.com.ar/MLA-665926223-afeitadora-philips-s152002-inalambrico-cuchillas-close-cut-_JM,30,6,1,0,0,#665926223,Philips,Shaver Series,S1520/02,S1520/02,220V,NA,45,NA,NA
1095," Afeitadora Braun Mod Syncron, Battery. Vintage Nueva ",999,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ISARGENTINA,https://articulo.mercadolibre.com.ar/MLA-759770774-afeitadora-braun-mod-syncron-battery-vintage-nueva-_JM,NA,NA,NA,NA,NA,#759770774,Braun,viaje,"Syncron, Battery",NA,NA,NA,NA,NA,NA
1096, Afeitadora Panasonic Es-lt41-k Arc3 Inalámbrico 3 Hojas ,6441,NA,"
			
				Nuevo
			
			
		",(100 disponibles),6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/CLUBENVIOSAR,https://articulo.mercadolibre.com.ar/MLA-773977167-afeitadora-panasonic-es-lt41-k-arc3-inalambrico-3-hojas-_JM,NA,NA,NA,NA,NA,#773977167,Panasonic,NA,ES-LT41-K,NA,NA,NA,NA,NA,NA
1097, Afeitadora Corta Pelo Nariz Trimmer Recargable 3 En 1 Hombre ,1799,NA,"
			
				Nuevo
			
			
		",(2 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/SOYLINDAONLINE,https://articulo.mercadolibre.com.ar/MLA-756687611-afeitadora-corta-pelo-nariz-trimmer-recargable-3-en-1-hombre-_JM,NA,NA,NA,NA,NA,#756687611,Surker,Afeitadora - corta pelo - saca pelo nariz,SK-721,NA,220v,NA,NA,NA,NA
1098, Ducati Imetec Cortabarba Gk 818 Race Afeitadora + Accesorios ,3365,3959,"
			
				Nuevo
			
			
		",(4 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/FARMACIALELOIR,https://articulo.mercadolibre.com.ar/MLA-760267419-ducati-imetec-cortabarba-gk-818-race-afeitadora-accesorios-_JM,NA,NA,NA,NA,NA,#760267419,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099, Afeitadora Gama Gsh 1000 Barba Patillas Bigote Trimmer Peine ,2999,NA,NA,(4 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,33,https://perfil.mercadolibre.com.ar/VIPELUQUERIAS?brandId=1433,https://articulo.mercadolibre.com.ar/MLA-785554791-afeitadora-gama-gsh-1000-barba-patillas-bigote-trimmer-peine-_JM,19,5,6,1,2,#785554791,GA.MA Italy,Gsh 1000,GSH 1000,NA,Batería,NA,NA,NA,NA
1100, Afeitadora Electrica Y Trimmer Gama Gsh950 Intercambiable ,4735,NA,"
			
			
				
				1
				vendido
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,14,https://perfil.mercadolibre.com.ar/SOY+TUFARMACIA?brandId=1105,https://articulo.mercadolibre.com.ar/MLA-670603636-afeitadora-electrica-y-trimmer-gama-gsh950-intercambiable-_JM,10,2,1,0,1,#670603636,GA.MA Italy,afeeitadoras,GSH 950,NA,NA,NA,70 s,1 m,164 g
1101, Afeitadora Ga.ma Gsh855 Sport ,1955,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,6,https://perfil.mercadolibre.com.ar/HUBELAM,https://articulo.mercadolibre.com.ar/MLA-755024885-afeitadora-gama-gsh855-sport-_JM,4,1,0,0,1,#755024885,GA.MA,Sport,GSH 855,NA,NA,NA,50-60 MINUTOS,NA,NA
1102, Corta Barba Afeitadora Inalambrica Philips Bt3206/14 Diver ,1895,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(2 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/DIVERWORLD+ENTRETENIMIENTO,https://articulo.mercadolibre.com.ar/MLA-792139651-corta-barba-afeitadora-inalambrica-philips-bt320614-diver-_JM,NA,NA,NA,NA,NA,#792139651,Philips,Beardtrimmer,BT3206/14,BT3206/14,Recargable,Ergónomicos,NA,NA,NA
1103, Recortador De Barba Pelo Corporal Recargable Regulable ,890,NA,"
			
				Nuevo
			
			
		",(6 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TIENDAMS-ONLINE,https://articulo.mercadolibre.com.ar/MLA-749818376-recortador-de-barba-pelo-corporal-recargable-regulable-_JM,NA,NA,NA,NA,NA,#749818376,Nova,CORTA BARBA / PELO,Afeitadora / Corta pelo,NA,NA,NA,NA,NA,NA
1104, Afeitadora Gama Gsh930 Wet & Dry Recargable Lhconfort ,2899,NA,"
			
				Nuevo
			
			
		",(2 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,42,https://perfil.mercadolibre.com.ar/LHCONFORT,https://articulo.mercadolibre.com.ar/MLA-677190537-afeitadora-gama-gsh930-wet-dry-recargable-lhconfort-_JM,28,9,4,0,1,#677190537,GA.MA Italy,Shavers,GSH 930,NA,Batería,Giratorios,70min,1 m,500 g
1105, Afeitadora Corporal Philips Bodygroom Bg1024/10 Resist Agua ,2298,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(30 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/LAFRANCO+PERFUMERIA,https://articulo.mercadolibre.com.ar/MLA-749792760-afeitadora-corporal-philips-bodygroom-bg102410-resist-agua-_JM,NA,NA,NA,NA,NA,#749792760,Philips,Series 1000,Bodygroom,BG1024/10,NA,NA,2 s,NA,NA
