search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Modelo,Tipo de casco,Línea,Tipo de visor,Materiales del exterior,Edad,Materiales del interior,Género,Modelo alfanumérico,Peso
1730, Auricular Bluetooth 4.2 Para Casco Con Micrófono ,347,NA,80,295,18 meses,19.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,2,https://perfil.mercadolibre.com.mx/JSMANSHOP,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=Mb%2B5PC0fwL1ETLnhauwyZSXVfj2Xff%2F6oEibRBIKK2Um6FknHxtMW3MMPxjJieUEJNeuRGmIO14BluniCMsJ1boibSvm8BB6LOmlkBWjYoGv8caFJ5M96MP1iNWRIgGiBzIuj45SO6tDQh6luZXB02%2F%2BcyKST56ARUvaMPXrrTYG0yJ6MFSzEC%2Fb%2BioaRXirVAw1s4CEwv6uNfXETA5IYO5zOB%2FNgrjMjOpjy%2FgYbHFcYtnYn7LfQ6e7nroq73oyorIUZG7BUilFTCLN0NpujPBE%2FYrRifYaMEeQ31Rk%2BfobDYxM6yT6HnAUxjQim9RAvrYHxRqbh0YUYCccPntd2zY4Mb%2BM%2F977xmBbrJIaJcdEYuu8RXAIP19yVjnIQZ%2FxBskiA7H9uYV6G6UueJDod9UDfJCj1FL5u1TugHBNo2ZbafW6aPOQehGv7YorDzvIo%2FG1vM74RiNC8MzyuDPQjZmz2N%2BWgi%2FewMTdf9RVky9hPy%2Fu4CBnFnFk1AjP2k%2BgVzlJkILD7tM5hmdl7aSUZr%2BWeDgRVhRQLB3prRlbhkB9BZk6Pf4mNg2fPiIL7WtMres5RUOWIzmhvVulCe0wqepYr5qCFSibZH%2FgkGwf5GXrIdwR2QH4Pgb4XwtoREcDMzzy1HbJet1XHZJXicEOGaL3W5DdckxhpCss0abH4hJBiJaavInRVCy0imywSOOEj%2BTxYcHXHjJnRn3XF%2BF7btrZMvuEFbOeTJkaHM2f9%2BVFprz3DouEkYBXSrpJmCZYcmkO6JqbH2pextArmeWhVR%2BZKNt0Xxt%2FtFd7JpNdv7ip5%2F0aGAeUMaHzb9GhlW5MYLe%2FSDtMZWPQk2ABVmkD24CoZU300pfsUBrhmLUAOp5soHNEWyaUq12jDsED9JFp1eiT108FloTcJDAXJREZ8FY0jvfJ05vhF9mNkWWP%2Bvv3%2BGcDOVKP2hdivpGnXs1dcQPvhaG0BDW5u8bjQktvrCOo0rYiPJyPCfe3iHwg7FHZOQZQP4qjQDKpBD%2Fd9LRq7tUcrqMuyklM1sA3yuFBt9FRpruazMcMIKpA2A7xp%2FqxeJAsAsiXdm705qotCd%2BnsaFa%2B6psmXNRsBliMR4SQV7AJd4Qx0%2FZLZiwppguu6CCQukRgz4y9N3TF35q33ZEEmt%2BmEDUgwWiTt5T1IvmWhIe3mX7JAHVu7vy8M1Dqz%2FeDaQpLf9iCOB3lTiNxPFQYxeb9qbWndQ79ztYtj8qPJQ%2F%2Bh5DFhOKCXTEWBz87fCvqV97om95kAqFScg%2FMWUZqN8iJ1KLkTP58u4NnIP3JBzppuePBmc3KKDJckqqqRPkjrAgXmVUPUE2QAlCkN%2FFQCFa10aDBkdkcwu4HREpeM8tfUEDy7VzC1VglnnxAodrW0rm5j3Lze2dAE9F0W5hORXJFrnq3d2wANld3DGaFqE1VIWL54ioq%2FRlnM9WVz896lj%2F3QmGNGw87YBjvoUeJLw5p9ED8lYsjgxRZ5GBDIBZJMmf0FLbRvP000CwDXQ6ltEPMc%2FHglzfa52lVxusP6VZJg%2FptTokAbictjm%2Bc9Jj7zlsIx3Bc72NY323Anheoa%2BPDFBdV87%2BwKkJTSVYBHtIm4HDya%2BSMLFl6P2S%2BDnvjqmyNZAFhyL4G0ZYUMqyJkkT,1,1,0,0,0,#667988493,Negro,17cm,JS-T1,JSMan-W6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731, Casco Abierto Biltwell Bonanza Gloss Black ,"4,400",NA,1,399,18 meses,244.44,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,22,https://perfil.mercadolibre.com.mx/ADICSTUDIO,https://articulo.mercadolibre.com.mx/MLM-681691423-casco-abierto-biltwell-bonanza-gloss-black-_JM?searchVariation=36723249213,22,0,0,0,0,#681691423,NA,"CH,M,G,XG",Biltwell,Bonanza,Abierto,NA,NA,NA,NA,NA,NA,NA,1.38 kg
1732, Casco Moto Cerrado Alessia Intrepid ,549,NA,1,2,18 meses,30.50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MUNDOTENDENCIAS+ONLINESTORE,https://articulo.mercadolibre.com.mx/MLM-632038603-casco-moto-cerrado-alessia-intrepid-_JM,NA,NA,NA,NA,NA,#632038603,NA,NA,Alessia,Intrepid,Integral,CERRADA,NA,Policarbonato,NA,NA,NA,NA,NA
1733, Escorpión Covert 3- En -1 Motorcycle Casco Mate Negro Lg ,"4,333",NA,1,52,18 meses,240.76,NA,NA,NA,NA,5,16,https://perfil.mercadolibre.com.mx/PERFMOTOMX,https://articulo.mercadolibre.com.mx/MLM-681341402-escorpion-covert-3-en-1-motorcycle-casco-mate-negro-lg-_JM,16,0,0,0,0,#681341402,NA,NA,Scorpion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1733, Escorpión Covert 3- En -1 Motorcycle Casco Mate Negro Lg ,"4,333",NA,1,52,18 meses,240.76,NA,NA,NA,NA,5,16,https://perfil.mercadolibre.com.mx/PERFMOTOMX,https://articulo.mercadolibre.com.mx/MLM-681341402-escorpion-covert-3-en-1-motorcycle-casco-mate-negro-lg-_JM,16,0,0,0,0,#681341402,NA,NA,Scorpion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1734," Casco Rojo Con Franjas Cerrado Motoneta, Moto Bici Niño Niña ",274,NA,1,2,18 meses,15.22,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ENDORCOMIC,https://articulo.mercadolibre.com.mx/MLM-664326887-casco-rojo-con-franjas-cerrado-motoneta-moto-bici-nino-nina-_JM,NA,NA,NA,NA,NA,#664326887,Cuero Negro con Cafe,infantil,Alessia,RB-30Ñ,cerrado,NA,Simple,NA,Niños,NA,Unisex,NA,NA
1735, 2pcs Motocicleta Cabeza Rapada Peluca Punk Casco Mohawk Pelu ,689,NA,1,5,18 meses,38.31,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/HOMEGARDENTOYSMX,https://articulo.mercadolibre.com.mx/MLM-656904764-2pcs-motocicleta-cabeza-rapada-peluca-punk-casco-mohawk-pelu-_JM,NA,NA,NA,NA,NA,#656904764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736, Carbono Fibra Mitad Casco Para Moto Bicicleta Crucero L ,"1,290",NA,1,NA,18 meses,71.69,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CARMOTORSPORTSMX,https://articulo.mercadolibre.com.mx/MLM-656204832-carbono-fibra-mitad-casco-para-moto-bicicleta-crucero-l-_JM,NA,NA,NA,NA,NA,#656204832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736, Carbono Fibra Mitad Casco Para Moto Bicicleta Crucero L ,"1,290",NA,1,NA,18 meses,71.69,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CARMOTORSPORTSMX,https://articulo.mercadolibre.com.mx/MLM-656204832-carbono-fibra-mitad-casco-para-moto-bicicleta-crucero-l-_JM,NA,NA,NA,NA,NA,#656204832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737, Casco Moto Gorra Motocicleta Barato Seguridad ,279,NA,3,3,12 meses,27.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GOLDENDUCK,https://articulo.mercadolibre.com.mx/MLM-661421486-casco-moto-gorra-motocicleta-barato-seguridad-_JM,NA,NA,NA,NA,NA,#661421486,Rosa azul,Grande adulto estandar,nhel,media abierto,gorra,Media,Simple,Resina,Adultos,afelpado,Unisex,NA,NA
1738, Casco Torc T50 Blanco Pch L 3/4 Cafe Racer ,"1,519",NA,1,2,18 meses,84.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,19,https://perfil.mercadolibre.com.mx/MOTOBOUTIQUEBIKE.COM,https://articulo.mercadolibre.com.mx/MLM-695317120-casco-torc-t50-blanco-pch-l-34-cafe-racer-_JM?searchVariation=39771775886,17,2,0,0,0,#695317120,"L,XL",NA,Torc,T50 PCH,3/4,NA,NA,NA,Adultos,NA,Unisex,NA,NA
1739, Casco Infantil Spiderman Niña + Envio Gratis ,439,NA,3,97,12 meses,43.37,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/COMA1712137,https://articulo.mercadolibre.com.mx/MLM-631753715-casco-infantil-spiderman-nina-envio-gratis-_JM,NA,NA,NA,NA,NA,#631753715,NIÑA (ROSA),JUNIOR,Kinlley,Spiderman,Clásico,Nina,Simple,ABS,Niños,ABS,Femenino,NA,NA
1740, Casco Moto El Modo Luz Frío 4 Led Casco Bicicleta ,261,NA,1,199,18 meses,14.55,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VICAMSTOREMX,https://articulo.mercadolibre.com.mx/MLM-667284283-casco-moto-el-modo-luz-frio-4-led-casco-bicicleta-_JM,NA,NA,NA,NA,NA,#667284283,NA,NA,Brand New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741, Casco Tipo Cross The Beast Dot Negro Rojo Tallas ,769,NA,114,199,18 meses,42.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,6,https://perfil.mercadolibre.com.mx/VALERIARIOU,https://articulo.mercadolibre.com.mx/MLM-582815901-casco-tipo-cross-the-beast-dot-negro-rojo-tallas-_JM?searchVariation=25268290554,5,1,0,0,0,#582815901,Negro,"rojo,S,M,L,XL",Roda,TIPO CROS,Cross,CAS-CRO-10,NA,ABS,NA,NA,NA,NA,NA
1742, Casco Moto Cerrado Dragonet Rojo Adulto Alessia ,549,NA,1,2,12 meses,54.24,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MUNDOTENDENCIAS+ONLINESTORE,https://articulo.mercadolibre.com.mx/MLM-634337570-casco-moto-cerrado-dragonet-rojo-adulto-alessia-_JM,NA,NA,NA,NA,NA,#634337570,NA,NA,Alessia,Dragonet Rojo,Integral,CERRADA,NA,Policarbonato,NA,NA,NA,NA,NA
1743, Casco Cross Junior Con Graficos Dot ,708,NA,1,29,18 meses,39.33,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTOCLICK+MX,https://articulo.mercadolibre.com.mx/MLM-675850244-casco-cross-junior-con-graficos-dot-_JM?searchVariation=35172228140,NA,NA,NA,NA,NA,#675850244,Negro/Rojo,Certificado DOT,ZARCO,CERTIFICADO DOT,Cross,NA,NA,NA,NA,NA,NA,NA,NA
1744, Casco Para Motocicleta Rojo ,485,NA,1,1,18 meses,26.94,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/FERRETERIAELPUENTE,https://articulo.mercadolibre.com.mx/MLM-617141416-casco-para-motocicleta-rojo-_JM?searchVariation=21441197645,NA,NA,NA,NA,NA,#617141416,Rojo,LARGE,CNHF,N/A,Clásico,Motos,NA,N/A,NA,NA,NA,NA,NA
1745, Casco De Seguridad Universal Para Niños ,684,NA,1,20,18 meses,38.02,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/MXWAROOMSHOP,https://articulo.mercadolibre.com.mx/MLM-666828661-casco-de-seguridad-universal-para-ninos-_JM,NA,NA,NA,NA,NA,#666828661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1746, Casco Pro Tork Liberty Mx Pro Vision Rojo 60 ,899,NA,1,4,18 meses,49.94,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/EG2137361?brandId=1731,https://articulo.mercadolibre.com.mx/MLM-647679609-casco-pro-tork-liberty-mx-pro-vision-rojo-60-_JM?searchVariation=28705394549,NA,NA,NA,NA,NA,#647679609,Rojo,GRANDE,Pro Tork,Liberty MX Pro Vision,CERRADO CON VISERA,DEPORTIVO,NA,NA,NA,NA,NA,NA,NA
1747, Casco Abierto 3/4 Negro Mate Basico ,650,NA,13,14,18 meses,36.11,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/GUERREROBIKER,https://articulo.mercadolibre.com.mx/MLM-650860464-casco-abierto-34-negro-mate-basico-_JM?searchVariation=29721099626,1,0,0,0,0,#650860464,NA,"M,L,XL",Promoto,Abierto,Abierto,abierto,NA,NA,NA,NA,NA,NA,NA
1748, Casco Fox V2 Mx19 Murc Azul Moto Cross Off Road ,"6,129",NA,1,4,18 meses,340.50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTOLIFEGDL,https://articulo.mercadolibre.com.mx/MLM-666413072-casco-fox-v2-mx19-murc-azul-moto-cross-off-road-_JM?searchVariation=33425936839,NA,NA,NA,NA,NA,#666413072,NA,"S,M,L,XL",Fox,Murc,Cross,V2,NA,NA,NA,NA,NA,NA,NA
1749, Casco Pro Tork Libert Four Infantil Amarillo /azul 62 Unital ,770,849,3,7,18 meses,42.78,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/EG2137361?brandId=1731,https://articulo.mercadolibre.com.mx/MLM-647715146-casco-pro-tork-libert-four-infantil-amarillo-azul-62-unital-_JM?searchVariation=28712003234,NA,NA,NA,NA,NA,#647715146,Amarillo/Azul,UNITALLA,Pro Tork,LIBERT FOUR,CERRADO CON VISERA,Infantil,NA,NA,NA,NA,NA,NA,NA
1750, Motocicleta Moto Casco Sin Hilos Bt 4.0 Auricular ,349,NA,1,200,18 meses,19.44,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VICAMSTOREMX,https://articulo.mercadolibre.com.mx/MLM-657523194-motocicleta-moto-casco-sin-hilos-bt-40-auricular-_JM,NA,NA,NA,NA,NA,#657523194,NA,NA,Brand New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751, Motocicleta Gloss Negro Alemán Mitad Cara Casco Helicóptero ,417,NA,1,199,18 meses,23.21,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CIMAALEGRIAMX,https://articulo.mercadolibre.com.mx/MLM-650394593-motocicleta-gloss-negro-aleman-mitad-cara-casco-helicoptero-_JM?searchVariation=29627892169,NA,NA,NA,NA,NA,#650394593,NA,NA,NA,NA,Abierto,NA,NA,NA,NA,NA,NA,NA,NA
1752, Casco Tipo Cross Naranja ,679,NA,1,1,18 meses,37.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/LAMOTO52,https://articulo.mercadolibre.com.mx/MLM-677537819-casco-tipo-cross-naranja-_JM?searchVariation=35536765355,NA,NA,NA,NA,NA,#677537819,Naranja,UNITALLA,Ghira,CROSS,Cross,NA,NA,NA,NA,NA,NA,NA,NA
1753, Casco Cyber Corto ,950,NA,3,2,12 meses,93.85,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/JULISSAVALERA,https://articulo.mercadolibre.com.mx/MLM-681958629-casco-cyber-corto-_JM?searchVariation=36803746564,NA,NA,NA,NA,NA,#681958629,NA,"S,L",Cyber,Cyber,CORTO,NA,Simple,NA,NA,NA,Unisex,NA,NA
1754, Casco Joe Rocket Rkt18 Alter Ego Modular ,"2,999",NA,1,10,12 meses,296.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,4,https://perfil.mercadolibre.com.mx/MOTODEPOT.MX,https://articulo.mercadolibre.com.mx/MLM-629671180-casco-joe-rocket-rkt18-alter-ego-modular-_JM?searchVariation=40103049041,4,0,0,0,0,#629671180,NA,"S,M,L,XL,XXL",Joe Rocket,Alter Ego,Rebatible,RKT18,Doble,Policarbonato,Adultos,NA,Masculino,NA,NA
1755, Casco Rkt 7 Series Solid Matte Black - Negro Mate Ece Y Dot ,"1,699",NA,7,3,18 meses,94.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,66,https://perfil.mercadolibre.com.mx/WONDERBIKES,https://articulo.mercadolibre.com.mx/MLM-640878800-casco-rkt-7-series-solid-matte-black-negro-mate-ece-y-dot-_JM?searchVariation=27134950608,59,6,1,0,0,#640878800,Negro mate,XXL,Joe Rocket,Solid Matte Black,Integral,RKT 7,Simple,ATPA,Adultos,HIPOALERGENICO,Masculino,NA,NA
1756, Escorpión Belfast Abierto - Casco Cara Mate Negro Lg ,"4,127",NA,1,26,18 meses,229.29,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/PERFMOTOMX,https://articulo.mercadolibre.com.mx/MLM-681340458-escorpion-belfast-abierto-casco-cara-mate-negro-lg-_JM,NA,NA,NA,NA,NA,#681340458,NA,NA,Scorpion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1756, Escorpión Belfast Abierto - Casco Cara Mate Negro Lg ,"4,127",NA,1,26,18 meses,229.29,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/PERFMOTOMX,https://articulo.mercadolibre.com.mx/MLM-681340458-escorpion-belfast-abierto-casco-cara-mate-negro-lg-_JM,NA,NA,NA,NA,NA,#681340458,NA,NA,Scorpion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1757, Casco Moto Tipo Cachucha Rosa Alessia Infantil ,395,NA,1,1,12 meses,39.02,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MUNDOTENDENCIAS+ONLINESTORE,https://articulo.mercadolibre.com.mx/MLM-630391275-casco-moto-tipo-cachucha-rosa-alessia-infantil-_JM?searchVariation=24737961098,NA,NA,NA,NA,NA,#630391275,NA,NA,Alessia,Rosa,Abierto,Infantil,NA,Policarbonato,NA,NA,NA,NA,NA
1758, Casco Negro Cerrado 59 Motoneta Moto Bici Niño Niña ,310,NA,1,1,18 meses,17.22,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ENDORCOMIC,https://articulo.mercadolibre.com.mx/MLM-694097810-casco-negro-cerrado-59-motoneta-moto-bici-nino-nina-_JM?searchVariation=39578731611,NA,NA,NA,NA,NA,#694097810,Negro,Niño,Alessia,C-059,Integral,NA,Simple,NA,Niños,NA,Unisex,NA,NA
1759, Casco De Cara Abierta Motocicleta 3/4 Con Visera De Pantall ,684,NA,1,19,18 meses,38.00,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CARMOTORSPORTSMX,https://articulo.mercadolibre.com.mx/MLM-660679775-casco-de-cara-abierta-motocicleta-34-con-visera-de-pantall-_JM,NA,NA,NA,NA,NA,#660679775,NA,NA,Unbranded,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1760, 3 Broches De Liberacion Rapida Para Casco Moto ,249,NA,32,6,18 meses,13.83,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,5,https://perfil.mercadolibre.com.mx/MOTOSHOP-X,https://articulo.mercadolibre.com.mx/MLM-574757497-3-broches-de-liberacion-rapida-para-casco-moto-_JM,2,3,0,0,0,#574757497,ROJ/neg,HECHO EN CHINA,LS2,LIBERACION RAPIDA,BROCHE CASCO,Quick,NA,"PLASTICO, METAL Y NYLON",NA,NA,NA,NA,NA
1761, Casco Moto Tipo Cachucha Rojo Alessia Adulto ,395,NA,1,1,12 meses,39.02,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MUNDOTENDENCIAS+ONLINESTORE,https://articulo.mercadolibre.com.mx/MLM-630386240-casco-moto-tipo-cachucha-rojo-alessia-adulto-_JM?searchVariation=25567246324,NA,NA,NA,NA,NA,#630386240,NA,NA,Alessia,Adulto,Abierto,CACHUCHA,NA,Policarbonato,NA,NA,NA,NA,NA
1762, Casco Moto Deportiva Icon Airflite Gloss Dot Envio Gratis ,"6,002",NA,6,43,12 meses,592.98,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/LEMAX+DISTRIBUCIONES,https://articulo.mercadolibre.com.mx/MLM-631518375-casco-moto-deportiva-icon-airflite-gloss-dot-envio-gratis-_JM?searchVariation=25022890585,2,0,0,0,0,#631518375,NA,"XS (X-Chico),S (Chico),M (Mediano),L (Grande),XXL (2X-Grande),XXXL (3X-Grande)",Icon,AIRFLITE,Integral,Deportiva/Crucero,NA,Policarbonato,NA,NA,NA,NA,NA
1763, Casco Ls2 Abierto Of561 Wave Solid Mate Talla L Moto ,"1,700",NA,1,1,12 meses,167.95,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/DANIYCAR+ONLINE,https://articulo.mercadolibre.com.mx/MLM-641062116-casco-ls2-abierto-of561-wave-solid-mate-talla-l-moto-_JM?searchVariation=27172984569,NA,NA,NA,NA,NA,#641062116,Negro mate,L,LS2,Wave,Abierto,Abierto 3/4,NA,NA,NA,NA,NA,NA,NA
1764, Casco Cerrado Dama Con Gafas Internasrosa/ Azul ,850,NA,7,14,12 meses,83.97,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/MAFE3726166,https://articulo.mercadolibre.com.mx/MLM-621785211-casco-cerrado-dama-con-gafas-internasrosa-azul-_JM?searchVariation=38366958087,1,0,0,0,0,#621785211,Blanco/Rosa,Alessia,Alessia,Shell,Integral,CERRADO HALF,Doble,Polipropileno,Adultos,Poliestireno,Unisex,NA,NA
1765, Foco Hyperled Moto Universal Hiperled Ventilador Tipo Xenon ,375,NA,15,2,18 meses,20.83,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4,1,https://perfil.mercadolibre.com.mx/BEEPMOTO,https://articulo.mercadolibre.com.mx/MLM-569287691-foco-hyperled-moto-universal-hiperled-ventilador-tipo-xenon-_JM?searchVariation=19693299861,0,1,0,0,0,#569287691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766, Casco Abierto 3/4 Joe Rocket 600 Dyno ,"1,300",NA,1,2,18 meses,72.22,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/ESNAKIZAR_GUADALAJARA,https://articulo.mercadolibre.com.mx/MLM-655390680-casco-abierto-34-joe-rocket-600-dyno-_JM?searchVariation=32222723930,3,0,0,0,0,#655390680,Negro/vino,"Vino,S",Joe Rocket,Dyno,Abierto,RKT 600,NA,Policarbonato,Adultos,Poliestireno,Masculino,600,NA
1767, Casco Abierto 3/4 Joe Rocket 600 Dyno ,"1,300",NA,1,1,18 meses,72.22,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/WONDERBIKES,https://articulo.mercadolibre.com.mx/MLM-654752959-casco-abierto-34-joe-rocket-600-dyno-_JM?searchVariation=30526985971,3,0,0,0,0,#654752959,Negro/vino,S,Joe Rocket,Dyno,Abierto,RKT 600,NA,NA,NA,NA,NA,NA,NA
1768," Casco Faseed 3/4 Besos Talla: M, S ","1,000",NA,5,1,18 meses,55.56,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MOTOS-Y-MAS-MOTOS,https://articulo.mercadolibre.com.mx/MLM-605459997-casco-faseed-34-besos-talla-m-s-_JM?searchVariation=38044716511,NA,NA,NA,NA,NA,#605459997,Blanco,S,Faseed,Besos,Integral,faseed,NA,NA,NA,NA,NA,NA,NA
1769," Accesorio Para Casco De Motociclista, Mohicana Blanca ",95,NA,1,1,18 meses,5.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/VICKES34,https://articulo.mercadolibre.com.mx/MLM-616444288-accesorio-para-casco-de-motociclista-mohicana-blanca-_JM?searchVariation=22574292052,NA,NA,NA,NA,NA,#616444288,Blanco,UNITALLA,VICKES,Blanca,Integral,LARGA,NA,PELUCHE,NA,NA,NA,NA,NA
1770, Casco Moto Infantil Para Niño Niña Certificación Europea ,"1,489",NA,11,2,12 meses,147.10,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ASTRO+BIKER,https://articulo.mercadolibre.com.mx/MLM-592033361-casco-moto-infantil-para-nino-nina-certificacion-europea-_JM,NA,NA,NA,NA,NA,#592033361,NA,NA,Faseed,fs-815,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771, Casco Moto Gorra Economico ,139,NA,1,2,12 meses,13.73,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GOLDENDUCK,https://articulo.mercadolibre.com.mx/MLM-698608407-casco-moto-gorra-economico-_JM?searchVariation=40290536084,NA,NA,NA,NA,NA,#698608407,Gris,Grande L,nhel,media abierto,gorra,NA,Simple,Tricomposite,Adultos,Poliestireno,Unisex,NA,NA
1772, Casco Bell Riot Sólido Rostro Descubierto Negro Mate Sm ,"2,630",NA,1,81,18 meses,146.16,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/PERFMOTOMX,https://articulo.mercadolibre.com.mx/MLM-681339749-casco-bell-riot-solido-rostro-descubierto-negro-mate-sm-_JM?searchVariation=36614971289,NA,NA,NA,NA,NA,#681339749,NA,NA,Bell,Riot,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772, Casco Bell Riot Sólido Rostro Descubierto Negro Mate Sm ,"2,630",NA,1,81,18 meses,146.16,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/PERFMOTOMX,https://articulo.mercadolibre.com.mx/MLM-681339749-casco-bell-riot-solido-rostro-descubierto-negro-mate-sm-_JM?searchVariation=36614971289,NA,NA,NA,NA,NA,#681339749,NA,NA,Bell,Riot,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772, Casco Bell Riot Sólido Rostro Descubierto Negro Mate Sm ,"2,630",NA,1,81,18 meses,146.16,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/PERFMOTOMX,https://articulo.mercadolibre.com.mx/MLM-681339749-casco-bell-riot-solido-rostro-descubierto-negro-mate-sm-_JM?searchVariation=36614971289,NA,NA,NA,NA,NA,#681339749,NA,NA,Bell,Riot,NA,NA,NA,NA,NA,NA,NA,NA,NA
