search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Gênero,Peso
951, Capacete Moto Fly F-17 Preto Feminino E Masculino Custom ,119,NA,47,10,12x,9.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,7,https://perfil.mercadolivre.com.br/MAGAIVERMOTOSTORE,https://produto.mercadolivre.com.br/MLB-818963111-capacete-moto-fly-f-17-preto-feminino-e-masculino-custom-_JM,4,3,0,0,0,#818963111,"56,58,60,61",NA,Fly,F-17,F-17,Aberto,Simple,Resina termoplástica,ABS,Adultos,Unissex,NA
952, Capacete Moto Fechado Evolution 788 G4 Monster Personalizado ,159,NA,9,297,12x,15.29,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,446,https://perfil.mercadolivre.com.br/ON+MOTOPARTS,https://produto.mercadolivre.com.br/MLB-1147072635-capacete-moto-fechado-evolution-788-g4-monster-personalizado-_JM?searchVariation=30650304267,340,78,20,7,1,#1147072635,Branco,"56,58,60",Pro Tork,Evolution G4,G4,Integral,NA,NA,NA,NA,NA,NA
953, Capacete Moto Articulado Texx Double Vision Smart Robocop ,537,NA,3,992,12x,44.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,14,https://perfil.mercadolivre.com.br/AGATHA-RICHARD,https://produto.mercadolivre.com.br/MLB-699900107-capacete-moto-articulado-texx-double-vision-smart-robocop-_JM,11,1,2,0,0,#699900107,NA,NA,TEXX,Desmontavél,DV Smart,Modular,NA,NA,ABS,NA,NA,NA
954, Capacete Moto Fechado Protork R8 Lançamento Viseira Dourada ,149,NA,16,2994,12x,12.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2081,https://perfil.mercadolivre.com.br/ON+MOTOPARTS,https://produto.mercadolivre.com.br/MLB-1137303641-capacete-moto-fechado-protork-r8-lancamento-viseira-dourada-_JM?searchVariation=30082964254,1380,394,178,62,67,#1137303641,"LARANJA + VISEIRA DOURADA,AMARELO + VISEIRA DOURADA,AZUL CLARO + VISEIRA DOURADA,AZUL ESCURO + VISEIRA DOURADA,LARANJA + VISEIRA DOURADA,PRATA + VISEIRA DOURADA,ROSA + VISEIRA DOURADA,VERDE + VISEIRA DOURADA,VERMELHO + VISEIRA DOURADA","56,58,60",Pro Tork,R8,New LIberty Four 4,Integral,Simple,EPS,ABS,Adultos,Unissex,1200 g
955, Capacete Moto Peels Icon Sonic Preto Fosco Grafite ,337,NA,43,190,12x,28.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,116,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-937052068-capacete-moto-peels-icon-sonic-preto-fosco-grafite-_JM?searchVariation=18530675365,93,18,3,0,2,#937052068,"56,58,60",,Peels,Icon,Icon Sonic,Integral,Duplo,Revestimento interno em tecido antialérgico removível e lavável,ABS,Adultos,Unissex,1.45 kg
956, Capacete Moto Pro Tork Th1 Vision Adventure ,199,NA,4,8,12x,19.02,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GAME+EXPRESS-SP,https://produto.mercadolivre.com.br/MLB-1239428110-capacete-moto-pro-tork-th1-vision-adventure-_JM?searchVariation=37876884619,NA,NA,NA,NA,NA,#1239428110,Azul,"56,58,60",Pro Tork,NA,TH-1 Vision,Esportivo,Simple,Forro antialérgico,Injetado em ABS de alta resistência,Adultos,Unissex,NA
957, Capacete Evolution Vasco Moto Fechado Pro Tork + Copo Vasco ,199,NA,15,291,12x,19.11,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,23,https://perfil.mercadolivre.com.br/PISTAMOTO,https://produto.mercadolivre.com.br/MLB-910069910-capacete-evolution-vasco-moto-fechado-pro-tork-copo-vasco-_JM?searchVariation=17452284995,17,4,1,0,1,#910069910,Preto,"56,58,60",Pro Tork,capacetes,Vasco,Integral,NA,NA,ABS,NA,NA,1400 g
958, Capacete Moto Feminino Trilha Pro Tork Th1 Factory Neon Rosa ,299,NA,10,167,12x,24.99,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/RACE+ACTION,https://produto.mercadolivre.com.br/MLB-983386778-capacete-moto-feminino-trilha-pro-tork-th1-factory-neon-rosa-_JM?searchVariation=21067183488,NA,NA,NA,NA,NA,#983386778,Rosa,"56,58,60",Pro Tork,TH1,JETT NEON,Integral,NA,NA,ABS,NA,NA,NA
959, Capacete Moto Escamoteável Articulado Pro Tork V-pro Jet 2 ,198,NA,NA,500,12x,16.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,550,https://perfil.mercadolivre.com.br/PISTAMOTO,https://produto.mercadolivre.com.br/MLB-1252916437-capacete-moto-escamoteavel-articulado-pro-tork-v-pro-jet-2-_JM,376,110,41,6,17,#1252916437,NA,NA,Pro Tork,Unissex Escamoteavel,V-pro jet 2,Integral,NA,Resina termoplástica,ABS,NA,NA,NA
960, Capacete Moto Feminino Infantil Liberty 4 Viseira Fumê Preto ,59,NA,16,593,10x,5.90,NA,Envio para todo o país,NA,NA,4.6,5,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1114712804-capacete-moto-feminino-infantil-liberty-4-viseira-fum-preto-_JM?searchVariation=28438743324,4,0,1,0,0,#1114712804,Preto,54,Pro Tork,Liberty,Liberty 4 For Girls,Integral,NA,NA,NA,NA,NA,NA
961, Capacete Moto Cross C/ Viseira Pro Tork Várias Cores/tamanho ,199,NA,4,2758,12x,16.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-1181484003-capacete-moto-cross-c-viseira-pro-tork-varias-corestamanho-_JM?searchVariation=33167177231,NA,NA,NA,NA,NA,#1181484003,"Azul,Amarelo,Azul,Bordô,Cinza,Laranja,Verde,Vermelho","56,58,60",Pro Tork,NA,Adventure,Cross,NA,NA,NA,NA,NA,NA
962, Capacete Moto Mt Revenge Skull Preto E Vermelho Brilhante ,799,NA,13,6,12x,66.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-732923162-capacete-moto-mt-revenge-skull-preto-e-vermelho-brilhante-_JM?searchVariation=30029313590,NA,NA,NA,NA,NA,#732923162,Preto - Vermelho,"56,58,60,62,64",MT,Revenge,Skull,Integral,Cristal,Resina termoplástica,ABS,Adultos,Unissex,1600 g
963, Capacete Sport Moto For Girls Preto Pro Tork ,69,NA,12,3,12x,6.68,NA,Envio para todo o país,NA,NA,4.4,41,https://perfil.mercadolivre.com.br/ESTRELA10_?brandId=1582,https://produto.mercadolivre.com.br/MLB-1116082573-capacete-sport-moto-for-girls-preto-pro-tork-_JM?searchVariation=35573472154,24,14,1,1,1,#1116082573,Preto,60,Pro Tork,Sport For Girls,CAP-388PT,Integral,NA,NA,NA,NA,NA,NA
964, Capacete Aberto New Liberty Three 3 Moto Pro Tork Branco ,65,NA,46,55,12x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1562,https://perfil.mercadolivre.com.br/TOPMOTOO,https://produto.mercadolivre.com.br/MLB-1018000303-capacete-aberto-new-liberty-three-3-moto-pro-tork-branco-_JM?searchVariation=23210562658,1154,275,100,15,18,#1018000303,Branco,"56,58,60",Pro Tork,ABERTO,New Liberty Three,Aberto,NA,NA,ABS,NA,NA,NA
965, Kit Com 5 Suportes De Parede Para Capacete De Moto ,179,NA,14,77,12x,14.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-777580175-kit-com-5-suportes-de-parede-para-capacete-de-moto-_JM?searchVariation=33818521616,NA,NA,NA,NA,NA,#777580175,Preto,NA,SMF,Acessórios,SMF,Fechado,NA,NA,Aço,NA,NA,NA
966, Capacete Moto Laranja Caveira New Atomic Skull Rider ,199,NA,10,2404,12x,19.02,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,428,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-986083719-capacete-moto-laranja-caveira-new-atomic-skull-rider-_JM?searchVariation=25220721741,304,82,26,10,6,#986083719,Laranja,"56,58,60",Pro Tork,Capacetes,New Atomic,Aberto,NA,NA,ABS,NA,NA,NA
967, Capacete Masculino Moto Mixs Fokker Carbon X ,159,NA,5,1200,12x,13.25,NA,Envio para todo o país,NA,NA,4.2,33,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=1034,https://produto.mercadolivre.com.br/MLB-1118780444-capacete-masculino-moto-mixs-fokker-carbon-x-_JM?searchVariation=28738090491,20,5,4,3,1,#1118780444,"Amarelo,Amarelo,Azul,Grafite,Laranja,Rosa,Verde,Vermelho","56,58,60,62",Mixs,Capacetes,Fokker,Integral,NA,NA,NA,NA,NA,NA
968, Capacete De Moto P/ Mulher Fechado Rosa Modelo Evolution G7 ,159,NA,5,193,12x,13.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/RACE+ACTION,https://produto.mercadolivre.com.br/MLB-1239267389-capacete-de-moto-p-mulher-fechado-rosa-modelo-evolution-g7-_JM?searchVariation=37867535596,NA,NA,NA,NA,NA,#1239267389,Rosa,"56,58,60",Pro Tork,NA,Evolution G7,Integral,NA,NA,NA,NA,NA,NA
969, Capacete Moto Feminino Motocross Com Viseira Rosa Pro Tork ,185,NA,3,47,12x,15.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,557,https://perfil.mercadolivre.com.br/KAZZU+COMERCIO,https://produto.mercadolivre.com.br/MLB-1134190547-capacete-moto-feminino-motocross-com-viseira-rosa-pro-tork-_JM?searchVariation=29911257962,408,84,45,10,10,#1134190547,Rosa,58,Pro Tork,Liberty MX PRO Vision,Liberty MX Pro Vision,Cross,NA,NA,ABS,NA,NA,NA
970, Capacete Fechado Automatico Sport Moto 788 Pro Tork ,114,NA,9,2751,12x,10.90,NA,Envio para todo o país,NA,NA,4.4,794,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-929070388-capacete-fechado-automatico-sport-moto-788-pro-tork-_JM?searchVariation=19439549721,479,186,89,21,19,#929070388,"Vermelho,Amarelo,Azul,Branco,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Capacetes,788,Integral,NA,NA,ABS,NA,NA,NA
971, Capacete Moto Bieffe B-40 Road Racer Preto Chumbo Fosco Xj6 ,517,NA,7,4,12x,49.46,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,39,https://perfil.mercadolivre.com.br/MAGAIVERMOTOSTORE,https://produto.mercadolivre.com.br/MLB-953981199-capacete-moto-bieffe-b-40-road-racer-preto-chumbo-fosco-xj6-_JM?searchVariation=31368748231,29,6,2,0,2,#953981199,"58,60,61",NA,Bieffe,B-40,B-40 Road Racer,Escamoteável,Simple,Resina termoplástica,ABS,Adultos,Unissex,NA
972, Capacete Cross Bell Moto-9 Flex ,2799,NA,2,997,12x,233.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/AGATHA-RICHARD,https://produto.mercadolivre.com.br/MLB-728791018-capacete-cross-bell-moto-9-flex-_JM,1,0,0,0,0,#728791018,NA,NA,Bell,Cross,moto-9 flex,Cross,NA,NA,ABS,NA,NA,NA
973, Capacete Moto Peels Mirage Techride Preto Chumbo Fosco ,284,NA,7,149,12x,23.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,269,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-1176836998-capacete-moto-peels-mirage-techride-preto-chumbo-fosco-_JM?searchVariation=32807997414,186,46,26,7,4,#1176836998,Preto Chumbo Fosco,"56,58,60",Peels,NA,Techride,Integral,Duplo,Revestimento interno em tecido antialérgico removível e lavável,ABS,Adultos,Unissex,1.276 g
974, Capacete Motociclista Original Helt Cross Mx Rajado ,299,NA,1,15,12x,24.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,65,https://perfil.mercadolivre.com.br/FEPA5204056,https://produto.mercadolivre.com.br/MLB-1183216545-capacete-motociclista-original-helt-cross-mx-rajado-_JM?searchVariation=36169672899,61,2,0,0,2,#1183216545,Vermelho,"Preto,58,60,62",Helt,Moto Cross,631 MX Rajada,Cross,NA,Poliestireno,ABS,Adultos,Unissex,1650 g
975," Capacete De Moto Masculino Gospel Branco Nº56,58,60 Promoção ",136,NA,27,1174,12x,11.39,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,62,https://perfil.mercadolivre.com.br/ATACADISTASMARTSHOP,https://produto.mercadolivre.com.br/MLB-918543225-capacete-de-moto-masculino-gospel-branco-n565860-promoco-_JM?searchVariation=17797852966,40,16,5,0,1,#918543225,Branco,"60 cm,58 cm,56 cm",Pro Tork,Evolution 3G,Evolution Gospel,Integral,NA,NA,ABS,NA,NA,NA
976, Capacete Moto Fechado Feminino Rosa R8 Pro Tork + 2 Viseiras ,159,NA,20,46,12x,13.32,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4,1,https://perfil.mercadolivre.com.br/VENDASFREEMARKET,https://produto.mercadolivre.com.br/MLB-1001584687-capacete-moto-fechado-feminino-rosa-r8-pro-tork-2-viseiras-_JM?searchVariation=22309162909,0,1,0,0,0,#1001584687,Rosa,"56,58,60",Pro Tork,R8,R8,Integral,Simple,EPS,ABS,Adultos,Unissex,NA
977, Capacete Moto Ebf Modelo E0x Titanium Preto E Prata Fosco ,175,NA,27,5,12x,16.81,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-732802800-capacete-moto-ebf-modelo-e0x-titanium-preto-e-prata-fosco-_JM?searchVariation=28058396932,1,0,0,0,0,#732802800,Preto - Gris,58,EBF,E0X,Titanium,Integral,NA,NA,ABS,NA,NA,NA
978, Capacete Moto Fechado Ebf E0x Frost Pfo Vem N Peels Pro Tork ,189,NA,7,1,12x,15.82,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/LEOMOTOPARTS,https://produto.mercadolivre.com.br/MLB-1107202757-capacete-moto-fechado-ebf-e0x-frost-pfo-vem-n-peels-pro-tork-_JM,1,0,0,0,0,#1107202757,Preto e vermelho,60,Peels,E ZERO X,Frost,Integral,Simple,ABS,ABS,Adultos,Unissex,NA
979, Capacete Moto X11 Impulse Complex Cores Helmet Capacete ,299,NA,3,5,12x,24.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/IFORCE57LV8,https://produto.mercadolivre.com.br/MLB-1201342350-capacete-moto-x11-impulse-complex-cores-helmet-capacete-_JM?searchVariation=34531726825,NA,NA,NA,NA,NA,#1201342350,,"56,58",X11,NA,Wing Impulse Complex,Cross,NA,NA,NA,NA,NA,NA
980, Capacete Moto Aberto Pro Tork New Liberty 3 Three Cores Tam ,67,NA,5,2701,12x,6.40,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1033,https://perfil.mercadolivre.com.br/SPORTBAY+PLUS?brandId=2047,https://produto.mercadolivre.com.br/MLB-1182539829-capacete-moto-aberto-pro-tork-new-liberty-3-three-cores-tam-_JM?searchVariation=33240801686,744,196,63,12,18,#1182539829,"Preto,Amarelo,Azul,Branco,Plata,Preto,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,NA,New Liberty 3,Aberto,NA,NA,NA,NA,NA,NA
981, Capacete Moto Feminino Pro Tork 788 G6 Preto Fosco Rosa ,110,NA,21,97,12x,10.51,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/HELMET+WORLD,https://produto.mercadolivre.com.br/MLB-1040509973-capacete-moto-feminino-pro-tork-788-g6-preto-fosco-rosa-_JM,NA,NA,NA,NA,NA,#1040509973,Neón Rosa,"58,60",Pro Tork,Capacetes,Pro Neon,Integral,NA,NA,ABS,NA,NA,NA
982, Capacete Moto Ls2 Ff320 Stream Hype ,749,NA,2,1600,12x,62.49,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/GRIFE_DO_CAPACETE,https://produto.mercadolivre.com.br/MLB-954692487-capacete-moto-ls2-ff320-stream-hype-_JM?searchVariation=24414326828,1,0,0,0,0,#954692487,"Branco,Rosa","62 - XL,60 - L,58 - M,56 - S",LS2,FF320 Stream,Hype,Integral,NA,NA,ABS,NA,NA,1550 g
983, Capacete Coquinho Preto Em Couro Moto Choper Custom Harley ,121,NA,39,3,12x,10.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4,6,https://perfil.mercadolivre.com.br/KING+PARTS,https://produto.mercadolivre.com.br/MLB-881556068-capacete-coquinho-preto-em-couro-moto-choper-custom-harley-_JM?searchVariation=35686297650,3,0,3,0,0,#881556068,Preto,NA,Sonny,Custom,Custom Coquinho,Aberto,NA,Fibra,Courino,NA,NA,NA
984, Capacete Moto Peels Mirage Com Viseira Solar Preto Fosco ,264,NA,25,95,12x,22.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,359,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-833337967-capacete-moto-peels-mirage-com-viseira-solar-preto-fosco-_JM?searchVariation=20901593553,262,61,27,7,2,#833337967,Preto-fosco,"56,58,60",Peels,Mirage,Mirage New Classic,Integral,Duplo,Revestimento interno em tecido antialérgico removível e lavável,ABS,Adultos,Unissex,1.2 kg
985, Capacete Street Sport Moto For Girls Pro Tork Feminino ,59,NA,20,2706,10x,5.90,NA,Envio para todo o país,NA,NA,4.4,1547,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-836758299-capacete-street-sport-moto-for-girls-pro-tork-feminino-_JM?searchVariation=15994000212,960,334,148,56,49,#836758299,Branco,"56,58,60",Pro Tork,Capacetes,Sport Moto For Girls,Integral,NA,NA,ABS,NA,NA,NA
986, Capacete Moto Liberty Four Pro Tork 56 58 60 + Brinde ,73,NA,110,2997,12x,6.16,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,204,https://perfil.mercadolivre.com.br/AD-STORE,https://produto.mercadolivre.com.br/MLB-698965343-capacete-moto-liberty-four-pro-tork-56-58-60-brinde-_JM?searchVariation=30226200240,144,39,17,1,3,#698965343,"Amarelo - Amarelo,Amarelo - Amarelo,Azul - Azul,Branco - Branco,Plata - Prata,Preto - Preto,Rosa - Rosa,Vermelho - Vermelho","56,58,60",Pro Tork,Capacetes,Liberty Four,Integral,Viseira 2.00mm,Forro Anti-alérgico e Isopor,2282471,Adulto,Unissex,1200 g
987, Capacete Moto Viseira Fumê Pro Tork New Liberty 4 Prata ,64,NA,5,1798,12x,5.33,NA,Envio para todo o país,NA,NA,4.6,1033,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1108905705-capacete-moto-viseira-fum-pro-tork-new-liberty-4-prata-_JM?searchVariation=28011556006,744,196,63,12,18,#1108905705,"Plata,Amarelo,Azul,Branco,Plata,Preto,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,Liberty,New Liberty 4,Integral,NA,NA,NA,NA,NA,NA
988, Capacete X11 Volt Dash Moto Motoqueiro Motociclista Motoboy ,299,NA,9,7,12x,24.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GIRAMOTOS,https://produto.mercadolivre.com.br/MLB-871910035-capacete-x11-volt-dash-moto-motoqueiro-motociclista-motoboy-_JM?searchVariation=36505693898,NA,NA,NA,NA,NA,#871910035,Preto/Vermelho,"56,58,60,62,64",X11,NA,VOLT Dash,Integral,NA,NA,NA,NA,NA,NA
989, Capacete Feminino Street Sport Moto For Girls Pro Tork ,57,NA,12,2714,10x,6.48,NA,Envio para todo o país,NA,NA,4.4,41,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-836770342-capacete-feminino-street-sport-moto-for-girls-pro-tork-_JM?searchVariation=15993871221,24,14,1,1,1,#836770342,Rosa,"56,58,60",Pro Tork,Capacetes,Sport Moto For Girls,Integral,NA,NA,ABS,NA,NA,NA
990, Capacete Moto Peels Escamoteável Urban Ultron Preto Grafite ,388,NA,38,98,12x,32.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,173,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-946119598-capacete-moto-peels-escamoteavel-urban-ultron-preto-grafite-_JM?searchVariation=33471064576,124,38,5,3,3,#946119598,Preto-brilhante - Grafite,"56,58",Peels,Urban,Urban Ultron,Modular,Duplo,Revestimento interno em tecido antialérgico removível e lavável,ABS,Adultos,Unissex,1.747 g
991, Capacete Moto Viseira Camaleão Pro Tork New Liberty 4 Branco ,64,NA,8,1799,12x,5.33,NA,Envio para todo o país,NA,NA,4.6,1033,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1109004030-capacete-moto-viseira-camaleo-pro-tork-new-liberty-4-branco-_JM?searchVariation=28019790358,744,196,63,12,18,#1109004030,"Branco,Amarelo,Azul,Branco,Plata,Preto,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,Liberty,New Liberty 4,Integral,NA,NA,NA,NA,NA,NA
992, Capacete De Moto Infantil New Liberty For Kids Pro Tork ,139,NA,33,138,12x,11.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,15,https://perfil.mercadolivre.com.br/RACE+ACTION,https://produto.mercadolivre.com.br/MLB-758432149-capacete-de-moto-infantil-new-liberty-for-kids-pro-tork-_JM?searchVariation=13719265211,13,2,0,0,0,#758432149,Amarelo,NA,Pro Tork,Kids,Infantil,Integral,NA,NA,NA,NA,NA,NA
993, Capacete Moto Masculino Ebf Modelo Rox Várias Cores 56/58/60 ,59,NA,11,88,10x,6.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,30,https://perfil.mercadolivre.com.br/MOTOPAN+DISTRIBUIDORA,https://produto.mercadolivre.com.br/MLB-762254103-capacete-moto-masculino-ebf-modelo-rox-varias-cores-565860-_JM?searchVariation=18319250983,23,3,3,0,1,#762254103,"Prateado,Preto,Vermelho","58 cm,56 cm,60 cm,56,58,60,BRILHANTE,BRILHANTE ENGATE RÁPIDO,FOSCO,FOSCO ENGATE RÁPIDO",EBF,Rox,Rox,Integral,NA,NA,ABS,NA,NA,NA
994, Capacete Moto Aberto Masculino Preto-compra 2un Frete Grátis ,64,NA,7,198,12x,6.20,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ATACADISTASMARTSHOP,https://produto.mercadolivre.com.br/MLB-1231839881-capacete-moto-aberto-masculino-preto-compra-2un-frete-gratis-_JM?searchVariation=37178419951,NA,NA,NA,NA,NA,#1231839881,Azul,"56,58,60",Pro Tork,NA,Three,Aberto,NA,NA,NA,NA,NA,1100 g
995, Capacete Moto Feminino Mexican Skull Pro Tork ,178,NA,3,2690,12x,14.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-1233937026-capacete-moto-feminino-mexican-skull-pro-tork-_JM?searchVariation=37413871485,NA,NA,NA,NA,NA,#1233937026,Preto,"56,58,60",Pro Tork,NA,Mexican Skull,Integral,NA,NA,NA,NA,NA,NA
