search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante,Lugares de colocación,Formato del parlante,Configuración de canales,Conectores de entrada,Peso,Tipos de parlante,Voltaje,Altura
27, Parlante Bluetooth Karaoke Fm Mp3 Usb Luces Led + Microfono ,3989,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1645
				vendidos
			
		",(27 disponibles),12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,275,https://perfil.mercadolibre.com.ar/ALCLICK+ML,https://articulo.mercadolibre.com.ar/MLA-663857293-parlante-portatil-bluetooth-karaoke-usb-fm-luces-microfono-_JM,186,61,21,3,4,#663857293,Otras Marcas,T,T101,2000 W,Activo,De piso,Caja,NA,"Bluetooth, USB, microSD, AUX, Micrófono.",NA,Subwoofer,220V,NA
28, Mini Parlante Multimedia Portable Sp3004 Bluetooth Radio Fm ,3849,4950,"
			
				Nuevo
			
			
				
					 - 
				
				83
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,7,https://perfil.mercadolibre.com.ar/AJAXGOLD,https://articulo.mercadolibre.com.ar/MLA-714199660-parlante-portatil-bluetooth-karaoke-luces-microfono-25-watts-_JM,6,1,0,0,0,#714199660,Unnic,NA,Cool,25 W,NA,NA,NA,NA,NA,NA,NA,NA,NA
29, Parlante Karaoke 12 Portatil Bluetooth Microfono Luces Led ,279,NA,"
			
				Nuevo
			
			
				
					 - 
				
				572
				vendidos
			
		",(29 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,69,https://perfil.mercadolibre.com.ar/DALECL%C3%8DCK,https://articulo.mercadolibre.com.ar/MLA-633579521-parlante-portatil-bluetooth-noga-ngs-310-usb-sd-fm-led-gtia-_JM,36,19,7,4,3,#633579521,Noganet,Go!,NGS-310USB,3 W,Pasivo,NA,Caja,1,Auxiliar,NA,Tweeter,NA,NA
30, Parlante Portatil Bluetooth Noga Ngs-310 Led Colores Gtia ,346,NA,"
			
			
				
				1268
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,69,https://perfil.mercadolibre.com.ar/TIENDAS+DEPOT?brandId=391,https://articulo.mercadolibre.com.ar/MLA-720652840-parlante-portatil-bluetooth-noga-ngs-310-manos-libres-usb-_JM,36,19,7,4,3,#720652840,Noganet,NGS-310,NGS-310USB,3 W,Portátil,"mesa, escritorio",Caja,1.0,NA,NA,caja,220V,6.5 cm
31, Parlante Karaoke Mp3 Sd Usb Bluetooth Luces ,2998,NA,"
			
				Nuevo
			
			
				
					 - 
				
				170
				vendidos
			
		",(34 disponibles),12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,315,https://perfil.mercadolibre.com.ar/ROITZSA,https://articulo.mercadolibre.com.ar/MLA-751396224-parlantes-bluetooth-thonet-and-vander-frei-ideal-celulares-_JM,193,87,25,6,4,#751396224,Thonet & Vander,NA,Frei,16 W,Portable,Transportable,Caja,1.0,NA,NA,Activo,NA,NA
32, Parlante Portatil Jbl ® Flip 4 Bluetooth Sumergible Original Garantia Oficial ,4999,6199,"
			
				Nuevo
			
			
				
					 - 
				
				530
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,71,https://perfil.mercadolibre.com.ar/AJAXGOLD,https://articulo.mercadolibre.com.ar/MLA-736517503-parlante-karaoke-12-portatil-bluetooth-microfono-luces-led-_JM,59,10,2,0,0,#736517503,Overtech,Shuffle,12 pulgadas,40 W,Woofer,Espacios Abiertos o Cerrados,Caja,NA,NA,NA,Portatil,220V,NA
33, Sony Srs-xb01 Parlante Inalambrico Portatil Resiste Agua Bt! ,1490,NA,"
			
				Nuevo
			
			
				
					 - 
				
				136
				vendidos
			
		",(69 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,3.6,5,https://perfil.mercadolibre.com.ar/ALCLICK+ML,https://articulo.mercadolibre.com.ar/MLA-772954814-parlante-bluetooth-karaoke-fm-mp3-usb-luces-led-microfono-_JM,2,1,1,0,1,#772954814,Otras Marcas,NA,SK-170,NA,Activo,NA,Caja,NA,"Bluetooth,  USB, microSD, AUX, Micrófono.",1.5 kg,Subwoofer,NA,NA
34, Parlante Kanji Harrison Acid 250w Fm Mic Karaoke Bluetooth ,3999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				426
				vendidos
			
		",(17 disponibles),12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.3,40,https://perfil.mercadolibre.com.ar/ELECTROWORLDGROUPARGENTINA,https://articulo.mercadolibre.com.ar/MLA-762427109-parlante-portatil-karaoke-cbase-bluetooth-4500w-mic-inalamb-_JM,26,7,4,0,3,#762427109,Otras Marcas,PBX-811,PBX-811,NA,NA,"De piso, EXTERIORES",Caja,NA,NA,NA,Woofer,110V/220V (Bivolt),38 cm
35, Parlante Portatil Jbl Flip 4 Bluetooth iPhone Micro Usb Gtia ,1999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				156
				vendidos
			
		",(35 disponibles),6 cuotas sin interés,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,12,https://perfil.mercadolibre.com.ar/ELECTROWORLDGROUPARGENTINA,https://articulo.mercadolibre.com.ar/MLA-760433469-parlante-portatil-vivitar-bluetooth-cuotas-sinteres-_JM,9,1,1,0,1,#760433469,Vivitar,FABRIC COLLECTION,VF60013BT,5 W,Woofer,"Piso, mesa, estante",Caja,NA,NA,NA,Tweeter,5V,10 cm
36, Parlante Portátil Bluetooth Karaoke Usb Fm Luces + Micrófono ,292,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2077
				vendidos
			
		",(6117 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,33,https://perfil.mercadolibre.com.ar/ELECTRO+KAMALEON,https://articulo.mercadolibre.com.ar/MLA-685066598-parlante-bluetooth-recargable-para-la-ducha-resistente-agua-_JM,13,12,4,2,2,#685066598,Genérico,NA,SOPAPA DUCHA AGUA,3 W,NA,"INTERIOR, BAÑO, ESCRITORIO, CARTERA",SOPAPA,NA,NA,NA,"BLUETOOTH, APTO DUCHA, BAÑO, EXTERIOR",NA,NA
37, Parlante Jbl Flip 4 Bluetooth Portátil Sumergible 100% Orig. ,649,NA,"
			
				Nuevo
			
			
				
					 - 
				
				473
				vendidos
			
		",(124 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,89,https://perfil.mercadolibre.com.ar/DISGLAS,https://articulo.mercadolibre.com.ar/MLA-763775279-parlante-portatil-bluetooth-noblex-psb02-adorable-3w-_JM,66,19,2,1,1,#763775279,Noblex,Adorable,PSB02,3 W,Activo,NA,NA,NA,NA,NA,NA,NA,NA
38, Parlante Karaoke Bluetooth Usb + Luz + Sd + Microfono ,3199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				385
				vendidos
			
		",(500 disponibles),12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,28,https://perfil.mercadolibre.com.ar/4KRC,https://articulo.mercadolibre.com.ar/MLA-745411755-parlante-kanji-harrison-acid-250w-fm-mic-karaoke-bluetooth-_JM,20,5,1,1,1,#745411755,Kanji,HARRISON,Acid,250 W,NA,"Salon, Fiestas",Caja,NA,Plug,NA,Tweeter,220V,NA
39, Parlante Bluetooth Recargable Para La Ducha Resistente Agua ,659,NA,"
			
				Nuevo
			
			
				
					 - 
				
				151
				vendidos
			
		",(28 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,8,https://perfil.mercadolibre.com.ar/RGC+STORE,https://articulo.mercadolibre.com.ar/MLA-702645846-parlante-portatil-recargable-bluetooth-usb-radio-fm-potente-sonido-y-alcance-portatil-_JM,7,1,0,0,0,#702645846,OTK,NA,OTK 113,4 W,Mini tweeter,Toda superficie que permita apoyarlo o trasnportarlo,Portatil,RADIO FM,Auxiliar USB,NA,Mini tweeter,NA,NA
40, Parlante Portatil Radio Usb Bluetooth Potencia 4000w Karaoke ,8499,NA,"
			
				Nuevo
			
			
				
					 - 
				
				121
				vendidos
			
		",(172 disponibles),6 cuotas sin interés,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,1940,https://perfil.mercadolibre.com.ar/PUNTO_+DIGITAL,https://articulo.mercadolibre.com.ar/MLA-703685840-parlante-portatil-jbl-flip-4-bluetooth-sumergible-original-garantia-oficial-_JM,1655,245,29,6,5,#703685840,JBL,Flip,Flip 4,16 W,Pasivo,NA,NA,NA,NA,515 g,NA,NA,NA
41, Parlante Portatil Bluetooth Noga Ngs-310 Manos Libres Usb ,2529,2874,"
			
				Nuevo
			
			
				
					 - 
				
				175
				vendidos
			
		",(12 disponibles),12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,12,https://perfil.mercadolibre.com.ar/CASA-DEL-SONIDO,https://articulo.mercadolibre.com.ar/MLA-719254899-parlante-bluetooth-proline-pr70-p-550w-mp3-usb-bluetooth-sd-_JM,8,3,1,0,0,#719254899,Proline,Hogar,PR70-P,9 W,NA,interior,Caja,NA,Auxiliar,NA,NA,220,NA
42, Parlante Winco Bluetooth Portátil Superbass Led Fm Usb + Mic ,7990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				428
				vendidos
			
		",(3 disponibles),12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,1940,https://perfil.mercadolibre.com.ar/TECNOPARAVOS,https://articulo.mercadolibre.com.ar/MLA-661330596-parlante-bluetooth-jbl-flip-4-iphone-android-100-original--_JM,1655,245,29,6,5,#661330596,JBL,Flip Series 4,Flip 4,16 W,Portátil,NA,NA,NA,NA,515 g,Portatil,NA,NA
43, Parlante Jbl Flip 4 Bluetooth Portátil Resit. Agua Original ,4999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				372
				vendidos
			
		",(400 disponibles),12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.4,18,https://perfil.mercadolibre.com.ar/BLUEWAYBLUE,https://articulo.mercadolibre.com.ar/MLA-704411448-parlante-12-portatil-bateria-radio-bluetooth-microfono-2000w-_JM,10,5,3,0,0,#704411448,Harlem Shuffle,Multifuncion,LW12,80 W,Woofer,Centro,Caja,FM,Auxiliar Usb Mini Sd Plug Radio,NA,Woofer,220v 12v,NA
44, Parlante Bluetooth Portátil Radio Usb Mp3 Leds 1500 Watts ,8299,12300,"
			
			
				
				209
				vendidos
			
		",(791 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,30,https://perfil.mercadolibre.com.ar/SALES+COM?brandId=945,https://articulo.mercadolibre.com.ar/MLA-647302229-parlante-trolley-carrito-portable-bluetooth-tripode-y-mics-_JM,23,6,1,0,0,#647302229,Gadnic,Live Studio,XBS4,3500 W,"Parlante Bluetooth, Parlante Portatil, Parlante Wireless, Parlante Con Luces","Eventos, reuniones, Cumpleaños",TROLLEY,NA,NA,NA,Karaoke,12V,NA
45, Altavoz Parlante Portatil Music Mini Craquelado Recargable ,284,428,"
			
				Nuevo
			
			
				
					 - 
				
				1476
				vendidos
			
		",(1 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,3.9,38,https://perfil.mercadolibre.com.ar/DEPOT+CENTRO,https://articulo.mercadolibre.com.ar/MLA-650380765-parlante-portatil-bluetooth-noga-ngs-310-usb-sd-fm-led-full-_JM,17,9,7,2,3,#650380765,Noganet,NGS-310,NGS-310,3 W,Portátil,"mesa, muebla",Caja,1,NA,NA,caja,220V,6.5 cm
46, Parlante Portatil Karaoke Recargable Usb 60w Luz Led + Microfono ,2899,4460,"
			
				Nuevo
			
			
				
					 - 
				
				285
				vendidos
			
		",(95 disponibles),12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,26,https://perfil.mercadolibre.com.ar/PHOTOSTORE,https://articulo.mercadolibre.com.ar/MLA-628486050-sony-srs-xb01-parlante-inalambrico-portatil-resiste-agua-bt-_JM,20,4,2,0,0,#628486050,Sony,SRS,SRS-XB01,10 W,Portátil,portatil,Caja,si,NA,160 g,portatil,USB,NA
47, Parlante 12 Portatil Bateria Radio Bluetooth Microfono 2000w ,1595,2090,"
			
				Nuevo
			
			
				
					 - 
				
				151
				vendidos
			
		",(22 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,16,https://perfil.mercadolibre.com.ar/AJAXGOLD,https://articulo.mercadolibre.com.ar/MLA-703708850-parlante-portatil-bluetooth-usb-microfono-sd-10w-radio-fm-_JM,12,3,0,0,1,#703708850,Unnic,Parlante Portatil,sp02,10 W,Portátil,NA,NA,NA,Auxiliar,401 g,NA,220V,NA
48, Parlante Portatil Bluetooth Celular Noganet Ngs-310 Sd ,1760,2200,"
			
				Nuevo
			
			
				
					 - 
				
				74
				vendidos
			
		",(20 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,10,https://perfil.mercadolibre.com.ar/AJAXGOLD,https://articulo.mercadolibre.com.ar/MLA-703708458-parlante-bluetooth-portatil-kolke-usb-sd-luces-led-30w-_JM,7,1,1,1,0,#703708458,Kolke,NA,Kpm 273,30 W,Portátil,NA,NA,NA,NA,NA,NA,5V,NA
49, Parlante 15 Portatil Bateria Recargable Bluetooth Potencia ,7990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1320
				vendidos
			
		",(8 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,1940,https://perfil.mercadolibre.com.ar/IGFSTORE,https://articulo.mercadolibre.com.ar/MLA-670883517-parlante-jbl-flip-4-bluetooth-portatil-resit-agua-original-_JM,1655,245,29,6,5,#670883517,JBL,Flip,Flip 4,16 W,Bluetooth,NA,Caja,NA,USB,515 g,Tweeter,NA,NA
50, Parlante Portátil Karaoke C/base Bluetooth 4500w Mic Inalamb ,313,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1046
				vendidos
			
		",(398 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,14,https://perfil.mercadolibre.com.ar/MONA-FELISA+OPORTUNIDADESVIP,https://articulo.mercadolibre.com.ar/MLA-634321330-altavoz-parlante-portatil-music-mini-craquelado-recargable-_JM,9,3,2,0,0,#634321330,Genérico,NA,Music Animal,3 W,Portátil,De mesa,Tambor,5.1,NA,NA,NA,5 V,NA
51, Parlante Portatil Jbl Flip 4 Bluetooth Android iPhone Origin ,1414,NA,"
			
				Nuevo
			
			
				
					 - 
				
				109
				vendidos
			
		",(997 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,4,https://perfil.mercadolibre.com.ar/REAL-COLOR,https://articulo.mercadolibre.com.ar/MLA-748102013-parlante-karaoke-mp3-sd-usb-bluetooth-luces-_JM,1,3,0,0,0,#748102013,TECHNOLOGY LINE,NA,Bronx,200 W,Woofer,NA,Caja,NA,NA,NA,NA,NA,NA
52, Parlante Bluetooth Usb Mcsd Microfono C/cable Full! ,3199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				104
				vendidos
			
		",(92 disponibles),12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,59,https://perfil.mercadolibre.com.ar/ALCLICK+ML,https://articulo.mercadolibre.com.ar/MLA-764724672-parlante-portatil-karaoke-bluetooth-luces-mp3-radio-fm-mic-_JM,45,9,3,1,1,#764724672,Kolke,KPB,KPB-221,45 W,Activo,De piso,Caja,NA,"Bluetooth, USB, microSD, AUX., Entrada de micrófono",NA,Subwoofer,220,NA
53, Parlante Karaoke Bluetooth Usb Microsd Aux Luces + Microfono ,8990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				231
				vendidos
			
		",(17 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,1940,https://perfil.mercadolibre.com.ar/IGFSTORE,https://articulo.mercadolibre.com.ar/MLA-734569159-parlante-jbl-flip-4-bluetooth-portatil-sumergible-100-orig-_JM,1655,245,29,6,5,#734569159,JBL,Flip Series,Flip 4,16 W,Activo,Exterior o Interior,Caja,NA,USB,515 g,Tweeter,NA,NA
54, Parlante Portátil Bluetooth Fm Sd Mp3 Usb Luces Led Colores ,1689,2190,"
			
				Nuevo
			
			
				
					 - 
				
				34
				vendidos
			
		",(16 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,1,https://perfil.mercadolibre.com.ar/ALCLICK+ML,https://articulo.mercadolibre.com.ar/MLA-676272770-parlante-portatil-bluetooth-fm-sd-mp3-usb-luces-led-colores-_JM,NA,NA,NA,NA,NA,#676272770,Aliver,ALIV,ALIV-02,5 W,Activo,NA,Caja,NA,"USB, microSD, AUX.",NA,Subwoofer,usb,NA
55, Parlante Portatil Jbl Flip 4 Bluetooth Android iPhone Origin ,9490,NA,"
			
				Nuevo
			
			
				
					 - 
				
				645
				vendidos
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,1940,https://perfil.mercadolibre.com.ar/LATITUDES+SUR,https://articulo.mercadolibre.com.ar/MLA-616568753-parlante-portatil-jbl-flip-4-bluetooth-android-iphone-origin-_JM,1655,245,29,6,5,#616568753,JBL,Flip Series,Flip 4,16 W,Subwoofer,"Pared, Techo, Poste, Piso",Line array,7.1,NA,515 g,Tweeter,220V,NA
56, Parlante Portatil Bluetooth Celular Noganet Ngs-310 Sd ,369,NA,"
			
			
				
				177
				vendidos
			
		",(14 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,3.9,7,https://perfil.mercadolibre.com.ar/TIENDAS+DEPOT?brandId=391,https://articulo.mercadolibre.com.ar/MLA-724231048-parlante-portatil-bluetooth-celular-noganet-ngs-310-sd-_JM,4,0,2,0,1,#724231048,Noganet,NGS-310,NGS-310,3 W,Portátil,"mesa, escritorio",Caja,1.0,NA,NA,caja,220V,6.5 cm
57, Parlante Portatil Karaoke Recargable Usb 60w Luz Led + Microfono ,3249,4199,"
			
				Nuevo
			
			
				
					 - 
				
				339
				vendidos
			
		",(97 disponibles),12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.6,59,https://perfil.mercadolibre.com.ar/AJAXGOLD,https://articulo.mercadolibre.com.ar/MLA-735695374-parlante-portatil-karaoke-recargable-usb-60w-luz-led-microfono-_JM,45,9,3,1,1,#735695374,Kolke,NA,KPB207,60 W,Woofer,EXTERIOR / INTERIOR,Caja,NA,USB,NA,Woofer,NA,46 cm
58, Parlante Portatil Bluetooth Daewoo Yuth 500 Watts Luces ! ,2399,NA,"
			
				Nuevo
			
			
				
					 - 
				
				96
				vendidos
			
		",(21 disponibles),12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,8,https://perfil.mercadolibre.com.ar/OPENFACTORY,https://articulo.mercadolibre.com.ar/MLA-761016113-parlante-portatil-bluetooth-daewoo-yuth-500-watts-luces--_JM,4,2,2,0,0,#761016113,Daewoo,NA,Yuth,50 W,Woofer,Portatil,Caja,NA,"Auxiliar, usb sd",2.95 kg,NA,NA,NA
59, Parlante Portátil Karaoke C/base 8'' Bt Radio Mic Inalambric ,4999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				15
				vendidos
			
		",(32 disponibles),6 cuotas sin interés,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ELECTROWORLDGROUPARGENTINA,https://articulo.mercadolibre.com.ar/MLA-792522316-parlante-portatil-karaoke-cbase-8-bt-radio-mic-inalambric-_JM,NA,NA,NA,NA,NA,#792522316,QFX,NA,PBX-811 BLK,40 W,Woofer,"Piso, PARED, PATIO",Caja,2.1,NA,NA,PORTATIL,NA,38 cm
60, Parlante Portatil Bluetooth Estereo Con Radio Usb Y Tarjeta ,1999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				67
				vendidos
			
		",(5 disponibles),12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,8,https://perfil.mercadolibre.com.ar/TECNORIUM,https://articulo.mercadolibre.com.ar/MLA-762282514-parlante-portatil-bluetooth-estereo-con-radio-usb-y-tarjeta-_JM,6,1,1,0,0,#762282514,Pcbox,NA,ICE,5 W,NA,NA,NA,NA,NA,0.85 kg,NA,NA,NA
61, Parlante Portatil Speaker Mini Bluetooth ,259,NA,"
			
				Nuevo
			
			
				
					 - 
				
				25
				vendidos
			
		",(999 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/INOTECH+SA,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=AeFIbwcSb2bo%2BhLbFC8U%2FG8Cy1oKQC1sUFZO%2BQ5Wl3i7mM0d6fqx85QqQnjjttgoNWi707E3e8Es7UDVrm34EE6uDTUoO73PT%2BzH67Ju9AmfCHxQi5XeF6VKLKPmoOSdB95JZdtAFIi2beOQYyPHbY5uvGM5L8r3DzgizLpN%2BY%2BG1ubawcHkpb2LIhMcAfYfkxnKkaY%2BJCCcH6hZGXBlRAKIo4ImhuTup6frAqvW8fXkrKlhMtAIpSgLu7Ps%2BlVAKVJvyL7zL4%2FlkoPFStRiAXUAoJD%2FQq6fv%2FkwjgNC0PfUoneqpBAeyEivPl5UYEYLFzJCyyLRPojJ4%2BB4%2F8cFfQfEOqtnmDqjR7P%2FF559uYJ%2BkO27FAF4I6nazZDGmmHk%2BTuPN%2BDoi1gok7xgZHnaH7UT489A5wU19SYPGLRnvOzzhKnzp2PbSLmazEVgoLZmYYdCp8%2FQAz%2Fi8vVtyekQ3nuXx1XmJlWNKY8DqDdL8eJvHHFN9eyY5QvXJi%2FoM1Z%2FZuw%2F8o4DZSUnt6N2YslJott9FeHH3bEXG%2BjgRwmL5efgpdvhCXRRUGBiPdQEZhbRDY5aAZdbNMO3vbJU3yU7Iktcvb2yPS%2BWBPa3JpxMwhrhVbvu5XhObm8iXqCDQBJ8rRmSVN0lR%2FcyArmMwbyqXjldBlaHd4yM%2FH9%2FfRLjBsls7FlKWBrK%2F1OOgThdkfdctRK7bg1SqnC0GeGzVki9n4qyLz97GgoiwSFgKMAylXoyxcUvKpnY%2FGMrBVbQyxpcpNsjNXaPlvW8z9M624LRNsJ9TtpFnbn1aH%2FU8mggXyov5OR6afccpYvOe2Lh%2BW4UxnxGuHiKUHTokscZD%2BxLkhfE%2FyjYuwH2%2FG5wic9f5iAgWNqrpiog6qvz7nTnUpKL5xQqPlFnJ3YQWpLlmcXcOzQMJzHupSE%2BhJ1iotxC6xi3VMStzcNGKSXtbbYkjoxloQp27gNJe0xmrORtW2Om92JLBP4hybPMHyd6pN9Q82Bh5nDAcu%2BrjfIChD%2FQckBf%2FaUbqKE8H1k0E0AUGeeVppUYCCwEHj9bS6oWguage0BaZmRkHY8QVHiicw%2FU7D%2BDvPZ8cTUpuspSbB%2FysKZd5DJYjAoAwgZHrMBsBTYL%2Bh4Ok7wM8x9wbGVJYyF%2FS6tnrD3MPbeFGOeUQF1G70ZxcE9HIYLwkIIGZuRhvtbQxXGhLEPtyhAhanTq%2BqLwyFlqRcbsCCkehqRuzaPF%2F3VZgro17LSH6GFbf3kIVRRd0YqMa%2FoW2QOMnfZzLOWImrUGJckBoUDc52jqxoj%2BEeuBw%2BgtLuyBzS5SVUbeux1s43hJK05PbM2ioWzGSZ1fP8NrLgqnh5%2BzRZRh3iX9AWisC%2FDO6tq1q0arY9gmJ8zF0JBeaNARvwlzKsMscVYTH60XD%2BJOfnhqLuxM9Z0t%2F0tbQV0N67TNek0qFC2EZoLH8qu771TfOQUDAeX36S7Fat1tgjNouv0d0Vj5QXKwm%2B%2BdejNaBu5vMYsTanv8V1cvpc8xugsQ%2FhOY0hmJEJdeTWUSxAKoOwhlWPXTN8Y94soU%2BWoTwOCGx6Q4ceS4OSMAwEjq%2BvdCjaIl7UOz4%2FbKalkF65sk6ePdH4CGYOtVkUG7T0pUbVrME5PsaYHnAVLub9uKucpRJDaA2DoHCS1oPW3H7anKttsy%2BwY6DyuCADUwYz1wuSYy4o5FKsUn9pEqblZtq5yiJyl8UhJtpGl8GMbE8YIOyIJhEpV%2FZq4Jkr9yA6L%2FPL6YjEdivq%2BLObt1UPmYYqKYJi%2FpI%2FVijReYZkRzuuAqj6ZOJAcbNgcI8fqcF60dp9v%2Fe6bN6QPoCHzP%2BoWYCR5adZ7S0E0FtaLEF4JHF9M8AzPtHZoJrOfXAFR95CNgq1TZ,NA,NA,NA,NA,NA,#750448167,Ika,NA,KP-223,3 W,Portátil,De piso,NA,NA,NA,NA,NA,NA,NA
62, Parlante Portatil Jbl Flip 4 Bluetooth iPhone Micro Usb Gtia ,7979,NA,"
			
				Nuevo
			
			
				
					 - 
				
				479
				vendidos
			
		",(900 disponibles),12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,1940,https://perfil.mercadolibre.com.ar/LMS-TIENDAVIRTUAL,https://articulo.mercadolibre.com.ar/MLA-667300346-parlante-portatil-jbl-flip-4-bluetooth-iphone-micro-usb-gtia-_JM,1655,245,29,6,5,#667300346,JBL,Flip,Flip 4,16 W,Pasivo,NA,Caja,NA,NA,NA,NA,16 W,NA
63, Parlante Portatil Bluetooth Noga Ngs-310 Led Colores Gtia ,265,NA,"
			
				Nuevo
			
			
				
					 - 
				
				845
				vendidos
			
		",(10 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,69,https://perfil.mercadolibre.com.ar/DALECL%C3%8DCK,https://articulo.mercadolibre.com.ar/MLA-626717890-parlante-portatil-bluetooth-noga-ngs-310-led-colores-gtia-_JM,36,19,7,4,3,#626717890,Noganet,Go!,NGS-310,3 W,Pasivo,NA,Caja,1,Auxiliar,NA,Tweeter,NA,NA
64, Mini Parlante Multimedia Portable Sp3004 Bluetooth Radio Fm ,505,NA,"
			
				Nuevo
			
			
				
					 - 
				
				216
				vendidos
			
		",(302 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,2,https://perfil.mercadolibre.com.ar/MUNKES+ELECTRONICS,https://articulo.mercadolibre.com.ar/MLA-776353139-mini-parlante-multimedia-portable-sp3004-bluetooth-radio-fm-_JM,NA,NA,NA,NA,NA,#776353139,KTS 668A,NA,Portátil,5 W,Activo,De piso,Caja,NA,Auxiliar,NA,portable,NA,15 cm
