search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Gênero,Peso
1386, Capacete Moto Motociclista Axxis Diagon Black/yellow ,399,NA,NA,12,12x,33.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SKULLRACING,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=2DvMAHRPIughZ6BWNEp7ULukqbQjxX5%2FICauAmfeM5h3yFDh7e27aFk8P9%2FJ%2FURmlrJcvR4eMWc7Zwe6w0HEWwi0UIYVFN9I%2BNIuaUFxY4B9z8jy6%2BlrRd1eANxQ3pyufSryv9f0HnEwNWgHvlrWO7UccbW3cnxAoOLTETz9QQOWcFTCVH29x76%2ByS8wfNN7bQHQ4V3GhzUUQnDf6Dm86zPjNpXC3D1t0N9lieUgmfzVGEuW%2FnQmHXkelGG1gazksvNFKgNMtrzkpbBfWtJIS%2B%2FYT%2F3c%2BvjIiEdEDfMwdKCyRew137EyvDlUQb486xsJYUEQqorxV1%2F6nlYqggNpcICLfSCmO42g9YG3PtIcM0ZhO45ugACP9pk7faESMEjc%2BXm9%2F8OWiqP3lEMtuVr0aTPkpe66i8Irx%2BucK4e%2B18QZoA97zTTfh55kcAoHIyHtfMfr1hZQF50pF5fSVns%2BqjqqIiiguiYteXD4S488ywhtK72z4RfEWq7875UeocQQwuBYGbomeAHapCxdoXznvBokHMC6Ksovyj6jV41LJW950FTNrVRr468ed%2Bqf8MDLLZDgFcl99WoxBzY9qQKmyzW%2BJdwlQzHXzh%2BgPFriOcM9r%2BfjBk1PYDGTD37DwIiIoDNYV%2BrQWTTVS15ks8I4sN2Wsg58bOJnKL0K4UnOH0%2B2hmn9Px%2B2LMnj60Ytu%2FffEVKUyKFGYX92d1Z%2FugaFI4%2BbbNuqqvUsmK%2BkBuQwHd8BUclHWaOkRWMwmYPA7dgz7ZuIcHLRLVeAsPsT3E23bwnwtn1ELN6UlpJznFHeEm0BGzmPnD6%2Flfu25wEqCR%2FIgKR8JE7v%2FRoL0PU%2FR%2FtlLpz2OBwtcmW31ix5f%2B4fuN7XawVaXrOLPBVwT6omEytc9VF0JPq46qtqJR2HN8TAisWl0%2BQEKGT7g05QIxbJUM7pgp%2FSXaABrjd6J477N9NSVtTZ2cSzR%2BSqXT2USv5O3nak2Vk%2ByH3RGaubWKIX8AncNiQEbD3dvnw2Y8wNP5zdWYsC6VJuqzY1az3LcCW9qASp0Fufn112VpPgMyuUV0pwk9%2FH1UtRbHONasqqE5HeHgDqPRid5wKG19WV2hBWgqjQBe2PqdeVJQ4K9u9wzV1j73WbinHKmSbaziWD30YV7Zg1e9y0sqLF7eZ0LdvQFOYseJfvoMUsFnN4uylf%2F8PpZymDUlYdBYOqi6X24j2yQR8EdiTh%2BNFiiGq9Vb%2FND080nmdLZfBZl7Trb6RaT8JCB7faovL88fHZ36V%2F3%2Bj4JYNDXd30ynv3jRiiN93gzWT973Ge5POPqw8UWt3mjdCe4upHkXB1%2BmQDgajnkHfCLCfwdkiUjsw9cuLvaEVSPuh3Ffl2k4R%2BKNTGZQjt1RqL%2BBQb2mRwfqVyfq3xHlF5knCPACAvp3Dj%2B5H4VqZV5soyBpJMbAg3emT7Lw9vRvyvRWCyxbwlWD0TpIISmfRS%2Bn1w%2BZKrNKUMJPKyOyr6%2B%2B%2FmP%2FWnTWJws9ASLz2Vgco%2BkI5qDlGmKVOc3glS5%2BH1f5l8%2Fya9CujNSZVD62VVj2metuux%2B5MU7BpcB0uyY3T0bczvW4vwTTGVeshLqJ7UMEjHVhWfv3SwVqLsovVXjCLvXhlUQhZ61CWp5OkNJmOYXpH3DEbjrHX7lalvnz5H3hy7bc4S2kYhyvdYyhABNq83HknobNQprQIBdg%2BE9jsvULt8Wv1xqUpn87q2VWsR6OL3BlZKjxWfTEbKeVPhzw1HAlE3lVLRML01jeqBjEEDehHHvb%2FeoX%2B%2BK9SpSokbtrHXEvCvnRmM22rtfiUiB6MfwVpC1Ua60LPkAmpBN6ywKZW14e0wYrt8zLzpGNvdw50iwkUrrDB3t1M4UzSCSpfcdz331I8%2FPFPYs1UIlt8wvkGv79iRqnIPSHzNrwSCw1RhdhnvnJVPh0QOvxE%3D,NA,NA,NA,NA,NA,#1281678104,Matt black/Yellow,"S / 56,M / 58,L / 60,XL / 62",Axxis,NA,Diagon Black/Yellow,Integral,Simple,EPS,ABS,Adultos,Unissex,NA
1387, Capacete Moto Compact Aberto Pro Tork ,69,NA,224,1814,12x,5.75,NA,Envio para todo o país,NA,NA,4.2,107,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-925514326-capacete-moto-compact-aberto-pro-tork-_JM?searchVariation=19683401116,59,28,12,2,6,#925514326,"Azul,Amarelo,Azul,Branco,Prateado,Preto,Rosa,Vermelho","56,58",Pro Tork,Capacetes,Liberty Compact,Aberto,NA,NA,ABS,NA,NA,NA
1388, Capacete Moto New Atomic Bandeira Do Brasil Pro Tork ,166,NA,4,997,12x,13.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,436,https://perfil.mercadolivre.com.br/JULLIANADECASTROSOUZACASTRO,https://produto.mercadolivre.com.br/MLB-1181028775-capacete-moto-new-atomic-bandeira-do-brasil-pro-tork-_JM?searchVariation=33135264698,311,83,26,10,6,#1181028775,Branco,58,Pro Tork,NA,New Atomic,Aberto,Simple,Poliestireno,Policarbonato,Adultos,Unissex,NA
1389, Capacete Moto Protork New Liberty Four Varias Cores Escolha ,99,NA,25,148,12x,9.56,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,1586,https://perfil.mercadolivre.com.br/EMPORIUM+MINEIRO,https://produto.mercadolivre.com.br/MLB-1001377561-capacete-moto-protork-new-liberty-four-varias-cores-escolha-_JM?searchVariation=23099573899,1050,338,144,32,23,#1001377561,Negro Brillante,"56,58,60",Pro Tork,New liberty,New Liberty Four,Integral,Simple,NA,ABS,Adultos,Unissex,NA
1390, Capacete Moto Fechado Integral Protork Evolution G6 Eagle ,159,NA,3,1498,12x,13.32,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,49,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-1147321534-capacete-moto-fechado-integral-protork-evolution-g6-eagle-_JM?searchVariation=30662065584,36,9,1,2,1,#1147321534,Azul,"56,58,60",Pro Tork,Evolution G6,G6 Eagle,Integral,NA,NA,NA,NA,NA,NA
1391, Capacete Moto Shark D-skwal Ujack Glossy Wbr ,1499,NA,1,31,12x,124.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,19,https://perfil.mercadolivre.com.br/LEOMOTOPARTS,https://produto.mercadolivre.com.br/MLB-996529396-capacete-moto-shark-d-skwal-ujack-glossy-wbr-_JM?searchVariation=24032193315,16,2,1,0,0,#996529396,Preto,"61-62,59-60",Shark,D-skwal,Ujack,Integral,Simple,ABS,ABS,Adultos,Unissex,NA
1392, Capacete Esportivo Griff Dragon Tamanho 58 Frete Grátis ,244,NA,NA,10,12x,20.35,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GBSEMPREENDIMENTOSCOMLTDAM,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=qmmNzXtWNwUKyoYqsEG%2FyDu%2Fewn2qKM0YVHJLY%2BtVojmL7mUhZgw9aZMn11Ms0IsRN3YoClPcq%2BWCJLdFY95crzFk2jLPbuNI36yjyH8dwmlNnn93jydLvynFETYhmXpi9EYv%2BtcZHBGRXpadfeONNgqc7k9EsShyOCSvHKkLSvhWSS6fc8MDsCKVWCSQCUeScwmm2e%2FU6Q863s0tVegRJZNKs%2Fi%2FkZSkCGKCatEp4IRWVbljUaTUIvsjKU%2FXDRBxU8j5rpzTtgqRbcXiVt7046ABOuUnvZmDuDXlK9Whk6QRDmKs1mWnfEt6Jgye4QTy1XdR4Cc0yA5nfygOCCIb%2FD4u%2FTwTsYQahH97epPX%2FpdBy3S5DbW%2F2PwoZL5DUPnFq49rbam7xXAKyFQadxtx5RcDjKtTUvW%2BeMVESbFRfORyDIHmTGzDE45ak8oKnTQGAX3sGcHdIKsewtrTguzs9vq2qq%2BvHuXOY%2B%2B8RH%2BSG52XXLytANwaiVNyXtb6edPjiSQHe2MlEw8KFMVyWyoJL4fMCh7quCAtEq%2F2StnSVc8oTm3aiAjcxs9ZFHJU94pvzRjfLB2yvfJF2zvFKAbKzYxMsRX5Q9L40YpuvtO1gIhfLSxYzUmd%2BdNndFmnxXgZD%2BQe5ZBF0rdwSk%2BwakCF%2BwxyIthJP4LlptWajOfXqN1sV9GfosEV7ZyXqBZEDK1QyYKzrKeMiLzUTwvLLld36C9kaOhTo7LOxh%2FbQjyZgQ%2BzfJivFpQRrUJW79EojZWThsM%2BSJFSgZlpwT8ObL6N0UU0%2BWEteqgulfQphFANMQ9E7leOpcK1e7veemVv80F9EhG0jowTE6zmsmEnvXU4T9kH0uYj6EFf4sI7qxg1tmnP55rswgf4pIafjE5jjdCyZclLBuqllosW8xLwCNHWmWekqeFYT8W0iJbXvY9zFS5z54%2BPRvxaNSOJkaQka5PFnex2A04xY3GhEkJUqEenk5c6z4apbN1JNb4r6Vaiml97HSUAapdXY2lqrsjOsQX2mBVIQZlOix%2FQU88p5lOb%2Bss5v%2FrQCADX8LQpIq%2FdFJY%2B2J5plvpvPHNRfkGP1iKm57DThF%2FG9hpN1GipWpwg78mef8nPDfGy5Me6uKxFApokOn2ustr2velTx5AfNRX05sdKn%2BeLuIAQsSZPQKdaT0izLlrrg6WS5lFAlCO2D%2FU6pCodlxtkfFAttHpMqjeovEThpnNL6PnxkB5OCaay1vbA%2Ba%2B7Bbup1RoYNXO%2BXcgDwdaH0qAoGqJTkT0gCPThEjBpWHgkadzyVygZfLWpxKat49JJEVT2xUoI8N0rE0Fujyw4o2l1RUcW661%2Fsies8kd6aoDAWMLBr7oBdcL3b1QP%2Fh6PX6RuxeAPSyeykHJ4pi8stJtXYlAcmIobtMXls%2Bl%2BUuWJFE2kvH%2BjqhZH9%2BGpBL5hpTMPSYvPD4r0uk7IOI6UevTTyg0d2%2BN6UKqoHGI%2Bf%2B2DSeF72pbJyUwfUy6ewEvcyfLJ%2Bb%2B24gi7%2BTpHffFIQEAGLAXkqStTDoSzdNTj%2BWVKqEu4yiUlQw%2BNsrWszG3MNPk1H6fYnAWx8gJeFAp1DjwcA2RkjZaEt0D0OtPCv64waTg5hYloEBR05pE%2Fo5io36PSJDrmNxS4S1OwQPIst0kbnN%2B6rrdgFapbIx4Y0e92Zd4SXA6%2FpKf6%2Bb1XWcew%2B4gR45BXhUxAHV57PjmXMuzx8sMPHWM1WUEGT8M0R3liCgM2kiMA69yAy%2BY8FlUoq8zQhkfbIOruVQF8gptttyTIJLWnh0tqNEOW1Hve6mRbMvUPsTtohGy8fVnmiMBYmIorN0Augo4ehwBuZxJoz4uv4MCC7QnoAa9f99UEu0i4VlHMSPfOf2TN6aMSTc1VbhAU2jOtC3%2BIcUMyIhyNMDRYqeGsN6oCRjfqW4cBOZHhCSsruHUXM%2FN7%2Ber,NA,NA,NA,NA,NA,#1101289115,NA,56,paramotos,Dragon,Fechado,Integral,NA,NA,NA,NA,NA,NA
1393, Capacete Moto Pro Tork Liberty Compact Com Viseira ,69,NA,14,1801,12x,5.75,NA,Envio para todo o país,NA,NA,4.2,107,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-780914805-capacete-moto-pro-tork-liberty-compact-com-viseira-_JM?searchVariation=19683150857,59,28,12,2,6,#780914805,"Branco,Amarelo,Azul,Branco,Prateado,Preto,Rosa,Vermelho","56,58",Pro Tork,Capacetes,Liberty Compact,Aberto,NA,NA,ABS,NA,NA,NA
1394, Capacete Moto Aberto Pro Tork Liberty Compact Varias Cores ,72,NA,6,94,12x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,107,https://perfil.mercadolivre.com.br/JP+MOTOPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-769847170-capacete-moto-aberto-pro-tork-liberty-compact-varias-cores-_JM?searchVariation=39427981191,59,28,12,2,6,#769847170,NA,NA,Pro Tork,Compact,Liberty,Aberto,NA,NA,NA,NA,NA,NA
1395, Capacete Moto Fechado Protork R8 Lançamento Viseira Dourada ,139,NA,3,2700,12x,11.60,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CALIL+STORE,https://produto.mercadolivre.com.br/MLB-1175551817-capacete-moto-fechado-protork-r8-lancamento-viseira-dourada-_JM?searchVariation=32725280168,NA,NA,NA,NA,NA,#1175551817,"Laranja,Amarelo,Azul-claro,Azul-escuro,Laranja,Plata,Rosa,Verde","56,58,60",Pro Tork,NA,R8,Integral,NA,NA,NA,NA,NA,1200 g
1396, Capacete X11 Volt Moto Kart Branco E Preto Barato ,299,NA,4,400,12x,24.99,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CIADAMOTO1,https://produto.mercadolivre.com.br/MLB-1087025179-capacete-x11-volt-moto-kart-branco-e-preto-barato-_JM?searchVariation=26641155515,NA,NA,NA,NA,NA,#1087025179,Branco/Preto,"56,58,60,62,64",X11,Fechado,Volt,Cross,NA,NA,NA,NA,NA,NA
1397, Capacete Moto New Liberty Four 4 Fechado Protork Integral ,63,NA,4,148,12x,6.12,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,1586,https://perfil.mercadolivre.com.br/SABOREAVENTURA,https://produto.mercadolivre.com.br/MLB-1147330782-capacete-moto-new-liberty-four-4-fechado-protork-integral-_JM?searchVariation=30662429687,1050,338,144,32,23,#1147330782,"Preto,Amarelo,Azul,Branco,Cinza-escuro,Prateado,Preto,Rosa,Vermelho","56,58,60",Pro Tork,Capacetes,New Liberty 4,Integral,NA,NA,NA,NA,NA,NA
1398, Capacete Sport Moto 788 Automatico Rosa Modelo San Marino ,85,NA,6,2994,12x,8.13,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CALIL+STORE,https://produto.mercadolivre.com.br/MLB-1153265582-capacete-sport-moto-788-automatico-rosa-modelo-san-marino-_JM?searchVariation=31050141817,NA,NA,NA,NA,NA,#1153265582,Rosa,"56,58,60",Pro Tork,Sport Moto,Sport Moto 788,Integral,NA,NA,NA,NA,NA,NA
1399, Flip De Abertura Para Capacete Moto Viseira Bolha (bubble) ,74,NA,64,12,12x,7.16,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,4,https://perfil.mercadolivre.com.br/FRANCO+RACER,https://produto.mercadolivre.com.br/MLB-1132494092-flip-de-abertura-para-capacete-moto-viseira-bolha-bubble-_JM?searchVariation=29786003609,2,1,1,0,0,#1132494092,Preto,Universal,BSA,Vintage,Bolha Bubble,Aberto,NA,Plástico ABS,Plástico ABS,NA,Unissex,NA
1400, Capacete Moto Bieffe 3 Sport New Classic Preto Fosco ,387,NA,2,1598,12x,32.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,12,https://perfil.mercadolivre.com.br/GRIFE_DO_CAPACETE,https://produto.mercadolivre.com.br/MLB-1077711489-capacete-moto-bieffe-3-sport-new-classic-preto-fosco-_JM?searchVariation=26160001298,11,1,0,0,0,#1077711489,Preto-fosco,"58 - M,60 - L,56 - S,61 - XL",Fly,3 Sport,New Classic,Integral,Simple,NA,ABS,Adultos,Unissex,NA
1401, Capacete Moto Articulado Texx Dv Smart Robocop Viseira Solar ,559,NA,7,2995,12x,46.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,14,https://perfil.mercadolivre.com.br/AGATHA-RICHARD,https://produto.mercadolivre.com.br/MLB-695000866-capacete-moto-articulado-texx-dv-smart-robocop-viseira-solar-_JM?searchVariation=19485520297,11,1,2,0,0,#695000866,Rosa,"S-56,M-58,XL-61",TEXX,Escamoteável,DV Smart,Modular,Duplo,Collmax®,Policarbonato Abs,Adultos,Feminino,NA
1402, Capacete Moto Feminino Articulado Texx Dv Smart Robocop ,539,NA,2,301,12x,51.51,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,14,https://perfil.mercadolivre.com.br/AGATHA-RICHARD,https://produto.mercadolivre.com.br/MLB-695349612-capacete-moto-feminino-articulado-texx-dv-smart-robocop-_JM?searchVariation=40782807451,11,1,2,0,0,#695349612,Branco,"S-56,M-58,G-60,GG-61",TEXX,Desmontavél,DV Smart,Modular,NA,NA,ABS,NA,NA,NA
1403, Capacete Para Motos Nolan N64 Pure Oferta ,990,NA,1,11,12x,82.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,11,https://perfil.mercadolivre.com.br/NACAR+OFICIAL?brandId=606,https://produto.mercadolivre.com.br/MLB-802919465-capacete-para-motos-nolan-n64-pure-oferta-_JM?searchVariation=29870986053,9,2,0,0,0,#802919465,Preto-fosco,"55/56 - (S),57/58 - (M),59/60 - (L),61/62 - (XL)",Nolan,N64,N64,Integral,Simple,"Clima Confort, forro  extremamente confortável, totalmente removível e lavável,  acolchoamento interior, com um formato que facilita o ajuste do capacete",Policarbonado Lexan,Adultos,Unissex,NA
1404, Capacete Pro Tork Automático Prata Super Sport Moto ,69,NA,35,25,12x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,47,https://perfil.mercadolivre.com.br/JP+MOTOPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-1018562831-capacete-pro-tork-automatico-prata-super-sport-moto-_JM?searchVariation=23239472425,31,5,8,1,2,#1018562831,Plata - Preto,"56,58,60,ABS",Pro Tork,Super Sport Moto 788,Super Sport Moto 788,Integral,NA,NA,NA,NA,NA,NA
1405, Capacete De Time Internacional Moto Pro Tork 788 3g Oficial ,150,NA,4,18,12x,12.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SUPERSTAR.IMPORT,https://produto.mercadolivre.com.br/MLB-1182165846-capacete-de-time-internacional-moto-pro-tork-788-3g-oficial-_JM,NA,NA,NA,NA,NA,#1182165846,internacional,"58,60",Pro Tork,NA,Tork,Integral,NA,NA,NA,NA,NA,NA
1406, Capacete De Moto Viseira Espelhada Fechado Barato R8 Protork ,114,NA,44,216,12x,9.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/VENDASFREEMARKET,https://produto.mercadolivre.com.br/MLB-1112422942-capacete-de-moto-viseira-espelhada-fechado-barato-r8-protork-_JM?searchVariation=28305400605,2,0,0,0,0,#1112422942,Rosa,"56,58,60",Pro Tork,R8,R8,Integral,Simple,EPS,ABS,Adultos,Unissex,NA
1407, Capacete De Moto Pro Tork Corinthians Futebol Clube ,239,NA,25,179,12x,19.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,3,https://perfil.mercadolivre.com.br/RACE+ACTION,https://produto.mercadolivre.com.br/MLB-693173457-capacete-de-moto-pro-tork-corinthians-futebol-clube-_JM,1,2,0,0,0,#693173457,NA,NA,Pro Tork,Evolution 3G,Corinthians,NA,NA,NA,NA,NA,NA,NA
1408, Capacete Moto Evolution C/ Viseira G6 Red Nose Tam 56 58 60 ,195,NA,9,143,12x,18.64,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MHF+CAPACETES,https://produto.mercadolivre.com.br/MLB-1196541044-capacete-moto-evolution-c-viseira-g6-red-nose-tam-56-58-60-_JM?searchVariation=34212836248,NA,NA,NA,NA,NA,#1196541044,"Vermelho,Amarelo,Azul,Cinza,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,NA,Evolution G6 Red Nose,Integral,NA,Não se aplica,ABS,Adultos,Unissex,1400 g
1409, Capacete X11 Volt Dash Motociclista Moto Preto Tamanho 64 ,299,NA,2,99996,12x,24.92,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1260807584-capacete-x11-volt-dash-motociclista-moto-preto-tamanho-64-_JM,NA,NA,NA,NA,NA,#1260807584,NA,NA,X11,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410, Capacete Moto Cross C/ Viseira Pro Tork Várias Cores/tamanho ,199,NA,4,2758,12x,16.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-1181484003-capacete-moto-cross-c-viseira-pro-tork-varias-corestamanho-_JM?searchVariation=33167177231,NA,NA,NA,NA,NA,#1181484003,"Azul,Amarelo,Azul,Bordô,Cinza,Laranja,Verde,Vermelho","56,58,60",Pro Tork,NA,Adventure,Cross,NA,NA,NA,NA,NA,NA
1411, Capacete De Moto Evolution Fechado Pro Tork G6 Pro Oferta ,134,NA,4,1,12x,12.90,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOI+BRASIL,https://produto.mercadolivre.com.br/MLB-1232575826-capacete-de-moto-evolution-fechado-pro-tork-g6-pro-oferta-_JM?searchVariation=37247472624,NA,NA,NA,NA,NA,#1232575826,"Azul,Vermelho","58,60",Pro Tork,NA,G6 788,Integral,NA,Forração antialérgico com espuma de 5mm,Casco injetado em ABS,Adultos,Unissex,NA
1412, Capacete De Moto Criança Infantil Pro Tork Liberty Kids Rosa ,67,NA,4,46,12x,5.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1060,https://perfil.mercadolivre.com.br/KAZZU+COMERCIO,https://produto.mercadolivre.com.br/MLB-1134980457-capacete-de-moto-crianca-infantil-pro-tork-liberty-kids-rosa-_JM?searchVariation=29954289522,761,203,65,12,19,#1134980457,Rosa,54,Pro Tork,capacete,Liberty Kids Azul,Integral,NA,NA,NA,NA,NA,NA
1413, Capacete Moto Laranja Caveira New Atomic Skull Rider ,199,NA,10,2404,12x,19.02,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,436,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-986083719-capacete-moto-laranja-caveira-new-atomic-skull-rider-_JM?searchVariation=25220721741,311,83,26,10,6,#986083719,Laranja,"56,58,60",Pro Tork,Capacetes,New Atomic,Aberto,NA,NA,ABS,NA,NA,NA
1414, Capacete Moto Aberto Pro Tork Liberty 3 Preto Fosco ,59,NA,728,2743,10x,5.90,NA,Envio para todo o país,NA,NA,4.6,769,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-779866381-capacete-moto-aberto-pro-tork-liberty-3-preto-fosco-_JM?searchVariation=18397953056,543,155,52,10,9,#779866381,Preto,"56,58,60",Pro Tork,Capacetes,Liberty 3,Aberto,NA,NA,ABS,NA,NA,NA
1415, Capacete De Moto Masculino New Four 4 Preto Promoção ,64,NA,5,147,12x,5.41,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,208,https://perfil.mercadolivre.com.br/KAZZU+COMERCIO,https://produto.mercadolivre.com.br/MLB-1134981758-capacete-de-moto-masculino-new-four-4-preto-promoco-_JM?searchVariation=29954292391,148,39,17,1,3,#1134981758,Negro Brillante,"56,58,60",Pro Tork,New Liberty,Liberty Four,Integral,NA,NA,NA,NA,NA,NA
1416, Capacete De Moto Feminino Infantil Liberty Four Girls Branco ,69,NA,24,908,12x,5.75,NA,Envio para todo o país,NA,NA,4.6,208,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-839119438-capacete-de-moto-feminino-infantil-liberty-four-girls-branco-_JM?searchVariation=19775786068,148,39,17,1,3,#839119438,Branco,54,Pro Tork,Capacetes,Liberty Four,Integral,NA,NA,ABS,NA,NA,NA
1417, Capacete Moto Fechado Pro Tork Evolution G6 Factory Racing ,117,NA,2,2107,12x,11.18,NA,Envio para todo o país,NA,NA,4.6,144,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-931730795-capacete-moto-fechado-pro-tork-evolution-g6-factory-racing-_JM?searchVariation=19399702564,107,23,8,1,4,#931730795,Rosa,"56,58,60",Pro Tork,Capacetes,788,Integral,NA,NA,ABS,NA,NA,NA
1418, Capacete Moto Fechado Ebf 7 Solid Preto Brilhante ,59,NA,30,36,10x,5.99,NA,Envio para todo o país,NA,NA,4.5,2,https://perfil.mercadolivre.com.br/CONNECT+PARTS?brandId=170,https://produto.mercadolivre.com.br/MLB-871787071-capacete-moto-fechado-ebf-7-solid-preto-brilhante-_JM?searchVariation=23773065189,1,1,0,0,0,#871787071,Preto,"56,58,60",EBF,7 Solid,Fechado,Fechado,Simple,Revestimento em Tecido Pluma,ABS,NA,NA,NA
1419, Capacete Protork R8 Moto Fechado Vermelho+ Viseira Camaleão ,148,NA,5,2995,12x,12.36,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CALIL+STORE,https://produto.mercadolivre.com.br/MLB-1157053380-capacete-protork-r8-moto-fechado-vermelho-viseira-camaleo-_JM?searchVariation=31301013021,NA,NA,NA,NA,NA,#1157053380,Vermelho,"56,58,60",Pro Tork,R8,R8,Integral,NA,NA,NA,NA,NA,1200 g
1420, Capacete Pro Tork Evolution Carbon Moto Motoqueiro Motoboy ,59,NA,31,1,10x,5.90,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,4,https://perfil.mercadolivre.com.br/CMC+RIDERS,https://produto.mercadolivre.com.br/MLB-914550787-capacete-pro-tork-evolution-carbon-moto-motoqueiro-motoboy-_JM?searchVariation=27390558444,2,2,0,0,0,#914550787,Rosa,"56,60",Pro Tork,FECHADO,Evolution 788 G4 Mod. Carbon,fechado,NA,NA,ABS,NA,Unissex,NA
1421, Capacete Moto Fechado Protork Evolution G4 Las Vegas Novo ,149,NA,27,1500,12x,14.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,329,https://perfil.mercadolivre.com.br/SABOREAVENTURA,https://produto.mercadolivre.com.br/MLB-1147331708-capacete-moto-fechado-protork-evolution-g4-las-vegas-novo-_JM?searchVariation=30662570826,255,50,14,3,7,#1147331708,Branco,"56,58,60",Pro Tork,Evolution G4,Pro Tork,Integral,NA,NA,NA,NA,NA,NA
1422, Capacete Moto Feminino Protork 788 G6 Rosa Neon Fosco ,137,NA,9,183,12x,13.19,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/FGOLDSHOP,https://produto.mercadolivre.com.br/MLB-1101706527-capacete-moto-feminino-protork-788-g6-rosa-neon-fosco-_JM,NA,NA,NA,NA,NA,#1101706527,Rosa com fosco,"58,60",Pro Tork,Evolution G6,788,Integral,NA,NA,NA,NA,NA,NA
