search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Género,Peso,Tipo
1190," Bell Custom 500 ace Cafe Open-face Casco De Moto, M Up Shop ",475.99,NA,0,3,12,39.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468645165-bell-custom-500ace-cafe-open-face-casco-de-moto-m-up-shop-_JM,NA,NA,NA,NA,NA,#468645165,NA,NA,Bell,NA,Custom 500,NA,NA,4.88 lb,Abierto
1191," Wow - Casco Integral De Motocicleta Bmx Mx Para Niños, L, Ne ",89.99,NA,0,3,12,7.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470765279-wow-casco-integral-de-motocicleta-bmx-mx-para-ninos-l-ne-_JM,NA,NA,NA,NA,NA,#470765279,NA,NA,NA,NA,NA,NA,NA,3.85 lb,Integral
1192, Casco De Motocicleta Agv Unisex-adult Full-face-helmet-style ,350.794,NA,0,99,6,58.466,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239630-casco-de-motocicleta-agv-unisex-adult-full-face-helmet-style-_JM,NA,NA,NA,NA,NA,#478239630,NA,NA,AGV,NA,NA,NA,NA,NA,NA
1193, Casco De Motocicleta Agv Unisex-adult Full Face K-1 Soleluna ,380.869,NA,0,99,6,63.478,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239632-casco-de-motocicleta-agv-unisex-adult-full-face-k-1-soleluna-_JM,NA,NA,NA,NA,NA,#478239632,NA,NA,AGV,K-1,K-1,NA,NA,NA,NA
1194, Casco De Motocicleta Answer Racing Ar-3 Align Men's Off-road ,150.697,NA,0,99,6,25.116,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239704-casco-de-motocicleta-answer-racing-ar-3-align-mens-off-road-_JM,NA,NA,NA,NA,NA,#478239704,NA,NA,Answer Racing,NA,AR3,NA,NA,NA,Cross
1195, Casco De Motocicleta Scorpion Covert Solid Gloss Adult Stree ,320.718,NA,0,99,6,53.453,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242583-casco-de-motocicleta-scorpion-covert-solid-gloss-adult-stree-_JM,NA,NA,NA,NA,NA,#478242583,NA,NA,Scorpion,NA,NA,NA,NA,NA,NA
1196, Casco De Motocicleta Troy Lee Designs Se4 Polyacrylite Facto ,211.025,NA,0,99,6,35.171,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478243567-casco-de-motocicleta-troy-lee-designs-se4-polyacrylite-facto-_JM,NA,NA,NA,NA,NA,#478243567,NA,NA,Troy Lee Designs,SE4 Polyacrylite,NA,NA,NA,NA,NA
1197, Agv 01017520 K3 Sv Casco De Moto Simoncelli Xxlarge ,339.034,NA,0,NA,6,56.506,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILE.,https://articulo.mercadolibre.cl/MLC-478692095-agv-01017520-k3-sv-casco-de-moto-simoncelli-xxlarge-_JM,NA,NA,NA,NA,NA,#478692095,NA,NA,AGV,K-3 SV,K-3 SV,Rebatible,NA,NA,NA
1198, Casco Moto Shoei Vfx-evo Grant 3 Tc1 ,399.99,479.990,NA,5,6,66.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-480529265-casco-moto-shoei-vfx-evo-grant-3-tc1-_JM?searchVariation=33932631355,NA,NA,NA,NA,NA,#480529265,TC-1,"M,L,XL",Shoei,NA,VFX-EVO,Cross,NA,NA,NA
1199, Casco Just 1 Unisex-adult's Off Road Carbon Fiber Shell Moto ,573.514,NA,0,99,6,95.586,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-481566528-casco-just-1-unisex-adults-off-road-carbon-fiber-shell-moto-_JM,NA,NA,NA,NA,NA,#481566528,NA,NA,Just1,J12,Carbon,NA,NA,NA,Integral
1200, 3*motociclista Adulto Motocross Off Road Casco Racing Cascos ,42.643,NA,0,200,12,3.554,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TOMTOPWHOLESALECL,https://articulo.mercadolibre.cl/MLC-486500481-3motociclista-adulto-motocross-off-road-casco-racing-cascos-_JM,NA,NA,NA,NA,NA,#486500481,NA,NA,NA,NA,NA,NA,NA,NA,Cross
1201, Casco Protector Táctico Resistente A Los Choques ,11.953,NA,0,7,12,996,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/LANLINGXINCL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=ZIuCQJOHvsWBCv%2B6nwuvBmXwgvsUWoEn0JxbzNLyv8kC1hgW4S%2Fj8RkXKbpWkX6uJm76KJCszzQX7NI7cA%2FBhzPn4q3TeHaILn9X9Lk9I%2Fx2NCDs3XHyOw%2FN36cax%2B3rfXBxSaxcvZ9UWncp2IR746QJLpsL2OeNOtH583X5B7NSvV%2FvIjUL0fHSXqSou4bwAKMHlUV%2BcAN2NyyDVSqyufXq%2BsDaAlpGF0cIvf1RPXzvpSbR1IUem0OxM2YmdLUMi5%2FMuR8DOvg6UxPQa62bA7npgrDHWV3LAPweGI%2F3XfSuovAdEngzfEM6OlG370HAAwDgwEBoq83ZsztxT599JmcKlV5sJ%2FlVXid6tJ2LQMWX593uDipuU2ct9mJzJMt7AG68g9y2Wg3pfgR7LQw0ERqjffduD3%2FblaGpsas6cvS%2BAUzeC4ey2u8Zclmvmv%2FiuYpSkRn4%2Bm34yHV896tLnrA06gQtLrWfbrAd%2BPeQjTg8BYP1%2Bs2A1m1QKb%2BIqJoBv0fANtoP32E%2Bt3Qa4y3%2FDiQZ2QTLL7arYcPSCeLvpHi%2BJTcSsOPX4pQi1E9NNePg3SPBO%2FmjgqNkL0kBWMOca%2BvvPQS%2FD%2Fr%2BghH0H73cAraD6AOWN5VKq4%2FpKwMpm2LEjQZ5zvTNIq2SKd4pTMiwoYnw7p46us86rwEMsQTYCRswAX3SkHwwp5oGor3nmGJ8vl%2Bv1v3v%2F%2FFt%2Bfk8qJ8r%2FqnWmeTZuZ8Ke0Iqwll4U3cw6gGXTVmYZPjbuzM2yDeYaQu8kHHDvtRjhAvH6ZCdt%2FmcfOHrSghhryv6kyHbllx3sM4oMGP5nV1aKNxYEmI%2B6jGwda9TjDT%2F2jLozMXiSypnmZlcrW8jM42hZ37EUxALEdSMLEIqHlb1a%2FWh4BRQewdtFZT%2FNh1uIEZ2rYTPTvCw31saroDpeboaSU7PpSxaVVWdmPVTqat3nIy43f1XIgBw2VFlzbx%2BHgc5i3jMOymuw5iYKiCz41cQzFUmTHPoOX9hg3FreYfGXOQHvy0Tud5TJqiCbqARhsHqZzeiuV4algEO9EZpAuUnWwGulimizuS%2BkSpuoOkNWzxzO%2BAM6lu83%2F1x%2BLzSQFt4O8H2f%2F%2FzDdwrbGfDwxF6jpmn7zjwJ3%2FnwCWKYhOUGF8QbID9acRtY1nXs8BLyYeHDnt8JA6%2FiVJcqAQRuF7wGSTti61jvx9ZGyqV0Itjep%2F9MkYfipR98EhodGxE244wmwctMHBfrnBOsXe6MhrZaHSgBKDP6w819gbRJjFTeQox0Ql%2FngLOiXpFuFxhJY57hg2q%2BsRBQk9xBv%2Fgxwy7nBQzDR0NXj%2BWe6KVc5HR0Y%2F0HYbOeHMqcrRPFZFfnSDEFoJqKTPvHnicaCDUPhwWZ36JML8GJGqCTUhMlTM%2FGcsXXw8oupVGo5TNqcwsIc0Q%2BFwh00hX4Z7Elk0jl0zZj8OQlvFUgv3nBWKoKpLJBQbAp7Ln0OirTZu%2Bv875mI4xNAgq4eaV51PlGHaZARZJoFakGH7Be1ZQfBg4hxn6K9YsCI4jSCGDmDqGo83Q4kO3rYGGhJ6I1i33wmU0PZmPBgotZ2Evprz8mXyjD98bcpWe2vjIxemavlkFtRg76V5LcbZYXHnzNFIpcn2lb%2FxMtFKylNaHA3UAsCqdH7KKeE7rD8bVEAXEhNaERdcHLemH3wlobcyqzAmnuKAY6%2BRsvHI%2BIJ8jjPcnthutzt8jOkxIwJQ8D3XP5q6elzLDeacUue9ch0LmOTKLlKS9%2Fooz7Qs1JazrjD1IyXJEL11kRnIpbGB0GQAZlM9YbKf%2Fjw%3D%3D,NA,NA,NA,NA,NA,#474111788,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible
1202, Casco Moto Marca Airoh Modelo Valor Raptor Amarillo(talla M) ,118.9,NA,0,1,6,19.817,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DUNLOPCHILE,https://articulo.mercadolibre.cl/MLC-487053071-casco-moto-marca-airoh-modelo-valor-raptor-amarillotalla-m-_JM,NA,NA,NA,NA,NA,#487053071,Amarillo,NA,Airoh,Valor,Valor,Integral,NA,NA,NA
1203, Casco De Mujer Hci Polo Rosa Motocicleta D.o.t Medio - Abs S ,84.99,NA,0,3,12,7.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-487450009-casco-de-mujer-hci-polo-rosa-motocicleta-dot-medio-abs-s-_JM,NA,NA,NA,NA,NA,#487450009,NA,NA,HCI,NA,NA,NA,NA,NA,Integral
1204, Personalidad Motocicleta Casco Soman515 Iron Man Full Face ,69.715,NA,0,200,12,5.810,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GLOBALBUYCL,https://articulo.mercadolibre.cl/MLC-496027735-personalidad-motocicleta-casco-soman515-iron-man-full-face-_JM,NA,NA,NA,NA,NA,#496027735,NA,NA,No Brand,NA,No Model,Integral,NA,1300 g,NA
1205, Casco Moto Armad 606 Multiproposito Tour Norma Ecer2205 ,79.99,NA,0,15,6,13.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/OXS+ACCESORIOS,https://articulo.mercadolibre.cl/MLC-497664664-casco-moto-armad-606-multiproposito-tour-norma-ecer2205-_JM,NA,NA,NA,NA,NA,#497664664,"M,L,XL",,Armad,NA,606,Integral,NA,NA,NA
1206, Casco Moto Airoh Switch Negro (talla L) ,103.491,NA,0,NA,6,17.248,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FULLPACIFICO.CL,https://articulo.mercadolibre.cl/MLC-471318422-casco-moto-airoh-switch-negro-talla-l-_JM,NA,NA,NA,NA,NA,#471318422,NA,NA,Airoh,Twist,Iron,NA,NA,NA,Integral
1207, Certificación Ece Casco Motocicleta Retro Vuelo Cascos ,68.53,NA,0,3,12,5.711,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VICAMSTORECL,https://articulo.mercadolibre.cl/MLC-479462573-certificacion-ece-casco-motocicleta-retro-vuelo-cascos-_JM,NA,NA,NA,NA,NA,#479462573,NA,NA,Brand New,NA,NA,NA,NA,NA,NA
1208, Universal 6mm Hilo Motocicleta Scooter Llevar Casco Botella ,868,NA,0,31,12,72,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492499763-universal-6mm-hilo-motocicleta-scooter-llevar-casco-botella-_JM,NA,NA,NA,NA,NA,#492499763,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209, Casco Moto Ls2 Ff 397 Vector Blanco Azul Integral ,145.99,NA,0,2,6,24.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MR7_ACCESORIOS,https://articulo.mercadolibre.cl/MLC-460909083-casco-moto-ls2-ff-397-vector-blanco-azul-integral-_JM,NA,NA,NA,NA,NA,#460909083,NA,NA,LS2,NA,Vector,NA,NA,NA,Rebatible
1210, Motocicleta Scooter Open Face Casco Pilot Flip Up Visor Dot  ,81.99,NA,0,3,12,6.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465879476-motocicleta-scooter-open-face-casco-pilot-flip-up-visor-dot-_JM,NA,NA,NA,NA,NA,#465879476,NA,NA,NA,NA,NA,NA,NA,3.15 lb,Abierto
1211, Scorpion Exo-at950 plata Espejo De La Motocicleta Casco Vise ,102.99,NA,0,3,12,8.582,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465880293-scorpion-exo-at950plata-espejo-de-la-motocicleta-casco-vise-_JM,NA,NA,NA,NA,NA,#465880293,NA,NA,Scorpion,EXO-AT950,NA,Integral,NA,4 lb,NA
1212," Original Casco Alemán De Cromo Para Motocicleta Chopper, L, ",74.99,NA,0,3,12,6.249,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468637813-original-casco-aleman-de-cromo-para-motocicleta-chopper-l-_JM,NA,NA,NA,NA,NA,#468637813,NA,NA,NA,NA,NA,NA,NA,1.1 lb,Rebatible
1213, Scs Etc S-2 - Casco De Moto Con Auriculares Bluetooth Kit ,119.99,NA,0,3,12,9.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470766832-scs-etc-s-2-casco-de-moto-con-auriculares-bluetooth-kit-_JM,NA,NA,NA,NA,NA,#470766832,NA,NA,NA,NA,NA,NA,NA,12 lb,Integral
1214," Casco Para Motocicleta Hjc Helmets Marvel, De Cabeza Complet ",950.99,NA,0,3,12,79.249,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470772110-casco-para-motocicleta-hjc-helmets-marvel-de-cabeza-complet-_JM,NA,NA,NA,NA,NA,#470772110,NA,NA,HJC,NA,NA,NA,NA,NA,Integral
1215, Casco De Moto De Fly Racing Con Toque Cinético Para Adulto M ,181.99,NA,0,3,12,15.166,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470786572-casco-de-moto-de-fly-racing-con-toque-cinetico-para-adulto-m-_JM,NA,NA,NA,NA,NA,#470786572,NA,NA,Fly Racing,NA,NA,NA,NA,NA,Integral
1216, Bicicleta Motocicleta Atv Casco Correa Barbilla Velocidad Pr ,1.028,NA,0,5,12,86,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CARMOTORSPORTSCL,https://articulo.mercadolibre.cl/MLC-472447658-bicicleta-motocicleta-atv-casco-correa-barbilla-velocidad-pr-_JM,NA,NA,NA,NA,NA,#472447658,NA,NA,NA,NA,NA,Integral,NA,NA,NA
1217, Casco De Motocicleta Agv Ax-8 Dual Sport Evo Helmet (matte B ,573.684,NA,0,99,6,95.614,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239564-casco-de-motocicleta-agv-ax-8-dual-sport-evo-helmet-matte-b-_JM,NA,NA,NA,NA,NA,#478239564,NA,NA,AGV,AX-8 Dual,AX-8,NA,NA,NA,NA
1218," Casco De Motocicleta Agv K-3 Sv Balloon Helmet (red, Ms) ",380.869,NA,0,99,6,63.478,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239573-casco-de-motocicleta-agv-k-3-sv-balloon-helmet-red-ms-_JM,NA,NA,NA,NA,NA,#478239573,NA,NA,AGV,K-3 SV,K-3 SV,NA,NA,NA,NA
1219, Casco De Motocicleta Agv K-5 Unisex-adult Full-face-helmet-s ,489.831,NA,0,99,6,81.638,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239597-casco-de-motocicleta-agv-k-5-unisex-adult-full-face-helmet-s-_JM,NA,NA,NA,NA,NA,#478239597,NA,NA,AGV,NA,NA,NA,NA,NA,NA
1220, Casco De Motocicleta Core Vintage Open Face Helmet (flat Bla ,23.816,NA,0,99,6,3.969,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478240822-casco-de-motocicleta-eteanor-vintage-aviator-goggles-wwii-ra-_JM,NA,NA,NA,NA,NA,#478240822,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221, Casco De Motocicleta Eteanor Vintage Aviator Goggles Wwii Ra ,305.756,NA,0,99,6,50.959,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478240858-casco-de-motocicleta-fox-racing-v1-boba-fett-limited-edition-_JM,NA,NA,NA,NA,NA,#478240858,NA,NA,Fox Racing,V1,Boba Fett,NA,NA,NA,Cross
1222, Casco De Motocicleta Fox Racing V1 Boba Fett Limited Edition ,172.872,NA,0,99,6,28.812,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242222-casco-moto-guzzi-jet-helmet-brush-grey-m-_JM,NA,NA,NA,NA,NA,#478242222,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223, Casco Moto Guzzi Jet Helmet Brush Grey M ,20.068,NA,0,4,12,1.672,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TOMTOPWHOLESALECL,https://articulo.mercadolibre.cl/MLC-481759119-jiekai-casco-de-la-motocicleta-flip-up-visores-dobles-helmet-_JM,NA,NA,NA,NA,NA,#481759119,NA,NA,Jiekai,NA,NA,NA,NA,NA,Cross
1224, Jiekai Casco De La Motocicleta Flip Up Visores Dobles Helmet ,313.149,NA,0,100,6,52.192,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-487336106-cascos-de-moto-y-deportes-de-motor-vcan-v210-b1-crus-fb-m-_JM,NA,NA,NA,NA,NA,#487336106,NA,NA,VCAN,NA,NA,NA,NA,NA,Abierto
1225, Cascos De Moto Y Deportes De Motor Vcan V210 B1 Crus/ Fb/ M ,74.99,NA,0,3,12,6.249,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-487467131-casco-de-moto-torc-t37-amarillo-hi-vis-adventure-up-shop-_JM,NA,NA,NA,NA,NA,#487467131,NA,NA,Torc,NA,NA,NA,NA,NA,Rebatible
1226, Casco De Moto Torc T37 Amarillo Hi-vis Adventure Up Shop ,82.867,NA,0,100,6,13.811,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-488264294-cascos-de-moto-y-deportes-de-motor-ilm-316-color-xl-_JM,NA,NA,NA,NA,NA,#488264294,NA,NA,ILM,NA,NA,NA,NA,NA,Rebatible
1227, Cascos De Moto Y Deportes De Motor Ilm 316-color-xl ,24.034,NA,0,200,12,2.003,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DODOCOOLCL,https://articulo.mercadolibre.cl/MLC-488266795-casco-para-motocicleta-con-lentes-harley-bufanda-visera-_JM,NA,NA,NA,NA,NA,#488266795,NA,NA,NA,NA,NA,Abierto,Unisex,NA,NA
1228," Casco Para Motocicleta Con Lentes Harley, Bufanda, Visera ",69.9,NA,0,1,12,5.825,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MARDONESISAAC,https://articulo.mercadolibre.cl/MLC-489703009-casco-de-moto-hjc-cs-15-songtang-_JM?searchVariation=40645379380,NA,NA,NA,NA,NA,#489703009,Negro,L,HJC,CS-15,CS-15 Songtang,Integral,NA,NA,NA
1229, Casco De Moto Hjc Cs-15 Songtang ,50,NA,0,NA,12,4.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JUANVASQUEZSO,https://articulo.mercadolibre.cl/MLC-443077727-rebajado-casco-moto-vega-_JM,NA,NA,NA,NA,NA,#443077727,NA,NA,Vega,NA,NA,NA,NA,NA,Rebatible
1230, Rebajado Casco Moto Vega ,71.9,NA,1,NA,6,11.983,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FULLPACIFICO.CL,https://articulo.mercadolibre.cl/MLC-454453946-casco-moto-origine-strada-gravitier-negroamarillo-talla-l-_JM,NA,NA,NA,NA,NA,#454453946,NA,NA,Origine,NA,Strada Gravitier,NA,NA,NA,Integral
1231, Casco Moto Origine Strada Gravitier Negro/amarillo Talla L ,10.752,NA,0,2,12,896,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CARMOTORSPORTSCL,https://articulo.mercadolibre.cl/MLC-468573503-doble-lente-de-la-motocicleta-completo-cara-casco-equitacio-_JM,NA,NA,NA,NA,NA,#468573503,NA,NA,NA,NA,NA,NA,NA,NA,Integral
1232, Doble Lente De La Motocicleta Completo Cara Casco Equitació ,4.813,NA,0,3,12,401,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CARMOTORSPORTSCL,https://articulo.mercadolibre.cl/MLC-477380187-red-de-carga-elastica-con-6-ganchos-para-casco-motocicleta-_JM,NA,NA,NA,NA,NA,#477380187,NA,NA,Unbranded,NA,NA,Integral,NA,NA,NA
1233, Casco De Motocicleta Chin Mount Para Yi Action Camera ,5.738,NA,0,5,12,478,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/LANLINGXINCL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=bqkiIuun3V0%2BwiCJ30NGaPcI2jPH3%2BjD15%2BKhZjYuq8NFCn5Rny26WR26vuVsrHEYVmqGdhB945cyfG%2BhS9DSJrcLZxQBQ8vKoJHkUaQ3Blhkpmq3Fp6nMsmA8yBEBHm1%2Bxk95Fz%2FdJIeyw7lNkGlA5lJ1C4TG03DZ4jKfD8wsWhDBe%2FSgFcAArNVU8rOB1Ix%2FLI162aVRYu0bMp9GU%2FYWQu0D4ZIImSPsu3TmsO9YdixJ7vfa2zUR2wZw8ylYt4eU%2BP3zHLeBuXU5RirHeS7LQTiDWOjQB0LZZF6FCMbxFdNA2MClyYUnDrvfqAspA63gdB5lLYAWdcKM4UojhJveyvo7g5WN9b5GHlRY8lBgPwksUAMwku36DYiX1Lif9aFX0oee6Cvm%2FEmM0WP43%2Bl7iUJOnWPulJAsn2n9RHGo4G0vtudYTSwo%2F8Ow%2BKEh03V9nzLFDD5MxDD2Dx5b9kvqP8NMVrCsPNz%2B9TDDFfsI8b%2FvBU69DPKnUOMZGZz3vAzhThVzjKO6cDQrH08jkeMxxsRZIO2pTeeGdsTy89m7uvvNGw0spcpEK8hFYZ%2F4ztW%2BvWzHt8ENl1GZBZjHnvmMwS7M%2BW0vJPbxEqwid8ZhzfTusS3Xm%2Botvy41lP68JWP1AU%2FAeHdiQhZ10O4WQPmLUg092WC%2F3Q8BF8%2BoqTjmrfokw4JM4NSZrumEIzXU6WBYPc1%2B9HHLnZAvptLyqLCjzUMHbjWPX15hyFAc8a91wuZ5aLe9Fs%2BsFIFsriWro3guK9N8A%2FqqcmWB3W4QM1ugEzhYH4MewKWk3KQOvUvnLjwWGlNZRaO%2FkrVErrg1iG6q7xdND6ApjC5LCoO%2FC5SoV4X42KGeL5YEgm4emk5Urc8SRVriVt7RlaDTazkyw2hZ%2BfCLopmfypvtELOu55wuNmp1%2BGicnUUEzlQuku7HMFZzJbRxSK%2BUdFfqznrJK%2BEL2BvwxApUFhITeXCiFiet3lalS9LvmS7gOHtfhURtC%2FRqysxTu4SVbSz%2Bid%2FX6PrNYHuOc9bLgSxc%2BFXZEMYLqjpmkMIT1lrLKdmpu0KOCtJybqTLjmJfpD13Abo34x9EnqiZ%2BQKrHAnvWswLb85BHNjlaZxO5vXcdpfEsNJ3SF73tuwwVPi3jgylKuNSAKe9bpb81dmlXDEOjMT7SpV9QkcIp0d5h3tekm5gMoZAgdf6Si9wMTiAM8TECFQEc%2B4IcIVuz1hm1ZyX8GxBtpoVz96SipJ6VE5Kl0u8esuJ2h7e8QsbJROTw7FNyG33iWYin9rPSm3i6bbDN1AfV68kJ3iodYbvzvr08ylL%2FliK3iRwFjLVxKHvmtj5ti44XaEOeDesZeNMMoi9879OYu5P5h7qc0ForZu7E8GDuI%2FlA3%2BBu2HSJ0Djnh5YLLhh0m3HUIIiaHWd5eDc521BA%2F%2F0Ze2mD8Ps%2BoRK4nr%2Fyu99AePybg%2BsV39M1vbWsPYP7gmXzgYWleWLAMfIGQBe0bIChpiHDONd%2BUacKdf3%2F5k54nKJ4JC20nYJgpNL1xZO2WMl2I0xxxA4EKsX1%2Bf5VCG3iVaEjNEh1YweVg9kYvnIrSorO997zWH8GI38UOGJB%2FXjLkOukg%2BdxM2L929wVFhRblmYHCHI4g%2FM4hKiOln8PArq6DLGYDCAgSC7r76jRJ%2F7i3L9Ee%2B9XpMhmMtpGeamgPywsSr3m2li4IMZOqBbaOEGGRKePCOXzQbCfhyn4UGX9co6P65cxiyTmoixyiEq3O7mL%2Fhbkz6nhE2qXKVWU1q4WQbb%2FUzBK41Z5ExEuCKmKCLN2amXxjj77Z4nRzeg%3D%3D,NA,NA,NA,NA,NA,#476173885,NA,NA,Telesin,NA,NA,NA,NA,NA,Integral
1234, Red De Carga Elástica Con 6 Ganchos Para Casco Motocicleta ,479,NA,NA,10,6,79.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SOCIEDADCOMERCIALQUEZADAYQU?brandId=222,https://articulo.mercadolibre.cl/MLC-480515213-casco-moto-alpinestars-supertech-m8-contact-burdeos-_JM,NA,NA,NA,NA,NA,#480515213,Rojo/Blanco,"S,M,L,XL,XXL",Alpinestars,NA,S-M8 CONTACT,Cross,NA,1300 g,NA
1235, Casco Moto Alpinestars Supertech M8 Contact (burdeos) ,479,NA,NA,9,6,79.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SOCIEDADCOMERCIALQUEZADAYQU?brandId=222,https://articulo.mercadolibre.cl/MLC-480515236-casco-moto-alpinestars-supertech-m8-contact-gris-_JM,NA,NA,NA,NA,NA,#480515236,Gris/Negro,"XS,M,L,XL,XXL",Alpinestars,M8,S-M8 CONTACT,Cross,Masculino,1300 g,NA
1236, Casco Moto Alpinestars Supertech M8 Contact (gris) ,14.73,NA,0,200,12,1.228,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/RCMOMENTCL,https://articulo.mercadolibre.cl/MLC-487400052-off-road-casco-motocicleta-y-moto-dirt-bike-motocross-racing-_JM,NA,NA,NA,NA,NA,#487400052,NA,NA,No Brand,NA,NA,Cross,NA,NA,NA
