search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Potencia de salida (RMS),Marca,Modelo,Tipos de filtros del parlante,Peso,Conectores de entrada,Color
41, Parlante Boombox Resistente Al Agua Tipo Jbl Bluetooth Radio ,2190,NA,16,21,18 cuotas,121.67,NA,Envío a todo el país,NA,NA,4.3,3,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-450436906-parlante-boombox-resistente-al-agua-tipo-jbl-bluetooth-radio-_JM,2,0,1,0,0,#450436906,NA,JBL,Boombox,Activo,1700 kg,NA,NA
42, Parlante Kolke Estilo Torre Bluetooth Radio Fm Usb Musica ® ,1787,NA,16,984,18 cuotas,99.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-459954449-parlante-kolke-estilo-torre-bluetooth-radio-fm-usb-musica--_JM,NA,NA,NA,NA,NA,#459954449,NA,Kolke,NA,NA,NA,NA,NA
43, Parlante Portátil Jbl Flip 4 Bluetooth Gtia 1 Año Solo Febo ,4275,NA,108,99273,18 cuotas,237.50,NA,Envío a todo el país,NA,NA,4.8,216,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-453364621-parlante-portatil-jbl-flip-4-bluetooth-gtia-1-ano-solo-febo-_JM,182,28,4,1,1,#453364621,16 W,JBL,Flip 4,Activo,515 g,NA,NA
44, Mini Parlante Bluetooth / Usb / Lector Micro-sd® ,185,NA,127,5000,18 cuotas,10.28,NA,Envío a todo el país,NA,NA,4.5,4,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443241546-mini-parlante-bluetooth-usb-lector-micro-sd-_JM,2,2,0,0,0,#443241546,NA,NA,NA,NA,NA,NA,NA
45, Micrófono Karaoke Bluetooth Inalámbrico Parlante Usb Oferta ,579,645,288,42,18 cuotas,32.17,NA,Envío a todo el país,NA,NA,4,29,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://articulo.mercadolibre.com.uy/MLU-454535976-microfono-karaoke-bluetooth-inalambrico-parlante-usb-oferta-_JM,14,9,1,1,4,#454535976,NA,NA,NA,NA,NA,NA,NA
46, Parlante Portatil Jbl Go 2 Bluetooth Colores Futuro21 Dimm ,1229,1299,54,10,18 cuotas,68.28,NA,Envío a todo el país,NA,NA,4.8,222,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-446606517-parlante-portatil-jbl-go-2-bluetooth-colores-futuro21-dimm-_JM,188,30,2,2,0,#446606517,3 W,JBL,GO 2,Activo,NA,NA,NA
47, Parlantes Edifier R1280db 42w Rms Bluetooth De Madera ,133,NA,10,NA,18 cuotas,268.22,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://articulo.mercadolibre.com.uy/MLU-446564901-parlantes-edifier-r1280db-42w-rms-bluetooth-de-madera-_JM,2,0,0,0,0,#446564901,NA,Edifier,R1280DB,NA,NA,NA,NA
48, Parlante Bluetooth Mp3 Musica Usb Portable Ahorro Y Compras ,390,NA,18,182,18 cuotas,21.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/JESDEN+SA,https://articulo.mercadolibre.com.uy/MLU-456740342-parlante-bluetooth-mp3-musica-usb-portable-ahorro-y-compras-_JM,NA,NA,NA,NA,NA,#456740342,NA,NA,NA,NA,NA,NA,NA
49, Jbl Go Parlante Go 2 Portatil Bluetooth - Otec ,1297,NA,34,5,18 cuotas,72.06,NA,Entrega a acordar con el vendedor,NA,NA,4.8,222,http://perfil.mercadolibre.com.uy/O+TEC,https://articulo.mercadolibre.com.uy/MLU-460365921-jbl-go-parlante-go-2-portatil-bluetooth-otec-_JM,188,30,2,2,0,#460365921,3 W,JBL,GO 2,Activo,NA,NA,NA
50, Parlante Bluetooth Portatil Excelente Sonido Resistente Agua ,990,NA,61,439,18 cuotas,55.00,NA,Entrega a acordar con el vendedor,NA,NA,4.2,9,http://perfil.mercadolibre.com.uy/ACCESOPC3000,https://articulo.mercadolibre.com.uy/MLU-452263084-parlante-bluetooth-portatil-excelente-sonido-resistente-agua-_JM,6,0,2,1,0,#452263084,NA,NA,NA,NA,NA,NA,NA
51, Home Parlantes Barra Sonido Bluetooth Tv Klip Xtreme Febo ,3010,NA,23,99933,18 cuotas,167.22,NA,Envío a todo el país,NA,NA,4,2,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-459248547-home-parlantes-barra-sonido-bluetooth-tv-klip-xtreme-febo-_JM,0,2,0,0,0,#459248547,NA,Xtreme,NA,NA,NA,NA,NA
52, Parlante Portátil Bose Revolve Soundlink Gtía. Oficial Amv ,309,NA,60,9,18 cuotas,623.15,NA,Envío a todo el país,NA,NA,4.8,8,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-443967982-parlante-portatil-bose-revolve-soundlink-gtia-oficial-amv-_JM,6,2,0,0,0,#443967982,NA,Bose,Revolve,Activo,0.66 kg,Auxiliar,NA
53, Micrófono Karaoke + Parlante Incluido - Impre$ionante ,500,599,47,17,18 cuotas,27.78,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/IMPRESIONANTE+-KUSA,https://articulo.mercadolibre.com.uy/MLU-450445684-microfono-karaoke-parlante-incluido-impreionante-_JM,1,1,0,0,0,#450445684,NA,NA,NA,NA,NA,NA,NA
54, Lámpara Parlante Bluetooth Luz Full Rgb Color Control Remoto ,350,NA,15,35,18 cuotas,19.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VIKEI+SA,https://articulo.mercadolibre.com.uy/MLU-461912199-lampara-parlante-bluetooth-luz-full-rgb-color-control-remoto-_JM,NA,NA,NA,NA,NA,#461912199,NA,NA,NA,NA,NA,NA,NA
55, Parlante Jbl Charge 3 Bluetooth Potencia Y Calidad Loi ,6299,7043,111,993,18 cuotas,349.94,NA,Envío a todo el país,NA,NA,4.6,23,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-459217384-parlante-jbl-charge-3-bluetooth-potencia-y-calidad-loi-_JM,16,5,2,0,0,#459217384,20 W,JBL,Charge 3,Pasivo,NA,NA,NA
56, Parlante Portatil Bt Radio Fm Usb Aux Sd Ahorro Y Compras ,599,NA,70,127,18 cuotas,33.28,NA,Entrega a acordar con el vendedor,NA,NA,2,1,http://perfil.mercadolibre.com.uy/JESDEN+SA,https://articulo.mercadolibre.com.uy/MLU-446675269-parlante-portatil-bt-radio-fm-usb-aux-sd-ahorro-y-compras-_JM,0,0,0,1,0,#446675269,NA,NA,NA,NA,1.5 kg,USB,NA
57, Equipo Audio Parlantes Muteki Sony V90 Maxima Potencia Pcm ,1049,NA,11,999,18 cuotas,2.115.48,NA,Entrega a acordar con el vendedor,NA,NA,4,1,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-450314509-equipo-audio-parlantes-muteki-sony-v90-maxima-potencia-pcm-_JM,0,1,0,0,0,#450314509,NA,Sony,NA,NA,50.5 kg,NA,NA
58, Parlante Bluetooth Jbl Charge 3 Resistente Al Agua ,6300,NA,114,886,18 cuotas,350.00,NA,Envío gratis a todo el país,NA,NA,4.8,6,http://perfil.mercadolibre.com.uy/URU-MARKET,https://articulo.mercadolibre.com.uy/MLU-459229297-parlante-bluetooth-jbl-charge-3-resistente-al-agua-_JM,5,1,0,0,0,#459229297,20 W,JBL,Charge 3,Pasivo,800 g,NA,Gris azulado
59, Parlante Xiaomi Mi Bluetooth Speaker Azul-tienda Oficial ,59,NA,9,29,18 cuotas,118.98,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ESLOPETSAESLOPETSA?brandId=228,https://articulo.mercadolibre.com.uy/MLU-459818327-parlante-xiaomi-mi-bluetooth-speaker-azul-tienda-oficial-_JM,1,0,0,0,0,#459818327,3 W,Xiaomi,Bluetooth Speaker,NA,270 g,NA,NA
60, Parlante Kolke Boxy Bluetooth 4'' 12w Batería Oferta Loi ,387,499,18,997,18 cuotas,21.50,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-464025873-parlante-kolke-boxy-bluetooth-4-12w-bateria-oferta-loi-_JM,NA,NA,NA,NA,NA,#464025873,12 W,Kolke,NA,NA,NA,NA,NA
61, Parlante Barra Sonido Subwoofer Bluetooth Fm Usb Klip Xtreme ,4890,NA,10,490,18 cuotas,271.67,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-457206849-parlante-barra-sonido-subwoofer-bluetooth-fm-usb-klip-xtreme-_JM,0,1,0,0,0,#457206849,NA,NA,NA,NA,NA,NA,NA
62, Parlante Bluetooth T&g Portátil Con Correa 10w Rms Loi ,940,NA,5,999,18 cuotas,52.22,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-462549045-parlante-bluetooth-tg-portatil-con-correa-10w-rms-loi-_JM,1,0,0,0,0,#462549045,10 W,NA,NA,NA,NA,NA,NA
63, Parlante Jbl Original Bluetooth Flip 4 + Auric Inalam ,3899,NA,8,991,18 cuotas,216.61,NA,Envío a todo el país,NA,NA,4.8,216,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-464526070-parlante-jbl-original-bluetooth-flip-4-auric-inalam-_JM,182,28,4,1,1,#464526070,16 W,JBL,Flip 4,Activo,515 g,NA,NA
64, Parlante Inalambrico 8000w Luces Bluetooth Microsonic Yanett ,175,NA,11,2,18 cuotas,352.92,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/UNIONELECTRODOMESTICOSLTDAU,https://articulo.mercadolibre.com.uy/MLU-451266414-parlante-inalambrico-8000w-luces-bluetooth-microsonic-yanett-_JM,2,0,0,0,0,#451266414,NA,NA,NA,NA,NA,Auxiliar,NA
65, Parlante Multimedia Bluetooth Energy Sistem Tower 8 120w Amv ,239,NA,17,10,18 cuotas,481.98,NA,Envío a todo el país,NA,NA,5,3,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-452350467-parlante-multimedia-bluetooth-energy-sistem-tower-8-120w-amv-_JM,3,0,0,0,0,#452350467,NA,Energy Sistem,NA,NA,NA,NA,NA
66, Parlante Microsonic 6000w Luces Bluetooth Microfono Yanett ,4990,NA,84,2,18 cuotas,277.22,NA,Entrega a acordar con el vendedor,NA,NA,5,8,http://perfil.mercadolibre.com.uy/UNIONELECTRODOMESTICOSLTDAU,https://articulo.mercadolibre.com.uy/MLU-449605582-parlante-microsonic-6000w-luces-bluetooth-microfono-yanett-_JM,8,0,0,0,0,#449605582,NA,NA,NA,NA,NA,Auxiliar,NA
67, Parlante 2.1+1 Tienda Oficial Thonet & Vander - Ratsel ,191,239,28,30,18 cuotas,385.59,NA,Envío gratis a todo el país,NA,NA,5,7,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=bvqszyJhduMXxODf413bNASilYTPGfNAHjQcwBx%2BfztJzqMAL%2FnWbu0mThaO21YzoICL%2BYCticlG5sJE571a8XbnK8LTn3Lmp%2FHnJ0JL0eYuqKag9sRv7sLTaTVfF7i4EnO9t%2B1lNpSuquMGU6tIkfqvkEvNtokWHVZGo9bvYp1Ln7aELbLYtveZcnl6W0lLQw47zKmz9uGd71ESkzXxmHhT4fUvMa7BQbSVLA0aJPhAhuL9TcrFrBRiJuPpSzEMXWinsuCCEtRSgQ%2B%2B3SeXkoV62bX3ogHSicnqrxqcUicokVy8SNClTQBdkks0gcQe49TAMpqMd5oXaIgB%2FDlN9ge1%2FVK88G3cam9bV26oD7tUvDpyR%2Fy8cZNshX%2BtXtl0Qw6u7ty%2B10aXkJiAURv9QtEuOUfKsW98pp1AuqYq0NjACkjFEf7r9ktizDvfVtZVWU%2FRmsippjs9kHehTdhC4XoZHo2E9%2BVuRUC81JaWcYHySKwLj0Qyv2otErqpNaYNV6zL64xBNbTcZ14Pfh1E3NVeI8OX%2B7UWeSHFxsGbckqvw66QpsYtgYWmigzkBIXlM287nFtQYQd%2B0RjRpXI4qzZgCqw1eDqUFlc1oyl71IhoPHp46e7AE%2F%2Bfuc1%2F0gME17XJC6XO6i63ZanGpRWXt7RQmx2we1ZbIAGSbz4Os3Q6eXsLTc5tLIyv8Os%2BMBhszIIxAwr6PgkEelEtOfY7ze0eOOSHRN%2B6NeJ3dH3khz7jX%2BXnatlkPNOPHtKd1i9xr%2Btqd%2FZVzBFG6uOTj3pZfbaxxnHYg7dgClP5GdrUQijotEOPweExDprZHt%2Bzkc72ImR4Qw1ldaO5Xo8cr%2Fk5RwUhddbWqFpZ7vGreOP2%2FfMMQP1r5aYlph%2BRtkPmgd9xJDlOisfeu60T9Ba3KEPXBRIhZW%2F61MNaGG0Jy2BNpgQ2Ou%2F20yUY%2Bq1YMVe7IcWzRG19gcJ6vjViugjyq0uz6vdoVyKqWJF822dpzh4HzytX6JAm4RJxwO0oEX7XTZqmCoCEblKgcXkH%2FuWceVKZKgxLxuetnxkUENctAsjEFOUIb5aGXzl2oa4tXlDz0kAbdwKMK8aeKCaPOwwtv9GyQWMIQpyVrFsQ3fRyG%2FtFqGjz18ft1q8xBFxiBUOHybKoXs%2BZ%2FzUafZ9IVb7iprkhkYoIlXT3crjX2KReOuVChXERex7PMbHGf0c%2FVj6SRrdVT55hhwADVCsWF72BLcCbMgjiBXKbLdymiXJbuPQ27i7AjaDGTLO2oSupsPrejlngiJXsBYI78JP%2BiMUf0vOJACzgCVfAyh%2Fdr1aBn76LWE3uL3f2ZsZ37%2Fq8HA0VXtEUBZ0eEhhEUk5eFYy2rqeTFv%2BrgA3TsYkiZM2q2B1AHA5vQyVZsOIAnlJ2x4mizeIKINZ5TWii63GNSRk4Aa5M%2FgxQwFYOmMEIHPxMOpnrHTP1RLBjubr4u5hj1FsbUWitIX5Ai2XMVHGxbdugXesHkjnkGhoT%2FIkCtw%2F9wKTlwCnmgk66NArBE4ok88mj875Tx%2FIHNk6JybRkAPt53xLta2%2B30Z7SVqLAr5SgFaYo8%2FEOLJtjoUpxUhPIzbkr39%2BuHZkUiUI757bhqRzwMo%2Bl3%2BoQYlgJXAioJ0enCxDYZW1qpmM2KXexA3k1S%2FbT8r3jKNoiPlFXCVTdDQOpyDmedQruYoaPVpHL,7,0,0,0,0,#444942487,66 W,Thonet & Vander,Rätsel,Activo,NA,RCA,Negro
68, Barra Sonido Bluetooth Tienda Oficial Thonet & Vander Grund ,354,393,35,146,18 cuotas,713.90,NA,Envío gratis a todo el país,NA,NA,4.8,5,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,https://articulo.mercadolibre.com.uy/MLU-445297707-barra-sonido-bluetooth-tienda-oficial-thonet-vander-grund-_JM,4,1,0,0,0,#445297707,NA,Thonet & Vander,Grund,NA,NA,NA,NA
69, Parlante Buetooth Resistente Calidad Con Radio Y Micro Sd ,650,NA,43,4,18 cuotas,36.11,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-450436450-parlante-buetooth-resistente-calidad-con-radio-y-micro-sd-_JM,1,0,0,0,0,#450436450,NA,NA,NA,NA,NA,NA,NA
70, Parlante Logitech 5.1 Bluetooth Sonido Envolvente Z607 Nnet ,155,NA,7,998,18 cuotas,312.58,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-462194828-parlante-logitech-51-bluetooth-sonido-envolvente-z607-nnet-_JM,1,0,0,0,0,#462194828,NA,Logitech,NA,NA,NA,RCA,NA
71, Parlante Home Theater Con Bluetooth Ratsel Para Smart Tv ,192,240,7,30,18 cuotas,387.20,NA,Envío gratis a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=3tLed8wkLgPxPhfoH9j45eHT1XSg416issjocMjIqF0FTq9gdXrw52EhYST4UeEY6L9tZjA1JRoMsAMUAlIq%2Bfc6erA8dSVO4wkdu3l%2BFQsnkd7SfPrD%2BQGtLY%2FoWYdpia8m%2BpzGgPoFr3l8pw%2FG7BqMGHDX94pEq03b1LTkgWfqKf6dD98cijfsJLrdY9bdyJlIoxDqSa7nFDAXxCx6oMsF0CV8ZTC0Np1X2aLwmqIcuetCjnMy0FVPMZQ8DxS3RxVXSznmjR93bUo0bwDb4t5qCl5b2nUhfJvcHtKf047C5WbCxKDpThDQhGBZxYfKTHrEM4Wbw1vVobIMXCQJxyQhtr1Nvnz9En%2B%2F4U%2Fob25FSDtyjWjOBrMoHsPMKjHyDD1fiJ6Y%2BF%2Facp2xXiaaC8Q197QTXQQvcHCQ8P8UgPCzZJ46PB1CSZ2PYOi%2FVTA5s60yG60A6Vcy5lymNZ%2BM9CCb4lP3YfddNOQcNoNTe57u1Fk%2FJ72dCwFQS4HiALYvDvzYYFmbepmmJV38vyp46lpWwLZzvcwKgaGd7DDJ1PCPRUBfJ%2B%2BNSXs7B0awEpI4Sjk5MiEc%2Fhuquys7EpXYus4%2BLf8tsqF4QNyZIxE8aSWhRGvgEQ4fCoWdpmLjLk68MzDiiUasRsM5o99WwT5uW2dytho5pFpSPaWpB%2B9%2BfI6xd2tN4xnuWlBJ1lPwbC4kCcq7sfXOI4RCpbVAM%2FumMzRfbl2AY1m9dZ88ctmnHj0zU3TFoi43VeKZtDqpuQs%2B%2BQeMUOF6bsnFHRuzd28QJm3eRUXHMkSH2Rc%2BnXOcyjJhOZcmXGX5Rnnf1098abx9be%2BcFqu4KrIKXoIqj5nzUNpcgv6s%2FM%2By0X9VQyFeIb87GXfjuWMY5Q3eUNyqo7%2B2ozUHMlC%2BgAM6L%2B%2FbfSAFLPDH4aBSimVexXIW6ot03vwEv0Y0NcWolWEDtw6%2FLSZYeBHVH%2FB33kuc3Sb4FZuGR3kALkrHoALCKiVKgaEH9N1Cp7jcbF6oINTbKpNEfYiNfNxiqZZn%2Bgk%2BjG1BQjU5%2FMQRvg%2F3c%2BPZFN1iarrvhTkTqk3o7uKEOHAAHWB5TwSTwFePSh9IEXdHrSlE108h%2F10OKmFaErH1MJ6NfANeDsPXrug%2Bzw%2BKq%2Bj707%2FbpDRvfXzEUJEj%2Bo81DwCt6lgtys8wR%2Fb5lSbded%2BnMb4U%2B9Pzo4ZG%2Fh6%2BJvmVZOiFlQMZ0LrwnlDVN5Li9CRIhHtbkNSwuaf8BkQTqmfN8fFpy%2Fgpo%2FiqnKA4PJtxdzOMZpOI%2FeMd2kbdGCeb32H4018EcG9rsfxCxEAw%2F9mi3qjKnpDJxYQ5jOjwdV7Kh1UDv6ZlGfVuSsJhI%2B%2FWrsdysRjraAj0PpFbHNaRJBpVn7JaF4vkZ%2B%2BODbuRIjBK%2BUVy9W6Vcs0n4w7NFhilO%2FwRQvQFpmS5VI%2BfjMZB%2FQzBZ2tIRgGPGm%2FEAtUJHNihZjVjamGs465sdeNQl7jNoPLvyY25mHKxase2kFE5EdKp7GsLIttnLSmtyHPXz3Yr1nGQWbkbaKRVi1Q5C9h%2FIXgbi4lYxgZZGt9pKGdPQJm7TOhev09loq40rJaEDmkkG2vLwRnpnZCnsnqwAfE26GqOXIHJAQizv03sgFqK4kZn%2FiQPHnB2bT5GlESVebRQvRqqhfw0NoHOv8KYXT378yUh8DYwyHChZ%2BTd2%2BVuht%2Bz%2Fm17eR4%3D,1,0,0,0,0,#460404087,NA,Thonet & Vander,Ratsel,NA,NA,NA,Negro
72, Home Theater 5.1 Parlantes Avalon Bluetooth Usb Fm Control ,12990,NA,18,82,18 cuotas,721.67,NA,Entrega a acordar con el vendedor,NA,NA,4.7,3,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-456771386-home-theater-51-parlantes-avalon-bluetooth-usb-fm-control-_JM,2,1,0,0,0,#456771386,NA,NA,NA,NA,NA,NA,NA
73, Parlante Portátil Inalámbrico Luz Bluetooth Radio Leds Usb ,550,NA,20,80,18 cuotas,30.56,NA,Envío a todo el país,NA,NA,3,2,http://perfil.mercadolibre.com.uy/CENTRALSHOP01,https://articulo.mercadolibre.com.uy/MLU-458587313-parlante-portatil-inalambrico-luz-bluetooth-radio-leds-usb-_JM,0,0,2,0,0,#458587313,10 W,speaker,NA,NA,NA,NA,NA
74, Parlante Bluetooth Jbl Flip 4 Nuevos Garantidos ,4190,NA,119,910,18 cuotas,232.78,NA,Envío gratis a todo el país,NA,NA,4.8,216,http://perfil.mercadolibre.com.uy/URU-MARKET,https://articulo.mercadolibre.com.uy/MLU-450357543-parlante-bluetooth-jbl-flip-4-nuevos-garantidos-_JM,182,28,4,1,1,#450357543,16 W,JBL,Flip 4,Activo,515 g,NA,Fiesta
75, Home Parlantes Subwoofer Bluetooth Usb Sd Tv Xtech Xts-450 ,4970,NA,6,99993,18 cuotas,276.11,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-456930402-home-parlantes-subwoofer-bluetooth-usb-sd-tv-xtech-xts-450-_JM,1,0,0,0,0,#456930402,NA,NA,NA,NA,NA,NA,NA
76, Parlante Bluetooth Thonet&vander Frei 16 Watts (colores) ,63,89,49,494,18 cuotas,127.05,NA,Envío gratis a todo el país,NA,NA,4.6,45,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,https://articulo.mercadolibre.com.uy/MLU-453091126-parlante-bluetooth-thonetvander-frei-16-watts-colores-_JM,27,18,0,0,0,#453091126,16 W,Thonet & Vander,Frei,Activo,NA,USB,NA
77, Parlante Kolke Estilo Torre Bluetooth Con Radio Fm Usb Nnet ,1813,NA,132,2,18 cuotas,100.72,NA,Envío a todo el país,NA,NA,4.4,19,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-449318005-parlante-kolke-estilo-torre-bluetooth-con-radio-fm-usb-nnet-_JM,14,2,1,1,1,#449318005,NA,Kolke,NA,NA,30 kg,NA,NA
78, Parlante Energy Sistem Tower 5 Bluetooth Blanco 2.1 60w Nnet ,159,NA,3,999,18 cuotas,320.65,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-453518763-parlante-energy-sistem-tower-5-bluetooth-blanco-21-60w-nnet-_JM,NA,NA,NA,NA,NA,#453518763,NA,Energy Sistem,NA,NA,NA,NA,NA
79, Parlante Portátil Bluetooth Ducha Resistente Agua Led Luces! ,470,NA,9,41,18 cuotas,26.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VIKEI+SA,https://articulo.mercadolibre.com.uy/MLU-461914309-parlante-portatil-bluetooth-ducha-resistente-agua-led-luces-_JM,NA,NA,NA,NA,NA,#461914309,NA,NA,NA,NA,NA,NA,NA
80, Parlante Bluetooth A Prueba De Agua 5w Rms Con Ventosa Loi ,249,349,8,995,18 cuotas,13.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-463417490-parlante-bluetooth-a-prueba-de-agua-5w-rms-con-ventosa-loi-_JM,NA,NA,NA,NA,NA,#463417490,5 W,Kolke,NA,NA,NA,NA,NA
81, Parlante Bluetooth Kolke Catch Portable 6w Rms Usb Fm Loi ,599,NA,18,9994,18 cuotas,33.28,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-460210748-parlante-bluetooth-kolke-catch-portable-6w-rms-usb-fm-loi-_JM,1,0,0,0,0,#460210748,6 W,Kolke,NA,NA,NA,NA,NA
82, Parlantes Portátiles Potentes Blue Tooth 2x15 Micrófono Ebz ,249,NA,5,18,18 cuotas,502.15,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ELDOM-EL+BAZAR,https://articulo.mercadolibre.com.uy/MLU-454082497-parlantes-portatiles-potentes-blue-tooth-2x15-microfono-ebz-_JM,1,0,0,0,0,#454082497,NA,NA,NA,NA,NA,NA,NA
83, Radio Parlante Jvc Bluetooth Fm Usb Microsd 220v O Pilas Loi ,37,39,5,2992,18 cuotas,74.62,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-463512747-radio-parlante-jvc-bluetooth-fm-usb-microsd-220v-o-pilas-loi-_JM,NA,NA,NA,NA,NA,#463512747,NA,NA,NA,NA,NA,NA,NA
84, Home Parlante Barra Sonido Tv Jbl Bar Studio Bluetooth Febo ,7500,NA,15,99984,18 cuotas,416.67,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-448993367-home-parlante-barra-sonido-tv-jbl-bar-studio-bluetooth-febo-_JM,0,1,0,0,0,#448993367,NA,JBL,NA,NA,1.4 kg,NA,NA
85, Parlante Inalambrico Jbl Flip 4 Bluetooth Portátil Calidad ® ,3879,NA,3,997,18 cuotas,215.50,NA,Envío a todo el país,NA,NA,4.8,216,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-464528523-parlante-inalambrico-jbl-flip-4-bluetooth-portatil-calidad--_JM,182,28,4,1,1,#464528523,16 W,JBL,Flip 4,Activo,515 g,NA,NA
86, Parlantes Tower 7 Energy Sistem 100w Rms 2.1 Bluetooth Amv ,192,NA,26,10,18 cuotas,387.20,NA,Envío a todo el país,NA,NA,4.7,6,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-445754204-parlantes-tower-7-energy-sistem-100w-rms-21-bluetooth-amv-_JM,5,0,1,0,0,#445754204,NA,Energy Sistem,NA,NA,NA,NA,NA
87, Parlante Bluetooth Portátil Jbl Go 2 Original Easybuy ,1228,NA,16,4,18 cuotas,68.22,NA,Envío a todo el país,NA,NA,4.8,222,http://perfil.mercadolibre.com.uy/EASYBUYSHOP,https://articulo.mercadolibre.com.uy/MLU-453692877-parlante-bluetooth-portatil-jbl-go-2-original-easybuy-_JM,188,30,2,2,0,#453692877,3 W,JBL,GO 2,Activo,130 g,NA,NA
