search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Modelo alfanumérico,Tipo de alimentación,Tipos de cabezales,Tiempo de funcionamiento,Cantidad de cabezales,Tiempo de carga,Peso
1997, Afeitadora Eléctrica ,2000,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,53,https://perfil.mercadolibre.com.ar/OSVALDORAGO,https://articulo.mercadolibre.com.ar/MLA-749663482-afeitadora-electrica-_JM#position=42&type=item&tracking_id=f3e66a99-4dc7-4fde-b888-ca1a354af8a9,27,23,0,2,1,#749663482,Philips,AquaTouch,AT760/14,NA,NA,NA,40 s,3,8 m,600 g
1998," Afeitadora Nariz, Oreja Y Barba Progemei Gm 3106 ",550,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/VCTORANGELPEROTTI,https://articulo.mercadolibre.com.ar/MLA-795621520-afeitadora-nariz-oreja-y-barba-progemei-gm-3106-_JM#position=43&type=item&tracking_id=f3e66a99-4dc7-4fde-b888-ca1a354af8a9,NA,NA,NA,NA,NA,#795621520,prpgemei,NA,GM-3106,NA,220,Removibles,NA,NA,NA,NA
1999, Corta Barba Marca Rowenta Nueva ,2000,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/GIULIANELLAC,https://articulo.mercadolibre.com.ar/MLA-806597209-corta-barba-marca-rowenta-nueva-_JM#position=44&type=item&tracking_id=f3e66a99-4dc7-4fde-b888-ca1a354af8a9,NA,NA,NA,NA,NA,#806597209,Rowenta,Airforce Precision,NA,NA,NA,De titanio,NA,NA,NA,NA
2000, Afeitadora Rotativa 3 En 1 Xr1400 Remington Compacta ,2254,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/GROUPGSSAS,https://articulo.mercadolibre.com.ar/MLA-756163686-afeitadora-rotativa-3-en-1-xr1400-remington-compacta-_JM#position=45&type=item&tracking_id=f3e66a99-4dc7-4fde-b888-ca1a354af8a9,NA,NA,NA,NA,NA,#756163686,Remington,HyperFlex,XR1400,XR1400,NA,NA,45 min,NA,NA,NA
2001, Afeitadora Gama Gsh-950 ,6078,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MOBILAR+TUCUMAN,https://articulo.mercadolibre.com.ar/MLA-765405019-afeitadora-gama-gsh-950-_JM#position=46&type=item&tracking_id=f3e66a99-4dc7-4fde-b888-ca1a354af8a9,NA,NA,NA,NA,NA,#765405019,GA.MA,Afeitadora,GSH 950,NA,Batería,NA,70 minutos,NA,NA,NA
2002, Cortabarba Philips Bt5200 Beardtrimmer ,2999,NA,"
			
				Nuevo
			
			
		",(2 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TC+SHOP,https://articulo.mercadolibre.com.ar/MLA-770022217-cortabarba-philips-bt5200-beardtrimmer-_JM#position=47&type=item&tracking_id=f3e66a99-4dc7-4fde-b888-ca1a354af8a9,NA,NA,NA,NA,NA,#770022217,Philips,Beardtrimmer,BT5200/15,BT5200/15,NA,NA,60 minutos,NA,NA,NA
2003, Afeitadora Gama. Gsh 950 2 En 1 Sistema 3 Track 3 Cabezales ,3989,NA,"
			
				Nuevo
			
			
		",(99950 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/CONFORTNET.,https://articulo.mercadolibre.com.ar/MLA-773340537-afeitadora-gama-gsh-950-2-en-1-sistema-3-track-3-cabezales-_JM#position=48&type=item&tracking_id=f3e66a99-4dc7-4fde-b888-ca1a354af8a9,NA,NA,NA,NA,NA,#773340537,GA.MA Italy,Afeitadoras,GSH 950,NA,Batería,NA,70 minutos,NA,NA,164 g
2004, Maquina Afeitadora Inalambrica Winco 812 Recargable ,1599,NA,"
			
				Nuevo
			
			
		",(100 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,26,https://perfil.mercadolibre.com.ar/ELECTRONICTECNO,https://articulo.mercadolibre.com.ar/MLA-785646086-maquina-afeitadora-inalambrica-winco-812-recargable-_JM#position=49&type=item&tracking_id=f3e66a99-4dc7-4fde-b888-ca1a354af8a9,15,5,3,0,2,#785646086,Winco,Winco,Winco 812,NA,Batería,Giratorios,NA,NA,NA,NA
2005, Philips S1030 Afeitadora Recargable Lavable ,2425,NA,"
			
				Nuevo
			
			
		",(12 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/SEJASHOGAR,https://articulo.mercadolibre.com.ar/MLA-785859723-philips-s1030-afeitadora-recargable-lavable-_JM#position=50&type=item&tracking_id=f3e66a99-4dc7-4fde-b888-ca1a354af8a9,NA,NA,NA,NA,NA,#785859723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006, Afeitadora Rotativa Remington Pr1330 ,2199,NA,"
			
				Nuevo
			
			
		",(7 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,1,https://perfil.mercadolibre.com.ar/FERRETERIAON-LINE,https://articulo.mercadolibre.com.ar/MLA-787747309-afeitadora-rotativa-remington-pr1330-_JM#position=51&type=item&tracking_id=f3e66a99-4dc7-4fde-b888-ca1a354af8a9,NA,NA,NA,NA,NA,#787747309,Remington,Power Fex,PR1330,NA,220,Giratorios,NA,3,NA,NA
2007, Afeitadora Recargable 8900 Princeshave Soundgroup. ,2736,NA,"
			
				Nuevo
			
			
		",(115 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,3.0,1,https://perfil.mercadolibre.com.ar/JIMAALAIA,https://articulo.mercadolibre.com.ar/MLA-791249511-afeitadora-recargable-8900-princeshave-soundgroup-_JM#position=52&type=item&tracking_id=f3e66a99-4dc7-4fde-b888-ca1a354af8a9,NA,NA,NA,NA,NA,#791249511,Princeshave,NA,8900,NA,NA,NA,NA,NA,NA,NA
2008, Cortabarba Philips Mg3730/15 Kit Profesional ,3000,NA,"
			
				Nuevo
			
			
		",(2 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/SENSEI+-,https://articulo.mercadolibre.com.ar/MLA-794667137-cortabarba-philips-mg373015-kit-profesional-_JM#position=53&type=item&tracking_id=f3e66a99-4dc7-4fde-b888-ca1a354af8a9,NA,NA,NA,NA,NA,#794667137,Philips,Kit Profesional,MG3730/15,MG3730/15,Batería,NA,NA,NA,NA,NA
2009, Kit Afeitadora Recargable 3 En 1 Oreja Nariz Barba Bigote ,750,NA,"
			
				Nuevo
			
			
		",(77 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ROMA4087574,https://articulo.mercadolibre.com.ar/MLA-799761551-kit-afeitadora-recargable-3-en-1-oreja-nariz-barba-bigote-_JM#position=1&type=item&tracking_id=3927f46f-abf6-4f7e-bcfa-350443052a74,NA,NA,NA,NA,NA,#799761551,Gemei,GM,GM-3106,NA,Batería,Removibles,NA,NA,NA,NA
2010, Philips Oneblade Qp2521/10 Recortá Modelá Y Afeitá ,2196,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,755,https://perfil.mercadolibre.com.ar/PUNTODESALUD,https://articulo.mercadolibre.com.ar/MLA-800648273-philips-oneblade-qp252110-recorta-modela-y-afeita-_JM#position=2&type=item&tracking_id=3927f46f-abf6-4f7e-bcfa-350443052a74,567,130,42,5,10,#800648273,Philips,OneBlade,QP2521/10,QP2521/10,Batería,Planos,45 m,NA,8 h,NA
2011, Kit Afeitadora Recargable Multifuncion 2 En 1 Nariz Patilla ,610,NA,"
			
				Nuevo
			
			
		",(77 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/LUCASJAVIERMARDARAZ,https://articulo.mercadolibre.com.ar/MLA-801425337-kit-afeitadora-recargable-multifuncion-2-en-1-nariz-patilla-_JM#position=3&type=item&tracking_id=3927f46f-abf6-4f7e-bcfa-350443052a74,NA,NA,NA,NA,NA,#801425337,Gemei,GM,GM-3106,NA,Batería,Removibles,NA,NA,NA,NA
2012, Afeitadora Remington Impecable ,1900,NA,"
			
				Nuevo
			
			
		",(1 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,7,https://perfil.mercadolibre.com.ar/MARCELO+LALLI,https://articulo.mercadolibre.com.ar/MLA-802282919-afeitadora-remington-impecable-_JM#position=4&type=item&tracking_id=3927f46f-abf6-4f7e-bcfa-350443052a74,5,2,0,0,0,#802282919,Remington,Hyperseries,XR1400,XR1400,Batería,Flexibles,NA,NA,NA,NA
2013, Maquina De Afeitar 4en1 Recorta Barba Pelos Naris Palermo ,1359,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/LAMARIETAOK,https://articulo.mercadolibre.com.ar/MLA-804544697-maquina-de-afeitar-4en1-recorta-barba-pelos-naris-palermo-_JM#position=5&type=item&tracking_id=3927f46f-abf6-4f7e-bcfa-350443052a74,NA,NA,NA,NA,NA,#804544697,Shinon,multifuncion,SH-2051,NA,Recargable,NA,NA,NA,NA,NA
2014, Afeitadora Con Trimmer -remington- Pf7200 Recargable ,2200,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,3.8,25,https://perfil.mercadolibre.com.ar/DATAMAK,https://articulo.mercadolibre.com.ar/MLA-805080524-afeitadora-con-trimmer-remington-pf7200-recargable-_JM#position=6&type=item&tracking_id=3927f46f-abf6-4f7e-bcfa-350443052a74,10,8,3,0,4,#805080524,Remington,Hyperseries,PF7200,NA,220,DOBLE CABEZAL,NA,NA,NA,NA
2015, Afeitadora Gama Gsh 860 Con Patillera Recargable ,1869,NA,"
			
				Nuevo
			
			
		",(6 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,100,https://perfil.mercadolibre.com.ar/MUEBLES+ACUARIO,https://articulo.mercadolibre.com.ar/MLA-734669991-afeitadora-gama-gsh-860-con-patillera-recargable-_JM#position=7&type=item&tracking_id=3927f46f-abf6-4f7e-bcfa-350443052a74,48,36,13,2,1,#734669991,GA.MA Italy,Cuidado Personal,GSH 860,NA,Batería,NA,50 MINUTOS,NA,NA,144 g
2016, Afeitadora Rotativa Remington Pr1342 Power Seires Aqua ,2459,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/BOSAROND_ONLINE,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=7EKsFhDTV7oXmDEqfOXZieK5J53Ih1nGy8b%2BsKWsyoXy0wtg7Af3bCziv%2F%2B8RLkchjNgs9dlKeVeQRN8sCye50iLZdq%2BG5xjAjvHCxFrF1G2Las4cL3n8enoGvy63PoFG8kyE4pu38fQ1PBuzPwXPhkTxoUZk1T6I6HgRALyJ5ccBa2oCzrfqDkjqCxXyuLYpdpvn%2B%2BYFb%2BWaTeN2%2FMMDEoiIIgh7wznTAx%2BkFSX8MQMHMZKt3NV9uhcS8fRkSkcY8jPNRM9B%2F0c7HjS4IVv0cqevt98sObzPEnESKfkJHfaXJMJyks8IGN65ELZ49HwzZdiCJAerKqFO8QnDawj3Nc990iZKYGZ%2FUNJNEqcme35ChXu7U88rF%2FkRl8OZ6KjZE5HOWYw0sSaPEJTF5A3U9ycDmR%2FRnDFbgD9RjElV3qIwJxJn5cZu34h9ZddGMw6P%2Bw4yqYWHWQ7sMlaYntuFa%2Bjtu%2B%2B2doHd683ayFGNGWTo4kT0%2FCZGU3EzkybwahArloIoTb3Lyl6vkTESY8M4T1Ve9P%2FSOkxq%2FkOngCDj8Raoj2RIMKVRnxt3FGDOIcQ%2FsYwFfC4fpla0aKOHrZWM8RXrtLaBSuI5PyAHGDP6MX8D5gSTbm5o5Fsj%2BHaUxXOIMUmEe2HzULsYWzd0reGEdKKkl4msNISB%2FtMcRjQ%2FTlVIezkYx40havGeohi2L6gOEvtIsA8bV9uIggxzUWTiqYUgIduqZwzsn2TbjFZ8xZ0tNEbqja6p1czHN44L16sOnUifJxq273K1olTqQ4PYV61NoKZqIrSyZ59SA21ZHDuLeSqGFbD4fVg%2FDDz4ZHgwaocWbX1Z6fepAzmFWhU2AYspUspJMyGzrEDfEG0BrB1m4oOAKlwahmaLtU86e3u0nqsOEa6HoZvDFxqdW1vM7AI4%2F20pVg1vs0Ja2JoYw0yjNGVIVl%2FRR5nYrdltNanqgONfK5jNxZWyd47NT0s0j9Zj7mrpLBe5LNpZO64tpCSC60HPY%2Bh7%2B3SwW1tZXKNU9Y1B7w9Hjk3G6QcSwd3QY%2FoYHsobSEgnkCY7rKHZZlpxswBDlCd745wjAZRMwKm%2BJhBWi3Ac%2FgECfvzWSh%2BJBZ5mTMhpwhn3aOg8elSOXEA4guS%2BQCEbFFwaz3FSOxxV%2FqMq6NydebYE%2FKT0pDmC25sniOG%2Bdg%2Bn6oQiBqjrW5mopv3ItTmzsU68WuTa86K1YNFeCCB%2FBTadXLB1JhKLO3nodQjxxOc0xPESIPqiIRlz7xbec6j79fuHjzu8HIW5gnrfGw%2FT%2Bvp2lWv6INBuhWB9mGHC1QdmbsWtz6R%2B73STiZ4vDA5gU55q4XnBvBZdQUoDIb4sppJOfc%2BXXlCVLG%2FWTy6rbL5Kj2cMwX4w1q1RZIO3fEPJBi4%2Blsx7aO0Vzf4bXyQWJSaNJRWgcxrWQNTh0AxioT8KvDXtqdLs2O1%2F%2Bx9URUAj1TJHZruQTGUjFHYZSth2BUUYE9XB7hMoqKMSu55LOD%2B0zwCvRnLtBgM2f0REVruyMOEXyEx7l09CRV0efkRsjBSKmyMS91Ce3C8pmVaHe1Uxc76K8jeumtYiz7vYrMzkm2fEOqFc8cje%2B8dgKXNA3ILPJfmKw99rBeAkxSJGOrPB3gjCDBJJikBIXnMB38RFxm8h8gmMj9Scr2LgvXIMQuNhdfv8wtnCf0yqd5w6c3FIRrx%2BK1VR6LoKBmPRrD%2FFN6E4oSj%2FIicPQQg0uhOHPcYWcLC8Ip28CGsDFSWFNj6MqIrPm3qXcw%2FYxal2ntdlx%2BYXbrZYEeI94fBmNipCCr47pz7avc13TTA08MVnlKHfpu8taQOzHoSEejX%2BHtUm6kr%2FuoRztRWykuMLiH5DoS%2FEamSNiiTSfMxGnfPYKGfHOTNIJDNKQoQV1XiZoIAW3vXhgMYUBJdfE0S%2BElOhJuHLI63HwK8,NA,NA,NA,NA,NA,#773841024,Remington,Lithium Power Series,PR1342,NA,Batería,NA,45 Minutos,NA,NA,NA
2017, Afeitadora 3cab Lav Recargable Autoafi Philips S1310/02 2595 ,3599,4318,NA,(20 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,62,NA,https://articulo.mercadolibre.com.ar/MLA-738514758-afeitadora-3cab-lav-recargable-autoafi-philips-s131002-2595-_JM#position=9&type=item&tracking_id=3927f46f-abf6-4f7e-bcfa-350443052a74,37,17,6,2,0,#738514758,Philips,NA,S1310/02,NA,NA,NA,NA,NA,NA,NA
2018, Afeitadora Con Cable Remington R0050 ,1799,NA,NA,(3 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,13,NA,https://articulo.mercadolibre.com.ar/MLA-792938457-afeitadora-con-cable-remington-r0050-_JM#position=10&type=item&tracking_id=3927f46f-abf6-4f7e-bcfa-350443052a74,8,3,1,0,1,#792938457,Remington,NA,R0050,NA,Corriente directa,Flexibles,NA,3,NA,NA
2019, Maquina Afeitadora Rasuradora Vellos Facial Recargable Usb ,640,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/CR-STORE,https://articulo.mercadolibre.com.ar/MLA-795621587-maquina-afeitadora-rasuradora-vellos-facial-recargable-usb-_JM#position=11&type=item&tracking_id=3927f46f-abf6-4f7e-bcfa-350443052a74,NA,NA,NA,NA,NA,#795621587,Nanzhong,"NA",NZ-203,NA,USB,Giratorios,NA,NA,NA,NA
2020, Afeitadora Philips S1310/02 ,4499,5399,"
			
				Nuevo
			
			
		",(11 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,62,https://perfil.mercadolibre.com.ar/RIVERAHOGARSOCIEDADANONIMA,https://articulo.mercadolibre.com.ar/MLA-804454581-afeitadora-philips-s131002-_JM#position=12&type=item&tracking_id=3927f46f-abf6-4f7e-bcfa-350443052a74,37,17,6,2,0,#804454581,Philips,Series 1000,S1310/02,NA,NA,NA,NA,NA,NA,NA
2021, Maquina De Afeitar Remington ,1200,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,13,https://perfil.mercadolibre.com.ar/GUSTAVOENANO,https://articulo.mercadolibre.com.ar/MLA-805780700-maquina-de-afeitar-remington-_JM#position=13&type=item&tracking_id=3927f46f-abf6-4f7e-bcfa-350443052a74,8,3,1,0,1,#805780700,Remington,DUAL SHAVE,R0050,NA,Corriente directa,Giratorios,NA,NA,NA,NA
2022, Afeitadora Rotativa Remington Pr1330 Power Flex Vello Facial ,2245,NA,"
			
				Nuevo
			
			
		",(999 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,1,https://perfil.mercadolibre.com.ar/ITPROUSER,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=adNCclDIbwGCrWA08fNv84jtNC7DTzyyBeqE9NHECukKjd6AcllL30tqnm2r5c60jKnZZNHGEoC1B2AvLhRnmiC5ycWbj86oadi5%2BkcK4OfYowPd0zQ6cix1jY9aFniq%2FREDpCDQVuVHF5ZOqt4PPIAVL%2Bo7QNmpjsDW8jZ1YQdEQ5cF6I3eaTn%2FtTnBncY3VhP2guNOgubGEP1kt3htM8PXP5XMnzzSaM%2FvVOTGynUrFVYLXlQbJuyspM5ALyebeivHpoD6OAZkEuCskJ35GKa1butV8IBMzvYYP%2B4v2rT3PKmgwC9pF5cBjMd4chbhO5QGqEpLpqaVxahgIrUpowmJfk56dSvCX00Eb0eWPhdwoPw8ZGCRbrH67ae8DTBA0R6OJHBmfEre63MIKx9bOw9%2BFT3PPmRQ3XX5PhrC8fXnq%2FmIqVuzJDaWwQMvLajY6MX9%2FFz3oD6JQ3VmBlzT1EwX3M0D%2F8IcSjYGErkIdJSWxYBgTzjGfpZd%2BumWMYQKI6hCwE1fDexq0tqt0tRLM7FyGgXeNMa93%2BYMQ%2BnomHcI8bQ7vEmx3b7XIqqfmXMg8hGagmEX8yofiU8rWhu2h8bVDliBbDB9HrmLNdR6%2F6gym1WYOMRS4iclDnJOIApwUSc4P13K2q1RggGObhqOq7yqT8FMHMR2bIq8r5xMgol6GJFsB5nDt2zat3Guu4aLJMXpUf7OnzkLfQV4%2F3LJj8kwRNGBmKFQEQpkj3l8ehNjgM%2FbRXsuVFGU4zVPOE0xQRME9WO3apQo1tGPR%2BNpAyHY2QFF8mWOcs8V3QcV6caAgJRrSJF7LgWBwaFSERgMPnJ7jBX7Cux1taTyNLFaOVgAnypjel8Css4NM1iGqV%2B90lXIa%2BxZxspSwZxhx9YprR59pz0SfzmWs8noEb3BvieicOTAMlz%2F4JY5ygTgCSzS2TdU5WXYEibyIpjLs%2BBjHsN%2FHGeFvJ%2FYMWbCAe4Dgu6PCPKFQRdOTusi1ny2Y7OP%2FP0etmj%2FpkCC4mDFbf%2FH96S5z%2BFlkIpCvpJWmcDKMaR90PxGi31qJexMZ%2BF%2FuC2axMKvWcTqESWD%2Fet9A0mD5KuG0kliK46xYqwVzuZyJMXfWSIVs%2BuBfCEN40Y9xJwxjy%2BtZ1UNI36f4yGqF2IHl1Y%2F3slSUkxCF0sNhKyw7mdMTlky8HVvVmoCtgxFpNclZwDCYOwLkxAUksxfdOeMnp1Z4GKla7rgDwF3pYLDQzqcGMBVAZKrLxh6DMmE7acwB%2F8fcgiICHbY7KFKDZbKesPfHSGiIwZ5ojSTtbR6zdbShIas4NsI4ze2hMQ5K8jIcSta%2FO2WRjMTEyQcoVGs1gyfVK8TFOmJ3fVEvZu%2FJpk%2BV1CLRq2MTjUyjMIloiQb5RYxWfW05A2%2FkqJupRLuKZ%2B9gNghM7atDtAlP8xH6L7B%2FLZp3xmLWk9ospT1uenIc3cjrdZ0XpujWgkTfr2lKlhfShUy2scSmn%2FvcmB%2BGau%2FIrgseV7wV7XNPTSszw%2F7jX8zUnxSJvUbAO7RhKaQTaKv6l2%2FYDigv%2F%2FSXf1NGp6rszP0bHQMLGcxwdip0VTMrtaHSL%2BrOfC%2FyJemPO4pBGOBSxHkj4XinIWCUYu9HY55ktPmzJCgZTmvgybuy0ovWUkU%2FquI86aDmP1n0WlxjshGVxpfjbbjXNNGrTu4fqo5pZJ8jyyvsNt1GYLfCn3X0qE%2Bz%2F4xQpL57ueCiXakArSHXN%2F6Uiv5IzB914HQX42cv3RazJLvPhJYp6KUYClcenumMMPcdfR1UdlAc6nyvGTfv1eSBcyC1iJ7vtAJhkyR7XZoaIIRSG6I9HAVNpFUujmqhBE%2Ba5TZpnQ0mddhhLm4gW6dA7gxYnQdigqCpPCW24i8nP9LiNEMtrS3Kg6nyFj%2BV4lSbzUK4FmAGx%2FmXnZ%2Bx4dyEkGSOpxOH1iYd6YWPLrOOHs%3D,NA,NA,NA,NA,NA,#767957614,Remington,PowerSeries,PR1330,NA,Pilas,NA,2,NA,NA,NA
2023, Afeitadora Portátil Al Por Mayor 110u. Opc. Logo ,35611,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/SHEFAPRODUCTS,https://articulo.mercadolibre.com.ar/MLA-810499958-afeitadora-portatil-al-por-mayor-110u-opc-logo-_JM#position=15&type=item&tracking_id=3927f46f-abf6-4f7e-bcfa-350443052a74,NA,NA,NA,NA,NA,#810499958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024, Cortabarba Philips Bt7201/15 Con Sistema De Aspiración ,3799,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(55 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TC+SHOP,https://articulo.mercadolibre.com.ar/MLA-640151046-cortabarba-philips-bt720115-con-sistema-de-aspiracion-_JM#position=16&type=item&tracking_id=3927f46f-abf6-4f7e-bcfa-350443052a74,NA,NA,NA,NA,NA,#640151046,Philips,NA,BT7201/15,BT7201/15,Batería,NA,NA,NA,NA,NA
2025, Afeitadora Braun Silk Épil 5 ,1399,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",6 cuotas sin interés,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/NICOLINIANTONELLA,https://articulo.mercadolibre.com.ar/MLA-660034830-afeitadora-braun-silk-epil-5-_JM#position=17&type=item&tracking_id=3927f46f-abf6-4f7e-bcfa-350443052a74,NA,NA,NA,NA,NA,#660034830,Braun,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026, Afeitadora S1310/02 Close Cutphilips ,2699,2999,NA,(18 disponibles),12 cuotas,NA,NA,Retiro gratis en local de Megatone,NA,NA,3.8,5,https://perfil.mercadolibre.com.ar/MEGATONE?brandId=82,https://articulo.mercadolibre.com.ar/MLA-679908967-afeitadora-s131002-close-cutphilips-_JM#position=18&type=item&tracking_id=3927f46f-abf6-4f7e-bcfa-350443052a74,2,1,1,1,0,#679908967,Philips,Series 1000,S1310/02,S1310/04,NA,NA,35 minutos,NA,NA,NA
2027, Afeitadora Gama Gsh-930 ,4334,NA,"
			
				Nuevo
			
			
		",(6 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,42,https://perfil.mercadolibre.com.ar/BRAUDE.COM.AR,https://articulo.mercadolibre.com.ar/MLA-718197117-afeitadora-gama-gsh-930-_JM#position=19&type=item&tracking_id=3927f46f-abf6-4f7e-bcfa-350443052a74,27,10,4,0,1,#718197117,GA.MA Italy,NA,GSH 930,NA,NA,NA,NA,NA,NA,NA
