search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Formato,Color
964, Audifono Inalambrico Bluetooth AirPods Manos Libres I7s 1 Pc ,12.5,NA,1,23,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALIDAD+ENKA,https://articulo.mercadolibre.com.co/MCO-510175741-audifono-inalambrico-bluetooth-airpods-manos-libres-i7s-1-pc-_JM#position=10&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#510175741,NA,NA,NA,NA,NA
965, Auriculares Bluetooth Inalámbrico Gancho ,35,NA,1,19,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMUNICACIONESID,https://articulo.mercadolibre.com.co/MCO-530346766-auriculares-bluetooth-inalambrico-gancho-_JM#position=11&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#530346766,NA,NA,NA,NA,NA
966, Audifono Sony Zx400 ,55,NA,2,4,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DIIOVAHSETECNOLOGY,https://articulo.mercadolibre.com.co/MCO-508057229-audifono-sony-zx400-_JM#position=12&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#508057229,Sony,NA,NA,Over-ear,Azul
967, Premium Overol 3.5 mm Auricular Manos Libres Con Micrófono ,83.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-487496801-premium-overol-35mm-auricular-manos-libres-con-microfono-_JM#position=13&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#487496801,Cellet,NA,NA,NA,NA
968, Audifonos Diadema N65 Bluetooth Radio Fm ,39.5,NA,25,5,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,1,1,https://perfil.mercadolibre.com.co/INSANTO+TECNOLOGIA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=7J0vxb8ehZG3wV7vfu8wS0GvdOydsnvcE8Zw3DH%2FhAY1ydgY1vVXcez9NrKVsCwSLCp1FzKGtbjR2S%2FpAMhAHGB66AGHAdY9rQZ7tNeTyGrWGsTo3uMmAJXxyXzu63%2B2OjxpBZyMOtt34fpvkdqB8DbIfRoJN9THncRdxF8LS8LC60EmajzLHrp%2F0tatEiTH4%2Bpu8Stw7R5T1kzcTWBIWqM4NUTMFo%2BymgGdg45Y3C4FC9s4m8o1S%2B3IceYkhIePybbN3m0KwCsQ4Fhp5sAaQWwzmVVeMduAoLsfbPyr9Qy4QYC3F%2BA08zb0UCyQ%2FZhXPo8mKDe23ofRq5H7LgfaC2hyOskOvR0VSdJjfyAFUOp4%2Bz7JW0Zz8%2BEuY7Er8UwPMLM0fkAYj9l%2FVvfPdH51yG8l0%2FEg8sGzLRB%2FnBvueoPX0Xl0G3DfrwcmKjQ3G%2Buy3u9e4TkC6eqDGIGkdF1R8LTSJ3cGMW97OemRgqiAHOdyKy4xm6sOielgaZv803OZjz4PFzodOJROGb5fyCek5mh9Lk%2BHtyzgDqfoA5oxfFi5lIF9mGZnOBRsVrh8qiuXjyQn8a6U2FxkLYm2Za8hq6OKTEoC%2BxXWXIHUBJ8reeYWBHkp81Dg6EiqToDWjh6me0QGNVCfpJc9%2FR%2FbAgreRK2zi4b3AjCARMITNHh%2BTMwjTEoSou0hwC1qI8LczAkvBQLndbWw2nySSpIm0IKfRdcjrL4C4JMIqBk4kLcnNH56xnAP5%2Fkg%2BOjziAtP3JbQwxgwpXu7IsZH5EcwsRhAIsocsrXK%2FqWFRTWhX2GV9hGbCUlSFNL721lAuBXZFZfQeqtSiZ1suieRxpaEkrzBwv0psEdNoDZYWFBafdmwtOVdFURUJrjK9MEJPVOGSfEFcHy9UKAWvpJ%2BYszfOFi%2Bl4Y15L8P%2F2NhdpPAHwNoQCXROUoFx2WB518oUdX7va4WD7LzZmoInYIJhxJYaOYqpsbuqiirI%2FYHfGTxd5kKpsyzh3b3TZg3f4BklOp3FLLfxzZUZPXU6LNA%2BqpAl62FsG2Dqlt%2Bfj%2BHEI2GWFUr7iFCVLsZntoqOPmPlKPnncC4pdqhE%2Bwv7LYEP8RYV6JGBBEOZ4umgo70CWqUSwOCLjkLym54KzCAw4yyYyLfb%2F4TIsbXUm9esoLB%2FstSbyBCizBAy%2FEMJ7TLsOZnTCrPX8mTtmh7e0M31vFpDk%2FWTHN%2FZoFSFCPiTVNkb2MNLo9UsqzAGyqrWa9NyeYNv8oJDlgSOX8NaOJImZOB1ksU7rQUCa2Us%2B%2BospGoc6ymcszIG1VV4daM7linaN3tUcOQJlnidmQHE6ktxhNVB5HauaNGQZDNnggeZik9He778NLl0mLXDQ3CcFe068N8328%2BAqCz56Z686%2FhGcV5lbUBpcJnaKz5Os0kQYePpCyiyJe5OsHi0%2BieUy%2F6ZzIDx0FiEJLukq2zYOl8t65FOKGFV3wEcIr718YlI%2FqO%2FOFj1gaIPq3FevM1xjED0KXZ0XgmmX%2Bx1UHdbrwTvED3ZWxtPfWxQkwXa4Q5Rib%2FKXHinpDNNK58L%2BrLJ8bm16UyYaPKb3DPtCAwSTeDrPOfdG65dTMbuMUMyVjlgbZPn7rX36aRGARS1aOx2kFo%2BoE5qMOp7df7va%2Biz%2BOlPIMxzuIWxDGVWml6pT2Fl9DaP86nVAufA6pQ2MREV9FaYQvUVswycRh8smH1P0x84AfSlaD0fElKjHgJ3Ao%3D,0,0,0,0,1,#479814542,vidix,N-65,N-65,Over-ear,NA
969, Audifonos Bluetooth Mpow Flame Waterproof Ipx7 Deporte Fit ,119.99,NA,2,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SIGMA-TECH_COLOMBIA,https://articulo.mercadolibre.com.co/MCO-505750808-audifonos-bluetooth-mpow-flame-waterproof-ipx7-deporte-fit-_JM#position=15&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#505750808,Mpow,NA,Flame,Clip-ear,NA
970, Spedal Bone Conduction Headphones Auriculares Bluetooth I... ,303.999,NA,1,948,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODO-EN-FITNESS,https://articulo.mercadolibre.com.co/MCO-481764861-spedal-bone-conduction-headphones-auriculares-bluetooth-i-_JM#position=16&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#481764861,Spedal,NA,NA,NA,NA
971, 2 Audifonos I7 Pod Bluetooth + Base Carga Para Android Apple ,89.9,150,191,30,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,3.3,4,https://perfil.mercadolibre.com.co/DRAGOTRONIX,https://articulo.mercadolibre.com.co/MCO-494563695-2-audifonos-i7-pod-bluetooth-base-carga-para-android-apple-_JM#position=17&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,2,0,0,1,1,#494563695,Apple,NA,NA,NA,NA
972, Audífonos Fly Diadema Recargable Bluetooth Radio Fm Micro Sd ,31.152,NA,0,2,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SSXVCOL,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=dEA5maGMpg02EphJxg0qCmvDiDDlM1HEnSDAtDTDiblfaFwUO6taewvGKE7kqVypHXlax1HyLNaXeF%2FwwcBQTen6zdlar00Ta%2B1D2UjtkJsBVj%2BIYkX1AmDr8bpB0Y80XjZozd4%2FN%2BaWcwOp1Bcn%2FGugQTtC3ZuwjN2whZzgY%2FJLA8KL5%2FT9QsVEib32gjP7QKf0JIB9x9Pg0%2BImiRQNS9iP19rlzTCHn78OuJr2Mpa6lU9H2a36PIjTHkI55DtC4boSF5u7cZkF1ey1NphiMI44P9qwW3XujwGoTidxSBlyNinPUPu%2FotMqN7QHCI52qx%2F1AGnweuVNfgVBk8Z3MsxeFjkgPNhYTsgRoJ0bLnhx7PnNzSOZk2JLsGxKW6fLr2hFS5nva%2FnFLTNzWSsWKLEjZjWbhe1ciFeyAEvvGFXfPy30Ogmz3o%2B6hToBt2B8fW5N6xlFHnP1%2F8hD5vdMZvGQHMMhYY7%2FmsQOq%2FUdcW7u4vx%2BK%2FDifjwmkIco9vu2pkq6BeOhcyvxuOw%2Fy4z2TZIv%2Fid78TOMvZds4PPPtpaEyQA4fpMRYzfKOlUxjceGnx0aHnZW14n%2FI5sMgvuzOjLLde0KQ6mK7LRVg7StHNEHrcRCjP6idEbRlf4iBYbSMwqe%2BDDLxmkYM0HLLqS1kWdIuV8IS1a9y1oswlQ4hBmcPIgQ%2Bjb%2Bxtxcde4GMY2OyaSI2RvkM8TXdRONo33QiEkD%2Fiwnh4SXQP9nLo5Bgl0BPQoMEKOZego%2FV1jyeoWsKOHGldOnbnEvzP1%2FDnVRmWyObsfbZRqNWvnlEz8R7PREvQoqxLSLdrtkcF8VLuleyuvyh2cOWzR3qmofXmWwyq2%2BKQemXPBz835L2lVWv3aEDzmNyECl8zRk%2BwTzu%2BulQsT0kensq6XEaveByOJfHn0mwdssAc6iBHRllDNz%2FtRry%2BPNuknz3W%2Fs03wYZseKatT0O5Sba0rfMhEqpCo6h4%2FO%2F67125hOJrfr0ex4xUCGaztw18Ar8Ecs4Na5K6MrJI3eXDk7dgnypobvcXDcv7HKSv5YRd%2FP%2FgAOHj4vaYMJ7y%2B%2FBft0bpKaOmMOjwGL7PEfgcJqoTTbCR67l94h4nmuAwEP1kwTUoShn3%2BeMNsgVYAPjQy2kJ0uRt2WAbub1Xt9BuKb9aVb4%2BFInjcGq4wv%2BVuHifAC5e7rIcnueYC%2FKWj0pzu5Civ2QlYPqZybcunnX3hieSxyA0Hxrfg1iQXE%2F%2B3xJtMUXaFoQQo%2Bd4bW8ww1VDozW7i6Fa51Px%2F9ib26VlqNdcczeLq7idK2N0hVQFSCKtdJfeJNl8u7aRD3VclB0Sw69ZBJdmTmDiaBBgCpsLIepkfJHCwUXaK%2F9kMksmyCPOjK59QS3o0tdIIyiRoMoch%2FAA%2BkolGpYBnCObRbhnFCdR6l4cjbN6hIi0hNv1EDjsGqh8yfx7STTnoH8%2FRonif0spzQ2ld9MTuNPhQGQTYw2TuDLIQSZg0QiQ7E5zmOxP%2BobbhY40nhoX%2BijYXanKdxeqNY4x%2B7leaJRW%2BlB7un7GmkVT%2BedGoIH9u6trGKGivNjDO0zllt%2FRwo7ZnUBtUNeFkfAoHJeOpIoBEAE8UQMOfA3QU0GygLn8D6Ed92%2Bm1yijqZjPrc0TcmBV8rgTsUUV6jW4yc9%2BUyF2Yrqu0TDf5Yf5MxrijlaNuw%2BUyU9h70vCC5GuLRMvQyhz0Lgh%2FSVxRlmMu4JXJkPMa3ZEgr%2BoL0MejS9gvTopw4dbkL0%2BoNjQ%3D%3D,NA,NA,NA,NA,NA,#513268163,Fly,NA,NA,Over-ear,NA
973, Audifonos Kz As10 Mic + Bluetooth Kz 8 Horas + Estuche ,338.9,NA,1,10,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/KZCOLOMBIA,https://articulo.mercadolibre.com.co/MCO-502223726-audifonos-kz-as10-mic-bluetooth-kz-8-horas-estuche-_JM#position=19&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#502223726,KZ,NA,NA,NA,NA
974, Auricular V9 Inalámbrico Bluetooth Tipo Ejecutivo 1 Pieza ,24.395,NA,1,29,12 cuotas,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MEJORARTUVIDACO,https://articulo.mercadolibre.com.co/MCO-504239499-auricular-v9-inalambrico-bluetooth-tipo-ejecutivo-1-pieza-_JM#position=20&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#504239499,NA,NA,NA,NA,NA
975, Mpow 059 Auriculares Bluetooth Por Encima Del Oído Auricular ,188.99,NA,2,12,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-494327085-mpow-059-auriculares-bluetooth-por-encima-del-oido-auricular-_JM#position=21&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#494327085,Mpow,NA,PAMPBH059AB-USAA2,NA,Black/Red
976, Audífonos Bluetooth Nia Q8 Diadema Recargable Azul ,37.9,NA,2,3,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AMERKAR.ONLINE,https://articulo.mercadolibre.com.co/MCO-459532651-audifonos-bluetooth-nia-q8-diadema-recargable-azul-_JM#position=22&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#459532651,Nia,NA,Diadema,NA,NA
977, Par De Auriculares Inalámbricos X4t Bluetooth + Cargador ,209.849,NA,1,7,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SEENONIMPORTACIONES,https://articulo.mercadolibre.com.co/MCO-508009112-par-de-auriculares-inalambricos-x4t-bluetooth-cargador-_JM#position=23&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#508009112,NA,NA,NA,NA,NA
978, Audifonos Bluetooth Beyerdynamic In Ears Byron Bt Profesiona ,325,450,2,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKITA+MUSIC,https://articulo.mercadolibre.com.co/MCO-480473888-audifonos-bluetooth-beyerdynamic-in-ears-byron-bt-profesiona-_JM#position=24&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#480473888,Beyerdynamic,NA,NA,Over-ear,NA
979, AirPods I10 Tws Audifonos Bluetooth Versión 2019 ,150,NA,12,3,12 cuotas,NA,NA,Lo retiro en el domicilio del vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/3A+STOREC,https://articulo.mercadolibre.com.co/MCO-506316280-airpods-i10-tws-audifonos-bluetooth-version-2019-_JM#position=25&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#506316280,NA,NA,NA,NA,NA
980, Audifonos Trust Duet2 Bluetooth Negros Independientes ,194.142,NA,1,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/EXPOCOLSUMINISTROSSAS,https://articulo.mercadolibre.com.co/MCO-492145574-audifonos-trust-duet2-bluetooth-negros-independientes-_JM#position=26&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#492145574,Trust,NA,NA,NA,NA
981, Audífonos Bluetooth Nia Q8 Diadema Recargable Rosado ,36.9,NA,3,1,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AMERKAR.ONLINE,https://articulo.mercadolibre.com.co/MCO-455854688-audifonos-bluetooth-nia-q8-diadema-recargable-rosado-_JM#position=27&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#455854688,Nia,NA,Diadema,NA,NA
982, Apple AirPods 2 Aaa+ Audifonos Inalambricos Bluetooh ,270,NA,1,4,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/INPORTADOS+PRODUCTOS,https://articulo.mercadolibre.com.co/MCO-532523867-apple-airpods-2-aaa-audifonos-inalambricos-bluetooh-_JM#position=28&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#532523867,NA,NA,NA,NA,NA
983, Auriculares Bluetooth Con Cancelacion De Ruido Activo Auricu ,315.99,NA,1,12,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES,https://articulo.mercadolibre.com.co/MCO-502151246-auriculares-bluetooth-con-cancelacion-de-ruido-activo-auricu-_JM#position=29&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#502151246,Sony,NA,NA,Over-ear,NA
984, Convertidor Bluetooth De Audifonos Los Deja Inalambricos E G ,43,NA,1,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SUMINISTROS+ECHEVERRI,https://articulo.mercadolibre.com.co/MCO-481214597-convertidor-bluetooth-de-audifonos-los-deja-inalambricos-e-g-_JM#position=30&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#481214597,NA,NA,NA,NA,NA
985, Barra De Sonido Barra De Sonido Blitzwolf Bluetooth Para Tv ,609.9,NA,1,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-486431545-barra-de-sonido-barra-de-sonido-blitzwolf-bluetooth-para-tv-_JM#position=31&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#486431545,BlitzWolf,NA,NA,Over-ear,NA
986, Audifonos Bluetooth AirPods I7s Tws Negros ,55,NA,6,4,12 cuotas,NA,NA,Lo retiro en el domicilio del vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COED6519472,https://articulo.mercadolibre.com.co/MCO-499002848-audifonos-bluetooth-airpods-i7s-tws-negros-_JM#position=32&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#499002848,NA,NA,NA,NA,NA
987," Puntas De Oreja Para Auriculares Jabra Elite 65t, Xs / ... ",67.999,NA,1,998,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODO-EN-FITNESS,https://articulo.mercadolibre.com.co/MCO-527509444-puntas-de-oreja-para-auriculares-jabra-elite-65t-xs--_JM#position=33&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#527509444,ALXCD,Elite,65t,In-ear,NA
988," Avantree Tws320, Audífonos Inalámbricos Bluetooth 4.1 Stereo ",149.9,NA,1,6,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA.OFICIAL?brandId=692,https://articulo.mercadolibre.com.co/MCO-512889505-avantree-tws320-audifonos-inalambricos-bluetooth-41-stereo-_JM#position=34&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#512889505,Avantree,NA,NA,NA,NA
989, Audifonos Deportivos Inalambricos Sterero Headphones Vetex B ,33.984,NA,0,20,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SSXVCOL,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=5l7%2FGS2BNRYkbiUuavrpbkLi5MYr0vMlxv9P1UVN%2BA1doFjV6v4oqM%2FtPMXLzZQxMTzVUzA07XfpfbBebG5An0z7CbvK0Yhi0RZ%2Bkt1lSYX6tjglO6nzFWWXNrgfnMn0%2F9kVDyZcvtK%2BhSYGOObutKlnSk%2BCIRyDk5nww9eKSN2uUrJtqjjkK36LwZAk9gRpm4nXhcdZ8DSlJn22LgtG3MXzmVkg3PIiaVnOXwys18Jg8lxayzCOhWTYULf%2BM5jnd6lGfYX4AxzvV%2BQAI00O6EQ%2Fz%2FrTbAjgIUH4xHe83CBWZ35eGQqCx6vAtqofISkQksiNPkAjeLyGHDs5SeMNPjTyRgqlpnbyWmvV886oT1hHNjRn1onM%2Fo52j54T4vIzqZV7MGmARjP1KhQ1eS36WP2lBqcisfcPoQCCjt%2FKzfX%2FkaU0XN7QXUEo8nB2jhvBTt%2FrpY0BMo%2FNuP98p5iXQ0%2BnpIyszG5KPDjipRneCfnh6%2F%2FTE5nIext%2BdKdf0bGS4f0842%2Fn3dDl%2FBDmZmU%2FCOVrSS%2Fd1bdNX4X9SPKDY2VnrQcN%2BEDxkiMg80Z6zutfyPR4CTZ4hLui%2FIeYsfGxzCMgGwQ0xdoUTkbci%2FAJLHQA0V9xmuKMw7S927urMVvHeH%2FPZ6h4dvu5mesceziH4K2yoo%2Bc4ZwvDaHitQE%2B%2F3lnC00fw95ZKgznpWkk57gBs%2Bnmsr4HmUfu7wwr1MjJIy5pk9T%2Fbh7Xrzv6%2FwQlUihLOaUVv2xymtKgMfPiYZjzILqZdAsDuKxGhNBAcr8SinwmhaS1NKbjU9NlT1G3U5C59dBTcr%2Bab7TRspyDvJUAtb%2F4D3NazNLjqkNJkkmuP1d%2FUanO1EuUMGrk1v1IUEBrS1xlDMCajjcyyb1AqcePrpasxGV8VvyhHVWXiH%2B%2BxbcVbFojmN7poDCjsgXy25oNowokE30Hs%2FFoOF6YBCvmlGXF1%2B9GyqkPpTaLsu99BzL%2BSeklLuKbra%2BMb%2Fq9uGcudFr%2F8mcbr3UueAQUc8G%2BbyxS7zRuR6UHDgFZvoS4OII0m9O69rRrzjtLmvnuJML2XASdHnrR4PGT3c23xPqO5wx8nUho1KILUH8%2FmFNVIpt9STKmD3smR0M8qF6BrzW6FalI6dISZYAJQSACNYS%2BA86cxcmMaopWl5itZkIoj93sOKPBZFaM6OweeYf9OMt2O8%2BEnUUIJW2GmLC3h%2BplUyY3b7oSjQdjb5melA%2BzebV8rqIVLRT3O4HABmC9TxvLCxgiWF3OLHcgXfJt%2FRW3S2y0wQ0GJpcUagSQPAvXEAc%2BzDlMruY%2BPjSvMroSFolOh6L5wGsw0t5Ic6Y3f%2FriDe7G%2BAonsvzoTY4DS2yezv%2BNE8oHklEQg67Dy%2F5fPEj8Uj%2FZNwkfSQ0AQiWJDnMoIPitW%2FJR6CWdwVhUMTqFmPrCFGtRiZfH2gM2ujWjFRppDyhO9fUHH3yEWTaglVQkfJmICEwY5sJ0y4UWq6W3O17C2saRfSLKZIivCZ95J7zNHgjXyJcX4u0FbcGsb7pNH8igseHtqaOtshse%2BIRXo9Lx0v5sIhFyF2UlP%2BzVtuyvusU0zESmUTDJllawsghvH%2FW2XiD2z6k2BnnR%2FZeO8rcSkYuEi11%2B5qqaP713XJJK0HzO9gH%2BjlygYqQfNCQl1cUUced4OkMdQuHx5aJUzkiGLSCOOY%2FZ71nH64sjMnCnUycW3Pm0%2BVDwI7KuwgAP2aU9XgCC5UWsGqxEfi8asGAJIesk7IYbOg%3D%3D,NA,NA,NA,NA,NA,#509349017,NA,NA,NA,NA,NA
990, Audifonos Bluetooth Samsung Level Active - Negro Originales ,129.9,NA,7,6,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4,4,https://perfil.mercadolibre.com.co/ZOOMGADGETSCOLOMBIA,https://articulo.mercadolibre.com.co/MCO-490118812-audifonos-bluetooth-samsung-level-active-negro-originales-_JM#position=36&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,3,0,0,0,1,#490118812,Samsung,Level,Active,NA,NA
991, Audífonos Bluetooth Selección Colombia Sony ,39.99,NA,4,296,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECNONOVEDADESCO,https://articulo.mercadolibre.com.co/MCO-467734316-audifonos-bluetooth-seleccion-colombia-sony-_JM#position=37&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#467734316,Sony,NA,NA,Over-ear,NA
992, Audífonos Bluetooth Nia Q8 Diadema Recargable Negro ,36.9,NA,53,2,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AMERKAR.ONLINE,https://articulo.mercadolibre.com.co/MCO-449314572-audifonos-bluetooth-nia-q8-diadema-recargable-negro-_JM#position=38&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#449314572,Nia,NA,Diadema,NA,NA
993, Audífonos Bluetooth Apple Air Pods ,250,NA,1,4,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MRPHONE11_,https://articulo.mercadolibre.com.co/MCO-532528763-audifonos-bluetooth-apple-air-pods-_JM#position=39&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#532528763,NA,NA,NA,NA,NA
994, Huasiru Auriculares De Conduccion Osea Bluetooth Inalambrico ,184.99,NA,1,11,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-525634423-huasiru-auriculares-de-conduccion-osea-bluetooth-inalambrico-_JM#position=40&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#525634423,HUASIRU,NA,NA,NA,NA
995, Audífono Awei A920bl Deportivo Bluetooth V4.1 Cancela Ruido ,43.214,NA,1,NA,12 cuotas,NA,NA,NA,NA,NA,4.5,13,https://perfil.mercadolibre.com.co/MUZHIFENGCO,https://articulo.mercadolibre.com.co/MCO-509751837-audifono-awei-a920bl-deportivo-bluetooth-v41-cancela-ruido-_JM#position=41&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,8,4,1,0,0,#509751837,Awei,NA,A920BL,In-ear,NA
996," Audifonos De Diadema Bluetooth Nia Q8, Manos Libres + Obsequ ",33,NA,82,418,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.7,17,https://perfil.mercadolibre.com.co/QUE+MACHETE,https://articulo.mercadolibre.com.co/MCO-455844925-audifonos-de-diadema-bluetooth-nia-q8-manos-libres-obsequ-_JM#position=42&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,15,1,0,0,1,#455844925,NA,NA,NA,Over-ear,NA
997, Audifonos Bluetooth 5.0 Mic Cargador Bateria Externa Celular ,159,NA,1,3,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PINEAPPLE+INC,https://articulo.mercadolibre.com.co/MCO-509374012-audifonos-bluetooth-50-mic-cargador-bateria-externa-celular-_JM#position=43&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#509374012,NA,NA,NA,NA,NA
998, Audífonos Pom Gear Pilot Earbuds B T 4.1 Envío Ya ,114.9,NA,8,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ELPCVELOZ,https://articulo.mercadolibre.com.co/MCO-471290441-audifonos-pom-gear-pilot-earbuds-b-t-41-envio-ya-_JM#position=44&type=item&tracking_id=dac0249d-747e-44aa-a0da-b108b088c56a,NA,NA,NA,NA,NA,#471290441,POM GEAR,Pilot,C2G-P6-BK,In-ear,NA
