search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Cor,Potência de saída (RMS),Formato do alto-falante,Conectores de entrada,Sensibilidade de entrada,Largura,Profundidade,Altura,Peso,Linha,Voltagem,Tipos de alto-falante,Tipos de filtros do alto-falante,Lugares de colocação,Configuração de canais,Quantidade de alto-falantes,Resposta máxima em frequência,Resposta mínima em frequência
1261, Caixa De Som Speaker Goalpro Dancing Bluetooth Sd Usb ,61,NA,7,55,12x,5.16,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LTRONICSS,https://produto.mercadolivre.com.br/MLB-1154252286-caixa-de-som-speaker-goalpro-dancing-bluetooth-sd-usb-_JM,NA,NA,NA,NA,NA,#1154252286,JBL,Dancing Speaker,NA,NA,NA,USB,NA,NA,NA,NA,NA,NA,NA,NA,NA,De parede,NA,NA,NA,NA
1262, Jbl Xtreme Camuflada Portátil 100% Original Bluetooth Conect ,1068,NA,8,4,12x,89.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,1948,https://perfil.mercadolivre.com.br/NEWCARCUSTOMS,https://produto.mercadolivre.com.br/MLB-1071210988-jbl-xtreme-camuflada-portatil-100-original-bluetooth-conect-_JM,1256,337,187,69,99,#1071210988,JBL,Xtreme,NA,40 W,NA,USB,80 dB,NA,NA,NA,3.5 kg,NA,NA,NA,Passivo,NA,NA,1,20 kHz,70 Hz
1263, Jbl Boombox Original Lacrada Caixa Bluetooth À Prova D'água ,2579,NA,NA,5,12x,214.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,553,https://perfil.mercadolivre.com.br/SULMART+BR,https://produto.mercadolivre.com.br/MLB-1050621754-jbl-boombox-original-lacrada-caixa-bluetooth-prova-dagua-_JM,435,47,21,21,29,#1050621754,JBL,Boombox,NA,60 W,Caixa,NA,80 dB,NA,NA,NA,5.25 kg,NA,NA,NA,Ativo,Indefinido,NA,NA,NA,NA
1264, Caixa De Som Portátil Bluetooth Recarregável Inova Rad 8116 ,65,NA,10,1,12x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3,1,https://perfil.mercadolivre.com.br/CASAGRAND%C3%83O,https://produto.mercadolivre.com.br/MLB-1230158684-caixa-de-som-portatil-bluetooth-recarregavel-inova-rad-8116-_JM,0,0,1,0,0,#1230158684,Inova,RAD-8116,NA,12 W,Caixa,NA,NA,NA,NA,NA,NA,NA,NA,caixa,NA,NA,NA,NA,NA,NA
1265, Combo 2und Caixa De Som Speaker Google Home Mini Com Furo ,300,NA,4,1,12x,25.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CLICOU_TELECOM,https://produto.mercadolivre.com.br/MLB-1283367499-combo-2und-caixa-de-som-speaker-google-home-mini-com-furo-_JM,NA,NA,NA,NA,NA,#1283367499,Google,Google Home Mini Vitrine Com Furo,NA,3 W,Caixa,NA,NA,NA,NA,NA,NA,NA,NA,Subwoofer,Ativo,De piso,5.1,NA,NA,NA
1266, Caixa De Som Sony Bluetooth E Nfc Srs-xb12 ,289,NA,9,2,12x,27.62,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,181,https://perfil.mercadolivre.com.br/JONASPERREIRASILVA,https://produto.mercadolivre.com.br/MLB-1239844359-caixa-de-som-sony-bluetooth-e-nfc-srs-xb12-_JM,153,20,4,2,2,#1239844359,Sony,SRS-XB10,NA,10 W,Caixa,NA,NA,NA,NA,NA,NA,EXTRA BASS,NA,Sony Bluetooth E Nfc 10w Srs-xb10,Woofer,Sony Bluetooth E Nfc 10w Srs-xb10,Sony Bluetooth E Nfc 10w Srs-xb10,NA,NA,NA
1267, Caixa De Som Acústica Bluetooth Vicini Usb Cartão Sd 80w ,389,NA,9,2,12x,32.49,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,35,https://perfil.mercadolivre.com.br/GRUPOCARBELMEAMARRO,https://produto.mercadolivre.com.br/MLB-1035704125-caixa-de-som-acustica-bluetooth-vicini-usb-carto-sd-80w-_JM,23,9,1,2,0,#1035704125,Vicini,VC-7080,NA,80 W,Caixa,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ativo,NA,NA,NA,NA,NA
1268, Caixa De Som Bluetooth Vintage Sd/aux/usb Superbass ,58,NA,5,5,10x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ORIONOFICIAL?brandId=1259,https://produto.mercadolivre.com.br/MLB-1245452344-caixa-de-som-bluetooth-vintage-sdauxusb-superbass-_JM,NA,NA,NA,NA,NA,#1245452344,Exbom,VC-M270BT,NA,12 W,Caixa,USB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269, Caixa De Som 10011 Portátil Mp3 Bluetoot Usb Pen Drive Rádio ,47,NA,100,9900,6x,8.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/ACMN.VENDAS,https://produto.mercadolivre.com.br/MLB-975471467-caixa-de-som-10011-portatil-mp3-bluetoot-usb-pen-drive-radio-_JM,2,0,0,0,0,#975471467,Grasep,1011,NA,NA,Caixa,USB,NA,NA,NA,NA,NA,NA,NA,externo,NA,NA,NA,NA,NA,NA
1270, Caixa Caixinha Som Portatil Via Bluetooth Usb Fm C/microfone ,149,NA,52,41,12x,12.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.1,158,https://perfil.mercadolivre.com.br/MAGAZINEHELENA,https://produto.mercadolivre.com.br/MLB-986253864-caixa-caixinha-som-portatil-via-bluetooth-usb-fm-cmicrofone-_JM,87,32,18,7,14,#986253864,Goldenultra,BT-1728,NA,8 W,Torre,Auxiliar,NA,17.5 cm,8.5 cm,27.3 cm,951 g,Caixa de Som Portátil Com Microfone,NA,Ativo,Ativo,Portátil,Digital,2,18 Hz,150 Hz
1271, Caixa De Som Bluetooth Amplificada Bivolt Rádio Microfone ,399,NA,6,223,12x,33.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVO+MIX,https://produto.mercadolivre.com.br/MLB-1223669370-caixa-de-som-bluetooth-amplificada-bivolt-radio-microfone-_JM,NA,NA,NA,NA,NA,#1223669370,NOVO MIX,Amplificada,NA,100 W,NA,NA,NA,30 cm,NA,NA,NA,NA,NA,Caixa de som,Caixa de som,De piso,NA,NA,NA,NA
1272, Caixa De Som Portatil Bluetooth Led Usb Fm Aux + Microfone ,291,NA,4,2,12x,24.29,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ACME+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1214538609-caixa-de-som-portatil-bluetooth-led-usb-fm-aux-microfone-_JM,NA,NA,NA,NA,NA,#1214538609,Multilaser,SP-251,Preto,100 W,Caixa,USB,85 dB,NA,NA,NA,3.6 kg,NA,110V/220V (Bivolt),Woofer,Ativo/Passivo,"Mesa, De piso",2.1,NA,100 kHz,20 kHz
1273, Mini Caixa De Som Portátil Musica Bluetooth Mp3 Usb Fm Sd ,24,NA,16,983,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SHOP+PERFECTION,https://produto.mercadolivre.com.br/MLB-1162898116-mini-caixa-de-som-portatil-musica-bluetooth-mp3-usb-fm-sd-_JM,NA,NA,NA,NA,NA,#1162898116,Mini Speaker,WS-887,NA,5 W,Line array,USB,NA,NA,NA,NA,NA,NA,NA,Subwoofer,Passivo,De piso,2.1,NA,NA,NA
1274, Mini Caixa De Som Á Prova D'água Bluetooth Piscina Banho Mp ,46,NA,63,9936,6x,8.68,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,2,2,https://perfil.mercadolivre.com.br/CLICKDODESCONTO,https://produto.mercadolivre.com.br/MLB-777735669-mini-caixa-de-som-a-prova-dagua-bluetooth-piscina-banho-mp-_JM,0,0,0,2,0,#777735669,M&P,Bluetooth,NA,5 W,NA,NA,80 dB,NA,NA,NA,NA,NA,NA,NA,NA,"De teto,De parede",NA,NA,NA,NA
1275, Placa P/ Caixa Amplificada / Ativa Mp3 Usb Sd Bluetooth Fm ,42,NA,74,47,6x,7.16,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/TESORSHOP?brandId=1259,https://produto.mercadolivre.com.br/MLB-859606910-placa-p-caixa-amplificada-ativa-mp3-usb-sd-bluetooth-fm-_JM,1,0,0,0,0,#859606910,Orion,Placa Para Ciaxa Amplificada,NA,150 W,Caixa,USB,NA,NA,NA,NA,NA,NA,NA,todos,todos,todos,2.1,NA,NA,NA
1276, Caixa Amplificada Multi Connect 120w Mco-06 Mondial Bivolt ,285,NA,3,7,12x,23.82,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,19,https://perfil.mercadolivre.com.br/PCIELETROPARTS,https://produto.mercadolivre.com.br/MLB-1292439003-caixa-amplificada-multi-connect-120w-mco-06-mondial-bivolt-_JM,15,3,1,0,0,#1292439003,Mondial,MCO-06,NA,120 W,Caixa,NA,NA,NA,NA,NA,2.75 kg,Multi Connect,NA,NA,NA,NA,NA,NA,NA,NA
1277, Caixa Amplificada 8 Master Voice Bluetooth Mv8 - Loja ,209,NA,1,99,12x,17.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CASAR%C3%83O+SOM3,https://produto.mercadolivre.com.br/MLB-1266367297-caixa-amplificada-8-master-voice-bluetooth-mv8-loja-_JM,NA,NA,NA,NA,NA,#1266367297,Master Voice,MV-08,NA,NA,NA,Auxiliar,NA,NA,NA,NA,2.7 kg,NA,NA,Não se aplica,NA,NA,NA,NA,NA,NA
1278, Caixa De Som Bluetooth Resistente A Água Kaidi Kd-805 ,199,NA,14,4,12x,16.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/RGSHOPGAMES,https://produto.mercadolivre.com.br/MLB-1248798017-caixa-de-som-bluetooth-resistente-a-agua-kaidi-kd-805-_JM,NA,NA,NA,NA,NA,#1248798017,Kaidi,KLD-805,NA,16 W,Line array,NA,80 dB,NA,NA,NA,NA,NA,NA,NA,Passivo,NA,NA,NA,NA,NA
1279, Caixa Som Amplificada Usb Pendrive 40w P10 Violão Microfone ,229,NA,4,8,12x,19.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SATURNO+ELETRONICOS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=WSxglG9u6%2F1U81bosyRvPHEjdoa%2FGxREPXxyog%2FBeHR3Pwb66oKI%2BsSgI5a47YioQP%2Fmk0yfKnU8Qt9rCN7BFUiDA6fm%2B9BQ3n%2FxtZyuV9IVAzM2Kzv9sfv25i4GUUN%2Bhop8u3q4XCfu9a8nvKgJi8fj8oNhedoZvQpE3mSKOiZxfSsoYql1C0HFrStaZhtLkZiCe7oaTdZKtD8vE7leM9uF8SclscmD%2BbNWl58Ny%2BCIXG5h%2B28bBvAEe9n2mOLRj7AGesCKhc%2FgK6CUjtCI%2FFcnLTH436VcTN8RyEfipJwjZGqtZvcMN0KX%2BjWBlb7VuT%2Fvs7lqd8%2BixIuWQBva3yjilHgKE9hsadmSBnlF7X%2B53L%2B9ZMZZIHkSFyf1jAQGJ5%2B%2BBdranOsjppqux6UB9fYw2kW1AGMpsixS95w3FVDpITBp2GAoekui1%2Fakq8zvIz1N%2FP7zSRWl06jpa0aLEEceIRNnPYwFhtyXYWFoPj%2FgibedtwTLJtYAss0SsPEDVhY8R91MtKYYF5vgVjtsddDwPXzWkPp6ZnbyDYkvzHfPVFZSOwnZQP%2BWzMxEN%2BBen9B13U%2B0ED9%2FnBKl2mplH28Ab%2BVPQC8Mp0dlJspUqJnK9eJZgz9cgImLsbSvVJ31aTOn5RQCvu84248dRTyex0uzzbj27U7ZqdwlIsnoKa1NtVHj5xiUnDFssc3J18AWU9Irxjnq8GLjQ6UAXTCFfCCl%2FEklcdpvQRnTWp%2F%2BNDY%2B%2FqNYByKbjyN2zDFU57kYt1Z8ozjU9HNLBG9hzjT4RYursuTLnZI0rmnuLRgUK9i3f%2FnTNVFoWWUe9pgpy5XjlLvL%2Fx3gXVfWv24nwmD4OmSLCx8cWMyYkATH8pKpBLQQLIR54q7YQRTWxCFLv6zVDa8Klc4UNsiDcpQGv7Gym20KXAJKTk1w%2BHF9AzbtMb9MOpel%2FZYCB5s5JjKPVNQz4RUlEDQU%2B6vSzji8EXJ%2FiBajEr3Vbq4AmQWnPiH%2F%2FEYR5%2BhWhQAykA2PvJ89iC8MvbsCqSQNF2r7i6q%2FAidN0ojvo8av9k4bdUdJTAXzJubYvce40EwiYKEiB2UphgvXhQIWUc%2BWGxxEUXCg14g6lCxtDqshlFSIGv0%2Bkrzy5O54Id3PC3SgM2pLv7sylVDjPkLTIEO%2BMCX%2Fdj6fnux7MN0ASAvLSMVF1RgQzs91oNMpbTQsNkOGx5zlu2LauldG5egvlHKSCfdx8OELfA6PpChtBVmGnSjjbBq%2FQczxq41dQtNnQzl7MXT%2FnEY%2FvPKbIEs18ZHUxDJalyi%2FLD0ktJcihesztNdiL%2FQF08ipqd8FtebhJQFRnbCnRh%2BHL7yEQ%2FW%2BiFEl2o1PMQAHOAeJNm8tUW%2Ff64TzE%2BMrSd4VGLxk9btSPIHhoRhb9ayYUEOBqf35vVs9LIk6Jd%2B3r%2Fy8d1cRIqwyb8taWjMnPKQ%2Fsk3eLNRnaSjkN0S6beQ%2BljAhyb1pA%2Bt8XXfiudkq7K3swMSTNcqXYNfc6PdpEdALhxrEDDAbg%2B5eA8Dd8xVKLMeHad0a1VJVGShXDW%2FMyEu60ZQgfjzwfINNbAy1nmQKFYAL7Gbl4Mo5u4ti5tbLFYPITg0I9nlOl0BjgPlCWgu7sDIjqqEa340TkGXdxMERQPpRx4IigoCxlV1uJdQdOV8geNgLsYrsmRIUVOhw23ZuyWAVA7lcpSuPSuUEfm%2Bhgd%2F7e6aaYT0O0%2F4gP3YDW3yhJseiIzdeFq059uz15swv8Is%2BuF79MkjpbeJCypAY%2FqP7dLp%2FlYBJwukB6rllMqAQlGRubd0r7ca8FvL4AJFAlhrkQ92y03M1eb40w%2BB203tU2BJl99v%2BQfsEdvKc6LzU%2FECENB17xXDTTuYyQoElbaDgHT1%2FVLo55Sfz%2FqdeSSoXAZSyrAvwvb6V9JHNWu84qg%3D%3D,NA,NA,NA,NA,NA,#1164620455,Briwax,FBX-107,NA,40 W,Torre,Entrada para Microfone,NA,NA,NA,NA,NA,NA,NA,Woofer,Subwoofer,NA,2.1,NA,NA,NA
1280, Caixa Som Ambiente Jbl Selenium C521 Par Branco C521b 80w ,348,NA,14,200,12x,33.35,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/AUDIOB+SHOP,https://produto.mercadolivre.com.br/MLB-980676705-caixa-som-ambiente-jbl-selenium-c521-par-branco-c521b-80w-_JM,NA,NA,NA,NA,NA,#980676705,JBL,C521,NA,40 W,Caixa,NA,NA,22 cm,18 cm,15 cm,NA,Ambientare,NA,NA,Passivo,NA,NA,NA,NA,NA
1281, Caixa De Som Amplificada Portatil Bluetooth Usb Fm Trc 218c ,145,NA,24,3,12x,12.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2,https://perfil.mercadolivre.com.br/DELOX+OFICIAL?brandId=1640,https://produto.mercadolivre.com.br/MLB-1068317131-caixa-de-som-amplificada-portatil-bluetooth-usb-fm-trc-218c-_JM,1,1,0,0,0,#1068317131,TRC,TRC218C,NA,25 W,Caixa,USB,NA,NA,NA,NA,NA,TRC 218,(Bivolt),Caixa,Ativo,De piso,NA,NA,NA,NA
1282, Caixa Som Ativa Xlounge Xl12 Bluetooth Bateria Rodinha ,1200,NA,5,94,12x,100.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ZONACOUNTRY2016,https://produto.mercadolivre.com.br/MLB-1142089430-caixa-som-ativa-xlounge-xl12-bluetooth-bateria-rodinha-_JM,NA,NA,NA,NA,NA,#1142089430,XLounge,XL-12,NA,30 W,Caixa,RCA,95 dB,NA,NA,NA,NA,NA,110V/220V,NA,Ativo,NA,NA,NA,18 kHz,80 Hz
1283, Radio Portatil Caixa Som Livstar 50w Bluetooth Fm Usb Sd ,269,NA,13,2,12x,22.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MEGAMAISSTORE,https://produto.mercadolivre.com.br/MLB-1122650143-radio-portatil-caixa-som-livstar-50w-bluetooth-fm-usb-sd-_JM,NA,NA,NA,NA,NA,#1122650143,Livstar,CNN-53BTA,NA,50 W,Caixa,USB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284, Caixa De Som Portátil Jbl Clip 3 Diversas Cores ,289,NA,28,1,12x,24.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,68,https://perfil.mercadolivre.com.br/QUALITYSP?brandId=515,https://produto.mercadolivre.com.br/MLB-1142389607-caixa-de-som-portatil-jbl-clip-3-diversas-cores-_JM,68,0,0,0,0,#1142389607,JBL,3,NA,NA,NA,NA,80 dB,NA,NA,NA,0.22 kg,Clip,NA,NA,NA,NA,NA,NA,20 kHz,20 Hz
1285, Caixa Som Bluetooth Jbl Flip4 16w Ios Android ,459,NA,6,4,12x,38.32,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,2934,https://perfil.mercadolivre.com.br/CONCEPTY+DISTRIBUIDORA,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=RlBVwBnS0CX4knv5U8H2N4ShEEy6zWIM50y7coSSWCpHTnYQ9ZKAkDoQopM%2FkogGqaucuTIyhwlMVX%2F5g9n4oiyDtJ2xaiRXDZ1xTb1KHptWyNM0cgW03zqtCZHpAC2F99pP5mMyzixx%2BpFt%2BuuTZdSagDEXOpnJd86N%2F%2FKCNf6ua9%2FoHINVXTOxAa0QHfVGdfmjRPFnAs1uO2sdtRwpbl2Yuitcr%2FUNX32%2BxMW2b7o40w62hOlBsa1q%2B3uTutyFZCcYSyaUPF6g75rNdpx%2BIbhfcrHLDXNofCzBCjImi9zEqoQ7E%2FP7iTdS0%2BKwZt5pbIimOIRoQifhSNre2wJasGBTWUc%2FZwXwbSWU%2BNY%2BvOIvyVHvmzkOeqdyHdTdXD5w9yWx4wiNa3w1Wy0d6uSArro4fqlkYcXujzt10R2MZx3REtkIxVKdwrhlH4YZ7go3lyKNv0VGy0ljolzLNDEk3kxD36Bss6Q3OZi3WP8na2NsNz5ElZ31UJOdIA7YW6%2FWTwbkG%2BwdES05TbrKHZ6exQW5htiPOxCMPCloU4R5wkpyqagvyEi8UMo%2FHjIRDw4UbNQHe0Ot%2F1VQAoJFE%2BWnt%2BzkrgZj8Hb9%2FGtR3tFPp9%2BVxXrCPJFOat0TUrwjWvPQlZO%2Bx%2FWH4PVNO5LIoSHfilDmcCdrF1jzkKf44BJnd%2FFsiEbNfGwcNRjSXcRpBXfMX6byqH%2FFnhrvBOjte4UBkYVv2JU%2B%2FzQE0VfPu5MyoZ5ZR5eGX49p4zr2vbxf3h5TJxmYqccS06kiljTssdPG3EgxWnJ12qPvLql6MR0%2BkdTWabRepg1MMl91btL6xXB3D1ZvqINDD0VqXYojwYRrw%2FbsYgKVEwG24%2Fz5xb12oafka23d4mbpEH3SX4iG08oYnNTzWVtxtBR1rfpSzVVjO84MSumx%2Fe%2BBXE53Uh1Z0cvuCzvpLiUa1QbPL%2FJgTKdDOtDMMgvaXD1FKJRUmP0eQriEOumzlvfOT%2BPl05bq5v%2BPhGqR3aE6vZhG9m9bYF1yXIHPRJCYTTLBFmMfYFrgsbn1mavhkGdyOtCHZqhNv%2Bbrz2vVJlsGy%2Ftb13hA%2BI5cP6VmWP4JkC0wPx96yYfQ54BQBSHBZV1VlQT25XAN%2BW4Onv2DZm3ZdN%2FgTq%2BHGHF%2FY6v%2BV6Ci8eErFbA5UQQ%2BAb2zPUxm66W4I1Zm%2FIMxBIDnf%2BLw4FZ90VuIFUSQ7wkHTZuZbfTjp0W6j8eWyXBFLPOHLZVrVRV2mAYOxwLXXAa0iFHH%2BDwAJgiHeMW1Lj1fd1O6tVpnzjh8JwOZoDuwNknnAJVjQ5BdnOcqX0nZDLiFqMyWvJJAIkt7rR%2FSVZojOKdeseHgfmpmw7cHoLk4Y2O3tx41K3xHSPb1fH5xLdQMk7E0gyv%2F7HUrzhdvmrFqiac7Zqsng5bDoyQgmH179XOIfmdfvoQ9tEqL6WiNV7%2BgxG2nR1hoq4DmMu11UE3gK3jwH68FgGel45%2BaGGOlbeqQFdIsWcAY29mgOc1t59OyeXeAcaUO4XTx3G6ftWfSaYj23bOISj91hk5rEpHwGrKnVA7P0fqBwYCOz7spWeQyic0t7vyThWgz9DsyZRLLc7QPjOS%2FmKO6HZMynhKOa7BSPAB%2B5H%2BYH61bcByJh33%2BQksvAjtQj933jIAeNxkwDDxKggLFItbGg%2Fwgyy9prEQ2z4e%2B%2FAx9vMZZUxKP08dqcRV7F7PfpBLUzixbIUH%2B0W%2BR5TseSaF%2Fe23tCFJ9a62byo8Jf86E7iQs%2F%2B8t55W9O%2F%2F1WUKdyXHUAZf3SNyzSG6MRDRRw%2FyjHkx3viADCvgGtUksOzXkquAqy%2BZITanZJr4TglvJMFJtFQ%2F6Yio2aLeJuujd0rPbm86v5S34%2B7q9esEyuYgDVd64DnnXijj5mHHcgg%3D%3D,2666,189,38,11,30,#1191739662,JBL,Flip 4,NA,16 W,NA,NA,NA,17.5 cm,7 cm,6.8 cm,0.51 kg,Flip,220,NA,NA,De piso,NA,NA,NA,NA
1286, Caixa De Som Amplificada Bluetooth C/ Microfone Usb Mp3 Sd ,299,NA,5,991,12x,24.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EMP%C3%93RIO-VIRTUAL,https://produto.mercadolivre.com.br/MLB-1177046785-caixa-de-som-amplificada-bluetooth-c-microfone-usb-mp3-sd-_JM,NA,NA,NA,NA,NA,#1177046785,Grasep,DBH8104,NA,40 W,NA,USB,NA,NA,NA,NA,NA,NA,NA,NA,MONO ESTEREO,NA,2.1,NA,NA,NA
1287, Caixa Som Amplificada Bluetooth Canhão Fm Sd Usb P2 Cel ,45,NA,9,41,6x,8.49,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/BAZUSPACE,https://produto.mercadolivre.com.br/MLB-1272329730-caixa-som-amplificada-bluetooth-canho-fm-sd-usb-p2-cel-_JM,NA,NA,NA,NA,NA,#1272329730,Importado,DP1,NA,10 W,Caixa,NA,NA,NA,NA,NA,700 g,NA,NA,Casual,Caixa,Portátil,5.1,NA,NA,NA
1288, Caixa De Som Subwoofer 2.1 Bluetooth Pendrive Sd Fm ,227,NA,58,2,12x,18.97,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,15,https://perfil.mercadolivre.com.br/ORIONOFICIAL?brandId=1259,https://produto.mercadolivre.com.br/MLB-1061910982-caixa-de-som-subwoofer-21-bluetooth-pendrive-sd-fm-_JM,12,1,1,1,0,#1061910982,Knup,KP-BH6009,NA,12.2 W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ativo,NA,2.1,NA,NA,NA
1289, Caixa Di Som Charge Mini3 + Brinde Speaker Usb Fm Bluetooth ,79,NA,17,13,12x,6.58,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/RAILTONPEREIRAALVESPEREIRAA,https://produto.mercadolivre.com.br/MLB-1287573523-caixa-di-som-charge-mini3-brinde-speaker-usb-fm-bluetooth-_JM,NA,NA,NA,NA,NA,#1287573523,Universal,Charge mini3,NA,20 W,Redondo,NA,NA,NA,NA,NA,NA,NA,NA,Estéreo,Passivo,Arejado,4,NA,NA,NA
1290, Caixa De Som Amplificadora Frahm Usb Sd-card Fm E Bluetooth ,409,NA,7,8,12x,34.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJASDULAR?brandId=1801,https://produto.mercadolivre.com.br/MLB-1116760331-caixa-de-som-amplificadora-frahm-usb-sd-card-fm-e-bluetooth-_JM,NA,NA,NA,NA,NA,#1116760331,Frahn,31265,NA,NA,Caixa,NA,NA,28 cm,21 cm,34 cm,4.5 kg,NA,NA,Woofer,Woofer,NA,NA,NA,NA,NA
