search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Color,Marca,Modelo,Material
147," Funda Para iPhone 8 Plus, Funda Para iPhone 7 Plus, Anker Ka ",144,NA,"
			
				Nuevo
			
			
		",(15 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSDA6454778,https://articulo.mercadolibre.com.pe/MPE-437643907-funda-para-iphone-8-plus-funda-para-iphone-7-plus-anker-ka-_JM#position=47&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#437643907,NA,NA,NA,NA,NA
148, Funda iPhone 7 Plus D30 / iPhone 8 Plus Case D30 ,65,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-430155602-funda-iphone-7-plus-d30-iphone-8-plus-case-d30-_JM#position=48&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#430155602,Apple,NA,NA,NA,NA
149, Funda iPhone 5/5s/se/6/6plus/7/7plus/8/8plus Camuflado Case ,39,NA,"
			
				Nuevo
			
			
				
					 - 
				
				40
				vendidos
			
		",(40 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-430492292-funda-iphone-55sse66plus77plus88plus-camuflado-case-_JM#position=49&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#430492292,Apple,NA,NA,NA,NA
150, Funda Case Bumper Aluminio Espejo iPhone Se 5s 6s 7 8 Plus ,35,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(6 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASTOREPERUCASE,https://articulo.mercadolibre.com.pe/MPE-421213280-funda-case-bumper-aluminio-espejo-iphone-se-5s-6s-7-8-plus-_JM#position=50&type=item&tracking_id=1e3c6ff9-cfe0-4d4a-a26a-4a2fe1222382,NA,NA,NA,NA,NA,#421213280,Apple,NA,NA,NA,Aluminio
151, Funda Case De Silicona Para iPhone 7 Plus-8 Plus ,20,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DISTRIBUIDORA+BELEN,https://articulo.mercadolibre.com.pe/MPE-431128633-funda-case-de-silicona-para-iphone-7-plus-8-plus-_JM#position=1&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#431128633,Apple,NA,NA,NA,NA
152, Case Protector Funda Vans Original iPhone 7 Plus / 8 Plus ,34,NA,"
			
				Nuevo
			
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-432341812-case-protector-funda-vans-original-iphone-7-plus-8-plus-_JM#position=2&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#432341812,Apple,NA,NA,NA,NA
153, Case Protector Con Tapa Nillkin Qin iPhone 7 Plus 8 Plus ,65,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(7 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NILLKIN+PERU,https://articulo.mercadolibre.com.pe/MPE-427939597-case-protector-con-tapa-nillkin-qin-iphone-7-plus-8-plus-_JM#position=3&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#427939597,Apple,NA,Nillkin,Qin,Cuero
154, Protector Funda Star Wars Darth Vader iPhone 7 Plus / 8 Plu ,34,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-430352642-protector-funda-star-wars-darth-vader-iphone-7-plus-8-plu-_JM#position=4&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#430352642,Apple,Negro,NA,NA,NA
155, Protector 360º Case iPhone 8 8 Plus Super Delgado + Cristal ,34,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(18 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNUEVAERA,https://articulo.mercadolibre.com.pe/MPE-427032441-protector-360-case-iphone-8-8-plus-super-delgado-cristal-_JM#position=5&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#427032441,Apple,NA,NA,NA,NA
156," Case Funda Silicona Corazón iPhone 8, 8 Plus, 7, 7+, 6, 6s ",14,NA,"
			
				Nuevo
			
			
		",(8 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-434564498-case-funda-silicona-corazon-iphone-8-8-plus-7-7-6-6s-_JM#position=6&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#434564498,Apple,Negro,NA,NA,NA
157," Flip Cover iPhone 5, 6, 7 , 8, S,se,x,plus + Vidrio ",39,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ROMCSR,https://articulo.mercadolibre.com.pe/MPE-432279598-flip-cover-iphone-5-6-7-8-ssexplus-vidrio-_JM#position=7&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#432279598,Apple,NA,NA,NA,Vidrio
158, Case Protector Para iPhone 6/7/8/x/plus/ De Goma Tipo Cuero ,19,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(49 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNO-ACCESORIOS-PERU,https://articulo.mercadolibre.com.pe/MPE-433397242-case-protector-para-iphone-678xplus-de-goma-tipo-cuero-_JM#position=8&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#433397242,Apple,Roja,NA,NA,Cuero
159, Case iPhone Fresco 6/6plus 7/8 7/8plus X/xs Max /xr / Xs /6s ,29,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(23 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAROLD25X,https://articulo.mercadolibre.com.pe/MPE-436848356-case-iphone-fresco-66plus-78-78plus-xxs-max-xr-xs-6s-_JM#position=9&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#436848356,Apple,NA,NA,NA,NA
160, Funda Cases Protector 360 + Mica De Vidrio iPhone 8 & 8 Plus ,30,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ASMOBILEACCESORIES,https://articulo.mercadolibre.com.pe/MPE-432015205-funda-cases-protector-360-mica-de-vidrio-iphone-8-8-plus-_JM#position=10&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#432015205,Apple,NA,NA,NA,NA
161," Case Funda Goma Gato iPhone 8plus,6plus,7plus,iPhone 6,7,8 ",38,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JOSE+GOGOME,https://articulo.mercadolibre.com.pe/MPE-431096327-case-funda-goma-gato-iphone-8plus6plus7plusiphone-678-_JM#position=11&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#431096327,Apple,NA,NA,NA,NA
162, iPhone 8 / 8 Plus / 7 Plus - Soporte Movil Coche Auto Funda ,27,NA,"
			
				Nuevo
			
			
				
					 - 
				
				27
				vendidos
			
		",(16 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MOBILE+CONNECT,https://articulo.mercadolibre.com.pe/MPE-418811806-iphone-8-8-plus-7-plus-soporte-movil-coche-auto-funda-_JM#position=12&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#418811806,NA,NA,Apple,NA,NA
163, Funda Case Anti Impacto + Parante iPhone 7 8 7 Plus 8 X ,35,NA,"
			
				Nuevo
			
			
		",(29 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CASE-COVERS,https://articulo.mercadolibre.com.pe/MPE-425006882-funda-case-anti-impacto-parante-iphone-7-8-7-plus-8-x-_JM#position=13&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#425006882,Apple,Negro,NA,NA,NA
164," Funda Cases Protector 360 + Mica iPhone 7, 7 Plus 8, 8 Plus ",45,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ASMOBILEACCESORIES,https://articulo.mercadolibre.com.pe/MPE-427816611-funda-cases-protector-360-mica-iphone-7-7-plus-8-8-plus-_JM#position=14&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#427816611,Apple,NA,NA,NA,NA
165, Protector Bumper Funda Case iPhone 6 / 6s 7 / 8plus Aluminio ,75,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(14 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434400438-protector-bumper-funda-case-iphone-6-6s-7-8plus-aluminio-_JM#position=15&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#434400438,NA,NA,NA,NA,NA
166," Silicone Case Protector iPhone 5s, 6, 6s, 7, 8, 8 Plus, X ",22,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(1000 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMANIA.PERU,https://articulo.mercadolibre.com.pe/MPE-427852567-silicone-case-protector-iphone-5s-6-6s-7-8-8-plus-x-_JM#position=16&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#427852567,Apple,NA,Silicone,NA,Cuero
167, Case Otterbox iPhone 7 8 Plus Estuche Protector Antigolpe ,59,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		",(82 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOW+1,https://articulo.mercadolibre.com.pe/MPE-429538702-case-otterbox-iphone-7-8-plus-estuche-protector-antigolpe-_JM#position=17&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#429538702,Apple,NA,OtterBox,NA,NA
168, Case iPhone X Xs Max Xr 7 8 Y Plus Silk Grip Protector Usa ,109,NA,"
			
				Nuevo
			
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-435990415-case-iphone-x-xs-max-xr-7-8-y-plus-silk-grip-protector-usa-_JM#position=18&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#435990415,Apple,Negro,NA,NA,Silicona
169, Case Mate Estuche Flip 100% Cuero iPhone X Xs 8 7 6 6s Plus ,149,NA,"
			
				Nuevo
			
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-436147651-case-mate-estuche-flip-100-cuero-iphone-x-xs-8-7-6-6s-plus-_JM#position=19&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#436147651,Apple,Black,NA,NA,Cuero
170, Smart Flip Cover Para Samsung Y iPhone ,45,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MRL+IMPORT,https://articulo.mercadolibre.com.pe/MPE-436222621-smart-flip-cover-para-samsung-y-iphone-_JM#position=20&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#436222621,Huawei,NA,Genérico,NA,Silicona
171, Case De Silicona Rugosa Silk iPhone X Xs Max Xr 7 8 Y Plus ,109,NA,"
			
				Nuevo
			
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-435990417-case-de-silicona-rugosa-silk-iphone-x-xs-max-xr-7-8-y-plus-_JM#position=21&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#435990417,Apple,Negro,NA,NA,Silicona
172," Forros Renzo Costa Para iPhone 7,8,x,xs, Plus,max ",35,NA,"
			
				Nuevo
			
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OASIS+TECNOLOGICO.PE,https://articulo.mercadolibre.com.pe/MPE-436735962-forros-renzo-costa-para-iphone-78xxs-plusmax-_JM#position=22&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#436735962,Apple,NA,renzo costa,7/8,Cuero
173, Case Silicona iPhone 8 / 8plus + Mica De Vidrio / Colores ,39,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(900 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MALUPHONE,https://articulo.mercadolibre.com.pe/MPE-430652602-case-silicona-iphone-8-8plus-mica-de-vidrio-colores-_JM#position=23&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#430652602,Apple,NA,NA,NA,Silicona
174, Case Ringke Fusion Para iPhone 8 Plus A Prueba Golpes Clear ,49,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(17 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JAPIMPORTA,https://articulo.mercadolibre.com.pe/MPE-436061210-case-ringke-fusion-para-iphone-8-plus-a-prueba-golpes-clear-_JM#position=24&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#436061210,Sony,NA,Ringke,Fusion,Silicona
175," Case iPhone 6,7, 7plus,8, 8 Plus,x,xs,xr ",30,NA,"
			
				Nuevo
			
			
		",(50 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNO-ACCESORIOS-PERU,https://articulo.mercadolibre.com.pe/MPE-433397160-case-iphone-67-7plus8-8-plusxxsxr-_JM#position=25&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#433397160,Apple,Roja,NA,NA,Acrílico
176, Flip Cover Original Goospery Mansoor Diary iPhone 7 8 Plus ,49,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(98 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASTOREPUNTOPE,https://articulo.mercadolibre.com.pe/MPE-423693636-flip-cover-original-goospery-mansoor-diary-iphone-7-8-plus-_JM#position=26&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#423693636,Apple,NA,NA,NA,Cuero
177, Case Spigen Apple iPhone 8 / 7 Plus Ultra Hybrid 2 Masplay ,109,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(992 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MASPLAY+PERU,https://articulo.mercadolibre.com.pe/MPE-427761860-case-spigen-apple-iphone-8-7-plus-ultra-hybrid-2-masplay-_JM#position=27&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#427761860,Apple,NA,Spigen,Ultra Hybrid,Acrílico
178, Case Personalizados Para Ellos iPhone 4 5 6 7 8 Plus ,45,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZABIVAKA,https://articulo.mercadolibre.com.pe/MPE-428428987-case-personalizados-para-ellos-iphone-4-5-6-7-8-plus-_JM#position=28&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#428428987,Apple,NA,NA,NA,NA
179, Lunatik Taktik iPhone 5/6/6s/plus 7/7plus 8/8plus D Aluminio ,135,NA,"
			
				Nuevo
			
			
				
					 - 
				
				45
				vendidos
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/ALBERTOPP75,https://articulo.mercadolibre.com.pe/MPE-428540359-lunatik-taktik-iphone-566splus-77plus-88plus-d-aluminio-_JM#position=29&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#428540359,Apple,Negro,NA,NA,Aluminio
180, Case iPhone 7 7+ 8 Plus 8+ 5.5 Protector Supcase Extremo Pro ,149,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(24 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-421273231-case-iphone-7-7-8-plus-8-55-protector-supcase-extremo-pro-_JM#position=30&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#421273231,Apple,NA,NA,NA,NA
181, Case iPhone 8 Plus 7 Plus Bumper Espejo Elegante ,29,NA,"
			
				Nuevo
			
			
				
					 - 
				
				16
				vendidos
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,2,http://perfil.mercadolibre.com.pe/YAJOMATECH,https://articulo.mercadolibre.com.pe/MPE-423191621-case-iphone-8-plus-7-plus-bumper-espejo-elegante-_JM#position=31&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#423191621,Apple,NA,Apple,CASE BUMPER ESPEJO,Aluminio
182, Estuche De Goma 3d Para iPhone X 8 7 6 7 Plus ,30,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MVH+STORE,https://articulo.mercadolibre.com.pe/MPE-428548641-estuche-de-goma-3d-para-iphone-x-8-7-6-7-plus-_JM#position=32&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#428548641,Apple,NA,NA,NA,Silicona
183, Protector Otterbox Simmetry Para iPhone 7 Plus Y 8 Plus ,120,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-425826903-protector-otterbox-simmetry-para-iphone-7-plus-y-8-plus-_JM#position=33&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#425826903,Apple,NA,OtterBox,NA,NA
184, Case Bumper Protector Ringke Maximo iPhone 7/8 & 7/8 Plus ,85,NA,"
			
				Nuevo
			
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-429724857-case-bumper-protector-ringke-maximo-iphone-78-78-plus-_JM#position=34&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#429724857,NA,NA,NA,NA,NA
185, Case Personalizado Para Ellas iPhone 4 5 6 7 8 Plus ,45,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZABIVAKA,https://articulo.mercadolibre.com.pe/MPE-427602423-case-personalizado-para-ellas-iphone-4-5-6-7-8-plus-_JM#position=35&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#427602423,Apple,NA,NA,NA,Acrílico
186, Lunatik iPhone 6/6s Plus 7/7 Plus 8/8 Plus De Aluminio ,140,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALBERTOPP75,https://articulo.mercadolibre.com.pe/MPE-428313360-lunatik-iphone-66s-plus-77-plus-88-plus-de-aluminio-_JM#position=36&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#428313360,Apple,Negro,NA,NA,Aluminio
187," Protector Silicona Original iPhone 6/6s, 7/8 & Plus, Xr, Xs ",35,NA,"
			
				Nuevo
			
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437017398-protector-silicona-original-iphone-66s-78-plus-xr-xs-_JM?searchVariation=39963309842#position=37&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#437017398,Apple,NA,Original,Original,Silicona
188, Case Mate Brilliance iPhone 6 6s 7 8 Y Plus + Mica Glass 3d ,109,NA,"
			
				Nuevo
			
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-436283280-case-mate-brilliance-iphone-6-6s-7-8-y-plus-mica-glass-3d-_JM#position=38&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#436283280,Apple,NA,NA,NA,Silicona
189, Protector Laut Exoframe Rosado Para iPhone 7 Plus Y 8 Plus ,120,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-425692793-protector-laut-exoframe-rosado-para-iphone-7-plus-y-8-plus-_JM#position=39&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#425692793,Apple,NA,NA,NA,NA
190," Case Silicone iPhone 5s, Se, 6, 6s, 6 Plus, 7, 7 Plus, 8, X ",39,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(48 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNOLOGIAS_AQP,https://articulo.mercadolibre.com.pe/MPE-432334911-case-silicone-iphone-5s-se-6-6s-6-plus-7-7-plus-8-x-_JM#position=40&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#432334911,Apple,NA,Silicone,NA,Silicona
191, Case iPhone 7 8 Y Plus Protector Resistente C/ Mica Y Gancho ,129,NA,"
			
				Nuevo
			
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-435990428-case-iphone-7-8-y-plus-protector-resistente-c-mica-y-gancho-_JM#position=41&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#435990428,Apple,Negro,NA,NA,NA
192," Lunatik iPhone 7/7 Plus, 8/8 Plus Armadura Original ",140,NA,"
			
				Nuevo
			
			
				
					 - 
				
				16
				vendidos
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALBERTOPP75,https://articulo.mercadolibre.com.pe/MPE-428313368-lunatik-iphone-77-plus-88-plus-armadura-original-_JM#position=42&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#428313368,Apple,NA,NA,NA,Aluminio
193, Case iPhone Colores Delivery Lima Callao 6 7 8 Xr Xs Max Plu ,29,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ELMER+ALFARO,https://articulo.mercadolibre.com.pe/MPE-437293010-case-iphone-colores-delivery-lima-callao-6-7-8-xr-xs-max-plu-_JM#position=43&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#437293010,iPhone,NA,NA,NA,NA
194, Estuche Armor Gancho Correa iPhone 8plus 7 Plus 6 Plus ,52,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ACCESORIOS+SB,https://articulo.mercadolibre.com.pe/MPE-431921505-estuche-armor-gancho-correa-iphone-8plus-7-plus-6-plus-_JM#position=44&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#431921505,Apple,NA,NA,NA,NA
195, Protector Laut Exoframe Gris Para iPhone 7 Plus Y 8 Plus ,120,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-426199675-protector-laut-exoframe-gris-para-iphone-7-plus-y-8-plus-_JM#position=45&type=item&tracking_id=1b2901ba-198f-4376-8097-8563d58ae29f,NA,NA,NA,NA,NA,#426199675,Apple,NA,NA,NA,NA
