search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Tipo,Color
1525, Casco Del Motor Cara Abierta Capacete Racing Motociclet ,9.575,NA,"
			
				Nuevo
			
			
		",(2 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 798
			
		
		 sin interés
		
	

	
		","
				$ 798
			",NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AUTOSTARCL,https://articulo.mercadolibre.cl/MLC-484725747-casco-del-motor-cara-abierta-capacete-racing-motociclet-_JM#position=44&type=item&tracking_id=474be9c9-cc6d-45fb-9499-ac3eafb90b42,NA,NA,NA,NA,NA,#484725747,NA,NA,Jiekai,NA,NA,NA,Integral,NA
1526, Casco De Moto Bell Face Star Full-face (blanco Brillante / H ,645.527,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 107.588
			
		
		 sin interés
		
	

	
		","
				$ 107.588
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-485004499-casco-de-moto-bell-face-star-full-face-blanco-brillante-h-_JM#position=45&type=item&tracking_id=474be9c9-cc6d-45fb-9499-ac3eafb90b42,NA,NA,NA,NA,NA,#485004499,NA,NA,Bell,NA,Star,NA,Rebatible,NA
1527," Casco De Moto De Cara Abierta Bell Mag-9 (negro Mate Mate, M ",247.138,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 41.190
			
		
		 sin interés
		
	

	
		","
				$ 41.190
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-485476925-casco-de-moto-de-cara-abierta-bell-mag-9-negro-mate-mate-m-_JM#position=46&type=item&tracking_id=474be9c9-cc6d-45fb-9499-ac3eafb90b42,NA,NA,NA,NA,NA,#485476925,NA,NA,Bell,NA,Mag-9,Integral,NA,Negro
1528, Moto Scooter Cara Abierto Mitad Casco Cuero Con Visera ,19.452,NA,"
			
				Nuevo
			
			
		",(200 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.621
			
		
		 sin interés
		
	

	
		","
				$ 1.621
			",NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GLOBALBUYCL,https://articulo.mercadolibre.cl/MLC-486123265-moto-scooter-cara-abierto-mitad-casco-cuero-con-visera-_JM#position=47&type=item&tracking_id=474be9c9-cc6d-45fb-9499-ac3eafb90b42,NA,NA,NA,NA,NA,#486123265,NA,NA,No Brand,NA,no model,NA,Integral,NA
1529, Casco Para Niños Motocross Youth Dot Approved - Moto Yema Ym ,113.035,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 18.839
			
		
		 sin interés
		
	

	
		","
				$ 18.839
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-486336539-casco-para-ninos-motocross-youth-dot-approved-moto-yema-ym-_JM#position=48&type=item&tracking_id=474be9c9-cc6d-45fb-9499-ac3eafb90b42,NA,NA,NA,NA,NA,#486336539,NA,NA,NA,NA,NA,NA,NA,NA
1530, Cascos De Moto Y Deportes De Motor Ls2 Helmets 590-1122 ,198.129,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 33.022
			
		
		 sin interés
		
	

	
		","
				$ 33.022
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486377539-cascos-de-moto-y-deportes-de-motor-ls2-helmets-590-1122-_JM#position=49&type=item&tracking_id=474be9c9-cc6d-45fb-9499-ac3eafb90b42,NA,NA,NA,NA,NA,#486377539,NA,NA,LS2 Helmets,456,Factory,Abierto,NA,Gloss black
1531," Casco De Moto Abatible Bell Riot (negro Brillante Sólido, Gr ",181.068,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 30.178
			
		
		 sin interés
		
	

	
		","
				$ 30.178
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-487301220-casco-de-moto-abatible-bell-riot-negro-brillante-solido-gr-_JM#position=50&type=item&tracking_id=474be9c9-cc6d-45fb-9499-ac3eafb90b42,NA,NA,NA,NA,NA,#487301220,NA,NA,Bell,NA,Riot,Rebatible,NA,Negro brillante
1532, Casco De Motocicleta Modular Bell Revolver Evo (negro Mate S ,272.432,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 45.405
			
		
		 sin interés
		
	

	
		","
				$ 45.405
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-487379307-casco-de-motocicleta-modular-bell-revolver-evo-negro-mate-s-_JM#position=51&type=item&tracking_id=474be9c9-cc6d-45fb-9499-ac3eafb90b42,NA,NA,NA,NA,NA,#487379307,NA,NA,Bell,NA,Revolver Evo,Rebatible,NA,Negro
1533, Shoei Neotec Ii Casco Abatible Para Motocicleta Negro X-larg ,866.181,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 144.364
			
		
		 sin interés
		
	

	
		","
				$ 144.364
			",NA,Envío gratis a todo el país,NA,NA,5.0,2,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-487555824-shoei-neotec-ii-casco-abatible-para-motocicleta-negro-x-larg-_JM#position=52&type=item&tracking_id=474be9c9-cc6d-45fb-9499-ac3eafb90b42,NA,NA,NA,NA,NA,#487555824,NA,NA,Shoei,NA,Neotec,NA,NA,Negro brillante
1534," Casco De Moto Vega Vintage Para Hombres Y Mujeres, Diseño De ",102.959,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 17.160
			
		
		 sin interés
		
	

	
		","
				$ 17.160
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-487608764-casco-de-moto-vega-vintage-para-hombres-y-mujeres-diseno-de-_JM#position=53&type=item&tracking_id=474be9c9-cc6d-45fb-9499-ac3eafb90b42,NA,NA,NA,NA,NA,#487608764,NA,NA,Vega,NA,NA,Integral,NA,NA
1535, Casco Integral Para Motocicleta Bell Star Mips (negro Brilla ,564.457,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 94.076
			
		
		 sin interés
		
	

	
		","
				$ 94.076
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-488010205-casco-integral-para-motocicleta-bell-star-mips-negro-brilla-_JM#position=1&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#488010205,NA,NA,Bell,NA,Star,Integral,NA,Rojo brillante
1536," Casco Para Motocicleta Con Lentes Harley, Bufanda, Visera ",7.181,8.977,"
			
				Nuevo
			
			
		",(200 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 598
			
		
		 sin interés
		
	

	
		","
				$ 598
			",NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ANDOERCL,https://articulo.mercadolibre.cl/MLC-489495235-casco-para-motocicleta-con-lentes-harley-bufanda-visera-_JM#position=2&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#489495235,NA,NA,NA,NA,NA,Abierto,NA,Como
1537, Nuevo V6 Casco Intercom 6 Riders 1200m Motocicleta Bluetooth ,39.458,NA,"
			
				Nuevo
			
			
		",(38 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 3.288
			
		
		 sin interés
		
	

	
		","
				$ 3.288
			",NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TONGUELOVECL,https://articulo.mercadolibre.cl/MLC-489517323-nuevo-v6-casco-intercom-6-riders-1200m-motocicleta-bluetooth-_JM#position=3&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#489517323,NA,NA,TONGUE-LOVE,NA,TONGUE-LOVE,NA,Rebatible,NA
1538, Casco De Moto Agv K1 Full Face - Flavum 46 - Xsmall ,331.014,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 55.169
			
		
		 sin interés
		
	

	
		","
				$ 55.169
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-490871325-casco-de-moto-agv-k1-full-face-flavum-46-xsmall-_JM#position=4&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#490871325,NA,NA,AGV,K-1,K-1,NA,NA,NA
1539," Casco De Moto Agv Gt-veloce Full Face (blanco, Grande) ",407.780,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 67.963
			
		
		 sin interés
		
	

	
		","
				$ 67.963
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-491150586-casco-de-moto-agv-gt-veloce-full-face-blanco-grande-_JM#position=5&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#491150586,NA,NA,AGV,GT Veloce,GT Veloce,Rebatible,NA,White
1540, Motocicleta Negra Dirt Bike Montada En Casco De Cara ,44.052,NA,"
			
				Nuevo
			
			
		",(2 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 3.671
			
		
		 sin interés
		
	

	
		","
				$ 3.671
			",NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FASHIONBEAUTYCL,https://articulo.mercadolibre.cl/MLC-491225196-motocicleta-negra-dirt-bike-montada-en-casco-de-cara-_JM#position=6&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#491225196,NA,NA,Unbranded,NA,NA,NA,NA,NA
1541, Jiekai Jk902 Casco Motocicleta Con Capirotazo Plegable Diseñ ,38.169,NA,"
			
				Nuevo
			
			
		",(200 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 3.181
			
		
		 sin interés
		
	

	
		","
				$ 3.181
			",NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/XSTECHCL,https://articulo.mercadolibre.cl/MLC-491507896-jiekai-jk902-casco-motocicleta-con-capirotazo-plegable-disen-_JM#position=7&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#491507896,NA,NA,Jiekai,NA,no model,NA,Integral,NA
1542, Shoei Gt-air 2 Crossbar Street Casco De Moto - Tc-3 / Large ,845.800,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 140.967
			
		
		 sin interés
		
	

	
		","
				$ 140.967
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-491517550-shoei-gt-air-2-crossbar-street-casco-de-moto-tc-3-large-_JM#position=8&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#491517550,NA,NA,Shoei,NA,GT-Air II,Integral,NA,NA
1543, Casco Moto Shiro Sh-881 Montecarlo Blanco ,72.990,NA,NA,(15 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 12.165
			
		
		 sin interés
		
	

	
		","
				$ 12.165
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-492557848-casco-moto-shiro-sh-881-montecarlo-blanco-_JM?searchVariation=38802691966#position=9&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#492557848,Blanco,"S,M,L",Shiro,NA,SH-881,Integral,NA,NA
1544, Auriculares Auricular 1000m Casco Motocicleta Intercom Auric ,3.510,NA,"
			
				Nuevo
			
			
		",(40 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 292
			
		
		 sin interés
		
	

	
		","
				$ 292
			",NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492725603-auriculares-auricular-1000m-casco-motocicleta-intercom-auric-_JM#position=10&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#492725603,NA,NA,NA,NA,NA,Cross,NA,Negro
1545, Casco De Moto Jiekai Casco De Montar A Caballo Con Casco De ,10.866,NA,"
			
				Nuevo
			
			
		",(200 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 906
			
		
		 sin interés
		
	

	
		","
				$ 906
			",NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AUTOSTARCL,https://articulo.mercadolibre.cl/MLC-493073234-casco-de-moto-jiekai-casco-de-montar-a-caballo-con-casco-de-_JM#position=11&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#493073234,NA,NA,Jiekai,NA,NA,NA,Abierto,NA
1546, Casco Moto Medio Rostro Abierto Protección Negro ,7.027,NA,"
			
				Nuevo
			
			
		",(200 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 586
			
		
		 sin interés
		
	

	
		","
				$ 586
			",NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CASAFELIZCL,https://articulo.mercadolibre.cl/MLC-493164602-casco-moto-medio-rostro-abierto-proteccion-negro-_JM#position=12&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#493164602,NA,NA,NA,NA,NA,Abierto,NA,NA
1547, Cod. 138/139 Casco De Moto Abierto Adulto Certificado Dot ,19.990,NA,"
			
				Nuevo
			
			
		",(1 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.666
			
		
		 sin interés
		
	

	
		","
				$ 1.666
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FARENASL,https://articulo.mercadolibre.cl/MLC-494345610-cod-138139-casco-de-moto-abierto-adulto-certificado-dot-_JM?searchVariation=39383091796#position=13&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#494345610,Rojo mate,M,NA,NA,NA,NA,NA,NA
1548, Casco Moto Integral Byb 803 Plain Negro Rojo Matte ,17.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(298 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.499
			
		
		 sin interés
		
	

	
		","
				$ 1.499
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JIACHENGLIU,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=D%2FLID64ON3PcNIIkP48%2B%2F%2BplymFvejON59Wt9KeQeIYIijuQr1h%2BmdFs4MKMuMn7Os87YtnVlrrcA1GFO%2B6jWG6jHekaRmAjKxWAXUFfcqoHZczg88cf%2BugrXeaSO7dEIDQhy43DAjPyT%2FhF4ahT7SggeQf58pWXPaaEtU59Nzu3yNmI4zEDcAOcXFtgELycmWpYBhLWbu30FyvV2dDRXFyMg6fYk2wGa41gAqU24SdLCA1Z%2FJHg7eH8I9Cf5pFiF5ohib1gvEkQ%2B3ycllAzqlCTqsU9L68Y8Zm6BtQOQ5qYE1ivZfTA452ELmzd2AqL3ks3zoU6%2B8ryQzzX%2BqrUGPA%2FEvfP4%2BQTM1Gr%2BX7HaOhTA5rT3HTMIbursdPy7GCFRZg2GcLqsd1MqH0w7Q5X1FKiSmHzu8X8E5812J1U81uMpJkmhqak5JGiAQKRIFgPnc34eWrRaa71UbCDAWDBgh%2FoVQdgnu3jnOQXcP1HGmGZWP67Yth79UaACsjXZPewNrOgw8ZOsRfNr5jCWzt0xD%2BxS107bBOwSMMQ8IB%2BM2qses2VYqRXWN1f%2FKar13kMb9WDLMWpEfnka%2FAI%2FJoAhH5KqWYk7YdSRrBM6fY9jwgLEK7XuV%2F%2F8x13bXxlpW%2B%2FFrgDgVStaS3lzHU7e9R%2Bo7PmaWNmY%2FfLkg%2BLbOAyWEGjsOKBj60GrT6cP5MEB0jeKXlaBECN3jhbYS0QmM7eSfn18YD5c4K7ZxUJ%2FY43EUDJWcrc9g%2BeGGtWK0uwxyACOzs29z4%2BVl1XOHtBBUnsEhshOlNWQytXhujzNtrh0FWhMD1gWY%2F4ngBBbrld158pkb2rfFo9Fg0eiysMz6M8Tq0sdP%2ByexuRZ2PwS8MA3Yr%2BOCt0lXkElt4WIkkv0c43MhJQKawu7GPomyjapRT6phvpTaPS7zD7lqLnE6iW21cdMBQPQbrhnr2I2Dv0MEjHju%2B5laJaFX8xQ2M4tnV%2BfKrfLWaROIndTUYIYRuK0YwPHpwjIVAw1HICGssUbzMUQl22a9oAwU%2B7QgaC099korvXd3TuBJX%2FJWtc1%2B%2BGw1AXPqCXVbaW3LLOpaEwD4q3XWq%2FWPhenRQ65dDb0Kq699ec8Jqp261gihtlt0Q0tUo8HMd%2BSujr5a1anpq0NP0MrQjHsMTJg%2B03S8anREbsl8aUc6RTK8M5hsuGfzXV6rYwP1OKBgbQyeHVLxihlaXAUiJ4g1MpBebZM%2FFfAG%2FJc%2FDBGG%2F9HxLgMc2kyN6LN%2BT2TzDWoxWZcLlZJULiSSzrXlNO2hJzpZ6AMVwky1Ib1F6EWr7wXTu8R%2BbVeYVaQIroxu94IfKdeeUm0SnwgJYyxe6J4VxSDzjOvh8mA8jI2Aq%2FYUmXkxI4BIOBc%2B3SYF3k4y8j9fErg9d1MdtyUuw89M%2B2FBCbAC73%2BRzw%2BMQwrOENlML66MboGBVo2CzgQL608ODE1O5EP0gmIa5uCpGUZNH3ndKtNYmwouH7Z8jFtg7w4A9g4rsBlWQE3aESqMTY7HBG6khAtJzgSmGacrj5CsthPWa%2BquAAeiARxPvNbGUS0BXHmKrPyQtKmUYjDTtGl1yLbPb5N6cWjAYOjVBGrehp%2FfZkhv7K08ZWUhZccKCGOkodmxPqANc%2B8p3gkTex6ekLKjPiocG%2FTdt5%2FVpnVmxYNDTBprzaXgcLsS4zsWESEHpupZ%2Bd1QA8N%2BlJrp%2F55UykWfsuwo1xW8MO6QX68ZUJWbLR5rOUemTGqepmKgdkzqiqx35kt9mBXw8OGbndBlQH9bZuLwm%2BTnQs44o6kft%2B%2BydXlvgH%2BZqo5aB6zwizAz%2BjHP8qYQVOuHGpSKIgSZ7IQdiypMkPzl%2Bw4q%2FPuQuWQ%2F%2FFMrp7Bf8p3LLeI5FBmzsj8ZzV9Pxkq%2FwT%2BAwa0cJJjZ8Gjt%2B3oaYT,NA,NA,NA,NA,NA,#501795927,Negro con rojo,NA,BYB,NA,Original,Integral,NA,NA
1549, Casco Moto Fly Elite Guild Rosa/ Azul/ Negro Kid Talla Yl ,116.910,NA,"
			
				Nuevo
			
			
		",(1 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 19.485
			
		
		 sin interés
		
	

	
		","
				$ 19.485
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FULLPACIFICO.CL,https://articulo.mercadolibre.cl/MLC-495681513-casco-moto-fly-elite-guild-rosa-azul-negro-kid-talla-yl-_JM?searchVariation=39878167617#position=15&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#495681513,Negro,NA,Fly,NA,Elite,Integral,NA,NA
1550, Casco Moto Fly Elite Rockstar Negro Mate/carbón/amarillo L ,116.910,NA,"
			
				Nuevo
			
			
		",(1 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 19.485
			
		
		 sin interés
		
	

	
		","
				$ 19.485
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FULLPACIFICO.CL,https://articulo.mercadolibre.cl/MLC-495697556-casco-moto-fly-elite-rockstar-negro-matecarbonamarillo-l-_JM?searchVariation=39884349672#position=16&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#495697556,Negro,NA,Fly,NA,Elite,Integral,NA,NA
1551, Personalidad Motocicleta Casco Soman515 Iron Man Full Face ,48.249,NA,"
			
				Nuevo
			
			
		",(500 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.021
			
		
		 sin interés
		
	

	
		","
				$ 4.021
			",NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRATECHCL,https://articulo.mercadolibre.cl/MLC-496527199-personalidad-motocicleta-casco-soman515-iron-man-full-face-_JM#position=17&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#496527199,NA,NA,No Brand,NA,No model,Integral,NA,NA
1552, Casco Integral Moto Certificado Helmet Hd Casco De Moto ,14.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				8
				vendidos
			
		",(99994 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.249
			
		
		 sin interés
		
	

	
		","
				$ 1.249
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MULTISHOPVIRTUAL23,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=hUbakPLvjR7FK87PLjfJ7SdJLNYV3mlG9vMOj%2BGvT0V4noCktdN2EJvWqeg1pfXWJR85xezCFNLLWCd2hsV5DRLrDeO3GBTC65yq3z4Z3o9rxLyyZEsgYGxdVoAMDVq%2FvmW22Rw4Edl52xfJWrEJrJWYnyj2vfdHU306N26NU1rAQy7v%2BQ4SA4svgVhr62k%2FtyIUH60hMUnB%2BkaVK7HPYP%2FOO8UpJN3FR6NIH1Sjlj0YJywyp10FgHPkNYtmGIbfzO8xg%2Bg%2FdEanlD7Otc0z9N7hf2crSLgQIPnZ8TdmWidNEMNGCFm4iWFJI0lSFcAecOaUpwe6grvwZfgeZ6Lme1hEGytTjBTwojXWEBnYtow8Fqd1VhdFJRffyZe3Yc3LiQDq9RjzXYelcVKXoyZO3Va2XAqrIkIpfpPmu0%2BvoO72iRzmVfI9NpcsaaCezpJskuIKdiSVy1widqJKD9w%2Fq5gMy7%2BQL7%2FVwzv4QAuQ7H4wc0w1GZlsvekd%2F%2BVVkjAdmv0AGZc9rpasn9mXn6iVSafS8aKRu%2FRhO%2BF877x3tBqrkaxG1cT%2BNCMwTrJCOLHaSrtVuA1jr6dIjggWlQR%2FTH22hMDaXaFreiBdvSXWaNLvYtV6H7OEf84dSOMRqyM1ClNnFw9OPZiYKZ3MHSB6UR1s2EbJJcOwZ%2FlJRNinyGyD2Fjx51LIusLh5ZEEYN%2B0U1yug%2FN4Cq%2BfxR67PTHCVM8BkSgIhaPvtq39KwOkszqUuLJlHDl3g2vizZW4IWX22tQsVnHDcvi2nLHOQH%2B4%2FGeyOvyJoN3M4H0cHVHzYkjeQOHnyaWm4qh8vvGPSEul9XGfOXhRpUuYsA8FKQqU7Jj7yQZS875cXn%2BvMZT9QvsLQ3i8Zt%2BrKtdYdpGO%2FRI4hNqVZJc%2BKMlF%2B0jS8PyrG%2FtIQLvyBa5BSoVTh7WKwTgCsMNhfiqk1GVHzegQUH%2BenNdbYqrRHaULhWLp6S0Z2m756nD275AwydcXmH7LorVo5l9lPS6FydpQ2kUXXQVMHDgRcwDvFzj4q0KbdukCVP4CLSouXbQAyOOd5cihzwCDJAhBy7Oj8F952fnLXhllWqFFU9%2BHHOp1Z%2BwDdpaSJemZzP%2FKn4P3nbfcRIEvb08N877%2Fwejkb9Js8Tmlu6GATMmOnQjgxUc5RywBnpiahnNulM%2B%2FCrSn14N0mkF7fBjXbhbumLiDHf%2B0pD8ShtfJLjVTo0cDf%2BYR3TUMBbnQvhUu9uf28nfhTXT34l2kzn1E9uhJW7gX2gnIX93r9rj0hgRuG6Q4VbZ774Pn%2FPYGCQg5qonWzoOvJAOt%2Bg9YN%2Bz1gDfMK82W%2Bb4%2F%2Fo2kS09fI8UOxFtxcc2rDAEjA8f39UbdUEgKIa1PbAgKj9LfXvT2ZQ3xBo1QM8Xa6gPpWyA5NCvieKpawnmdsfSSkLF5vhefw%2FFgQS2%2BasWTCoCD9q1JkevvdAFCOr4GO7Sz1R29qmK15XTY1t75%2FTr%2BiTqPJS3LY3CL6dHzH%2B6TzIr2z2fAA2az%2BwhbpQacOA9j8Aw7IR%2BQKay3Ny%2FvLcUCqVlQnJc5ya6H7HQmnn0YW4NeUUeRpRURPIAf8CJ3K9ZK0D0WBFhZXtraWGiMoqRaaA3MEHphDJmGRYFsmi5xptskNSS2ea%2BG%2BnF5yAGVv9Ryp%2BQSK5%2BkMOpI%2FMzDXoXdM%2F9PpBhkfvl%2BtJD9pT83rvpHifvcP7WiOKKNjkIYwZFkwP3kl2CneSRxuoYrczZUftKJkQRbiuUmY2LQmr65GzBUr5yR83GEp5SRYG3nQkMW4rin3ODkOfq8V3iLMDTdyCpeFoZAMZWl2Wug52hyb1JMmewf5K0uifNGBQIZ6aDr2SVuMVptJS%2FHsqclk4Sxt2NgqIeg3grqv79jC5FmzKmtdMgfPfLtTn07Hwwe5TU%2B4bhVjN8%3D,NA,NA,NA,NA,NA,#481654990,Negro,M,HELMET,NA,NA,Integral,NA,NA
1553, Agv K1 Casco De Motocicleta De Cara Completa Warmup Neg ,278.745,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		6 cuotas de
		
			
				$ 46.458
			
		
		 sin interés
		
	

	
		","
				$ 46.458
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILE.,https://articulo.mercadolibre.cl/MLC-497006181-agv-k1-casco-de-motocicleta-de-cara-completa-warmup-neg-_JM#position=19&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#497006181,NA,NA,AGV,K-1,K-1,NA,NA,NA
1554, Smartdealsnow Dot - Casco De Moto Para Niños Y Jóvenes Pa ,83.048,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		6 cuotas de
		
			
				$ 13.841
			
		
		 sin interés
		
	

	
		","
				$ 13.841
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILE.,https://articulo.mercadolibre.cl/MLC-497008073-smartdealsnow-dot-casco-de-moto-para-ninos-y-jovenes-pa-_JM#position=20&type=item&tracking_id=c362b470-62c2-4d3d-ba92-6d341ed2e994,NA,NA,NA,NA,NA,#497008073,NA,NA,NA,NA,NA,Integral,NA,NA
