search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Peso,Color,Marca,Modelo,Tipos de parlante,Potencia de salida (RMS),Conectores de entrada,Tipos de filtros del parlante
1900, Luces Sicodelias Y Parlante Bluetooth Usb Luces Led ,45,NA,"
			
				Nuevo
			
			
		",(99999 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SELLMERX+SAC,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=%2F4jZszNAgr%2BE3IzXtbKZCf%2BqKdIJeOa5MrtyVnXGyalzcCD4A30BSb0ApJOfmmBsVvxp%2BlHPYVSzzgCo8zTdIADsncb0wVi6lRkGGH4n0yUCZ53VweM9ff7th84dkKkAl0DUeqdHIAmS0hbLRK7LlP3L4VeMTHJdiKRoMFGCVh%2F%2BauVn%2Fn9S%2B2aK8DJGwAGQuRUc8%2BW9jqtDp%2F6cVoDBgMnwgcLIQkn8LuLRA4Kkxy9JiGc7oLh84ch470YOkQ2DuE1PcSCz%2F2spVDsxes3dGJPwlqOsxhBMzvE6a8VKxUFS31CKvkY52DxWUfYMjIq2Z6IQpiYmdZ5AH%2FIE%2BDjOsjfERxSpooBFIirVDUFRXESdq%2FjYMivmtk5%2BjCBJylOPINPWH%2FSnFvNKi038xc52TiBFC1Z1FyA%2BZMuqRfmgLPA7ecqWmHQJwqX7Xku9GhIMhkFhGq4e%2BcFwu%2BEaZdq4YX2uBEk%2BJ75qX9ue5B317jE2S%2BwODtiTp%2BQ1YAapzdzmOUHzNhnUGlL54d7zBdRwrVHYefSDdbxDtfhUu2PllzITzw40%2BbFiYMOYjeUoiDEnBKngO%2BgdnHdLrnBLDmwDTDaQOA7cZClZlHAgIsuuQAGNdF0u%2Bp8x8TwAzBZ1f1m4LFsTQFNDAUaKgQXPCxcCju8NNdNw6Tsa4CHWdIwFCCp0zbBEsMW55WWNYufcbPXMis34ZyITBAYCiscvA7IaW9fp4Y0mtSHvLjehYelaX0VTRZ%2FTdcLlSx5GDlQwxHy%2BRnDlwBjcym6zUZtCIHUl9%2BSPI35N7HETmc3CSOPVJ5g9LTBMrc2x03B7g%2FPEGsRLM%2F%2FHo7nUFhXEKx40Qkp538mSvpVzZxX2Y27WH0tbXcLTPkxYyL5bMyG0wgVWVpECU2wynxkPWMhImRztTB%2BCRe2O3Y4eqmOtm9RVm3EEy6Oe8yBTq5PWU2LeJgHTrA05jOKps2bZa%2BJvloe%2BVV1ej8m71Z6DkVsJtMUuC7T6sKux%2B%2BOxyMkO1JWDD%2Fn9FOCDRqppzV0UMbEcgSVM77DwmUh%2B8IrExV1hFleHeG2A1tOTQXbag%2BNs561AaT45Vi6GmRRwtP3juZ%2FwD%2BP7I7f0aAy4PiG%2BwSNT81Tc8epupVpo%2FYUZqh00QjSy999zDvN5KzempsOOIvnL2w5%2B7QVA6qw%2Fw8VT%2BM0ngCsLU8n0WKNYGF9zXDsLTmKJem532FBXGERpeu%2FLvID3xLqaqANC5MTelahd2lfUPiT9hOn5l6GRGiXtDEG1%2FeHlMINR4wfABM0rsY4fMMYg5WKcN2ZtwsmQC8H1Dpct87%2Bn40Dg%2BOfd1hLkXrtfmj2QvKofQYlMVkloNa55lcGAOmUPwcH2kFt4OmayRmuohlJ9avgqxYNwwiMesa%2Ft2mAz01WsP3DQh7NAHt074%2F6qZlMVq4%2Bk3d4Hnk6OWlzaEAv9qtIf%2FoawgIRaCjl%2B7FRoaRpEJl1kEvrJpE3v1mS3sk%2BFhbXAKaRBB6cgz0wg0eNF9%2F6eIKfELFkRA%2BshRkajJm9BYCKPs2Ozq6yaXcmUUtVgGAgesgQqMf2V3tM9kIYAlovC%2Bmb0zVGDrygtukM6V5gscgDumpXUDe8Y31Akkz3ll7Z0a5fvFSpefbRqztyFrQ%3D%3D,NA,NA,NA,NA,NA,#433789260,NA,NA,NA,NA,NA,NA,NA,NA
1901, Parlante Bluedio Bluetooth Ts-3 En Caja ,150,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(8 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/RVENTAS07,https://articulo.mercadolibre.com.pe/MPE-428574235-parlante-bluedio-bluetooth-ts-3-en-caja-_JM,NA,NA,NA,NA,NA,#428574235,NA,Negro,NA,NA,NA,NA,NA,NA
1902, Altavoz Bluetooh Parlante Portail Megafono Usb Microfono ,118,NA,"
			
				Nuevo
			
			
		",(998 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ENERGYZONE_MIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-432917109-altavoz-bluetooh-parlante-portail-megafono-usb-microfono-_JM,NA,NA,NA,NA,NA,#432917109,NA,NA,NA,NA,NA,NA,NA,NA
1903, Kit Parlante Bluetooth Bateria Skill Portatil ,51,NA,"
			
				Nuevo
			
			
		",(50 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REGALITOSPERU,https://articulo.mercadolibre.com.pe/MPE-435168962-kit-parlante-bluetooth-bateria-skill-portatil-_JM,NA,NA,NA,NA,NA,#435168962,NA,NA,NA,NA,NA,NA,NA,NA
1904, Parlante Con Bateria Halion Ha-q54 Nebula 100w ,140,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CHINEBUSINESSTRADE,https://articulo.mercadolibre.com.pe/MPE-435491251-parlante-con-bateria-halion-ha-q54-nebula-100w-_JM,NA,NA,NA,NA,NA,#435491251,NA,Negro,NA,NA,NA,100 W,NA,NA
1905, Parlante Bluetooth Intense Devices Id-ds389 6w Sd Fm Led ,49,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(6 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/VEGA.COM+SAC,https://articulo.mercadolibre.com.pe/MPE-433585430-parlante-bluetooth-intense-devices-id-ds389-6w-sd-fm-led-_JM,NA,NA,NA,NA,NA,#433585430,NA,NA,NA,NA,NA,NA,NA,NA
1906," Parlante Zealot S5 2000mah,mp3,bluetooth 4.0,usb,sd ",90,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ECONOTIENDAPERU,https://articulo.mercadolibre.com.pe/MPE-422200867-parlante-zealot-s5-2000mahmp3bluetooth-40usbsd-_JM,NA,NA,NA,NA,NA,#422200867,NA,NA,Zealot,NA,NA,NA,NA,NA
1907, Parlante Iblue Go Sport 5 En 1 Bluetooth Linterna - Micro Sd ,68,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(997 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ENERGYZONE_MIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-432236484-parlante-iblue-go-sport-5-en-1-bluetooth-linterna-micro-sd-_JM,NA,NA,NA,NA,NA,#432236484,NA,Negro,NA,NA,NA,NA,NA,NA
1908, Parlante Multimedia Micronics Jazz Mic S7013bt Bluetooth ,270,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/VENTASONLINEFREDY.COM,https://articulo.mercadolibre.com.pe/MPE-436282530-parlante-multimedia-micronics-jazz-mic-s7013bt-bluetooth-_JM,NA,NA,NA,NA,NA,#436282530,NA,NA,NA,NA,Subwoofer,NA,NA,NA
1909, Xiaomi Parlante Bluetooth 6w Version Internacional ,155,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MITEC+STORE,https://articulo.mercadolibre.com.pe/MPE-433230880-xiaomi-parlante-bluetooth-6w-version-internacional-_JM,NA,NA,NA,NA,NA,#433230880,NA,Rojo,Xiaomi,NA,NA,NA,NA,NA
1910," Parlantes Sony Xb10, Bluetooth Acuatico Azul Android, Apple ",158,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/VHUGOPHUERTA,https://articulo.mercadolibre.com.pe/MPE-435636236-parlantes-sony-xb10-bluetooth-acuatico-azul-android-apple-_JM,NA,NA,NA,NA,NA,#435636236,NA,NA,NA,NA,NA,NA,NA,NA
1911," Parlante 8 Pulg Bluet. Bateria Recarg. ,fm , Usb, Mic. Inal. ",249,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BERMERINTERNACIONALSAC,https://articulo.mercadolibre.com.pe/MPE-434582209-parlante-8-pulg-bluet-bateria-recarg-fm-usb-mic-inal-_JM,NA,NA,NA,NA,NA,#434582209,NA,NA,NA,NA,NA,NA,NA,NA
1912, Jabra Speak 510 Speaker Inalámbrico-llamadas-conferencia ,575,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/ARENASJOSE54,https://articulo.mercadolibre.com.pe/MPE-427005746-jabra-speak-510-speaker-inalambrico-llamadas-conferencia-_JM,NA,NA,NA,NA,NA,#427005746,NA,NA,Jabra,NA,NA,NA,NA,NA
1913, Parlante Bluetooth Tronsmart Element Mega 40w Altavoz Potent ,200,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DANIELITT0,https://articulo.mercadolibre.com.pe/MPE-436945037-parlante-bluetooth-tronsmart-element-mega-40w-altavoz-potent-_JM,NA,NA,NA,NA,NA,#436945037,662.3 g,NA,NA,NA,NA,40 W,NA,NA
1914, Bola Parlante Recargable Bluetooh Usb Luces Cafini Lince ,69,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MARKETLINCE,https://articulo.mercadolibre.com.pe/MPE-430460947-bola-parlante-recargable-bluetooh-usb-luces-cafini-lince-_JM,NA,NA,NA,NA,NA,#430460947,NA,NA,GN,ISC,NA,NA,NA,NA
1915, Parlante Bluetooth Inalambrico Bauker No Sony Jbl Bose ,99,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FASTMOTORPARTS,https://articulo.mercadolibre.com.pe/MPE-436435933-parlante-bluetooth-inalambrico-bauker-no-sony-jbl-bose-_JM,NA,NA,NA,NA,NA,#436435933,350 g,NA,NA,NA,NA,NA,NA,NA
1916, Parlante Portatil Bluetooth Jbl Flip 4 Splashproof 16w ,370,NA,"
			
				Nuevo
			
			
				
					 - 
				
				28
				vendidos
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,4.8,9,http://perfil.mercadolibre.com.pe/RICHARD+FC,https://articulo.mercadolibre.com.pe/MPE-419791846-parlante-portatil-bluetooth-jbl-flip-4-splashproof-16w-_JM,7,2,0,0,0,#419791846,515 g,NA,JBL,Flip 4,NA,16 W,NA,Activo
1917, Parlante Jbl Go2 Bluetooth Inalambrico Original 2019 ,120,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,14,http://perfil.mercadolibre.com.pe/REGALOSCORP,https://articulo.mercadolibre.com.pe/MPE-434353860-parlante-jbl-go2-bluetooth-inalambrico-original-2019-_JM,12,1,1,0,0,#434353860,NA,NA,JBL,GO 2,NA,3 W,NA,Activo
1918," Parlante Bluetooth 4.0,recibe Llamadas,cargador Emergencia ",99,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(49 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NOAR+IB,https://articulo.mercadolibre.com.pe/MPE-425426254-parlante-bluetooth-40recibe-llamadascargador-emergencia-_JM,NA,NA,NA,NA,NA,#425426254,NA,NA,NA,NA,NA,NA,NA,NA
1919, Parlante Bluetooh Recargable Led Audioritmico Vintage Lince ,299,NA,"
			
				Nuevo
			
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MARKETLINCE,https://articulo.mercadolibre.com.pe/MPE-431047522-parlante-bluetooh-recargable-led-audioritmico-vintage-lince-_JM,NA,NA,NA,NA,NA,#431047522,NA,NA,Micronics,ISC,NA,NA,NA,NA
1920," Parlante Portátil, Maxtron, Sirius Mx203bt, Color Negro ",84,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ARAGORN-TOYS,https://articulo.mercadolibre.com.pe/MPE-434418204-parlante-portatil-maxtron-sirius-mx203bt-color-negro-_JM,NA,NA,NA,NA,NA,#434418204,NA,NA,NA,NA,NA,NA,Auxiliar,NA
1921, Mini Parlante En Diseños De Animalitos Fn0037 ,75,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DRACARYSSAC,https://articulo.mercadolibre.com.pe/MPE-432244615-mini-parlante-en-disenos-de-animalitos-fn0037-_JM,NA,NA,NA,NA,NA,#432244615,NA,NA,NA,NA,NA,NA,NA,NA
1922, Parlante Portátil Cubo Rubik Luz Led ,65,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MONETESFAN,https://articulo.mercadolibre.com.pe/MPE-434726014-parlante-portatil-cubo-rubik-luz-led-_JM,NA,NA,NA,NA,NA,#434726014,NA,NA,NA,NA,NA,NA,NA,NA
1923, Parlante Bluetooth De Bolsillo Ifrogz ,50,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/QIA2,https://articulo.mercadolibre.com.pe/MPE-426120559-parlante-bluetooth-de-bolsillo-ifrogz-_JM,NA,NA,NA,NA,NA,#426120559,NA,NA,NA,NA,NA,NA,NA,NA
1924, Parlante Bluetooth Calavera ,49,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BUFFALOS+TECHNOLOGY,https://articulo.mercadolibre.com.pe/MPE-434650676-parlante-bluetooth-calavera-_JM,NA,NA,NA,NA,NA,#434650676,NA,NA,NA,NA,NA,NA,NA,NA
1925," Parlante Inalámbrico Portátil Genius Mt-20, Plateado, 15w, B ",270,NA,"
			
				Nuevo
			
			
		",(15 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WWW.CORPORACIONDASH.COM,https://articulo.mercadolibre.com.pe/MPE-432220139-parlante-inalambrico-portatil-genius-mt-20-plateado-15w-b-_JM,NA,NA,NA,NA,NA,#432220139,1.55 kg,NA,Genius,NA,NA,15 W,NA,NA
1926," Parlante Modelo Perro, Con Bluetooth, Usb, Sd, Etc. En Caja ",33,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FERNANDO+AGENDAS,https://articulo.mercadolibre.com.pe/MPE-436574854-parlante-modelo-perro-con-bluetooth-usb-sd-etc-en-caja-_JM,NA,NA,NA,NA,NA,#436574854,NA,NA,NA,NA,NA,NA,USB,NA
1927, Parlante Bluetooth + Usb+ Tarjeta Micro Sd Importado!!! ,34,NA,"
			
				Nuevo
			
			
				
					 - 
				
				76
				vendidos
			
		",(45 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.0,1,http://perfil.mercadolibre.com.pe/VFINTERNATIONAL,https://articulo.mercadolibre.com.pe/MPE-419821968-parlante-bluetooth-usb-tarjeta-micro-sd-importado-_JM,NA,NA,NA,NA,NA,#419821968,6 oz,NA,NA,NA,NA,NA,NA,NA
1928, Parlante Bluetooth Mini Honguito ,30,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(48 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNO-ACCESORIOS-PERU,https://articulo.mercadolibre.com.pe/MPE-432782730-parlante-bluetooth-mini-honguito-_JM,NA,NA,NA,NA,NA,#432782730,NA,NA,NA,NA,NA,NA,NA,NA
1929," Parlante Bluetooth A Prueba De Agua Para La Ducha, Auto,casa ",23,NA,"
			
				Nuevo
			
			
				
					 - 
				
				15
				vendidos
			
		",(29 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/VF+IMPORT,https://articulo.mercadolibre.com.pe/MPE-419681024-parlante-bluetooth-a-prueba-de-agua-para-la-ducha-autocasa-_JM,NA,NA,NA,NA,NA,#419681024,NA,NA,NA,NA,NA,NA,NA,NA
1930," Parlantes Teros Te-5018, 70 Rms, Bluetooth, Lector Usb / Sd ",198,NA,"
			
				Nuevo
			
			
		",(15 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/WWW.CORPORACIONDASH.COM,https://articulo.mercadolibre.com.pe/MPE-432250185-parlantes-teros-te-5018-70-rms-bluetooth-lector-usb-sd-_JM,NA,NA,NA,NA,NA,#432250185,NA,NA,NA,NA,NA,NA,NA,NA
1931, Altavoz Portátil Sony Srs-xb10/b Extra Bass Bluetooth Negro ,199,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DUVALMARK-PERU,https://articulo.mercadolibre.com.pe/MPE-433751082-altavoz-portatil-sony-srs-xb10b-extra-bass-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#433751082,NA,NA,Sony,SRS-XB10/B,NA,NA,NA,Activo
1932, Google Home Mini Asistente Virtual Por Voz Nuevo / Factura ,159,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(98 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/JAPIMPORTA,https://articulo.mercadolibre.com.pe/MPE-432189583-google-home-mini-asistente-virtual-por-voz-nuevo-factura-_JM,NA,NA,NA,NA,NA,#432189583,NA,Tiza,NA,NA,NA,NA,NA,NA
1933, Parlantes Altavoces Jbl Go Altavoz Para Uso Portátil Colores ,189,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASMITECPER%C3%9ASA,https://articulo.mercadolibre.com.pe/MPE-432929796-parlantes-altavoces-jbl-go-altavoz-para-uso-portatil-colores-_JM,NA,NA,NA,NA,NA,#432929796,NA,NA,JBL,GO,NA,3 W,NA,Pasivo
1934, Parlante Bt Stay On So-102/wh8 Verde - Twobit ,126,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(4 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TWOBIT_STORE,https://articulo.mercadolibre.com.pe/MPE-430334084-parlante-bt-stay-on-so-102wh8-verde-twobit-_JM,NA,NA,NA,NA,NA,#430334084,NA,NA,NA,NA,NA,NA,NA,NA
1935, Parlante Logitech Mx Sound Bluetooth 2.0 - Negro ,359,NA,"
			
				Nuevo
			
			
		",(16 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KOBYINVERSIONESSAC,https://articulo.mercadolibre.com.pe/MPE-436086593-parlante-logitech-mx-sound-bluetooth-20-negro-_JM,NA,NA,NA,NA,NA,#436086593,NA,NA,Logitech,NA,NA,NA,NA,NA
1936, Google Home Mini Asistente Personal ¡tienda! (negro) ,159,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EZYSTEM,https://articulo.mercadolibre.com.pe/MPE-428336917-google-home-mini-asistente-personal-tienda-negro-_JM,NA,NA,NA,NA,NA,#428336917,173 g,NA,NA,NA,NA,NA,NA,NA
1937, Parlante Sony Bluetooth Nfc Inalámbrico Srs-xb31-azul ,529,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DALTHRON+S.A.C.,https://articulo.mercadolibre.com.pe/MPE-433346851-parlante-sony-bluetooth-nfc-inalambrico-srs-xb31-azul-_JM,NA,NA,NA,NA,NA,#433346851,NA,NA,Sony,SRS-XB31,NA,NA,NA,Activo
1938, Parlante Bluetooth Leotec Con Soporte Para Tablet Y Teléfono ,115,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/VEGA.COM+SAC,https://articulo.mercadolibre.com.pe/MPE-432762908-parlante-bluetooth-leotec-con-soporte-para-tablet-y-telefono-_JM,NA,NA,NA,NA,NA,#432762908,NA,NA,NA,NA,NA,NA,NA,NA
1939, Parlante Bose Soundlink Iii ,999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/SANCHEZ_ANTONIO,https://articulo.mercadolibre.com.pe/MPE-435239851-parlante-bose-soundlink-iii-_JM,NA,NA,NA,NA,NA,#435239851,NA,NA,Bose,III,NA,NA,"Auxiliar, USB",Pasivo
1940, Sony Parlante Portátil Extra Bass Xb41 Bluetooth Ip67 ,674,NA,"
			
				Nuevo
			
			
		",(6 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ARPJUMPI,https://articulo.mercadolibre.com.pe/MPE-432715180-sony-parlante-portatil-extra-bass-xb41-bluetooth-ip67-_JM,NA,NA,NA,NA,NA,#432715180,NA,NA,Sony,NA,NA,NA,USB,NA
1941, Parlantes Subwoofer Apache Halion Pantal Usb Sd Fm Bluetoot ,170,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436241492-parlantes-subwoofer-apache-halion-pantal-usb-sd-fm-bluetoot-_JM,NA,NA,NA,NA,NA,#436241492,NA,NA,NA,NA,Subwoofer,NA,NA,NA
1942, Parlante Halion Pha15mbk 15 1000w Bluetooth ,499,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DUVALMARK-PERU,https://articulo.mercadolibre.com.pe/MPE-435212486-parlante-halion-pha15mbk-15-1000w-bluetooth-_JM,NA,NA,NA,NA,NA,#435212486,NA,NA,Halion,PHA15MBK,NA,NA,NA,NA
1943, Parlante Bluetooth Sony Srs-xb30 Excelente Sonido ,455,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALEPRODUCTS,https://articulo.mercadolibre.com.pe/MPE-433107699-parlante-bluetooth-sony-srs-xb30-excelente-sonido-_JM,NA,NA,NA,NA,NA,#433107699,NA,Party,Sony,SRS-XB30,NA,NA,NA,Activo
1944, Edifier R1280db Parlante Bluetooth Optico Control Remoto ,689,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AUDIOPHILE+STORE,https://articulo.mercadolibre.com.pe/MPE-433209070-edifier-r1280db-parlante-bluetooth-optico-control-remoto-_JM,NA,NA,NA,NA,NA,#433209070,NA,NA,Edifier,R1280DB,"Activo, Bookshelf",42 W,NA,Activo
1945, Parlantes Polk Audio T50 Torres De Piso (par) - Nuevo ,1100,NA,"
			
				Nuevo
			
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/RUSSELL+GARCIA,https://articulo.mercadolibre.com.pe/MPE-436598589-parlantes-polk-audio-t50-torres-de-piso-par-nuevo-_JM,NA,NA,NA,NA,NA,#436598589,NA,NA,Polk Audio,T50,NA,NA,NA,Activo
1946, Parlantes Subwoofer Mustang Halion 200w Usb Sd Fm Bluet Kara ,255,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436242042-parlantes-subwoofer-mustang-halion-200w-usb-sd-fm-bluet-kara-_JM,NA,NA,NA,NA,NA,#436242042,NA,Negro,NA,NA,Subwoofer,200 W,NA,NA
1947, Parlante Halion Pha215 15 Doble (led) Bluetooth ,689,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DUVALMARK-PERU,https://articulo.mercadolibre.com.pe/MPE-435212481-parlante-halion-pha215-15-doble-led-bluetooth-_JM,NA,NA,NA,NA,NA,#435212481,NA,NA,Halion,PHA215,NA,NA,NA,Activo
