search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante,Lugares de colocación,Formato del parlante,Configuración de canales,Conectores de entrada,Peso,Tipos de parlante,Voltaje,Altura
35, Parlantes Bluetooth Thonet And Vander Frei Ideal Celulares ,2199,NA,42,2,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,729,https://perfil.mercadolibre.com.ar/TIENDAVMSHOP,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=bpX0xupHh45vnLfccqij3%2BiD6Sx3dwfj%2B%2BpiBL3NQ2FkhwHfOEicFWtv5niS%2F6lJ%2FApSta2CSO4VfBDQ4YdyCwICRRVS9PTjyLW9RQyDnkUWMLSQ7iGWkAQs2mnX7HUCSd2qq966dtjVOEWNxvl0yltFeU6TtL%2FQlFFOC4Tsb4DBCW1llK1x01zst37lkcXCredTsbiUasM7tWsA4hVuTLHniSJ9jl5EV82uszivqXi%2BzKjKlLvqYeIRB2i0Igbz9wJRY5gVfC5tVVyjDCGmjM%2B3O0OSMjlP9Ui1UOjrsvz7AgzitZM3ZbjmSvvjq7qxMuN8BbdqkvwMNajb34a4MqHeASxqMrpDKvsAK1bcUOqUQmH2r7o0G1qTL19G4bzKP8G6EN9KQUnyXaHpycFRr%2BajbKcqy0%2FTIjFoPwOd%2FpYnE491LJHyRHWFbF0MTh7uCNYXqZ52tZ0OJLOUhNucPJoSWrTvpTYplQVps5seKfM3BL6Ky4XHlHhuAKcsfVeOjt6SQZySs9vIGIKx%2BmcRan1pjpaJxLvMb8BYs%2Bn1M8U%2FOrqtDzzbRYJuxknB18tRxFVk8REkQYNQkTAuYMcCpmVdeWECfaScDxDUxIAUpbchBWXkDDC7gxrxhnNkFGnXLneRZZNWUWs1B6tuuZntyj4LmdaJiBfRAVucS9WXsT7hV3PP5zqwyQWYdSYcnbT4jk0DNpCL0uoSVZt97jzcTnyZkzwvDmlXl1RNhOC1818xCE740nt%2BupaCvj9ALl0GY4l6P0SNnrx1dcjECd6q0E8nnUQGllRXmVynf%2FKmslkxbEN5684Bb%2FVKGtfwDywJ0NfHBXqLEHdE%2FG0JyTqSUuU0%2BNrIfTUpP7Vi9%2FWmYIESnTqiE3eZ45rDqFfo7265d2c4yatnL%2FefDT63QFwPid5hV32%2FtPQEsc74K8XU5dMadbCQh7zEZKj4V2NqZaPp6JmqAfO87nqFuICKpgFIteLixZhM5gJyB7RhRzHb%2FJI%2FIWKB%2B6qWU0uhK7hThtvyykfZ2W5ohaOEtgQkA9e%2BmsW5XABhpZIE5VW05Sa2ZizP%2FA8qamE6A87IeyeBsz%2FqORAajfVsDT6oi9qThOcx7oI9xWAODS3nrBZH95Jq%2FiXsT1RteHKLnfPzAPM1yWIo3dzeYb1j0CEvQIbdyAyhTpMjjmNJ3MvgwIFAdi7AXLYp5f8DxBs74RNz5D20ImGYYDr5lbATApR%2FuQHbeImuCjCk3Hr2cTROpbR1b2o%2BLzgqdm1mUcGyPi4l4uD7KH%2FKvByqSwXbEeFCnWM86SM0ZbXiSYCmeR9uIlQchYFMsws6btSdhHoRdp98i5DwZYUeVY6q1z3DUSbwmgbPG6fEraFbx9xU9uGSB0gpRbExreacGvEcwCu1IuxZQv3x8cS5rV5giaw%2FuAr5QMv1mP4OGb%2Fqb03F8dST1Q0O7dURuW8z9rDjZUcHwKlZuE7Kp01FefjemtXuhDE9wOVrTLsSvAQfR6mvOSP6l7eWYHUYL2x68zxONrpyMimSo8cRB%2BR%2FSGf%2FmAbS%2FPjfjsoQiHo9qR55nmU78%2BAlAYxoqsfpX3BL7KQcjOwZ8LqBkEzsadFy%2BnRi4DiokNeIYJuwsNuRgRf6P4kkvXgQHmMAIjgHcOzJOWQ0Wg%3D%3D,605,109,14,1,0,#739227410,JBL,NA,GO 2,3 W,Pasivo,NA,NA,NA,Auxiliar,186 g,NA,NA,NA
36, Parlante Bluetooth Jbl Flip 4 iPhone Android 100% Original ,5540,NA,1154,20,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,1875,https://perfil.mercadolibre.com.ar/OFERTAS+INFORMATICAS,https://articulo.mercadolibre.com.ar/MLA-619009022-parlante-bluetooth-jbl-flip-4-iphone-android-100-original-_JM,1597,238,29,6,5,#619009022,JBL,Flip Series,Flip 4,16 W,NA,NA,NA,2,NA,NA,na,NA,NA
37, Parlante Portatil Bluetooth Noblex Psb02 Adorable 3w ,499,NA,337,60,6 cuotas sin interés,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,85,https://perfil.mercadolibre.com.ar/DISGLAS,https://articulo.mercadolibre.com.ar/MLA-763775279-parlante-portatil-bluetooth-noblex-psb02-adorable-3w-_JM,62,19,2,1,1,#763775279,Noblex,Adorable,PSB02,3 W,Activo,NA,NA,NA,NA,NA,NA,NA,NA
38, Parlante Portátil Vivitar Bluetooth Cuotas S/interes ,1619,1799,125,26,6 cuotas sin interés,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,9,https://perfil.mercadolibre.com.ar/ELECTROWORLDGROUPARGENTINA,https://articulo.mercadolibre.com.ar/MLA-760433469-parlante-portatil-vivitar-bluetooth-cuotas-sinteres-_JM,7,1,0,0,1,#760433469,Vivitar,FABRIC COLLECTION,VF60013BT,5 W,Woofer,"Piso, mesa, estante",Caja,NA,NA,NA,Tweeter,5V,10 cm
39, Parlante 12 Portatil Bateria Radio Bluetooth Microfono 2000w ,4899,NA,361,411,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,17,https://perfil.mercadolibre.com.ar/BLUEWAYBLUE,https://articulo.mercadolibre.com.ar/MLA-704411448-parlante-12-portatil-bateria-radio-bluetooth-microfono-2000w-_JM,9,5,3,0,0,#704411448,Harlem Shuffle,Multifuncion,LW12,80 W,Woofer,Centro,Caja,FM,Auxiliar Usb Mini Sd Plug Radio,NA,Woofer,220v 12v,NA
40, Parlante Portatil Jbl Flip 4 Bluetooth iPhone Micro Usb Gtia ,5565,NA,445,880,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,1875,https://perfil.mercadolibre.com.ar/LMS-TIENDAVIRTUAL,https://articulo.mercadolibre.com.ar/MLA-667300346-parlante-portatil-jbl-flip-4-bluetooth-iphone-micro-usb-gtia-_JM,1597,238,29,6,5,#667300346,JBL,Flip Series,Flip 4,16 W,Pasivo,NA,Caja,NA,NA,NA,NA,16 W,NA
41, Parlante Trollet Carrito Portable Bluetooth + Tripode Y Mics ,6199,9350,159,841,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,25,https://perfil.mercadolibre.com.ar/SALES+COM?brandId=945,https://articulo.mercadolibre.com.ar/MLA-647302229-parlante-trollet-carrito-portable-bluetooth-tripode-y-mics-_JM,20,4,1,0,0,#647302229,Gadnic,Live Studio,XBS4,3500 W,"Parlante Bluetooth, Parlante Portatil, Parlante Wireless, Parlante Con Luces","Eventos, reuniones, Cumpleaños",TROLLEY,NA,NA,NA,Karaoke,12V,NA
42, Parlante 12 Portatil Bateria Bluetooth Gran Potencia 5000w ,5999,NA,398,449,6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,58,https://perfil.mercadolibre.com.ar/BLUEWAYBLUE,https://articulo.mercadolibre.com.ar/MLA-611396474-parlante-12-portatil-bateria-bluetooth-gran-potencia-5000w-_JM,29,22,5,1,1,#611396474,Winco,Multifuncion,239-12,100 W,Woofer,Centro,Caja,WAV MP3,NA,NA,Portatil,220v 12v,NA
43, Parlante Portatil Bluetooth Karaoke Luces Microfono 25 Watts ,3499,NA,68,17,12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,7,https://perfil.mercadolibre.com.ar/AJAXGOLD,https://articulo.mercadolibre.com.ar/MLA-714199660-parlante-portatil-bluetooth-karaoke-luces-microfono-25-watts-_JM,6,1,0,0,0,#714199660,Unnic,NA,Cool,25 W,NA,NA,NA,NA,NA,NA,NA,NA,NA
44, Parlante Xiaomi Bluetooth Inalambrico Mi Speaker Jazak Shop ,2649,2789,129,704,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,9,https://perfil.mercadolibre.com.ar/JAZAK+SHOP,https://articulo.mercadolibre.com.ar/MLA-776414865-parlante-xiaomi-bluetooth-inalambrico-mi-speaker-jazak-shop-_JM,7,1,1,0,0,#776414865,Xiaomi,Mi,Mi Speaker,6 W,NA,NA,NA,NA,Auxiliar,NA,Portatil,NA,NA
45, Parlante Altavoz Mini Portatil Music Inalambrico Craquelado ,230,NA,354,983,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,5,https://perfil.mercadolibre.com.ar/OPORTUNIDADESVIP,https://articulo.mercadolibre.com.ar/MLA-661065619-parlante-altavoz-mini-portatil-music-inalambrico-craquelado-_JM,4,1,0,0,0,#661065619,Genérico,NA,MUSIC Mini Speaker,3 W,Portatil,De mesa,Redondo,5.1,USB,NA,NA,5V,NA
46, Parlante Portatil Jbl ® Flip 4 Bluetooth Sumergible Original ,7249,NA,93,186,6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,1875,https://perfil.mercadolibre.com.ar/PUNTO_+DIGITAL,https://articulo.mercadolibre.com.ar/MLA-703685840-parlante-portatil-jbl-flip-4-bluetooth-sumergible-original-_JM,1597,238,29,6,5,#703685840,JBL,Flip Series,Flip 4,16 W,Pasivo,NA,NA,NA,NA,NA,NA,NA,NA
47, Parlante Portatil Para Ducha Recargable Bluetooth Resistente ,239,NA,351,354,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4,3,https://perfil.mercadolibre.com.ar/ELEVENTECH,https://articulo.mercadolibre.com.ar/MLA-646370129-parlante-portatil-para-ducha-recargable-bluetooth-resistente-_JM,1,1,1,0,0,#646370129,Eleventech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48, Parlante Portatil Bluetooth Usb Microfono Sd 10w Radio Fm ,1299,NA,133,25,12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,13,https://perfil.mercadolibre.com.ar/AJAXGOLD,https://articulo.mercadolibre.com.ar/MLA-703708850-parlante-portatil-bluetooth-usb-microfono-sd-10w-radio-fm-_JM,10,2,0,0,1,#703708850,Unnic,Parlante Portatil,sp02,10 W,Portátil,NA,NA,NA,Auxiliar,401 g,NA,220V,NA
49, Parlante Jbl Go 2 Novedad Original 100% Usa Colores ,2149,NA,709,13,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,761,https://perfil.mercadolibre.com.ar/IGFSTORE,https://articulo.mercadolibre.com.ar/MLA-731132047-parlante-jbl-go-2-novedad-original-100-usa-colores-_JM,633,118,9,0,1,#731132047,JBL,NA,GO 2,3 W,NA,NA,Caja,NA,Auxiliar,186 g,Tweeter,NA,NA
50, Parlante Portatil Bluetooth Noga Ngs-310 Usb Sd Fm Led Gtia ,285,NA,535,50,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,66,https://perfil.mercadolibre.com.ar/DALECL%C3%8DCK,https://articulo.mercadolibre.com.ar/MLA-633579521-parlante-portatil-bluetooth-noga-ngs-310-usb-sd-fm-led-gtia-_JM,35,17,7,4,3,#633579521,Noganet,Go!,NGS-310USB,3 W,Pasivo,NA,Caja,1,Auxiliar,NA,Tweeter,NA,NA
51, Parlante Blueetooth Mini Portátil. Luces Led .radio Fm ,210,NA,468,48,6 cuotas sin interés,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5,6,https://perfil.mercadolibre.com.ar/PITUCATIARA,https://articulo.mercadolibre.com.ar/MLA-773604894-parlante-blueetooth-mini-portatil-luces-led-radio-fm-_JM,6,0,0,0,0,#773604894,Music,NA,mini speaker,3 W,Portátil,NA,NA,NA,NA,NA,portatil,NA,NA
52, Parlante Jbl Flip 4 Bluetooth Portátil Resit. Agua Original ,6490,NA,1294,5,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,1875,https://perfil.mercadolibre.com.ar/IGFSTORE,https://articulo.mercadolibre.com.ar/MLA-670883517-parlante-jbl-flip-4-bluetooth-portatil-resit-agua-original-_JM,1597,238,29,6,5,#670883517,JBL,Flip Series,Flip 4,16 W,Bluetooth,NA,Caja,NA,USB,515 g,Tweeter,NA,NA
53, Parlante Portátil Bluetooth Usb Radio Fm Charge Mini ,649,NA,55,6,12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,4,https://perfil.mercadolibre.com.ar/MWPRODUCTSARGENTINA,https://articulo.mercadolibre.com.ar/MLA-736936659-parlante-portatil-bluetooth-usb-radio-fm-charge-mini-_JM,3,1,0,0,0,#736936659,Genérico,NA,Charge Mini,6 W,NA,NA,Caja,NA,NA,512 g,portatil,3.7V,NA
54, Parlante Bluetooth Proline Pr70-p 550w Mp3 Usb Bluetooth Sd ,3600,NA,264,88,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,14,https://perfil.mercadolibre.com.ar/JBD-HITECH,https://articulo.mercadolibre.com.ar/MLA-719694463-parlante-valija-carrito-karaoke-bluetooth-_JM,9,1,3,1,0,#719694463,RX,NA,RX-1010,30 W,NA,NA,NA,NA,NA,NA,NA,NA,NA
55, Parlantes Bluetooth Thonet And Vander Frei Ideal Celulares ,1499,NA,70,22,12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,9,https://perfil.mercadolibre.com.ar/AJAXGOLD,https://articulo.mercadolibre.com.ar/MLA-703708458-parlante-bluetooth-portatil-kolke-usb-sd-luces-led-30w-_JM,6,1,1,1,0,#703708458,Kolke,NA,Kpm 273,30 W,Portátil,NA,NA,NA,NA,NA,NA,5V,NA
56, Parlante Portátil Vivitar Bluetooth Cuotas S/interes ,4299,NA,978,837,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,53,https://perfil.mercadolibre.com.ar/OPENFACTORY,https://articulo.mercadolibre.com.ar/MLA-751148968-parlante-bafle-daewoo-fiesta-12-karaoke-portatil-bt-2200watt-_JM,41,7,3,1,1,#751148968,Daewoo,NA,Fiesta 12,180 W,Woofer,Portatil,De caja,FM,USB,8.5 kg,Woofer,NA,NA
57, Parlante Portatil Bluetooth Karaoke Luces Microfono 25 Watts ,5559,NA,791,897,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,1875,https://perfil.mercadolibre.com.ar/LAMEJORSOLUCION,https://articulo.mercadolibre.com.ar/MLA-647598736-parlante-portatil-jbl-flip-4-bluetooth-iphone-micro-usb-gtia-_JM,1597,238,29,6,5,#647598736,JBL,Flip Series,Flip 4,16 W,Pasivo,NA,Caja,NA,NA,515 g,NA,3.7V,NA
58, Parlante Portatil Bluetooth Usb Microfono Sd 10w Radio Fm ,2999,3799,545,80,12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,93,https://perfil.mercadolibre.com.ar/TC+SHOP+-+TIENDAS+OFICIALES?brandId=221,https://articulo.mercadolibre.com.ar/MLA-693360023-parlante-inalambrico-bluetooth-philips-bt3900w00-portatil-_JM,67,19,3,1,3,#693360023,Philips,EverPlay,Ever Play,4 W,Portátil,NA,NA,NA,NA,NA,NA,NA,NA
59, Parlante Portátil Bluetooth Usb Radio Fm Charge Mini ,2189,NA,603,15,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,761,https://perfil.mercadolibre.com.ar/FC+GROUP-STORE,https://articulo.mercadolibre.com.ar/MLA-732496984-parlante-jbl-go-2-bluetooth-portatil-sumergible-original-go2-_JM,633,118,9,0,1,#732496984,JBL,NA,GO 2,3 W,Pasivo,NA,NA,NA,USB,NA,NA,NA,NA
60, Parlante Bluetooth Portatil Kolke Usb Sd Luces Led 30w ,2279,NA,229,27,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,17,https://perfil.mercadolibre.com.ar/PHOTOSTORE,https://articulo.mercadolibre.com.ar/MLA-628486050-sony-srs-xb01-parlante-inalambrico-portatil-resiste-agua-bt-_JM,13,3,1,0,0,#628486050,Sony,SRS,SRS-XB01,10 W,Portátil,portatil,Caja,si,NA,160 g,portatil,USB,NA
61, Parlante Xiaomi Bluetooth Inalambrico Mi Speaker Jazak Shop ,2299,4050,1237,119,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,146,https://perfil.mercadolibre.com.ar/SALES+COM?brandId=945,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=SG2a6SimssEjG5VQArFvjS3B116vDio2s4NFtOwTaU5BvdrjLJNz5q4js%2FrrSkDdF6sUuIZorTx8TnDMksKPkrdobCWMSXJssIYFosVQpEeE%2BxybdKuXVKlESUsCg%2Bob%2Fu92cJ4HWXJU3mDDDlbPHS1K1AKNMlRxbm9T76N2JXcO1jkEGXSN%2F9DtvpP56O1d5lXmjfPlsY6W6COuXZwBWxmBWL6csB%2F9f0uANKCe6YCBVm%2FDXWqugOqnoodT%2BADVagyTY7O7wIqkgqwY1Y619W5K293G%2Bn8NYIT%2Flx0M0bVVtJ%2BCyxe9BPikB%2FyfGNlNrJBOqXGDpJAGU9AO3aL1HE0hmtIqnyG0GEPcuzGoXyABVcUnSRs6YUsLPFN4XHRHGOyM0F5g%2BXUGdbHtZA%2FiV4sDywRB2wvqRnRfbz%2Bo%2F1YhWnvTby4VTOPCzrTAwRU2Soy6UdNonfOtZI5zSRE2rJp4V%2FQ%2BpuUt6mVhf104b%2F9salaR%2BijlxkW7mb%2FJBrPnI8pGvENhPAma3OrKiv0xOIlLPCPaUCfJc%2FzFSaawG7pi6os9lhNP3WFA5PoIHPJs4yWyngqpGVlcGgx%2FJs85qdBnb8B2y2RlfLagX3A7DvVKcgiR9P9PZgWC50JDgz36VgQs28DH3LdwGOyCpL8uGI99BRkVLXaFHDH5HQWrpJquZO5iabApjxe60qpmdsQdjnEPNg2n4CZazyOKeOYMJOUrE6dcKqem3c83HmNyAK3J0KiD9Kq8M9jeZAOvB3KKKGezYp8zlJwPjB72ETFkiVzFlQ5t9XbNAcQTBy1307zpa14OCN%2FMkcKHFNeebgNWUEtvZZxSwMqen%2FyOWJEKaOhQXOzs5XdKA%2FCR2qBSWievpWv0DcQXCav1FJMSp3s23O2rtrx7smSbcyxR1xZAbRPeDqXrMjMnw5btV7ZEF7wac0OlIP%2Ff%2Fe2eGI36Mmc1xx0og1qOemaVnnRRdaS%2BXo91Dc%2B7xaXWqJbAgfIndZ2pp1hrNHdAOlGo1ggI8fSZ4%2F0nHzL9ww0dG7R4DBQaIcQD0HwQ%2F2q2E0yYnSuphvnDhDqyAQtTRH%2BIur%2B7et8gnTRlbTFW9EGbx5og90UFO7SvanKteoQb6rFZ7XrjLYDGpga9qQZZgSfwbEdTpGK4oFswJ8ftgaG1SFIJiJMzZweeU67YfxdjygOKUeierzZpOM73GgZ8WRBoi%2B5LeYXderREEpT5%2FcGelF6NPWYV%2FRKchNgxDMfqUmkecypsa%2BfjgBrIPOYkFMr8S5IRHS1P%2F1jHt3L6l%2FGiBbcHhglp7XcGB%2F4fcIC9lzs19hAuDprG1jOyqlQyPGbbbumO01U8xqVWd%2BTNZjLMDXk0WnnI204pjd1aSpdCjgi2VFBNwRZVPa0ft3H%2FIBHXVDHPc0ySkIob7KDfIhKstwvMtGamY2NF7AzQGDdC1lX5luU%2FIABoaHSm79mTqvkowHWK%2FoBa5JTDmS6EIADg054cOmozYstVRZrKlS%2Fa8FkzrLPKBqIAKqvhIwaLos%2B4pk%2B23Jpp7i3Ug6EkjT527heD5vWCfirBH9crFZSK49PjyTAe6jwZkFqw1Gjo6r%2FzRe42UHbIPU6sACpvFOpqDDSbtZ6IrBhn8xXSAmmPd870PESNuHppkj%2FDF%2BzNd3u4B%2FKHS7dA%2BKdvq6re6XqJKyjcfteQdQwIyQ%3D%3D,118,22,4,0,2,#749811314,Gadnic,NA,XBS10,2400 W,"Karaoke, Bluetooth, Fiesta, Luces","Departamento, Cumpleaños, eventos, comidas, reuniones",Trolley,NA,Entrada para Micrófono,NA,Karaoke,NA,NA
62, Parlante Inalámbrico Bluetooth Philips Bt3900w/00 Portatil ,7490,NA,211,14,6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,1875,https://perfil.mercadolibre.com.ar/IGFSTORE,https://articulo.mercadolibre.com.ar/MLA-734569159-parlante-jbl-flip-4-bluetooth-portatil-sumergible-100-orig-_JM,1597,238,29,6,5,#734569159,JBL,Flip Series,Flip 4,16 W,Activo,Exterior o Interior,Caja,NA,USB,515 g,Tweeter,NA,NA
63, Xiaomi Parlante Mi Bluetooth Speaker. ,2849,NA,230,110,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,15,https://perfil.mercadolibre.com.ar/FI+SHOP,https://articulo.mercadolibre.com.ar/MLA-738308990-xiaomi-parlante-mi-bluetooth-speaker-_JM,10,5,0,0,0,#738308990,Xiaomi,Mi,Mi Bluetooth Speaker,8 W,Portátil,NA,NA,NA,NA,270 g,NA,100-240,NA
64, Parlante Kanji Harrison Acid 250w Fm Mic Karaoke Bluetooth ,2499,NA,316,500,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,21,https://perfil.mercadolibre.com.ar/4KRC,https://articulo.mercadolibre.com.ar/MLA-745411755-parlante-kanji-harrison-acid-250w-fm-mic-karaoke-bluetooth-_JM,16,3,1,0,1,#745411755,Kanji,HARRISON,Acid,250 W,NA,"Salon, Fiestas",Caja,NA,Plug,NA,Tweeter,220V,NA
65, Mini Parlante Multimedia Portable Sp3004 Bluetooth Radio Fm ,390,NA,462,114,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3.6,7,https://perfil.mercadolibre.com.ar/JBD-HITECH,https://articulo.mercadolibre.com.ar/MLA-722934927-mini-parlante-multimedia-portable-sp3004-bluetooth-radio-fm-_JM,3,2,0,0,2,#722934927,KTS 668A,NA,KTS 668A,5 W,Portátil,MULTIPLES,PORTATIL,NA,"Auxiliar, Micro SD",NA,INALAMBRICO PORTATIL BLUETOOTH,NA,15 cm
66, Nuevo Parlante Jbl Go 2 Original 100% Garantía ,1889,NA,221,898,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,761,https://perfil.mercadolibre.com.ar/LAMEJORSOLUCION,https://articulo.mercadolibre.com.ar/MLA-732396209-nuevo-parlante-jbl-go-2-original-100-garantia-_JM,633,118,9,0,1,#732396209,JBL,NA,GO 2,3 W,Pasivo,NA,NA,NA,NA,NA,NA,NA,NA
67, Parlante Karaoke Mp3 Sd Usb Bluetooth Luces Efecto Full! ,1449,NA,294,48,12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,30,https://perfil.mercadolibre.com.ar/REAL-COLOR,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=ZcLQjMOiRdznwRS5lXMAmq41ivHBrFG3tWwpiP1NHIgaRxDBUaXe6Apjt%2FaWeQefX84W66T0wXM%2Btb6vu4MQ0tEDdOyrQIOGVsz72v8sw%2BGrC0GuBWGoF5B3synTvooH1X%2FXNJcCM%2BzlICrJzik5aMH6vdSMAyWuiFHgRcLXAleK02Pov6NMZBQEW1Wuu1dq736nrrpE3Xm0dyLy8cxSpyyd%2F67Gcuc%2BD3ZGZwLZ5dCQiWbwU7%2BRTudx9DJefPpaVPFFM85i4egu6Q44JSdYz%2FtSSDjmz5kSUEXH8Uo0bUyOXmkU6jh7bkF1QUPILUQEtSRC9WizwlUxc8xBs5bSHyXLPSHwbnR11DBraxWMqnSLub%2BXFqKJy62Zs684Zb2isf775S6uu%2BcWCaRN%2B1pXgKPlgMx1RhxIkw0DmVb4Dw13tz3mrp%2BYrNEM3VmbpvMW8aV4GShmFr89C9YXdhsMBq2P3%2BeNRcouLBwCuWo6GJLXC%2BDC5b6P9TUZRDRmdIwlXu0fOJgMvmOvXTSNGAaKa0N65nT6U3mXk%2BMrmJnMZ91yY%2FQjpnbrZP3noYmIO5%2BknV5tJZkjiC%2BGekaLJoQtsaYIMPSc6%2B%2BHuRp2C%2BB%2FrrSe8LvDI%2BEAq1YS2SixkG51FQhmiLbR2RhcbQoQkLtLPwVY2RuIIoOV2RBKOEqu7g%2FOAxlTsUPuZKVyjpMgi45LaGy2O%2F2YjEk%2Fw4%2BaW5pto73DOLhUCKy6vV0J9De4s%2FxLN4qqqxHTPPEXEEoVLSvP2Y9UqJUUK%2FL0GJrm0kEqDldyERF6riFXJWOCnBJ3eLqI8LfJPujm7ZkNSueWo9JUAzrzCYXAbYt8y%2Fhu5rtqOA%2FTzgTRMHz163ooWaraPRZve8AD%2FNB%2BwVWa5S5g7PoYL8rR6wnapwhGULtldKe8H58ku9DSWPhG54MKYlrdsxA3ee60n2%2FjuJM06RnBS8yOMX9xe5L7AX4g7rSI71lxIiPiEmnrtlIazltF2Dqo7lwNgMrGANDkWoPXSD0GrS9GX3BDP2UXhvu%2F8u1tK0copDh9wUxCHq2tVOO%2B%2Bg%2FCByl%2FBceyi%2FD1dOe0TFgceKtetmZhdnNNhar7oC%2Fv2oUdHKWsMU7OuE0604abvbYh72cxLpJIfKhqzyQnO3E00v9zpjRngYHxOabDcrbDPWddsDI2IggbsQtoNo1JiVGQlfW8lulMQQsUzbt0uaD7kzmKIu%2B8sDuNeq5zQJReAbxWqokMvc35GVhvei2CH%2B8vCai9f8sakz6sRUmR3LgCzFBtziP5VrVzMhg6COb8eTBomudP7meLJjLmG%2Fj4AscBHfDUoq06Zk7JIrJt%2BV%2Be8vkxE%2F4qg0mcOAlsG6pQkMZFYdgpTBss3cAfNWyBk4SagfyVnBCPoixOPjArC0nQJz3B61bPNIdBhi5hUCNgSXPkyriwPwSN23GMZ9ximc9qpE5FxlpKc5dwJ%2F0QFdjlH7V08d7q%2FEsZzYnvLq21uDQYHKa21ncsLE86m6dEW9j7Y7h2XGXeSQVTl7Z1k%2B9h0snfep3lzwkG5%2B1ngSq9LdQ%2Fwqu1SSCm8M%2FuctIxwLS%2FHfx93f4XzcLuO51UvkPy3V9ebOViq36oqjeG68vJhcOc8eEpF9TSe8iqSW8Yy%2B9%2FPDXMLQqDrzb1Qfe9%2BoMuJ%2BfDRrEIhLEvEMFpVfC6X6TK,22,7,0,0,1,#674207418,TECHNOLOGY LINE,NA,Bronx,10 W,Woofer,No aplica,Caja,NA,Entrada para Micrófono,NA,NA,NA,NA
