search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Género,Peso,Tipo
1736, Casco Moto Tipo Polo En Cuero - Oferta Stock Limitado ,35,NA,0,NA,6,5.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EKOMOTOS,https://articulo.mercadolibre.cl/MLC-433789868-casco-moto-tipo-polo-en-cuero-oferta-stock-limitado-_JM,NA,NA,NA,NA,NA,#433789868,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737, Casco Integral De Motocicleta Aprobado Por El Dot - Yema... ,115.188,NA,0,NA,6,19.198,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILE.,https://articulo.mercadolibre.cl/MLC-455497789-casco-integral-de-motocicleta-aprobado-por-el-dot-yema-_JM,NA,NA,NA,NA,NA,#455497789,NA,NA,Yema,NA,NA,NA,NA,NA,Integral
1738, Casco De Motociclista Mx Liviano Y Liviano Para Cascos Ls... ,145.35,NA,0,NA,6,24.225,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILE.,https://articulo.mercadolibre.cl/MLC-455669585-casco-de-motociclista-mx-liviano-y-liviano-para-cascos-ls-_JM,NA,NA,NA,NA,NA,#455669585,NA,NA,NA,NA,NA,NA,NA,NA,Integral
1739, Casco De Motocicleta Shoei Inminent Neotec Street Bike Ra... ,875.33,NA,0,NA,6,145.888,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/AKAESCHILE.,https://articulo.mercadolibre.cl/MLC-455669612-casco-de-motocicleta-shoei-inminent-neotec-street-bike-ra-_JM,2,0,0,0,0,#455669612,NA,NA,Shoei,NA,Neotec,NA,NA,NA,Integral
1740," Fdc Bluetooth Casco Moto Flip Hasta Doble... (m, Black) ",333.99,NA,0,NA,6,55.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-456532460-fdc-bluetooth-casco-moto-flip-hasta-doble-m-black-_JM,NA,NA,NA,NA,NA,#456532460,NA,NA,NA,NA,NA,NA,Unisex,NA,NA
1741," Casco De Moto De Cara Completa Hjc Rpha-10 Pro (negro Mate, ",419.897,NA,0,NA,6,69.983,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TIENDA+ESHOPEX,https://articulo.mercadolibre.cl/MLC-456870138-casco-de-moto-de-cara-completa-hjc-rpha-10-pro-negro-mate-_JM,NA,NA,NA,NA,NA,#456870138,NA,NA,HJC,RPHA 10 Pro,NA,NA,NA,NA,NA
1742, Casco Para Motos De Cross Enduro ,99,NA,0,NA,6,16.500,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALDSMOTORS,https://articulo.mercadolibre.cl/MLC-457266508-casco-para-motos-de-cross-enduro-_JM,NA,NA,NA,NA,NA,#457266508,NA,NA,NA,NA,NA,NA,NA,NA,Cross
1743, Gafas De Protección Medio Casco Vintage Piloto Deporte Moto ,2.271,NA,0,15,12,189,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SUNTEKSTORECL,https://articulo.mercadolibre.cl/MLC-459297708-gafas-de-proteccion-medio-casco-vintage-piloto-deporte-moto-_JM,NA,NA,NA,NA,NA,#459297708,NA,NA,NA,NA,NA,NA,NA,NA,Abierto
1744, Titular Aleación Aluminio Motocicleta Llevar Bolsa Casco Ga ,1.148,NA,0,7,12,96,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SUNTEKSTORECL,https://articulo.mercadolibre.cl/MLC-464287569-titular-aleacion-aluminio-motocicleta-llevar-bolsa-casco-ga-_JM,NA,NA,NA,NA,NA,#464287569,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745, Cnc Aluminio Transporte Motocicleta Bolsa Casco De Botella U ,1.525,NA,0,4,12,127,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CARMOTORSPORTSCL,https://articulo.mercadolibre.cl/MLC-464950264-cnc-aluminio-transporte-motocicleta-bolsa-casco-de-botella-u-_JM,NA,NA,NA,NA,NA,#464950264,NA,NA,NA,NA,NA,NA,NA,NA,NA
1746, Casco Moto Shoei Vfx-evo Glaive Tc1 ,399.99,479.990,NA,6,6,66.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAMAHA+OFICIAL?brandId=146,https://articulo.mercadolibre.cl/MLC-465069697-casco-moto-shoei-vfx-evo-glaive-tc1-_JM?searchVariation=27019453445,NA,NA,NA,NA,NA,#465069697,TC-1,"L,S,XL,S,L,XL",Shoei,NA,VFX-EVO,Cross,NA,NA,NA
1747," Casco De Moto Scorpion Exo-r710 Solid Street (negro Mate, ",260.28,NA,0,NA,6,43.380,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILE.,https://articulo.mercadolibre.cl/MLC-466646685-casco-de-moto-scorpion-exo-r710-solid-street-negro-mate-_JM,NA,NA,NA,NA,NA,#466646685,NA,NA,Scorpion,EXO-R710,Solid,NA,NA,NA,Integral
1748, Kkmoon Casco De Motocicleta Media Cara Gorra De Béisbol Esti ,50.99,NA,0,3,12,4.249,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468637625-kkmoon-casco-de-motocicleta-media-cara-gorra-de-beisbol-esti-_JM,NA,NA,NA,NA,NA,#468637625,NA,NA,NA,NA,NA,NA,NA,13.6 lb,Integral
1749, Shoei Valkyrie Rf-1200 street Bike Racing  casco De Moto Tc ,859.99,NA,0,3,12,71.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468650580-shoei-valkyrie-rf-1200street-bike-racingcasco-de-moto-tc-_JM,NA,NA,NA,NA,NA,#468650580,NA,NA,Shoei,NA,RF-1200,NA,NA,NA,NA
1750," Scorpion Exo-ct220 bixby Casco De Moto, Motorcross-motocicle ",263.99,NA,0,3,12,21.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468650707-scorpion-exo-ct220bixby-casco-de-moto-motorcross-motocicle-_JM,NA,NA,NA,NA,NA,#468650707,NA,NA,Scorpion,EXO-CT220,NA,NA,NA,5 lb,NA
1751, Shoei Cruise Rf-1200 street Bike Racing  casco De Moto Tc-5 ,885.99,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468653501-shoei-cruise-rf-1200street-bike-racingcasco-de-moto-tc-5-_JM,NA,NA,NA,NA,NA,#468653501,NA,NA,Shoei,NA,RF-1200,NA,NA,5.45 lb,NA
1752, Casco De Moto Polarizado Abierto Tipo Aviador Piloto Jet ,49.99,NA,47,3,12,4.166,NA,Envío gratis a todo el país,NA,NA,4.5,4,https://perfil.mercadolibre.cl/COMERCIALONLINE+EIRL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=APzhJvJmYcckWxBImAKMwAG%2BgzjzDFTJKHk3rhCiFwshUdG%2Fnb6wkse1oYTX1lQxP7Sxw5cOUnMYL9TANzEEGz2Wh5E8k2YD0d2RF4rzBP7NlIsWVctLsYnEwIueiofNZeM8DYynLMqXvVIzCKskh5jDRhs7niEbJebKtL3EKyDfDDfoNnTDwCl8h5BBkTvBX3yRXzXPV6V0o5eB3grBRPigJcBb5I2wpdLwzLNj%2FR7u%2F5dJtOoCLFBhx1Mzt5KdUXQ7Ne45IKNLUwfVP33F%2FHIliKK2FM6Yd9BwDuy%2FPB6QYvB7sEySeIQZJas3WWjyN0JE0KD65lO9mmwLg2GqGsnYpIa%2B8aJYyFzpbO%2B8QYSYNDS8flBJu7MIT21s0TvFOkiDY1jQAlkp%2FMFwUud0uOVAYSIRx0%2FF6z32rBUWANL%2BANVSxZOedUMPIVc7ZZfcdiESyOtwWKNh992po96YlycH075qyEQvtFmkh5B0XxYirMY7ywj404zY%2Bzl0aT3VeLz8Y0stMxdJbIt7SgLaIMk6KSVjeImFo3%2FfWlu%2Fr0T6c62LGvH6dh7IDID9A1pyFfXQiN1zJxiSXBguPwSQb1shPxnYRLAoirGdXeS7ZEqXxKWJb9d%2FRBbZ7c4mE6XZg8eb%2BuKFcRWJ4DcyKRTJ9PUkogvRgcU1zlYoML2ArRdWRGNYgwABn%2B2T1tjw15srtlCFNzBHeIM5HakRI6D2JBf%2BYE%2BTbmW72oHDYlUztec%2FmxhPD1dsype9AsujN6zMgZSLGCgGOJZXEArzdjO86v0r5PHDCddBzezYYqqS%2B36BPxehd3rx6ghrwUKxSiNboTuII0YYQzLsJMnuPi5NZ7%2Fe0HzZFEi2HMqc49RSpAiwl7lqJaZ4KeTR%2BnHMj0rPewXNFTLcQvkix2kBQWV%2BhZwwa6hF76qFx75lYTEvPBFAReNhOc6YmRgnNx5ZDQk57yanHiGvMVOwqIv4ZCfzwIpASwL9c0A0zPPupOVfcNIcml%2FeB4jCEkGVIsZCnefJjSBT9FtKo1QHn7Wv8ewoY7J0XW39t7RLSGJgTPG2Rg2L888MQMzB%2Fw34vVtYvj3dapAWV%2FmoY3WeDoCzq4wDPQe3HVvcmohSZ5gox6oa0v9wwseosIsUkZyZRVrVH21bfnk1D%2Bs2MnDESntf%2Fg5jVzI5O%2BuEW%2BZExE8BYHkFEs86DZfYyyll2n0m6W30SBzSvUJzNqycCuFj8vg00WVG6mVF23tYbN2dX4cnzsjBuNUJ6Pnc%2BXMRwAydJ1pzUFpDu7mtGsNnCUASqG2nGdZb2chT1M81LWMdX6cS6MZ%2Bh%2BIWvs8RSYuIYzl2hpelatwIiK6rZ6x7LGS1o%2FWyGhLxaJ3Jm4FmQk2IbjQDfGdn2tT4AiATl1gztx3jRAxr46UgGbpqyYOH%2FgW7H5TC84XTDVMcmKGthjG4bvlG%2BWPm%2F%2FxRtCa8mK3YEiqzgKeqzhJdO9d5tHx7Nph7PXpiVbCTX2uqoh69CtdE1JRGGcytcSJImsANGr5s%2B%2FebslBu9xXWMlSpdBQ3HyUbeSz%2F6U1Q%2BM7xaTo7hKWTuz9rOYJ3APXf3nUz3dD04sLPaGn6v8iP4ya3WGaKzKZsbd8xSTmBalk8NgK4OYV6vBx7lImf2Znig8unQ4YwNY4%2BaoikcVV2m6%2FCfX84evVY3erp8zvQtnYowvFEtE9T4PUD%2B%2BYR%2BiXN2njvVtENNUpbBSIbiZXFsqWntSXteBDyTE7eOvia4dAM65EUnRJO522%2B%2BJndlWD5o6b7oyk%2F%2F9pxEFUeSFZi9H8vhIvAKQG6eUK2CXmzDv7j,3,0,1,0,0,#435085925,NA,NA,NA,NA,NA,NA,NA,NA,Abierto
1753, Casco De Moto Off Road Mx Atv Dirt Bike Motocross Utv - V ,89.34,NA,0,NA,6,14.890,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILE.,https://articulo.mercadolibre.cl/MLC-469348569-casco-de-moto-off-road-mx-atv-dirt-bike-motocross-utv-v-_JM,NA,NA,NA,NA,NA,#469348569,NA,NA,MMG,NA,NA,NA,NA,NA,Cross
1754, Accesorios Motocicleta Titular Casco Percha Estante Gancho C ,5.116,NA,0,6,12,426,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/HOMEGARDENTOYSCL,https://articulo.mercadolibre.cl/MLC-469445029-accesorios-motocicleta-titular-casco-percha-estante-gancho-c-_JM,NA,NA,NA,NA,NA,#469445029,NA,NA,NA,NA,NA,NA,NA,NA,Integral
1755, 2 X Bloquear Casco Cara Abierto Motocicleta Para Bloquear Pa ,2.478,NA,0,8,12,206,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/HOMEGARDENTOYSCL,https://articulo.mercadolibre.cl/MLC-469454221-2-x-bloquear-casco-cara-abierto-motocicleta-para-bloquear-pa-_JM,NA,NA,NA,NA,NA,#469454221,NA,NA,NA,NA,NA,NA,NA,NA,Integral
1756, Casco Motocicleta Vintage Retro Negro Mate ,44.99,NA,0,1000,12,3.749,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JIACHENGLIU,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=ydAnAVSCZn%2Baskk4IBwYrYBZHf%2B6GsyFP%2B3E3A6w4LN4QZkYxEBEPayhDw9FRm%2FQrTAF7kEdfweDRhu61yd2AXkIzuJ%2BEUMRb5YzAFYjIZazRBIS77t2tWQ30nDnX9hVYoFvD23RLWK6UWuvypIYCkW6y%2BFqZRN23U8PFHkLi7AEvHqJGw2GNY9rW4D2PvaY3vYWSGeOLXIiZln8xHkPn2ofPzFoM2pn2Hh1c51G37lSxTiw79VWrK1I9W12uDVlo30HQFZa9nSaiBWfDHwYUrZg5Tqb5uK9Q%2FpMDJoNRruSdomyyHWcZ9G%2BIQwd%2Fi3KsI9FrnCriDMSs9CGwhFQKV4sw1i4ywcpkieOJnfbidypSfW%2FoH5lF7ZufIqPPcIDZksi8KTmRa%2BPbaP%2Bm2ms%2BxlFws17yandPOEjyJr2tQKXHijhFdghjZ%2FTXMPsJoYs37HqeAWBBQEdZxkAYDOy%2FI4TPh5IhB6e8NK%2F6ORs8CYSqJkZYRor3VBwvlk3cuqJ7MWg%2BAJSYf5fXToNV26gNqVd50z2JSEQ3e%2B%2B9Ly0Sto%2Bjyhm8JWk0yi7LoTbi6yBwPnIeYjzyfOO%2FDVEvDsfSyTzulcTcl5EbkytPSSDlS%2BeDIZp3UjIPLVAK7CDgIt4m7gHDaIYbeQWq2mTYHbG7t73k%2FDk89uJy%2Fnyq5BPlQz5psKfqbrEAJXLnvQnkvEEr5cGO0Yv2AwTcP9N4wy2lVacVBwqnor4MdYVbCUTDZ8X2HQEnFUikDa4mc5m8xknhc%2BRrD8iljJv%2Flu13YZDU7fQi%2FTG7366Cvzxfne%2BjDL%2BwzlFZK26wKbCfcLVeNfs5XZU56MVjmTuRU%2BMxuxotLhzDdgGTNghUCL8Y8plfVTekvLl7ZuR25DLzDoehWuvRtk6Xs2wIx7jBbdrKpaBI%2B97ZH6W7ba%2BVaNwUreF%2FpN4l6H5wvoyXNvLqzY2t%2F1eeTBzeB1gUTDph7Wo1cbANmWQ6QRhBeBO1hZ3YoPjqTCNQzVxtfrrVraniMutPrX%2BVGXnw4Rg1%2FXLAPkgoCDkzUuE03gUdwEH0%2BBGOYHkYUQJXRRp7zhhSX%2FuiH62WHnloYqkz76%2FaA4PwAJC%2FEhkXpgHkVC0OxScIaOWEJEjd50vDMAOV4YyBebkOs6b2A3vS%2F7a4xis5v3S%2BuAw8n8rTP5LNqv1z7VFIuGenWJidW7Pwe9AVVrVb3y0hQ3UttW%2BUpDljKyN182ak%2BmUsoa4tn1BtPTk%2FG08ocgRZxyj6NOU3w2aH4xDMjrE40SbHYtq64we46YvSjB9xwltXLjA30GzZQ3tAjMewsAM3hnFXY3ymUUFB3xmHGlrmuxasF7k5Z6ZYK5fXtPTt9O3KV0%2BJXOfMBcSO%2B%2Fdfq4%2F5G1BmZF0WJU%2BzkAD%2FIHcBykCp1nM%2FKwaSYLHHxYhSAKe0e8RYui8FsyZ2A5%2BPRMk%2BlMTxCudY%2BGCKJGSwCafrJBQ74Hm8OSe%2FmxUyAJuQddBp4VsM57%2BmqcRPbQpKHiT3KDEgZ9hDms19WytdCOdQrycXhikkWuUph6c9IpWYi7Sl9ojNdYyjh76KVelS3mVU8kf%2FmuUAwUZBJAD22T8epn9cKrBedKk1HoPFnxX7YZlSEUfQq7zTDtmu8Kq5IIV7S5gqy9hdy%2BuoR8dTxEfAuuHwtv6a5qBBY3b%2Bk1%2BU8yFS3q7K5XeXH7JGWXg5C%2Fo4jTWGcFc5D9iOE3UBpHVmnK2Z1ubM79AkJ2iEZ3H7f1jPYV2kUf1cza2roIKFdNDRGOv7xp3X9fH9iRLhguogxHoHme%2BPkkt3A%3D%3D,NA,NA,NA,NA,NA,#501801428,Negro mate,NA,Unbranded,NA,vintage helmet,3/4,Unisex,NA,NA
1757, Casco De Cara Abierta Motocicleta 3/4 Con Visera Completa E ,8.588,10.104,0,8,12,716,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CARMOTORSPORTSCL,https://articulo.mercadolibre.cl/MLC-476070557-casco-de-cara-abierta-motocicleta-34-con-visera-completa-e-_JM,NA,NA,NA,NA,NA,#476070557,NA,NA,Unbranded,NA,NA,NA,NA,NA,Integral
1758, Casco Doble De La Cara De La Motocicleta De La Lente Doble ,25.119,NA,0,NA,12,2.093,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CARMOTORSPORTSCL,https://articulo.mercadolibre.cl/MLC-476140414-casco-doble-de-la-cara-de-la-motocicleta-de-la-lente-doble-_JM,NA,NA,NA,NA,NA,#476140414,NA,NA,Unbranded,NA,NA,NA,NA,NA,Integral
1759, Negro A Azul Casco Coletas / Cola De Caballo Motocicleta Tr ,8.043,NA,0,5,12,670,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CARMOTORSPORTSCL,https://articulo.mercadolibre.cl/MLC-476226847-negro-a-azul-casco-coletas-cola-de-caballo-motocicleta-tr-_JM,NA,NA,NA,NA,NA,#476226847,NA,NA,Unbranded,NA,NA,Abierto,NA,NA,NA
1760, Motocicleta Roja Alemán Mitad Cara Casco Helicóptero Crucero ,29.088,NA,0,199,12,2.424,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRALEGRECL,https://articulo.mercadolibre.cl/MLC-476467533-motocicleta-roja-aleman-mitad-cara-casco-helicoptero-crucero-_JM,NA,NA,NA,NA,NA,#476467533,NA,NA,NA,NA,NA,NA,NA,NA,Integral
1761, Casco Moda Retro Estilo Vendimia Motocicleta Gafas De Protec ,17.469,NA,0,7,12,1.456,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRALEGRECL,https://articulo.mercadolibre.cl/MLC-476469374-casco-moda-retro-estilo-vendimia-motocicleta-gafas-de-protec-_JM,NA,NA,NA,NA,NA,#476469374,NA,NA,NA,NA,NA,Cross,NA,100 g,NA
1762, Tapa Béisbol Mitad Casco Moto De Verano Cascos Para Hombres ,15.64,NA,0,200,12,1.303,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRALEGRECL,https://articulo.mercadolibre.cl/MLC-476471848-tapa-beisbol-mitad-casco-moto-de-verano-cascos-para-hombres-_JM,NA,NA,NA,NA,NA,#476471848,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible
1763, Casco De Motocicleta 1storm Full Face Helmet Skull King Mat ,83.089,NA,0,99,6,13.848,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239338-casco-de-motocicleta-1storm-full-face-helmet-skull-king-mat-_JM,NA,NA,NA,NA,NA,#478239338,NA,NA,NA,NA,NA,NA,NA,NA,NA
1764, Casco De Motocicleta 1storm Youth Motocross Helmet Bmx Mx Bi ,75.272,NA,0,99,6,12.545,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239339-casco-de-motocicleta-1storm-youth-motocross-helmet-bmx-mx-bi-_JM,NA,NA,NA,NA,NA,#478239339,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765, Casco De Motocicleta 6d Atr-1 Flight Matte Black Blue Helmet ,708.835,NA,0,99,6,118.139,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239487-casco-de-motocicleta-6d-atr-1-flight-matte-black-blue-helmet-_JM,NA,NA,NA,NA,NA,#478239487,NA,NA,6D,NA,ATR-1,NA,NA,NA,NA
1766," Casco De Motocicleta 661 Dirt Lid Helmet (black, One Size) ( ",47.72,NA,0,99,6,7.953,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239491-casco-de-motocicleta-661-dirt-lid-helmet-black-one-size--_JM,NA,NA,NA,NA,NA,#478239491,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767, Casco De Motocicleta Afx 01060677 Fx-33 Scooter Solid Helmet ,71.051,NA,0,99,6,11.842,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239494-casco-de-motocicleta-afx-01060677-fx-33-scooter-solid-helmet-_JM,NA,NA,NA,NA,NA,#478239494,NA,NA,AFX,NA,Solid,NA,NA,NA,NA
1768, Casco De Motocicleta Afx Fx-39 Dual Sport Helmet Fx39 Frost ,107.26,NA,0,99,6,17.877,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239536-casco-de-motocicleta-afx-fx-39-dual-sport-helmet-fx39-frost-_JM,NA,NA,NA,NA,NA,#478239536,NA,NA,AFX,FX-39,NA,NA,NA,NA,NA
1769, Casco De Motocicleta Alpinestars Supertech S-m10 Solid Off-r ,814.514,NA,0,99,6,135.752,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239706-casco-de-motocicleta-alpinestars-supertech-s-m10-solid-off-r-_JM,NA,NA,NA,NA,NA,#478239706,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770, Casco De Motocicleta Arai Corsair X Helmet (medium) (white) ,1049.978,NA,0,99,6,174.996,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239723-casco-de-motocicleta-arai-corsair-x-helmet-medium-white-_JM,NA,NA,NA,NA,NA,#478239723,NA,NA,Arai,NA,NA,NA,NA,NA,NA
1771, Casco De Motocicleta Arai Corsair-x Planet Red Helmet Mediu ,1023.461,NA,0,99,6,170.577,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239731-casco-de-motocicleta-arai-corsair-x-planet-red-helmet-mediu-_JM,NA,NA,NA,NA,NA,#478239731,NA,NA,Arai,NA,Corsair-X,NA,NA,NA,NA
1772, Casco De Motocicleta Bell 3-snap Bubble Shield Visor Street ,47.72,NA,0,99,6,7.953,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239774-casco-de-motocicleta-bell-3-snap-bubble-shield-visor-street-_JM,NA,NA,NA,NA,NA,#478239774,NA,NA,Bell,NA,NA,NA,NA,NA,NA
1773, Casco Integral Moto Abatible Negro Mate Doble Visor. ,44.99,NA,0,30,12,3.749,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JIACHENGLIU,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=pTt4bx%2FbPKZZJWlCWGrBLsvbMW7BaqAgcc1XHeZgNXUZEiU8KLCHOQGLwgrBvar3W5NEbYF%2FT2Nen0ubxjd5rhwydEEm5RXWoWrodnCQEyKIYVvvMTSnTCQrMNQZNZERyDOe6P9t510qGpg1jVp1rPU4nfye%2BFKDD2zJMXngVY2xqRawSGIJ5FuRjK5otXGjcl4hHjPr2n%2BVzu4HQcEsk%2B4m6NOHJSy37BA6xgvYgzRwjR%2BUp1Rb0X8ZrnBXNxfjLjcwUdlHfkyVkkGJIO3TPbsRPMAr4W4bDzeo1LSU8wVYV%2B9dnMUqjqxVtfhqlCfIRYhRP90BboKmvlb9CMTg4Ta%2BDueraLUi%2FB8CVCg2EzFR8WCECQZ5QseqCLHd2TXvbRmhnhsjcgKIJ55uVO8Op3PfDli6BogtiZUwcW7umkmuCxQm81g%2B3aKrs0Z%2FjefreOr31qikTRMTBy5%2BPLMj6PuYuBciZ7yO0zHaHE%2FH0ZtagHuoMJy6JZV%2BWhtqZCO5PAegrYdF9VBwmXqKXmXJh2y9dlSDfJyRPSQu%2BMVioBrxDoBBsO%2FHl08mNGLqHugNVmq7FrYFxRwA%2B7YaaCg4wKPCaNlvGxFxV526Fn6W9ktgeClhoyo5J0YWwYdIX9qFJoDKbe1qGpT8Er3d7ngixxiQ2H0lhCjhnCAC5ujyXx121QxMdJpZRTWmQUruGAMJbpAHzDk09Ypjn0HItra3N4l9pRj6ISSgDofbWZTAnBbbbhUzAbtxiCFdPkttXPQsLllhKrnGxowhQEprO%2Bpd5IAhPM%2FA8PncLDAaTRiVM%2BeHc23nitawCZAikv86bjJeC5xdHy2%2BUspZvYvOHfuznIfk8WoSZdotGY2oPMQ%2FAh4rUsad2gGLi900siG4CR3ectEeT0CmGLQg9RalfUGJ4YfIYCkDPEA3HwKrk0XU4Qkre9lqROfLj%2F%2FXFJVgGs3MiBiqwcylyuZjrCAYx5Xo1BaofIn2RE1vFoio5MLNBEE%2Bbg5v%2FwAwB8EeKB83T1RU%2FV7hRzVOB8UEL8rcXvpIVk16z6KK8vJxrkmrA6NBU8%2BlTncSTpxmLrPWUKKCbvDDfoUZO2PVdxsc2EHcBmHIv%2FCZ%2BE90uUyaVgBWQMTbdyk4Sz64wTCKzmFTC2XdceujXO43ObN1WkzJfxhUxtQFvpQAK5y7QcHVYpJnX%2FoaBM13DnED6Vsjg8g95%2Fs6graNUN3oI3ILpR8pR6pdrqUnnIo7A0up02F1iSx%2BFYRBjr%2BFYo%2BMbelTEQ8PhDrvrptePAD6lwxPLNyaCHmZh4rROA620WGM6sxiplsQBoDZptZXZTAm49lHp0WVBVV8JdV4znuiWf1ojt%2FcMax68lcZORq%2BvrBc3%2FjHp5qK8J25uhzLldn0ap3yD9sNHhbOsVMXus6NeQHkkKFc0JpldcdOQ4e9XcS%2BC4FjX2Q6REJYIHOxliiO20z%2B2R3tUmTx97%2F%2FSAVphEORadGYPr0HXrcYVq9F9KTTq8e8N7uK7Tf5fh2%2Fa2TSGyeBYqK7hh%2Biibs9Y0iDUYNQ%2BaN%2FbEqpHz4B49pSCQJzPucxzBt%2F5RPWFEV06CJePB96S1OTmpSqmdqNs8b1KFcnbiZSt%2Bws9%2FqNJCj8529REEn9%2F%2B5zIKU1T08BkhkNqglL7PZZvsuErbZdk%2FBnFCCJ7it108KG9dc4%2Bdii6awvhP52R5OCG6uJOI2GPfXZoirT%2Fe4YvqMrDvEahH26vebEuj1TTRt9AxBQhtYQg1GsWs%2F2sS839X5RMNHfinokJ9QrQtKdpJIwmMlaPKOzrec135pFzRmKXQ%3D%3D,NA,NA,NA,NA,NA,#501799236,Negro mate,NA,JC Helmet,NA,NA,Integral,Unisex,NA,NA
1774," Casco Bell Moto-9 Off Road Motorcycle Helmet (tagger Orange, ",471.857,NA,0,99,6,78.643,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239891-casco-bell-moto-9-off-road-motorcycle-helmet-tagger-orange-_JM,NA,NA,NA,NA,NA,#478239891,NA,NA,Bell,NA,Moto-9,NA,NA,NA,NA
