search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante,Peso,Color,Conectores de entrada
548, Parlante Portatil Inalambrico Bluetooth Philips Bt6900 ,99,149,1,1,18 cuotas,203.55,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=W%2FZPrp78JO0JDFJLMOVCxrF5E4FnuvLibxWlawYNZEYH0rQFQWHTE1bWukOY4UoSttwnOecqoL5ZzAKzXfMeXz7GQZfvMiWq38AhUMjQJsiPhfIy41diww6wzJr8Al9l8uMY%2BHuJjL%2FEFacz1fcXegU9rjyv6xlx5PJw90UFmDH356P7gZZySi0wYvYWpZwv%2BCv1x%2B8hXq33vKFMhUuLS8HTveSHrsK81kpFPcqcxZ0GcKevgBSpdfJKYzcwCMUdZ%2BkRv5hXWAE9AHZPvnzM2qE8oKNGdt9%2BoVRqV7uT%2F3QVf4IlmOhhjLN8wSiOeNshZYPdBwU96NYnOxr63%2BSkwSeQFZh9WjR%2FruD5m8A%2F7xgTbui0cg8u0GWXBnr9hd7I%2Bfb6ODWOapOtBaLTOjNPp9x4TcpgWatCsS2xwewimsi3GqeCK2E8yt9j3KtsotDSwyrfy7Q8M%2F76NRWYcGO%2BC91voSlSzSjjF%2FdX45s5FqUouN8B9YkX%2FGKuXBxAVlhHLCTPhVgRsHGbxeUxI9nMItzzZl%2BwA0aGnEC6VrInCOkn4upOnAij5cdKO0WmmeL5ClB6Rd0L7mu8okYWuU1H2yHFeVTd1lvEUp2Wgi9e8%2FHUQ0h7VjEOMaxUs8ViRtjLxEbnO3H7upWPkXhER%2BUmbM0aYslGpxqNeSFdjBxKvGyFDXtSJ649bGuvU3uvxzVY46wg0Jb17J1WCqivUl5ODAoSK8Mas52w1t%2Bw3vnsIxeqlOeKJEH6x73L0TFA5sUMrJyasjU5KN8l1SVAqFAyEDPVf93zxhLGc68uxLNL0YSTwTbL7jWEO0iE%2B5C5nVd6eS%2FESg4QODZzgVJ3y3%2FJO%2B%2FIuw%2FXw4IkPfujxpDZhNfve1gOv2Lm3kV5Mfb4if8591r9DOtU2eydiFhBIg1GTQwNjEZTuUo%2BvDs80Ls6qmzRL6xzDtWMGq6OZvq2yRRTp%2FzEfkyqAkvMr6oQJf%2FocFU5ZKJHD4c2TvGnFuyy9iPFyPVS%2B7GGO3v%2BSA8QhLLp3v9kpDqQRFMIUsakOqYbfakDP%2BgcorUu3mY99mkpAcntBbQ8fJ1UcWK3Sw47GWJsjlW%2FSMnU3Y40IP3ztPoBTb162JteDXJmfQ6zR6FpJjT4HL1Eb%2FNxO0sV3158SIhgLOsT4SMcBb73eZZ6BrgeNmkMhkU26visEGUg7RPVzxPvsxAXKo9n%2FdfjovnDFYPzE7KofNXCRe5P4aFrxoZxTtuD80UuIN%2B0d8Mx8LTeLPrHt3MsSM3QeHwitdKrLGqpWauicWvY7xvmPYDG55FS%2BZoGej5RRLLt1NtOuoYQQ3LGVeHKaZcscyzZRRLL8WBZ8B9butqMARjunUS1wozB6wM%2Bk8o87VNTCHwcW1jLKF%2BthpoNYX7rz%2FgoeVNKnFfcJMAyOLiWxAHEYldvVebPnKj1Igvcj5%2FWQlTG%2FJOLrYeu5p%2Fq1E65KgcGHK8UNWpaWFM5CU3pX0%2B0GolmJWQFiMtBCxpqaOGBzxfXIE7AJ8VbJBw6O%2BoFTed%2FRgnssS0p21JshzC6DNs7BWlXI1X2fOgBaGaMdCVxQRMggh2GkULtb7MP6oBdXLlStJoddZ8KUAT8QHqEpm3N4MJkxEweYXajCSF2u4aJAhEFuw1aB4AWFt9SzZ7b5kGu8PIbBG6rQocgYN9lvpQ9cO4KJOZdNIFn2xU1D%2FXRWiNzM2nOtMEfwg3ngmOBGoV5Z1R0q6V%2B8VebEFO8rg%2FwdspyyGrFIbqSjvmmhschiy1SoICizmmsnpp2ccu2yWDxwEOhSGZuz1bHuPUHS75wMVUDSWNVyNY5e5Yaf7ph,NA,NA,NA,NA,NA,#465540428,Philips,EverPlay,BT6900P/00,NA,Activo,NA,NA,NA
549, Parlante Bluetooth Energy Sistem Tower 5 2.1 + Envios Gratis ,153,NA,0,10000,18 cuotas,314.58,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463576138-parlante-bluetooth-energy-sistem-tower-5-21-envios-gratis-_JM#position=19&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#463576138,Energy Sistem,NA,NA,NA,NA,NA,NA,NA
550, Parlante Bluetooth Jbl Clip 2 Waterproof - Nuevo En Caja ,1999,NA,0,NA,18 cuotas,111.06,NA,Envío a todo el país,NA,NA,3,1,http://perfil.mercadolibre.com.uy/LUCHO+VENDEDOR,https://articulo.mercadolibre.com.uy/MLU-461867484-parlante-bluetooth-jbl-clip-2-waterproof-nuevo-en-caja-_JM#position=20&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,0,0,1,0,0,#461867484,JBL,NA,Clip 2,3 W,Activo,NA,NA,NA
551, Parlantes Jvc N 1238 Megastore Virtual ,59,NA,0,NA,18 cuotas,121.31,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MEGASTORE_VIRTUAL,https://articulo.mercadolibre.com.uy/MLU-460341654-parlantes-jvc-n-1238-megastore-virtual-_JM#position=21&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#460341654,NA,NA,NA,6 W,NA,NA,NA,NA
552, Parlante Bose Soundtouch 20 Wifi Bluetooth 12 S/r Amv ,609,NA,6,10,18 cuotas,1.252.17,NA,Lo retiro en el domicilio del vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-446543120-parlante-bose-soundtouch-20-wifi-bluetooth-12-sr-amv-_JM#position=22&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#446543120,Bose,SoundTouch,NA,NA,NA,NA,NA,NA
553, Parlante Portatil Bateria Kolke Bomb Inalambrico Bluetooth ,1399,NA,0,1000,18 cuotas,77.72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-459954466-parlante-portatil-bateria-kolke-bomb-inalambrico-bluetooth-_JM#position=23&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#459954466,Kolke,NA,Bomb,NA,NA,NA,NA,NA
554, Parlante Bluetooth Marshall Kilburn Con Bateria Incluida ,351,NA,10,999,18 cuotas,721.70,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/URU_WOOFER,https://articulo.mercadolibre.com.uy/MLU-444066864-parlante-bluetooth-marshall-kilburn-con-bateria-incluida-_JM#position=24&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#444066864,Marshall,NA,Kilburn,NA,Activo,NA,NA,NA
555, House Of Marley Parlante Get Up Stand Up - Mosca ,349,NA,1,4,18 cuotas,717.58,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOSCAHNOSSAMOSCAHNOSSA?brandId=330,https://articulo.mercadolibre.com.uy/MLU-457940204-house-of-marley-parlante-get-up-stand-up-mosca-_JM#position=25&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#457940204,House of Marley,NA,NA,NA,NA,NA,NA,NA
556, Parlante Aiwa Aw-pov 2 Bluetooth 200w Rms Mp3 Usb Pcm ,299,NA,0,999,18 cuotas,614.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-465296635-parlante-aiwa-aw-pov-2-bluetooth-200w-rms-mp3-usb-pcm-_JM#position=26&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#465296635,NA,NA,NA,NA,NA,NA,NA,NA
557, Parlante Portable Jbl Flip 4 Bluetooth 2 X 8w Color Rojo ,124,NA,0,100,18 cuotas,254.96,NA,Lo retiro en el domicilio del vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DEACOSRL,https://articulo.mercadolibre.com.uy/MLU-461973166-parlante-portable-jbl-flip-4-bluetooth-2-x-8w-color-rojo-_JM#position=27&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#461973166,JBL,Flip,Flip 4,8 W,Activo,515 g,NA,NA
558, Parlante Portátil Woofer 8'' Bluetooth Usb Sd Zonalaptop ,89,NA,0,10,18 cuotas,182.99,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ZONALAPTOP+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-455289325-parlante-portatil-woofer-8-bluetooth-usb-sd-zonalaptop-_JM#position=28&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#455289325,NA,NA,NA,NA,NA,NA,NA,NA
559, Radio Reloj Parlante Bluetooth Despertador Fm Eclipse ,890,NA,17,9,18 cuotas,49.44,NA,Lo retiro en el domicilio del vendedor,NA,NA,3.3,3,http://perfil.mercadolibre.com.uy/ECLIPSE+ELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-456176786-radio-reloj-parlante-bluetooth-despertador-fm-eclipse-_JM#position=29&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,1,1,0,0,1,#456176786,NA,NA,NA,NA,NA,NA,NA,NA
560, Parlante Activo 8pulg Inalambrico Xion Sd8bat 3600w Pa-pa ,79,NA,1,99998,18 cuotas,162.43,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FERRESERVI+PASO,https://articulo.mercadolibre.com.uy/MLU-456715225-parlante-activo-8pulg-inalambrico-xion-sd8bat-3600w-pa-pa-_JM#position=30&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#456715225,Xion,NA,NA,NA,NA,NA,NA,Entrada para Micrófono
561, Parlante Portátil Bluetooth Potente Calidad Usb Bulldog Oy ,1939,2229,1,10,18 cuotas,107.72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/OFERTAYA+UY,https://articulo.mercadolibre.com.uy/MLU-458803177-parlante-portatil-bluetooth-potente-calidad-usb-bulldog-oy-_JM#position=31&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#458803177,AeroBull,NA,Bulldog,10 W,NA,NA,NA,USB
562, Lampara Led Rgb 220v Parlante Bluetooth Colores Foco Oferta! ,399,NA,0,39,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SILVERLED,https://articulo.mercadolibre.com.uy/MLU-463100626-lampara-led-rgb-220v-parlante-bluetooth-colores-foco-oferta-_JM#position=32&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#463100626,NA,NA,NA,NA,NA,NA,NA,NA
563, Parlante Bluetooth Tipo Jbl Explorer Calidad ,2300,NA,1,16,18 cuotas,127.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/UNAGANGAUY.COM,https://articulo.mercadolibre.com.uy/MLU-458071164-parlante-bluetooth-tipo-jbl-explorer-calidad-_JM#position=33&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#458071164,JBL,NA,NA,NA,NA,NA,NA,USB
564, Parlante Activo Pk-ch4500 Punktal Mi Casa ,334,NA,3,3,18 cuotas,686.74,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MICASA+S.A,https://articulo.mercadolibre.com.uy/MLU-448315655-parlante-activo-pk-ch4500-punktal-mi-casa-_JM#position=34&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#448315655,Punktal,NA,NA,NA,NA,NA,NA,NA
565, Parlante Logitech Mx Sound 2.0 24w 12w Rms Bluethoot Aux ,88,NA,0,10,18 cuotas,180.94,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=QkG9aPMCb5JVAIn51vgBPFuDG3Dk%2BwRE8%2FUQlPyojvWoWxuXkStKAumC7PxL198FMlTxz3n5tLOnfWh5XpGe6JQoaqZFRCKeQN%2FGNq2%2BfCOoQor1nWzxXgCYX92saRI1h8xPr1v%2FDnQzpLbXT48gZr9Q%2F565JaLknshe2LRCOd8JroNWLWE2AFRPASF0s%2FjpIsc7cOreSp8VsHzDmKX14MP4CLAlp7%2BAUSszob6wqWZluBVqLMcsPI3P3hpsuZhZfDQIZHZHNppBwcMCYt2D0%2FXTjuLsPMKdkfxM12OEstSBagPmRedQnanZPLnpp2uzxs%2B8FUqm0tJNgetTH59oNe1SOC7SZAnyAtXbRIlbglDKY7Lk%2BhzYa3r6aoI71K33V0dVbGyEbobUAqt7IxLBrNQ6kSB9ND7xE0pPNekAp0IXIwCaipUA3W8%2F0HQJqG2GY2R%2BdVRMonIjN5CI9KqsN%2FZqb9mAMiAo6Sr9XOnPxqTr6TLR04aDqRXqHcCWaWNnC1jw4LPlqjZT56qLNMzhlCyQF1x3RIGji44MHELwkX09cbE%2BGYbLWvwNBlkyQaBu2U%2BIaNQBfBjumZVeP%2BA5Pa2wHdSOS3KFJ7I0DTuzg%2F25QL1PNNYgUovQFvf483HlWO3Jvs8oAHY%2BqNCOBIkvOOm2aO4VGIgc3FNKaPHUfyAbo75I6%2BjHAFoiKbVS4%2BKLlFGLW2XCU6ME9rxDRlJe61o3GKpse%2F09S2KnlTx2a7tlhSspFSLQWbUBbEIicMXkcQssuvg3hDNaamE51RgNmypqzPw%2FBM2ghu%2FCJaOwqVQxk4G13%2BdHir%2BpJsC2IBcqLD3XUChb2lXTJQmwwRcsJ5mZY%2F8Ojb69SpdIfFaaMskMqg6vJQT5PjLl%2BwOihfU%2FfAN0Htd19u13Su0OrPj5PAmmUKNk901vP8LGb%2FlPhgUh1cwguHaPorBXg6iqiaxyNEnDgQNd1aNlSZUSH1NbsRH3cL704PrRzTDsJPAUrCghjxzM4Izsgnl2nBWufyrwjpd4C2gfyYlIwrIlguEDkHZrbvlJkzWxHGnsIdvh98Dx8M7QQLj9gowYE2b33gKqWWn8icteFOk7z2ZaxsT%2B7PqAyIpO0Zreqt6sl9TNoE%2FB9e8PmMZHC7oH0D24BTMxoVb1C3JvRgmTFg73xwyf8%2FUKZQSfJy6HlOK5ViAGESpnbxMwQUs2t4sPeTI1uoRdH4bLU4dsfZfuFNo55KKtmmRiRdM%2Fcp4yt13sxjzcgGUi4lIFmXv4RCZDZgqRAXInr8hJXK1vJobbheeZea1Bmdi1VGNZP%2B7pssrnnPXgnBh3RFloWc%2FN3fvuqz29W05%2B11DrDRyVcMBhMaH%2BIH9QxhgYfpsFnq7Qz%2By6nnAV38VSMHHQ6vDBfy55FHgv7NiIL12LZtJzRm4VrNpnZzjOuuYthxjziNNIb6ezdJsvhBFnjc0csGx2IOGvDOEBlh80Y7E%2FKH%2F8kUzsApIwJXWRVbQIHY3RxqTtiBzgl2K1lyDQt6Ug9rd1yOAjEFlQL0t3rgOrr7uaQDpcw9YqB0%2FC0xvc5OuCb0a2i9BTmKzG6ocoAYo8AOLan94w%2FeQ%2FgungVgf4wa3H6BKhUiMyTzfHgoya%2FksxXe%2B4Ur1dRgHbioMOVCa6%2FuppTuaodueRZ2qUlLrYm6TsNKcHqtdfy9nVVA6nf8KS8MTIFAB571uNpPpT62CHaRFzWC6o6QIHXmLAE883jYJr38nn3wPKs87X9BA5bZV9mjb%2BXq8fKFlf53c7fClMdqxgpTQXTtBRoJpJ9AZbLwwfBfgjZd6iJEgvA%2BuR1%2B9FLVh1KA%3D%3D,NA,NA,NA,NA,NA,#463360302,Logitech,NA,NA,NA,NA,1.72 kg,NA,NA
566, Parlantes Kolke Kpb 014 Sonic 12 C/mic Megastore Virtual ,109,NA,1,NA,18 cuotas,224.12,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MEGASTORE_VIRTUAL,https://articulo.mercadolibre.com.uy/MLU-459238859-parlantes-kolke-kpb-014-sonic-12-cmic-megastore-virtual-_JM#position=36&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#459238859,Kolke,NA,NA,NA,NA,NA,NA,NA
567, Parlantes Parlante Sony Bluetooth Inalambrico Srs X5 - Fama ,133,145,0,999,18 cuotas,273.46,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FAMAELECTRODOMESTICOS,https://articulo.mercadolibre.com.uy/MLU-457253825-parlantes-parlante-sony-bluetooth-inalambrico-srs-x5-fama-_JM#position=37&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#457253825,Sony,NA,NA,NA,NA,NA,NA,NA
568, Parlante Jbl Flip 4 Inalambrico Bluetooth Gris Nnet ,128,135,0,999,18 cuotas,263.18,NA,Envío a todo el país,NA,NA,4.8,219,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463273530-parlante-jbl-flip-4-inalambrico-bluetooth-gris-nnet-_JM#position=38&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,183,29,4,1,1,#463273530,JBL,Flip,Flip 4,16 W,Activo,515 g,Azul,NA
569, Parlante Bluetooth Aiwa Awp01 Tsuy ,155,NA,0,10,18 cuotas,318.70,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TS.UY,https://articulo.mercadolibre.com.uy/MLU-459636618-parlante-bluetooth-aiwa-awp01-tsuy-_JM#position=39&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#459636618,Aiwa,NA,NA,NA,NA,NA,NA,NA
570, Parlante Edifier R2730db 2.0 Estudio Bluetooth Optica 136w ,299,NA,1,41,18 cuotas,614.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,https://articulo.mercadolibre.com.uy/MLU-446206915-parlante-edifier-r2730db-20-estudio-bluetooth-optica-136w-_JM#position=40&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#446206915,Edifier,NA,R2730DB,NA,NA,NA,NA,NA
571, Parlante Reproductor Marshall Stanmore Bluetooth Futuro21 ,529,NA,0,10,18 cuotas,1.087.68,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-449555403-parlante-reproductor-marshall-stanmore-bluetooth-futuro21-_JM#position=41&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#449555403,Marshall,NA,Stanmore Bluetooth,80 W,Activo,NA,NA,RCA
572, Parlante Bluetooth Usb J2 Xtreme Tipo Jbl Excelente Sonido ,2200,NA,0,30,18 cuotas,122.22,NA,Lo retiro en el domicilio del vendedor,NA,NA,3.7,11,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-457030846-parlante-bluetooth-usb-j2-xtreme-tipo-jbl-excelente-sonido-_JM#position=42&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,5,3,0,1,2,#457030846,Xtreme,NA,Xtreme,40 W,Pasivo,NA,Gris azulado,NA
573, Aiwa Parlante Bluetooth Aw-pov2 ,369,NA,0,NA,18 cuotas,758.70,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALIRICOURDANETA,https://articulo.mercadolibre.com.uy/MLU-458132317-aiwa-parlante-bluetooth-aw-pov2-_JM#position=43&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#458132317,Aiwa,NA,NA,NA,NA,NA,NA,Auxiliar
574, Minisitema Equipo Home Parlante Sony M40 Bluetooth Futuro21 ,489,NA,0,10,18 cuotas,1.005.44,NA,Lo retiro en el domicilio del vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-447336757-minisitema-equipo-home-parlante-sony-m40-bluetooth-futuro21-_JM#position=44&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#447336757,Xion,NA,NA,NA,NA,NA,NA,NA
575, Parlante Bluetooth Jbl Go 2 Portatil 5 Hs De Música Nnet ,1696,1786,1,2,18 cuotas,94.22,NA,Envío a todo el país,NA,NA,4.8,235,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-459966731-parlante-bluetooth-jbl-go-2-portatil-5-hs-de-musica-nnet-_JM#position=45&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,198,32,2,2,0,#459966731,JBL,GO,GO 2,3 W,Activo,30 kg,NA,NA
576, Parlante Portatil Pantalla Led Bat. Rec+stand Envio Gratis ,379,NA,4,4,18 cuotas,779.27,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALMOSTSMART7,https://articulo.mercadolibre.com.uy/MLU-456145192-parlante-portatil-pantalla-led-bat-recstand-envio-gratis-_JM#position=46&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#456145192,NA,NA,NA,NA,NA,NA,NA,USB
577, Parlante Punktal Pk-ch4500 Bluetooth- Vía Confort ,303,NA,3,10,18 cuotas,623.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CANUS+SA?brandId=48,https://articulo.mercadolibre.com.uy/MLU-450085006-parlante-punktal-pk-ch4500-bluetooth-via-confort-_JM#position=47&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#450085006,NA,NA,NA,NA,NA,NA,NA,NA
578, Parlantes Reproductor Portatil Xion Xi-sd70 - Fama ,33,35,1,999,18 cuotas,67.85,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FAMAELECTRODOMESTICOS,https://articulo.mercadolibre.com.uy/MLU-454519143-parlantes-reproductor-portatil-xion-xi-sd70-fama-_JM#position=48&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#454519143,Xion,NA,NA,NA,NA,NA,NA,Entrada para Micrófono
579, The House Of Marley Parlante Portátil Get Together Mini Bla ,209,NA,NA,4,18 cuotas,429.73,NA,Retiro gratis en tienda de Mosca,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOSCAHNOSSAMOSCAHNOSSA?brandId=330,https://articulo.mercadolibre.com.uy/MLU-463453525-the-house-of-marley-parlante-portatil-get-together-mini-bla-_JM#position=49&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#463453525,House of Marley,NA,NA,NA,NA,NA,NA,NA
580, Aiwa Parlante Sistema Audio 100w Bluetooth Microfono Pie Inc ,243,NA,0,5,18 cuotas,499.64,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SMARTOPTION,https://articulo.mercadolibre.com.uy/MLU-458642460-aiwa-parlante-sistema-audio-100w-bluetooth-microfono-pie-inc-_JM#position=50&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#458642460,Aiwa,NA,NA,NA,NA,NA,NA,NA
581, Parlante Bluetooth Jbl Clip 2 - Tienda Oficial Jbl ,99,NA,4,2,18 cuotas,203.55,NA,Entrega a acordar con el vendedor,NA,NA,3,1,http://perfil.mercadolibre.com.uy/PALACIO+DELAMUSICA?brandId=457,https://articulo.mercadolibre.com.uy/MLU-446715217-parlante-bluetooth-jbl-clip-2-tienda-oficial-jbl-_JM#position=51&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,0,0,1,0,0,#446715217,JBL,NA,Clip 2,3 W,Activo,NA,NA,NA
582, Parlante Portatil Cafini Bluetooth Tarjeta De Memoria Usb ,790,NA,2,10,18 cuotas,43.89,NA,Lo retiro en el domicilio del vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CAFINI+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-458401578-parlante-portatil-cafini-bluetooth-tarjeta-de-memoria-usb-_JM#position=52&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#458401578,NA,NA,NA,NA,NA,NA,NA,NA
583, Parlante Activo Top Digital To10 Usb Sd Bluetooth Micrófono ,120,170,1,371,18 cuotas,246.73,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LIBRERIASDELLITORALSA?brandId=564,https://articulo.mercadolibre.com.uy/MLU-458527522-parlante-activo-top-digital-to10-usb-sd-bluetooth-microfono-_JM#position=53&type=item&tracking_id=35b2b10f-96eb-498a-be9c-93f0e9f0ba98,NA,NA,NA,NA,NA,#458527522,NA,NA,NA,NA,NA,NA,NA,NA
584, Parlante Bluetooth Jbl Partybox 200 Potencia Calidad Febo ,14990,NA,0,99999,18 cuotas,832.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-465666702-parlante-bluetooth-jbl-partybox-200-potencia-calidad-febo-_JM#position=1&type=item&tracking_id=1a5f68b5-e667-4c27-8bda-72004e309e7a,NA,NA,NA,NA,NA,#465666702,JBL,NA,NA,NA,NA,NA,NA,NA
585, Parlante Multimedia Portable En Madera North Tech ,399,NA,0,10,18 cuotas,22.17,NA,Lo retiro en el domicilio del vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NETKEYGROUP,https://articulo.mercadolibre.com.uy/MLU-463950636-parlante-multimedia-portable-en-madera-north-tech-_JM#position=2&type=item&tracking_id=1a5f68b5-e667-4c27-8bda-72004e309e7a,NA,NA,NA,NA,NA,#463950636,NA,NA,NA,3 W,NA,NA,NA,NA
586, Parlante Jbl Charge 4 Bt ,207,259,NA,1,18 cuotas,426.03,NA,Entrega a acordar con el vendedor,NA,NA,4.6,27,NA,https://articulo.mercadolibre.com.uy/MLU-460469510-parlante-jbl-charge-4-bt-_JM#position=3&type=item&tracking_id=1a5f68b5-e667-4c27-8bda-72004e309e7a,20,6,0,0,1,#460469510,JBL,NA,Charge 4,30 W,Activo,NA,NA,NA
