search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Gênero,Peso,Tipo de fechamento,Certificado de segurança,Usos recomendados,Posição da ventilação
522, Capacete Moto Pro Tork New Liberty 4 ,62,NA,3597,2838,12x,5.17,NA,Envio para todo o país,NA,NA,4.5,1538,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-781206799-capacete-moto-pro-tork-new-liberty-4-_JM?searchVariation=28439255893,1027,322,138,31,20,#781206799,"Preto-fosco,Amarelo,Azul,Branco,Prateado,Preto,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,Capacetes,New Liberty 4,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
523, Capacete Moto Pro Tork Evolution 4g Carbon Branco ,119,NA,17,2692,12x,9.92,NA,Envio para todo o país,NA,NA,5,1,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1174078716-capacete-moto-pro-tork-evolution-4g-carbon-branco-_JM?searchVariation=32592980948,1,0,0,0,0,#1174078716,Azul,"56,58,60",Pro Tork,NA,4G Carbon Branco,Integral,NA,NA,NA,NA,NA,1400 g,NA,NA,NA,NA
524, Capacete Moto Fechado R8 Viseira Fumê Pro Tork ,98,NA,21,1796,12x,8.24,NA,Envio para todo o país,NA,NA,4.4,2154,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1108218155-capacete-moto-fechado-r8-viseira-fum-pro-tork-_JM?searchVariation=27939044037,1430,407,183,63,71,#1108218155,"Azul,Amarelo,Azul,Azul-claro,Laranja,Plata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,Simple,Poliestireno,ABS,NA,NA,NA,Micrométrico,Inmetro,Urbano,Superior
525, Capacete Infantil Moto Criança Pro Tork New Liberty Azul ,59,NA,176,890,10x,5.90,NA,Envio para todo o país,NA,NA,4.6,1210,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-839107430-capacete-infantil-moto-crianca-pro-tork-new-liberty-azul-_JM?searchVariation=19921334581,871,230,76,13,20,#839107430,Azul,54,Pro Tork,Capacetes,Liberty Infantil,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
526, Capacete Moto Fechado R8 Viseira Fumê Pro Tork Azul ,93,NA,19,1794,12x,8.97,NA,Envio para todo o país,NA,NA,4.4,2154,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1108191590-capacete-moto-fechado-r8-viseira-fum-pro-tork-azul-_JM?searchVariation=27937319131,1430,407,183,63,71,#1108191590,"Azul,Amarelo,Azul,Azul-claro,Laranja,Prata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,Simple,Poliestireno,ABS,NA,NA,NA,Micrométrico,Inmetro,Urbano,Superior
527, Capacete Moto Infantil Viseira Camaleão New Liberty Branco ,114,NA,20,585,12x,10.90,NA,Envio para todo o país,NA,NA,4.6,1210,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1114416956-capacete-moto-infantil-viseira-camaleo-new-liberty-branco-_JM?searchVariation=28424305009,871,230,76,13,20,#1114416956,Branco,54,Pro Tork,New Liberty,New Liberty 4 Kids,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528, Capacete Moto Mulher Street Sport Moto For Girls Pro Tork ,59,NA,213,2708,10x,5.90,NA,Envio para todo o país,NA,NA,4.4,1572,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-779270600-capacete-moto-mulher-street-sport-moto-for-girls-pro-tork-_JM?searchVariation=15881543864,973,344,149,57,49,#779270600,Rosa,"56,58,60",Pro Tork,Capacetes,Sport Moto For Girls,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
529, Capacete Moto Sm Automatico Tipo San Marino Pro Tork Preto ,109,NA,670,17744,12x,10.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,17,https://perfil.mercadolivre.com.br/SPEEDMOTOPARTS,https://produto.mercadolivre.com.br/MLB-768432141-capacete-moto-sm-automatico-tipo-san-marino-pro-tork-preto-_JM,8,5,3,1,0,#768432141,"56,58,60",,Pro Tork,Street,tipo san marino,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530, Capacete Moto Peels F-21 Us Army Branco Verde Militar ,249,NA,18,147,12x,20.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,35,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-1113894378-capacete-moto-peels-f-21-us-army-branco-verde-militar-_JM?searchVariation=28390559403,27,3,5,0,0,#1113894378,Verde Militar Brilhante - Branco,"56,58,60",Peels,US Army,F-21,Integral,Duplo,Revestimento interno em tecido antialérgico removível e lavável,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
531, Capacete Moto Feminino Liberty 3 For Girls Pro Tork ,60,NA,18,82,12x,5.75,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,764,https://perfil.mercadolivre.com.br/KAZZU+COMERCIO,https://produto.mercadolivre.com.br/MLB-1051402708-capacete-moto-feminino-liberty-3-for-girls-pro-tork-_JM?searchVariation=24778372713,538,154,52,10,10,#1051402708,Preto,58,Pro Tork,Capacetes,Liberty Three,Aberto,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
532, Capacete Sport Moto For Girls Preto Pro Tork ,56,NA,12,3,10x,6.47,NA,Envio para todo o país,NA,NA,4.4,39,https://perfil.mercadolivre.com.br/ESTRELA10_?brandId=1582,https://produto.mercadolivre.com.br/MLB-1116082573-capacete-sport-moto-for-girls-preto-pro-tork-_JM?searchVariation=35573472154,25,11,0,1,2,#1116082573,Preto,60,Pro Tork,Sport For Girls,CAP-388PT,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
533, Capacete Moto Peels Mirage Techride Preto Chumbo N Ebf Tork ,284,NA,11,2,12x,23.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,383,https://perfil.mercadolivre.com.br/LEOMOTOPARTS,https://produto.mercadolivre.com.br/MLB-1223626691-capacete-moto-peels-mirage-techride-preto-chumbo-n-ebf-tork-_JM?searchVariation=36292540480,269,64,33,12,5,#1223626691,Preto com Chumbo,L - 59/60,Peels,NA,Mirage,Integral,NA,ABS,ABS,Adultos,Unissex,1.276 g,NA,NA,NA,NA
534, Capacete V Pro Jet Moto Motoqueiro Motociclista Escamoteável ,185,NA,18,6,12x,17.68,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,561,https://perfil.mercadolivre.com.br/CMC+RIDERS,https://produto.mercadolivre.com.br/MLB-1139596660-capacete-v-pro-jet-moto-motoqueiro-motociclista-escamoteavel-_JM?searchVariation=30220552698,376,115,46,6,18,#1139596660,"Cinza,Azul,Cinza,Laranja,Negro Brillante,Preto-fosco,Preto/Vermelho,Rosa,Verde,Vermelho","58,60,62",Pro Tork,V-Pro,V-PRO JET 2 Mod. Carbon,Aberto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535, Capacete Moto Fechado Mixs Fokker Gtx Preto Cinza Fosco ,152,NA,12,30,12x,14.61,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,29,https://perfil.mercadolivre.com.br/THUNDER+PARTS,https://produto.mercadolivre.com.br/MLB-1209382587-capacete-moto-fechado-mixs-fokker-gtx-preto-cinza-fosco-_JM?searchVariation=35151813823,16,7,4,1,1,#1209382587,Cinza-escuro,"58,60,62",Mixs,Fokker,GTX,Integral,Cristal,Resina termoplástica,ABS,Adultos,Unissex,1350 g,Micrométrico,Inmetro,Urbana,Inferior / Superior
536, Capacete De Moto Infantil Pro Tork Liberty Four Girls Rosa ,67,NA,102,820,12x,6.49,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,457,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-836462755-capacete-de-moto-infantil-pro-tork-liberty-four-girls-rosa-_JM?searchVariation=24424537409,338,77,32,6,4,#836462755,Rosa,54,Pro Tork,Infantil Unissex,Liberty Four Kids,Integral,NA,NA,ABS,NA,NA,0.925 g,NA,NA,NA,NA
537, Capacete Moto Shark D-skwal Blank Blk Preto ,1299,NA,3,23,12x,108.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,4,https://perfil.mercadolivre.com.br/LEOMOTOPARTS,https://produto.mercadolivre.com.br/MLB-996527844-capacete-moto-shark-d-skwal-blank-blk-preto-_JM?searchVariation=23650612155,4,0,0,0,0,#996527844,Preto,"55-56,57-58,59-60",Shark,D-Skwal,D-Skwal,Integral,Simple,ABS,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
538, Capacete Para Moto Mixs Fokker Solid Preto Em Oferta ,65,NA,NA,6912,12x,5.42,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,35,https://perfil.mercadolivre.com.br/PN-SHOPPING,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=K5Yfb1EvtogmCwI%2FieXjx1oDVbvrjzUIV9X%2BpYxYuBAAYVyJoP2ZA%2B%2B01j2%2FLI7ufJs3i6KTl40%2BbAe3wV8aScxDEY8jpKljAhUV3SVdSKHsqEhv4%2BaWiVSPAo7Kp1NSci%2FGCahMNEixPrI%2BTSAuN2p7%2FIN5DI9%2B1NMAKpUcPbNwz8qB5SRT7A2jBK7edoOwDZnX93yd1nxRN9tU4qhRvKXmllncb%2FckWmpvnbgB1fo8IJY%2BcVfZsGWXCGptC6Crf5OGNUEiyfExuqvE9QQZvo3Fu5bpKE%2Fqs9T5Rid3F8nHchXUwVjEduJU2%2B6jX3qMMBjaLO%2BTDQaN6exYlSHWiBmvOiUG1dnJ8oiZi3kDYsUqvtxAj3bGd7yVGTOs7fACidy7A0f9YgCz%2FxyrBU4LNxLet0QK%2FWAKyvXm9dUwClfc1nk5fP0CHoEAhg2uH88GQstXB2rj4i6paolfu6Jo7Ifpyw28pKI58kj05dBoH6zHAWN7qXPgVw7neSPZIjWcAj1svY74i3iolkoPXzuFLcx478%2FG9wippEUTh1SdNXmZKHfBrXHYR3GqgXKhnirIPr5RTmUMG6HMKLbh7U8tadNhRadd1PtJli7DDswYi1kUnO3bpAD1wdL5t1mEPMGgFrp2t1biwhURirE7spn0SyUxpl59E0OE0ZHiCXfhA6P2Pfa%2FQpDMiy119Bh8uRGYVgelLNeqYg9FkXavMSEHRVcW9BoliBR5QWDOQkw6jSjkLXMt%2BMYEjxuQ9do82PsbDJLqGIE7eqzLgiVaOhQUb1IEpFvraQN7d22NtyJhogmZ4d9LNSAVHB9Gbm%2FH24GwIa%2B4Ucvg2h4yp2l5frFf%2BUpyBKKUFDT%2FMPKEPYWTsEaG82KVpvlnk46FTcG6FPwsZ1lNmIGyEkQcoV0DH%2BF5qgZyRSFxAAXCgZjtUwVfQ4T1MEowWWJBqnEeDqcYhwBJTU0kEx6Cp8OxYqBoIvlx236T4vy0k9dvOYDzW0NBxdaztmgS9P1Oq62Hh%2FRRkIiovSDtoXFpz%2BhNxQ%2F760Ia46iufWLrVJf4ZiMBVsEUeK3i8TSvPgBbb1gtV%2F7LpG%2FJ2FBO9ew4RUzh4rCJnbcC8wkj35g13%2Bd88a9KCfoSpsFRPHp74k1aYOfmMPu6xcVAApKmAi0m5WQ6qSSNN0Hdsj5oHly4cCufeRphOPmoJLh2PiaKFmJj7KdFLUHrkVBWfcvTIvbXE1AltEtnnYPnGPT%2FdxeBSbDS%2FX7rFPlkGkbfYaUIstH2N%2FXOI1pPt3t3XUkuhOecQkuRgzxRnjuOzpSUsRMcEB5N7j%2BVMb3m5mJyw6oOLkm4IMpE61P6x%2B8fP3%2B1i4Sm0QxM030IOaUUujYEwsMQL6QbzlaLBbK6TVxP2yyZlbZbPJgq9m3CUk5G%2F9XC%2FHyX5IiTnetg%2B3ZRfWp6CU3%2BMcEAkvi5tQmjlzP1FwY7smO4yw6vfWyFf9UNYXYzfVZiwoGxNXyYfyZB7t6orA8IkpYpAOX9Jwh1B2mFqUi2zhbBmGo7b%2BBVJcCn36NZukA3YARx4F%2Fdbyv96%2BxB8GD4aaQfxs1zdb80Q0HL87f2jvxKMvFp4lksFWT38oifL4qC9T%2B5KuoObz4MqGynnObkNkwVUoPFyiMR3eh7a2SSYhcd8eXNx6AG1de5lRITaDWMBGZIV7c72jPEXRspTXmNzCz8SvWj16qV9t5Ht5FGjFfg%2FYrSuQdt6fystszVetNEJxUq2O7zoDDYRCPkMd3ZB8CL8gDQiPb1eP4YUBKqsz2POXfNWDxo7RkwMbpuzIQya%2Bg1to78YB%2FIghGishp%2Fsg5hkAYGB9hMPU9byid%2BhcW3aGRtS1MQTmYppnH1ci5t7%2BofUkTwOWGL72zJHEPJY3uZB2BhbMIMGrNvb0yhXQrGbyYy2NRf2mpuWpZeRE68VsaW%2BRAplQjr,21,5,7,0,2,#1282954467,Preto,"56,58,60",Pro Tork,NA,Sport Moto,Integral,NA,NA,NA,Adultos,Unissex,NA,NA,NA,NA,NA
539, Capacete Moto Ls2 Ff399 Valiant Bc Articulado Abertura 180º ,2200,NA,2,5,12x,183.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GENERAL+MOTOS-OFICIAL,https://produto.mercadolivre.com.br/MLB-992845344-capacete-moto-ls2-ff399-valiant-bc-articulado-abertura-180-_JM,NA,NA,NA,NA,NA,#992845344,- - -,"54,56,58,60",LS2,NA,Articulado/Escamoteável,Modular,Duplo,Forração removível / Espuma respirável / Corte a laser,KPA,Adultos,Unissex,NA,NA,NA,NA,NA
540, Capacete Moto Pro Tork Evolution G4 Las Vegas ,129,NA,26,2679,12x,10.75,NA,Envio para todo o país,NA,NA,4.6,330,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1174048386-capacete-moto-pro-tork-evolution-g4-las-vegas-_JM?searchVariation=32590648844,255,51,14,3,7,#1174048386,Preto,"56,58,60",Pro Tork,NA,Evolution G4 Las Vegas,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541, Capacete Moto Fechado San Marino Masculino/feminino.original ,139,NA,32,3,12x,11.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/HEPA8039495,https://produto.mercadolivre.com.br/MLB-1272745122-capacete-moto-fechado-san-marino-masculinofemininooriginal-_JM?searchVariation=40315473203,1,0,0,0,0,#1272745122,Preto,"56,58,60",Taurus,NA,San Marino,Integral,Simple,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
542, Capacete Moto Escamoteável Articulado Tork V-pro Jet 2*touca ,198,NA,NA,500,12x,16.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,561,https://perfil.mercadolivre.com.br/PISTAMOTO,https://produto.mercadolivre.com.br/MLB-1263210321-capacete-moto-escamoteavel-articulado-tork-v-pro-jet-2touca-_JM,376,115,46,6,18,#1263210321,NA,NA,Pro Tork,Unissex Escamoteavel,V-pro jet 2,Integral,NA,Resina termoplástica,ABS,NA,NA,NA,NA,NA,NA,NA
543, Capacete Moto Infantil Feminino Liberty Four Pro Tork Brinde ,77,NA,277,977,12x,6.49,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,19,https://perfil.mercadolivre.com.br/AD-STORE,https://produto.mercadolivre.com.br/MLB-683055387-capacete-moto-infantil-feminino-liberty-four-pro-tork-brinde-_JM?searchVariation=30314658475,13,4,2,0,0,#683055387,Rosa - Rosa,Tam. 54 ( Infantil ),Pro Tork,Capacetes,Liberty,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
544, Capacete Moto Tipo Sanmarino Automático Masculino/feminino ,70,NA,NA,1512,12x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,35,https://perfil.mercadolivre.com.br/A.T+STORE,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=CQq04F57J05CK%2B7hMPOnVSvNbltcxY%2FzGONrOIoEEsz%2B4z%2FaN8QJSPA0Fe1Lh4yEFneRRuH8uDxrMGZcAFmU%2FZutUHLW94ddzA5Ld6FArrsDfaAwzbvmliLFJ27m5VtAEWYDFZ5yqmx1UShgSwtEULeNhocQn6DSyTGTPB9QM7OELwGZk9GsShfzAwCGlqwuoh%2BQqmst6LRAN%2BoM1gsZmynzi8TAy7rt1b4xI6CiFW89l1eAQ8t1Fp%2BZqtzHhgzok11PV34Lj3PyvncmdUP8E95PCk3%2BeNW6%2FOfVHNUHVHX95UDKZZbpOyAjYxVHoJ1VjK6bUQpZao6b3XVFKYG3T3RjXKehPlpU54UORgeaylSKiBVTICIVeDrPrZH4phzmrpwrDDFHIM2dG47P%2BytRr6qP9QvEqQFqIZWCLpZn8kEXPykDBV3ZWC3o6WjNxYj0zqNhwKRmW69ZbrSSekXLka2cgvUBnD84ax0Ylm7iNzMw%2Ba9oA3U1Aa8JQvjuIq3FvFJ%2B%2Fa2hwryly5%2FMPykaMq7i7dY%2Bz1%2Bu%2B91Z5XgD%2FShfE5TvKgpkcyO7UYPii%2Fe1rcaxybk5lLv8oENKtDJ4d4vj1MzYvpI3xjLzl%2FR7VGuxoG%2FsALYa38Kgd2dT4X2M%2BJFahuWh0%2FB8obWrKUcpCF0LQX6xW7oRm1WmwvIEJhI%2BN2egjh2yDcjTK78D0Nct4nBYXs34nQrY0XRkLLjejLiY9Idbq0tXTIa4sBnFkRB2u5Uk84Bk8dr52rjvZCMh4n7XfMP%2FV7b1kTJcFB517M74o9Ky0XHCdvT%2FRDwBrwYXdQosPF3N2m1nC0b99Gl85UA1PG%2F8PnV2dzGsgJRbtijSiSEsxtIAyqM1BtRya10pL3spF2We6SjMEin%2FvR33PR4GIbOVCzHRqlqi%2F2H6feWK9RJXCqMB5l%2Fj1LNGoh8MrPmSfyyFFFlW49lY8iY2w5i%2FzCMliA2bJso0ALu9SGuYm3BwCd8Bt9HwVWWe8BbRWHhFgg5ID5Vn5zNFeXoStdCpbi8oWifeQOdtWdi0zdIpsln7NritaCjD1kdnVFZQVa8LjJGSrxMe9RRto14ak3P562xsOvZTOrnnI40GNyl2CUhCRLpFm0QkEOJIZjEbHnLXrgEpN1WqUqH66Vzv0snAis1f0UbxEeHH5JXPBP3%2FaXR6Oi0toIZZNm6ut3a4KASKw8T7tt%2FM3PpKWipgH7VDfTmzUBLyrUtDP7Rx5sxkIZdQmA5qepAC6ksafxKKxb1dSo2%2Bhg4yEp3Z33lqzhOP9Hpuw4lvR8XYFGIeQvMhx9lfKOleBrJdJuuUmNBdDneDKDBR9kQXk5UkUbYVe1Vz3EQIeyyY0Z%2Bu7T0wqVK3O5doJvoGa1tM%2BduL4CU3OebQA4TSrRdPEdGy8ijiRj6cxVj8bTJr5CcpKbGpk6QKDPmrkIqtugKhmwE05lrAy9xdQ3OwMjyhUqZ3m8c6g4yLkunk488VXKqQXC6gCN4S%2F5ANQQ4X1oUr1nlXqbOru6HzeA908Qfd%2FvkyNrTh8kYIFS%2Bo0MrbJFLiX0jFtR0bWyvcKEMdgwEXXdFtvYbBfxziJ9pbuj0AxmzCCOYCATObObS637kTVJ%2Fa%2BxFP74shuCd23v6E9c6XZkri0dTVXmtlTmEY3w2OUbdQdCSW%2Fdp3i4wt24fNVP2h4hif6SyfTsRJTHb9y93GYZfaKFXB189qFUJxKsfFE06reorXxLybWNWksu%2BuzQSdMF%2BWWy0vRjK5RQiFwsCbE00x3YQx%2Fmjz%2Be2FRtpbGu2p4ehvbC5n8n%2BCpnEDwMc0OfUF2FxLRZJSm7vJ9u%2BbFP%2FwZh3VIwxAF9rTXgUjj3aW2J6YjfPHm%2B8XlVqlcUQQ7pzrgS7T8F2PfAbO6Vb4Q6histgE1XEYpyflwNMNb8tBRa1n9pPeVZ6vDAWKgjr8U9idEQ%3D%3D,21,5,7,0,2,#1281297439,Preto,"56,58,60",Pro Tork,NA,Sport Moto,Integral,NA,NA,NA,Adultos,Unissex,NA,NA,NA,NA,NA
545, Capacete Moto G6 Red Nose Pro Tork Fosco ,139,NA,18,9,12x,11.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/HELMET.HOUSE,https://produto.mercadolivre.com.br/MLB-1223985438-capacete-moto-g6-red-nose-pro-tork-fosco-_JM?searchVariation=38714099897,1,0,0,0,0,#1223985438,Rosa,"56,58,60",Pro Tork,NA,RED NOSE,Integral,Simple,EPS,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
546, Capacete Moto Fechado R8 Protork Lançamento + Viseira Brinde ,139,NA,23,2994,12x,13.38,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2154,https://perfil.mercadolivre.com.br/GIANZINHO+PARTS,https://produto.mercadolivre.com.br/MLB-1110338707-capacete-moto-fechado-r8-protork-lancamento-viseira-brinde-_JM?searchVariation=32451781817,1430,407,183,63,71,#1110338707,"AMARELO + CROMADA,AMARELO + DOURADA,AMARELO + FUMÊ,AMARELO + IRIDIUM,AMRELO + CAMALEÃO,AZUL CLARO + CAMALEÃO,AZUL CLARO + CROMADA,AZUL CLARO + DOURADA,AZUL CLARO + FUMÊ,AZUL CLARO + IRIDIUM,AZUL ESCURO + CAMALEÃO,AZUL ESCURO + CROMADA,AZUL ESCURO + DOURADA,AZUL ESCURO + FUMÊ,AZUL ESCURO + IRIDIUM,LARANJA + CAMALEÃO,LARANJA + CROMADA,LARANJA + DOURADA,LARANJA + FUMÊ,LARANJA + IRIDIUM,PRATA + CAMALEÃO,PRATA + CROMADA,PRATA + DOURADA,PRATA + FUMÊ,PRATA + IRIDIUM,ROSA + CAMALEÃO,ROSA + CROMADA,ROSA + DOURADA,ROSA + FUMÊ,ROSA + IRIDIUM,VERDE +  CROMADA,VERDE + CAMALEÃO,VERDE + DOURADA,VERDE + FUMÊ,VERDE + IRIDIUM,VERMELHO + CAMALEÃO,VERMELHO + CROMADA,VERMELHO + DOURADA,VERMELHO + FUMÊ,VERMELHO + IRIDIUM","56,58,60",Pro Tork,R8,New Liberty Four,Integral,Simple,EPS,ABS,Adultos,Unissex,1200 g,Micrométrico,Inmetro,Urbano,Superior
547, Capacete Articulado Robocop Escamoteável Moto Motoqueiro ,178,NA,104,7,12x,14.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,10,https://perfil.mercadolivre.com.br/YESSMOTO,https://produto.mercadolivre.com.br/MLB-918359527-capacete-articulado-robocop-escamoteavel-moto-motoqueiro-_JM?searchVariation=17788508650,8,1,1,0,0,#918359527,Branco,"58,60,62",Mixs,NA,RPM,Modular,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
548, Capacete Moto Azul Automático ,98,NA,12,11,12x,9.45,NA,Envio para todo o país,NA,NA,5,1,https://perfil.mercadolivre.com.br/AUTO+MONSTER?brandId=998,https://produto.mercadolivre.com.br/MLB-1232123039-capacete-moto-azul-automatico-_JM?searchVariation=37196477072,1,0,0,0,0,#1232123039,Azul,"56,60",FW3,NA,Automatic,Integral,NA,NA,NA,NA,NA,1.45 kg,NA,NA,NA,NA
549, Capacete Moto Fechado Pro Tork 788 G6 Limited Edition ,145,NA,84,2972,12x,13.94,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,7,https://perfil.mercadolivre.com.br/ALECARSHOP,https://produto.mercadolivre.com.br/MLB-735257637-capacete-moto-fechado-pro-tork-788-g6-limited-edition-_JM?searchVariation=16807710054,6,1,0,0,0,#735257637,Vermelho,"56,58,60",Pro Tork,unissex,Limited Edittion,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
