search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Tipos de filtros del parlante,Conectores de entrada,Peso,Color,Potencia de salida (RMS)
1392,Parlante Xiaomi Portatil Square Box 2 Bluetooth 4.2 2017,20.5,NA,7,7,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BESTSELLERBOUTIQUE,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=Ip51%2BKrr4tthUxmVK4k1QxTsLrn1Jn09CkqqOPtF4D1ISkNASV9XFk7ZXErC7zxIkHzUJsTdbWVdxsFnJ016nxBiAH6gOAVEhpmnBlw8vg%2Bi7MAX5wLL%2BoCXUPHweUCcRVQts9DxfD32OlfFMXkIL53SCQtoOJvEjKa4ueAlftB80MnYd0misWzrh%2BxVtrZWKBMJNLe1n30uU%2FnMWk2m6cfb52SU18eMqG6dlrMK4JYXNNzH6HFvJ%2Fu6NAhfh9aNOx9mF%2Fy2TsxS9ExTLy09YecAqjpoMVympCpu8ob%2Brw3WcUI4VtEQRCrGC3lAPEYV80YWu2JIZdxL66%2BZ0nrnZ2Op58kjwuRjBY2w4KDv1%2B7GYRASPgQPowSR2XJ8TB4XTbZ1NVuBzLom6q6e0rus6z9Pnp%2F0P6h4QZaWWG807wQMyvT237%2BChNpdElLmXyNkkk5JtcCm1mrDz1XRXvEGxxK%2FwxYnRF3STQvg121uolsmtAiaxax3qS0jjXWbhTGpUQHa7H4mHm%2FKr0TtOrG675mZh9vEN2k4WL4FDoHLdwRvYqdX%2FHPTw4jbbQ%2F%2FvzcClJ9Zu0k8cCw4LVyMhxUzgZfY6tJKcNZkTPZ4q%2FJtHBrxiNPRqwL%2By2Ykcj1RQCiyMM3YEYwurVAr6R4G0NZCqNB7da8tmlfAJoKROKpAy5FtQL%2BStUjBpedlgsmD8vjVT2DtVVTlHvSXQxkPXzN8FEpTaSYJwL7Phx3E6t3Aeddz20nsM9m%2BkyM%2FnWdAc4UYA8HSWSd2DGpPqua%2Bc5zJXxuDGsNyNwUYzyKRI05UwDHf61dd%2F8pTaam17Gi9HlzhupD3XyDwRiqpVo04RaRloIWuSP13sOdc9ymp87Z2lmEhBRkU4hROQQWjJ1jm3ut2VFD4zkVIA5KxllTQa5eIzfvEly2PbwZqk%2FQ0zce4xBUMup9cG9yPwG8aO%2B09fyfPaG7wm5lYlKOAiQGGrTbG4s3%2B5c3q7lhOuQeAEZm7X98RMi7YgK31S2bDbcMsAlY183FICfMpQ7532TdqKnpu7tGsjL3uddr2HayE1H%2F6vjiO2XN4PmoQs9Gf1DyTO4uN6pnsvPsYPvH5JFufPY8AKYwfYuMw6fV%2BsHDHwpH9OZJNzsAMOwhWGyrylDSvkwfHf4uqJ3X1Jl6iGCJQbPaveP8vGWkYw4WFmGTO3NZWhRSD5GSWMupJHNHgaPOeUUZ5ok4LwnvIY7HABWNyw%2BTE6%2B%2FOghXYjpKil1xRL5kjkV695BeRVSf9eKjIffDldEQxiO7TYs11YtYQq7CReApiToBxslrdKAfn4MVMfgxXbqwd8Vf9nXqoxV8lsO94InCgpGAbxCPQze6AHLlWabXfQyKgPc82uwarzMCnGAWy4dVHxEFJgkwHD0x75Xu9ly9ALrcSTSrSh8DdNrmgqNzatPzzJFUFfV%2Fs%2BbLEHCtFWnFoVxKFH7Th5LBWdroiLaBM%2B9HRm1UqN5vhsPJM71fdu2k8QfoO5ijxKG5FIgrZHxMhzYW7bi6hlgfrf9pUbw51f%2B%2Fk878bCP%2FVn9%2BSow9FD6KcD4nbW2WDfHDidH57BLlIuPPUpFeJwj0glyrMqfa4TYtPOvDsXmB77xomlKMa32W4LCleeY3klVXEYFsOQWwe%2Fl6VIkxQZE4fO6xkaJXnOGjXYbMCEUj7cO%2BQFQr85AH1h8E%3D,NA,NA,NA,NA,NA,#523820848,NA,NA,NA,NA,NA,NA,NA,NA
1393,Oferta Parlante Bluetooth Huawei Cm51 Original Waterproof,136.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/VANANOS.COM,https://articulo.mercadolibre.com.co/MCO-511921133-oferta-parlante-bluetooth-huawei-cm51-original-waterproof-_JM,NA,NA,NA,NA,NA,#511921133,Huawei,NA,NA,NA,NA,NA,NA,NA
1394,Micrófono Portátil Parlante Karaoke Bluetooth Ws858,41.9,NA,1,99,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/VENTAS+CRT,https://articulo.mercadolibre.com.co/MCO-525774829-microfono-portatil-parlante-karaoke-bluetooth-ws858-_JM,NA,NA,NA,NA,NA,#525774829,NA,NA,WS-858,NA,NA,NA,NA,NA
1395,Bafle Parlante Cabina Gynipot 7701 Recargable Bluetooth Usb,139.9,NA,0,10,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMPRASDE+VERDAD,https://articulo.mercadolibre.com.co/MCO-486314401-bafle-parlante-cabina-gynipot-7701-recargable-bluetooth-usb-_JM,NA,NA,NA,NA,NA,#486314401,NA,NA,NA,NA,NA,NA,NA,NA
1396,Bombillo Parlante Bluetooth Y Usb Altavoz Luz Led + Control,13,NA,59,8,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4,1,https://perfil.mercadolibre.com.co/WWW.ALSOLNEGSAS.COM,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=Cs3b6cuxzzdJfjFaz%2FDL2P7hf1cf58uxkJXg3tXmfMIZm0AGMyQmMLI9znlua8pH67%2FjqtppTQeEaP4nOLymUYnIPS0qDAzDz6aPyoHHc0wzwsWVaRKX0te9knUq35nrIH1qBMSwr7xKad%2FXyro9jGoeNxxDZZw%2Fx93r9V0MERLJNoEMHl66JGg6fPPKB4FC1HuItS%2BScWgkTQ%2FQiCorHvDxDIu6QzhXUULRVrR6S27f589UKDSitxHKx4p72Ziol1mVM93cOFz8ocM2JZUtr66Dp8wmqmiBnF0VtSZWg6UfNCWfSD7p9eUwpc5FgZ5yi%2FsTBAfIkS%2F1vP12%2F%2FNpm6BNAiWkIK15PEgfvSFZcytsxRR%2But2mE23uqDRuETm6AV3UtsQbrtnmsKBvSKI5eC8QtLVF7xN6qxLhziSc4hs89kmyyQ6feDjHu%2FUPBP7FXwv3Lxqk2Bko3DBulvKEIMArbTVb%2By0OCNeCTnayAx%2B%2FXZHeiQ%2BdYy4VMO7bQccybV%2FhdhO9DsjnqBgjOnwa5oulvS1V3gJ2E8ZmKKdR8%2FCPdwYzVS2%2BFEPMZvpbgpomLhGptGoJT02F3gyqAan2xiTtkvgOwsElkw75E4Al8Y%2B%2BuM6QUB1%2B%2FYJYhtbWpoczkuv9xVPkNW3hX6bxIRX%2BqGoRmLSBVApiSQskQvb4rHdPqDyj53M1mstFmeYZHN%2Fm%2FHpWcVZ5aJfE%2FhVFW5dKWOuCyhI5i5%2BM6bvvL1jzarq%2FrUpvEAIq30cK%2FseWSkUIlc4Zq31pd2F5cv3U6moYmeJZOuzUVcc1kXHIPcyafjlJ8fAbw%2BJQt9dmWLUCGTQ9G6bhVnGTRN3H3e9YUP7cO6kw5j%2Bu3vmk0zFg%2F83pfOgENv0JpNr8%2BFRw04OIhPAc2a24jIVvtD5odaGlZ2YiUB6dhy8JFbV9ATBKiQ9%2BuWLnF%2F8JWtCUFIbaRnjAWYVvGR7fEU6WacbfZG465OoJ0WUKgghRp%2BlwDt6sSJZ%2FmWfms8wyaX%2BVpZ4oVhrKbMmT0uB7ivI836AvWsvHXzz4C9NgllnuGy7MFV13kHBFbQhktVCg5hFbSff6yubAZM%2F4fdJL5mipaLr0MMQlZuMB%2F9KU9IznBvW%2B3%2F4nxHXG5Ql4ku4L4TQTbmF5QCmPyLtIvVFL4uCjc4CE%2FusePCJkZqS5PyTD%2BAr%2BF2r7VqgS95Gal7KodkLFcLZwbL9zX%2Blau9OG%2F%2Bo29g9ULAhaYSH2Lp8pDDAeDT9Wxm3KUCVF%2B%2BwkLnUCGlXhmiTr6A2gzPrhpV0lwflsxH82L8nqLolLGONTQCOCVuAWwqJFhJl18ZkJgJntoPnQ0%2FLqgIEiymdQ4n5ML%2B%2Bso%2FVygQAvexyEMOk54rSiDmE2ZZMluF9gnYihUQ6WGkcZ%2BSsY4mOJQDvNBBoNdrE65q%2BXmzcKAPFqPXY%2BgqmsCHEY0aEJpmi211BZ20269ZKydrN3y8zzYLeXl3R1%2Ba0SkF7NurolfceSl4hxwsRaZlou0FrlhFn6rQ%2BGut%2FNaLYPag2LqpRULP2A2oUDeP09ZYpQvDPIPsBitjwUmCtQZ2pkp%2F74dFDifdRRix%2FAK6iEwCtnQYk0%2FyBi6LBQAQ%2FC%2BGFMzDpSPFkwZtyvrOJUpmTUbmb9uPkwj%2FM0gktmlpnyU0pxzeKS2HWIyCGbpg%3D%3D,0,1,0,0,0,#481047014,NA,NA,NA,NA,NA,230 g,NA,NA
1397,Parlante Bluetooth Portátil Impermeable Altavoz Negro,99.9,NA,3,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GRANZONAVIRTUAL,https://articulo.mercadolibre.com.co/MCO-464872087-parlante-bluetooth-portatil-impermeable-altavoz-negro-_JM,NA,NA,NA,NA,NA,#464872087,Genérico,NA,NA,NA,NA,450 g,NA,NA
1398,Estuche De Viaje Duro Para Jbl Charge 3 Altavoz Portátil Blu,76.99,NA,8,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,20,https://perfil.mercadolibre.com.co/TIENDAWINGERCO,https://articulo.mercadolibre.com.co/MCO-483669041-estuche-de-viaje-duro-para-jbl-charge-3-altavoz-portatil-blu-_JM,14,5,0,1,0,#483669041,JBL,NA,4330170299,Pasivo,NA,1 lb,Black,20 W
1399,Envío Incluido Parlante Hopestar H11 Bluetooth/radio/usb/tf,82,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JUROJIN+STORE,https://articulo.mercadolibre.com.co/MCO-493181671-envio-incluido-parlante-hopestar-h11-bluetoothradiousbtf-_JM,NA,NA,NA,NA,NA,#493181671,NA,NA,NA,NA,NA,NA,NA,5 W
1400,Teatro En Casa Parlantes 5.1 150wats Tv Pc Optico Digital,555,NA,8,10,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/EXONICA+SAS.,https://articulo.mercadolibre.com.co/MCO-472124167-teatro-en-casa-parlantes-51-150wats-tv-pc-optico-digital-_JM,NA,NA,NA,NA,NA,#472124167,NA,NA,NA,NA,RCA,NA,NA,150 W
1401,Parlante Premium Bluetooth Recargable W King T6 Sonido Hd,59.9,NA,0,10,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/VIRTUALSTORE.CO,https://articulo.mercadolibre.com.co/MCO-462759111-parlante-premium-bluetooth-recargable-w-king-t6-sonido-hd-_JM,NA,NA,NA,NA,NA,#462759111,NA,NA,NA,NA,NA,NA,NA,NA
1402,Parlante Altavoz Huawei Portátil Soundstone Rojo,189.9,NA,0,10,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GM+COMUNICACIONESYELECTRONICA,https://articulo.mercadolibre.com.co/MCO-477030259-parlante-altavoz-huawei-portatil-soundstone-rojo-_JM,NA,NA,NA,NA,NA,#477030259,Huawei,NA,NA,NA,NA,190 g,Rojo,NA
1403,Jbl Wind Bike Altavoz Portátil Bluetooth Con Radio Fm Y Admi,279.99,NA,2,12,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,https://perfil.mercadolibre.com.co/MENSAJEROS+USA,https://articulo.mercadolibre.com.co/MCO-505799476-jbl-wind-bike-altavoz-portatil-bluetooth-con-radio-fm-y-admi-_JM,1,0,0,0,0,#505799476,JBL,NA,Bluetooth,Activo,NA,0.7 lb,NA,3 W
1404,Parlante Kalley K-spk300w2led Bt Ak,963.89,NA,0,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DA+UNCLIC,https://articulo.mercadolibre.com.co/MCO-478085389-parlante-kalley-k-spk300w2led-bt-ak-_JM,NA,NA,NA,NA,NA,#478085389,NA,NA,NA,NA,USB,NA,NA,NA
1405,Parlantes Bluetooth Jbl Xtreme 2 Negro,899.9,NA,1,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,5,https://perfil.mercadolibre.com.co/PNARM28,https://articulo.mercadolibre.com.co/MCO-499241831-parlantes-bluetooth-jbl-xtreme-2-negro-_JM,5,0,0,0,0,#499241831,JBL,NA,Xtreme,Pasivo,NA,2393 g,Negro,40 W
1406,Parlante Altavoz Bluetooth Radio Portatil Ms-200bt,39.9,NA,0,100,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/REP.GALAXIA,https://articulo.mercadolibre.com.co/MCO-514494719-parlante-altavoz-bluetooth-radio-portatil-ms-200bt-_JM,NA,NA,NA,NA,NA,#514494719,NA,NA,MS-200BT,NA,NA,NA,NA,10 W
1407,Parlante Altavoz Portatil House Of Marley Get Together Mini,399.5,NA,3,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAJOTIENDAONLINE,https://articulo.mercadolibre.com.co/MCO-456138303-parlante-altavoz-portatil-house-of-marley-get-together-mini-_JM,NA,NA,NA,NA,NA,#456138303,House of Marley,NA,NA,NA,NA,NA,NA,NA
1408,Parlante Bluetooth Challenger Negro - Ref. Sc6625 14w,134.9,169.9,5,199,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.co/MCO-499714477-parlante-bluetooth-challenger-negro-ref-sc6625-14w-_JM,NA,NA,NA,NA,NA,#499714477,Challenger,NA,SC6265,NA,Auxiliar,NA,NA,7 W
1409,Parlante Portatil Logitech X50 Bluetooth Inalámbrico Azul,99.9,NA,2,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,12,https://perfil.mercadolibre.com.co/TECNOOPTIMA.COM,https://articulo.mercadolibre.com.co/MCO-468492467-parlante-portatil-logitech-x50-bluetooth-inalambrico-azul-_JM,8,4,0,0,0,#468492467,Logitech,NA,X50,Activo,Auxiliar,142 g,NA,3 W
1410,Parlante Portatil Logitech X50 Bluetooth Inalámbrico Naranja,99.9,NA,3,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,12,https://perfil.mercadolibre.com.co/TECNOOPTIMA.COM,https://articulo.mercadolibre.com.co/MCO-468491502-parlante-portatil-logitech-x50-bluetooth-inalambrico-naranja-_JM,8,4,0,0,0,#468491502,Logitech,NA,X50,Activo,Auxiliar,142 g,NA,3 W
1411,Parlante Usb Bluetooth Portátil + Memoria De Música,78,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/HERO135122,https://articulo.mercadolibre.com.co/MCO-498620588-parlante-usb-bluetooth-portatil-memoria-de-musica-_JM,NA,NA,NA,NA,NA,#498620588,NA,NA,NA,NA,NA,NA,NA,NA
1412,Parlante Bluetooth Contra Agua Manoslibres Ducha Baño,25,NA,7,1,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,1,1,https://perfil.mercadolibre.com.co/RFATALOVA,https://articulo.mercadolibre.com.co/MCO-455328912-parlante-bluetooth-contra-agua-manoslibres-ducha-bano-_JM,0,0,0,0,1,#455328912,NA,NA,NA,NA,NA,NA,NA,3 W
1413,"Receptor Bluetooth Universal Celular Parlante 3,5mm Audifono",99.9,NA,3,31,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/K2JUAN,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=mFYS%2BaXakmvXV52RFF4XVl52t6VdLsDEmCF5hXZ3p24AYsyFyYk%2B2GWUhBpKNkole97AH90gLd7ypcZKyiMZdOZj2J%2FjEMNOuRhXC%2FBIQdz4gqFSLFA%2BRzYiizpe07cosxv01j9Pccs8uJ%2FGSxrl9RmjUaIyQrBU3MVpTk4wNLfPM5ED6ghFoU7bCoker8%2FadwfoFIXTLLUjRLwjmH7jN1GRfXzyiDTsOm1q5a3zt6N7yaPlHYRjhdfpwYHdhSb0aVoIFD4HZgVjtYxSHjtB%2FNKT3myr%2B1CkHb0MT4QXJ%2Bvunk46gbbfL0CRRQIs9sLMS69hHP4CUUYGJnOZntPlkvb91JapbsOGvX0htXF49XZJ3bQ3rE8llOp8I4LaHMJwTZmNSf4pGFRuhvTQLHhLtPVEEpjZJy0akFBzalWmjeLg%2FNRA8FGheEEjchr9ST3fbXuH1oepfF1AoQNry6pYKZz14dkEdmyAd5scL77xeljiyCpDqWyIffwRZnN%2FHAJg8xK5Y3N08H0%2B8nYyLru%2BVNQXD59mMUHcXLi%2FKVagjKQYQzZ4ioySCqSDntTxRHIm1u8OhN3Tp018Vt4AxMf%2FwgzHbkGNOtdUFdrDO4%2BOzhDJaKbbLe4hJiv0ygByVyJ9vOXz404yZp51lKW6K%2BESQCCEnfh0tw9NqjLdafWzeE0H79fsQTY9iWclXdDjBMqcsxCjyedvcZeRMFxtxS5vdcnlj8ZY25znR88W9fA%2BwuDdD%2Fpzf15J6dlG%2BZ1Fy1c%2Fd4b8LCKwGFfoUiNdl7pGvx%2FCq27O0xC0NdbeRsGtBGf5XtFQIltQ4xZ2Xyxgcybn1bTyWpwseHTZRiVxUzc6%2FUd%2Fbo%2Byq8YSqF7Zat8CT1zEgykdiD0Olz2lbNtniVaaiV3kEHTdSYyvIc5VU4LGeO%2BZT%2BMx0%2BMbT%2FIwJkLMihQvwvCg8NvP%2B5k2zRHgpgLh9bQHSJbQ%2Bosr1cTmWrB0I4zSkU3mxQuGzkqk66tvRxqDgGx4dTyr87xtZ11Ud6CprICb%2F3nAqwCywj9mzLOT2dzNbrDbK8QCwEG2R3wQ8EZEwcKuOV7jlmIP0D0wfmYRBVWoRDyIbKz7ETw8%2FisHW%2F7fF3Z8Rf7nIoa2WtVjpgbkaN0usB6Y%2BCw9awMnh3Oi6kHCzJaBlMjRChl4TBxSVrwGSXRstp29VNE9k3PxV3TqVw1%2FXWxTLXdEfV8iJAJYKTxVmlcjd9Cl6Y%2FhsOFzSeQG360coGsNboVGtwP58F4k3elrDDatSiSQlPPpdjPXWqvwSEKANabElS1Fj%2BShMh7dmshyr2U2sB7y%2BqVqyBBHL4nPlW%2Fmdmwq4TffwlulQljJzf0WmyIwWrklzEbcWf7x4sz%2FObEVR5xTihAP6EwGclQnRHclM57xTqAJTEo89pe%2Fg1ldDxCQC1nRWJRHmQheWYCrqfSjSkGUgPgQZ%2Ff%2Fq%2FSO17ngYKQfqj6TlimzhntpQqBhE%2FuqJTqI49%2BgogaJtYDWf1XRRxWqF0JkkX1jIMmWWKvKfb1ncPxiIFUHa1rqGh8X5paUBYHvxYEjx25b%2FC3O8UFDn2BV2TnR1BFp%2FD1ZfEDOQnAq%2FGjmXw9YQ%2FqEpFeH3DEUK1iA40TGEpnfnQ6SgUQFsAyLEfx86ZetJgNNT9TLvcwFUt1ZFAZbBtGQuYPSlBaCr4jkdcLV%2BiK3,NA,NA,NA,NA,NA,#505895601,Xoopar,NA,Xboy Mini,"bluetooth, diseño, negro, black, bateria incluida",NA,NA,NA,3 W
1414,Cabina Activa American Sound 15 = 500 Watts + Microfono,595,NA,1,9,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MERCADOEFICAZ,https://articulo.mercadolibre.com.co/MCO-470497963-cabina-activa-american-sound-15-500-watts-microfono-_JM,NA,NA,NA,NA,NA,#470497963,NA,NA,NA,NA,NA,15 kg,NA,NA
1415,"Parlante Bluetooth Hopestar H27 , Resistente A Salpicaduras",136,NA,0,10,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IVNSOLUCIONES,https://articulo.mercadolibre.com.co/MCO-474321357-parlante-bluetooth-hopestar-h27-resistente-a-salpicaduras-_JM,NA,NA,NA,NA,NA,#474321357,HOPESTAR,NA,NA,NA,NA,NA,NA,NA
1416,Parlante Charge G2 Altavoz Bluetooth Inalámbrico Portátil,34.9,NA,0,30,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/VSHOP-INTERNATIONAL,https://articulo.mercadolibre.com.co/MCO-474372791-parlante-charge-g2-altavoz-bluetooth-inalambrico-portatil-_JM,NA,NA,NA,NA,NA,#474372791,NA,NA,NA,NA,NA,NA,NA,NA
1417,Cable De Carga Naranja De Repuesto Compatible Con Jbl Charge,66.99,NA,1,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-509884948-cable-de-carga-naranja-de-repuesto-compatible-con-jbl-charge-_JM,NA,NA,NA,NA,NA,#509884948,JBL,NA,4351562357,NA,USB,1 lb,NA,NA
1418,Equipo Mini Sony Mhc-v41d Parlante Amplificacion Ak,1807.348,NA,0,6,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ECOMMERCE+LATINO,https://articulo.mercadolibre.com.co/MCO-489911505-equipo-mini-sony-mhc-v41d-parlante-amplificacion-ak-_JM,NA,NA,NA,NA,NA,#489911505,Sony,NA,NA,NA,NA,NA,NA,NA
1419,Parlantes Bluetooth Jbl Xtreme 2 Azul,899.9,NA,1,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,3.4,8,https://perfil.mercadolibre.com.co/PNARM28,https://articulo.mercadolibre.com.co/MCO-499241956-parlantes-bluetooth-jbl-xtreme-2-azul-_JM,2,3,0,2,1,#499241956,JBL,NA,Xtreme,Pasivo,NA,2393 g,Negro,40 W
1420,Parlante Bluetooth Star Tec St-sp-91 Negro,91.9,129.9,NA,178,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TEKNOPOLISCOLOMBIA?brandId=209,https://articulo.mercadolibre.com.co/MCO-508511103-parlante-bluetooth-star-tec-st-sp-91-negro-_JM,NA,NA,NA,NA,NA,#508511103,Teknopolis,NA,NA,NA,NA,NA,NA,NA
1421,Sistema De Parlantes 2.1 Negro 40w Ms-2140 Esenses,301.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JL+LUJO,https://articulo.mercadolibre.com.co/MCO-510450858-sistema-de-parlantes-21-negro-40w-ms-2140-esenses-_JM,NA,NA,NA,NA,NA,#510450858,NA,NA,NA,NA,NA,NA,Real,40 W
1422,Microfono Usb Para Conferencia Jabra 510 Altavoz Bluetooth,529.9,NA,5,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PNARM28,https://articulo.mercadolibre.com.co/MCO-496321131-microfono-usb-para-conferencia-jabra-510-altavoz-bluetooth-_JM,NA,NA,NA,NA,NA,#496321131,Jabra,NA,NA,NA,NA,NA,NA,NA
1423,Bocina Xiaomi Speaker Bluetooth,155,NA,2,44,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TRESD_PRINT_TECH.CO,https://articulo.mercadolibre.com.co/MCO-527068421-bocina-xiaomi-speaker-bluetooth-_JM,NA,NA,NA,NA,NA,#527068421,Xiaomi,NA,mi Bluetooth speaker,NA,USB,209 g,NA,6 W
1424,Altavoz Inalámbrico Bluetooth Canz Plus 808 - Sistema Port,119.99,NA,1,11,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PRUXIA,https://articulo.mercadolibre.com.co/MCO-464606774-altavoz-inalambrico-bluetooth-canz-plus-808-sistema-port-_JM,NA,NA,NA,NA,NA,#464606774,808,NA,SP888BKRD,NA,NA,0.662 lb,NA,NA
1425,Parlante Kalley 200w Aux Usb Sd Bluetooth Fm + Tripode Envio,579.99,NA,0,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENUNASOLATIENDA,https://articulo.mercadolibre.com.co/MCO-524753976-parlante-kalley-200w-aux-usb-sd-bluetooth-fm-tripode-envio-_JM,NA,NA,NA,NA,NA,#524753976,Kalley,NA,SPK200,NA,Auxiliar,7.9 kg,NA,200 W
1426,Estuche Rigido Para Wonderboom Altavoz Bluetooth Portatil,56.99,NA,1,11,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOHND-MARTINEZ,https://articulo.mercadolibre.com.co/MCO-519472221-estuche-rigido-para-wonderboom-altavoz-bluetooth-portatil-_JM,NA,NA,NA,NA,NA,#519472221,LTGEM,NA,CS125,NA,NA,NA,Design 1,NA
1427,Genius Sp906btblack Altavoz Portátil Al Aire Libre Bluetooth,154.99,NA,1,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDAWINGERCO,https://articulo.mercadolibre.com.co/MCO-486303662-genius-sp906btblack-altavoz-portatil-al-aire-libre-bluetooth-_JM,NA,NA,NA,NA,NA,#486303662,Genius,NA,SP-906BTBlack,NA,NA,1 lb,Black,NA
1428,Parlante Bluetooth - Fm Usb O Microsd - Tg106,31.9,NA,0,5,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECNOLOGIAMAYORISTA,https://articulo.mercadolibre.com.co/MCO-507221247-parlante-bluetooth-fm-usb-o-microsd-tg106-_JM,NA,NA,NA,NA,NA,#507221247,NA,NA,NA,NA,NA,NA,NA,NA
1429,Parlante Bluetooth W-king S20,115,NA,4,22,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ISLASHOP+CARTAGENA,https://articulo.mercadolibre.com.co/MCO-461583896-parlante-bluetooth-w-king-s20-_JM,NA,NA,NA,NA,NA,#461583896,NA,NA,NA,NA,NA,NA,NA,NA
1430,Jbl Flip 4 Funda Protectora Para Funda Rígida Funda Para.,93.9,NA,1,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.9,36,https://perfil.mercadolibre.com.co/AKAESCOLOMBIASAS,https://articulo.mercadolibre.com.co/MCO-507009330-jbl-flip-4-funda-protectora-para-funda-rigida-funda-para-_JM,32,4,0,0,0,#507009330,JBL,NA,Flip 4,NA,NA,NA,Cabo,NA
1431,Victrola Vsc-550bt Aqua Tornamesa Parlante Bluetooth,313.99,NA,1,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WIMKA+STORE,https://articulo.mercadolibre.com.co/MCO-489090710-victrola-vsc-550bt-aqua-tornamesa-parlante-bluetooth-_JM,NA,NA,NA,NA,NA,#489090710,Victrola,NA,VSC-550BT-TU,NA,NA,NA,NA,NA
