search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Formato,Marca,Modelo,Color
316, Auriculares Jbl Bluetooth Manos Libres Celular iPhone Febo ,1990,NA,5,99994,18 cuotas,110.56,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-459202154-auriculares-jbl-bluetooth-manos-libres-celular-iphone-febo-_JM,NA,NA,NA,NA,NA,#459202154,Sin Vincha,JBL,NA,NA
317, Cargador Usb Para Auto + Auriculares Fifo Bluetooth Amv ,29,NA,0,10,18 cuotas,59.45,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-460475718-cargador-usb-para-auto-auriculares-fifo-bluetooth-amv-_JM,NA,NA,NA,NA,NA,#460475718,NA,NA,NA,NA
318, Auriculares Inalámbricos Stereo Bluetooth Manos Libres ,300,NA,5,NA,18 cuotas,16.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALPHASTORE+ST,https://articulo.mercadolibre.com.uy/MLU-453485186-auriculares-inalambricos-stereo-bluetooth-manos-libres-_JM,NA,NA,NA,NA,NA,#453485186,NA,NA,NA,NA
319, Auriculares Jbl Bluetooth Vincha Tune 600btnc ,146,NA,1,NA,18 cuotas,299.30,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/WEBCYTI,https://articulo.mercadolibre.com.uy/MLU-463063228-auriculares-jbl-bluetooth-vincha-tune-600btnc-_JM,NA,NA,NA,NA,NA,#463063228,Con Vincha,JBL,Tune 600 BTNC,NA
320, Cargador Para Auricular Bluetooth Plantronics Voyager 5200 ,2273,NA,0,100,18 cuotas,126.28,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457857735-cargador-para-auricular-bluetooth-plantronics-voyager-5200-_JM,NA,NA,NA,NA,NA,#457857735,NA,Plantronics,204500-01,NA
321, Auriculares Bose Pulse Deportivos Bluetooth + Envios Gratis ,248,NA,1,9999,18 cuotas,508.40,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-450889087-auriculares-bose-pulse-deportivos-bluetooth-envios-gratis-_JM,NA,NA,NA,NA,NA,#450889087,NA,Bose,Pulse,NA
322, Auricular C/microfono C/bluetooth M Libres Ripcolor- Mesirve ,477,NA,0,999,18 cuotas,26.50,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MESIRVE-UY,https://articulo.mercadolibre.com.uy/MLU-456088329-auricular-cmicrofono-cbluetooth-m-libres-ripcolor-mesirve-_JM,NA,NA,NA,NA,NA,#456088329,NA,NA,NA,NA
323, Auriculares Bluetooth Headphones 1 Rojo ¡promo Agosto! ,29,NA,2,98,18 cuotas,60.62,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/BACKUP.UY,https://articulo.mercadolibre.com.uy/MLU-453854205-auriculares-bluetooth-headphones-1-rojo-promo-agosto-_JM,NA,NA,NA,NA,NA,#453854205,Con Vincha,Energy Sistem,Headphones,NA
324, Auriculares Manos Libre Jbl T205 Bluetooth Dorado ,76,NA,0,NA,18 cuotas,155.82,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/LACOMPRAPERFECTA_UY,https://articulo.mercadolibre.com.uy/MLU-462595302-auriculares-manos-libre-jbl-t205-bluetooth-dorado-_JM,1,1,0,0,0,#462595302,In-ear,JBL,Tune 205BT,Dorado
325, Auriculares Jbl Endurance Bluetooth Manos Libres Celular Y+ ,3150,NA,49,99950,18 cuotas,175.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-450436972-auriculares-jbl-endurance-bluetooth-manos-libres-celular-y-_JM,NA,NA,NA,NA,NA,#450436972,Sin Vincha,JBL,Endurance Jump,NA
326, Auricular Bluetooth Coby Cbe101 Circuit ,563,NA,0,100,18 cuotas,31.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-457827811-auricular-bluetooth-coby-cbe101-circuit-_JM,NA,NA,NA,NA,NA,#457827811,NA,Coby,NA,Negro
327, Auriculares Manos Libres P47 Bluetooth Inalambrico ,417,NA,0,100,18 cuotas,23.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MEGAOFERTAS.UY,https://articulo.mercadolibre.com.uy/MLU-465598580-auriculares-manos-libres-p47-bluetooth-inalambrico-_JM,NA,NA,NA,NA,NA,#465598580,Compacto,wireless,P.47,NA
328, Auriculares Bluetooth Sony Ch400 N Inalambrico Microfono Pcm ,69,NA,1,999,18 cuotas,141.45,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-463453082-auriculares-bluetooth-sony-ch400-n-inalambrico-microfono-pcm-_JM,NA,NA,NA,NA,NA,#463453082,Con Vincha,NA,NA,NA
329, Parlante Amplificado 8p Bluetooth Karaoke + Auricular Inalam ,1999,NA,1,998,18 cuotas,111.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=JF5KI9YzY%2FCmAe%2F1uJo8CPFx8Xx8v8Jx%2FGwbA%2BHlg%2BrbzhB3YqTVLcvpx2jN4o3qXtaF8VpQ857JCjsip7TPL6X4KhNJqEDBWSOAdxCjf8wzSsKIGIViL4%2FJM%2BtPBQEbuge6O3i8cYOeN9%2BewYwBqVt5%2FbAT9w5r1MH3484kyHcOJRkRmhIIRDN2uFU9NngBUw%2F%2F01MLQne82vOA9D5dmOPcdjk7IWBauRFreGHpK%2BvGNF7lKrr3WPEnoBuIavnRjJ%2BPR8YMlnlnUx75LgE7WasTT6LJITTuDd9lvgxDJwp5OXABd8jlgYvSNYfR5R8L%2FQCbjdfNx2SkTGB2SrH2gp2V1AFQMZ14RjNzldKiV%2BuwrtvNjIfOfy%2B%2FtpO2HU%2BKYfKve8KI1j91N0DdybFzMxBfakMiOg%2BfKs%2BuuBn6Iqwv%2FzYrzeatRQ0fMFAeAARQJeeedvBgTX71MDdFSC3XXpunXZ5Q5uJyyL00EgveJYd7RrZb91WkPQd2kfPt%2Fh5YbnXWnFl7SCgX45Z%2FLXM0wR4JbL4p3K6bLKioMtMp2jYRdy%2BAb7c7NjLfWDPgYrDrAl7RA07EYALi6ptnihFmjq11bh6vH%2FvdMSgGzmuMF%2FKnIFdNe0kFbpUaU4oy87BBvNz3Q1WvEQFslTSG8MuKe3U4JT6M0%2F1ieSStq%2BUn20L8OmccVNHyoiKWIyP3pY%2Bc8%2F6vhNqz1cQm7jlnh7lN%2FmboEkblKPZeSrESABxc0TTO3BZjTdhAOmHZj%2FgdI8csjUfcNbe6Vg75HBSLd3GDyUIFbRtMnt%2BAJtPTPeHKXiEW3DmCJF9EJYUtRUrLPJzwruPW2%2FZl6i7aSr06zKd0v%2ByGdh2zrDsiAu7RzApqYnL4z2ARFXBXGGCWyjl0L4iqXGvzQfC47%2Bea8MU7A6pMqu64lIVxBvo%2B3wk6BJNa0AFLf8ofoHm27i9iWx3JAt%2BUiXiWboKBHkwkRxenXtbjA0c1wakE9ZBs1IWbVW4uzsi5GVQ4UjFFKqxyqjj86%2BVlTfNaoeIuCArEkpXgrRnRP%2BKP7XhMKlUX%2FONswPqUE%2Fd99IrFuOUwrMSBUAr7oOvTj7rGnwx1fOvh8aehZ9zKl2DC9P15AF71NHN8fM0L2Mc0dtDVk5YM8QvmMeeOL3PGeIfY9Ksylyy6%2Fxs7benG%2BD3BW6k%2Bi9Fz1X7MPZD2TV3DKoCib7FQl0afG8HxdV53tKkOWAJY2RcMMFxUzpCHNM%2BU3c%2F%2BzFZL4nnL3c5FxXBMCQmQjW%2BLsH590V6qaaPBPlYX%2FnY%2FR3eqARrsXYCk6WUZ8iejNAwfz3CnMB2gdNu3dA3KdD9LkDgkPV0Lo%2Bkda4cmnUcaeQlB7Dx77zhHzIIlsOahD7R31dGtW301hh6%2BYL%2B8kUcwuAgYEi%2BWdzbkrED2G8j7N6uK7QWhZcHNJ5fWqJcKH2TBTeQCPU%2B7EBfs3jinkY0rXsZEB1g2ssR5Ugx7AYCj8%2FCm1aimHf65CFeHmBIjvgVt7oUm1QdCVak630LkuQgF%2BhRebv%2FTIak5UAYsqKylOlAYmYI5QE9U6P%2B32MWzOholMWnUgvHYPdBdJ82J1byyvM84s5%2BDPj5Rz2tIF6C9%2BEu%2BA5SnYoOM%2F3%2BCBrdcaghOK0hmNAwPfLamEpo4AA%2B2mDwiXko254hLZ2S96nhw2B9RsckODXTdSUHN996XMGGOiVYZEjluS1pZj1D3fqLWytNiOZY%3D,NA,NA,NA,NA,NA,#465345041,NA,NA,NA,NA
330, Auricular Bluetooth Manos Libres Para Celualr O Worldmaster ,16,NA,50,3,18 cuotas,32.80,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/WORLDMASTER+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-444196198-auricular-bluetooth-manos-libres-para-celualr-o-worldmaster-_JM,NA,NA,NA,NA,NA,#444196198,NA,NA,NA,NA
331, Auriculares Bluetooth Manos Libres Jam Correr Deportes Febo ,798,NA,29,99987,18 cuotas,44.33,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-450031649-auriculares-bluetooth-manos-libres-jam-correr-deportes-febo-_JM,1,0,0,0,0,#450031649,Sin Vincha,JAM,NA,Gris azulado
332, Auricular Infantil Trust Bino Kids Colores Dimm ,899,NA,2,10,18 cuotas,49.94,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-449487440-auricular-infantil-trust-bino-kids-colores-dimm-_JM,NA,NA,NA,NA,NA,#449487440,NA,Sony,NA,NA
333, Auriculares Havit Inalambrico Con Bluethoot Memoria Micro Sd ,1223,NA,1,999,18 cuotas,67.94,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=jILR1bnUjeuEs95E7rJ1tU7VcX4hgY1WnHHrG8cwwZ%2BS%2BWtgv7V618BxYQO%2FZr9drbxDhXN8Nf92qEUL4wCV7gAMeJwwhzwY8ehbRvzw%2Byc4EHW%2F3ugB2GHCqzMlZmRtLCsRBSu0Ygyv1FK7qwfEOLPU%2FEv04x2%2F6v%2B%2FpYPfp%2BkHkHxUCHpcAfKQUjJVumnHyWImMLHcvUX0fbcNY5YFk%2Fh6%2FZQP0COoUD0hq7ZP3fZ7e%2BZmSQxLf6GiTQdcsUU6TFOF1kS84emEL637zmjxBBxYNzaSh5UNzEEhSDyM%2Bz1c06wDnEnuaLwlF7zoUbQCB84DNJPg2GX349tswQCC5ENaVLZskXuIEKu0BBW1zRorqUVFzHQR9GMRnJaFAiv3rtrUKlKckHFHIbReQ1J%2FBr9cYT3Ikmq8DNMoPx2PVNFU84Fr7a1q5YNCgWcH0c9%2F%2BmwKn1Peyl2ASTOSwA%2FnJFBzQj3vuNjfZL4TDn%2FN2kbaBuZ%2FqAHcxXRXazL2DZBCi5qRt%2B01n4SNtM6cQWBPrStN93Yv7UnFujzmnnk6MoWnyu7StfimWHgtZY2riLh4HMRKQW%2BSz%2F4rpbcH%2FGYRm8D9efNUKP%2F2lfJi8j51Y4DGRwn66SnghmXfQxXD0f406Vx1sEE1HDDa%2FStlUihCgagIlWuEmPGtLIC6v4gS2uCV%2FRqTKBcdIltuw%2FO%2BiIfQ5%2Bjl9AySrglyVI7azrIRvN5AQthMn%2FBUktu8%2Bipx2H5RBSy%2Bf1YPBNVLFKCfI4bgZZqXnmej60Hi9%2BHyW2mjxL3kKmlp5iARzZzFAnurtVs38RVWJ%2BHO7XHz2g8y%2FfjPyOX42N2EmfGCgUBfIcFdD%2F1NjMAcBzr2WJePzUDnfwAl3ZgpJB2Mwhd3EfWcGDWRkmpRSMtXW%2BLJf18FImKRI2cL8I8z9%2FDs9KcBcmNgPG38EalalJIYR9hn7BMqFqwZRxZtvNXDs9p9fifHlqfVC%2Ba4t1PqRy6TmHxd0fwIMXiiPaYel5qJJ3xofXA%2F7ekdni%2BNsVVzPe78IXIYk1mOEFgRhhGllO5KvueMfrhRa6lZXsWFZLtDc%2FEAslF5O3uHbUiFU9IxghylIiamT%2B3fr6CVSIDYoHEY5peTpX7llYqJH1pGX56avUZZNCcBYWd3Xsv2Jsb4NIiWeycPYoNtsK3y85WYjXzY21mSZFMw6l8gWzR2O1C4wdat9mU4VWxPhPJNe05XpSnEPJqjHLNACSaEPvJQv4L%2FhGnYVZGBe626vHPW58EI06EnRejIYHANnVj9xIB1Hu3daisQxzsqAjFgZuN64EX2PfZKrDszl2Aoxb5ADLHLZFUqF%2FnIS62w8A7NEn91rUCuH9JnnFQZMv18pm%2Bc5xBvE%2B2jGC1PQB4xc1QLdSNpekFjWHNss7p2P%2FlZpreDBCHjcKIxZ5et5o%2BSFxBUdb%2FeCjB%2FD7QKFRq1dG2PHFFPxQHBerSXJBgwMQxoo2JvI11yOS1z4tRSD22bub0LLeGkYLvK%2Bc6Iaft160RU7iYvaaU4znUeUFs1ROZY6FgIRx2Pt0%2BJYK%2BnfoK3Lj6WcHO3DCpeqxfJPdhmxb4rBGG9SQkbb2Uag7CdTE8i4c%2FC3d7dmwmIKRFum7V80WXvYhH82kkRJzKN4cRm1RY2Tl3V5dMoqb4H7sL1jo%2FvsbwQcz6QV9eHbKrTm9YBnrswRGkmji68ZOdwFgbl%2FBnvqqCiGlwnih%2FePw%3D%3D,NA,NA,NA,NA,NA,#464151699,Con Vincha,NA,NA,NA
334, Auriculares Manos Libres Bluetooth Blanco - Compralohoy ,999,NA,0,6,18 cuotas,55.50,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/COMPRALO_HOY01,https://articulo.mercadolibre.com.uy/MLU-450295448-auriculares-manos-libres-bluetooth-blanco-compralohoy-_JM,NA,NA,NA,NA,NA,#450295448,NA,Generica,Genérico,NA
335, Auriculares Con Bluetooth Y Radio - Inalámbricos - Sertel ,590,NA,2,9,18 cuotas,32.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SERTEL_SHOP,https://articulo.mercadolibre.com.uy/MLU-456639481-auriculares-con-bluetooth-y-radio-inalambricos-sertel-_JM,NA,NA,NA,NA,NA,#456639481,Con Vincha,ewtto,NA,NA
336, Auriculares Manos Libres Stereo Roca Universal ,299,NA,0,7,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/COMPRALO_HOY01,https://articulo.mercadolibre.com.uy/MLU-450298645-auriculares-manos-libres-stereo-roca-universal-_JM,NA,NA,NA,NA,NA,#450298645,NA,Roca,Genérico,NA
337, Auriculares Bluetooth Inalambricos Similares Gear Icon X K2 ,1599,NA,11,32,18 cuotas,88.83,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/VIKEI+SA,https://articulo.mercadolibre.com.uy/MLU-462253305-auriculares-bluetooth-inalambricos-similares-gear-icon-x-k2-_JM,1,1,0,0,0,#462253305,NA,NA,NA,NA
338, Auriculares Manos Libre Jbl Endurance Sprint Bluetooth Rojo ,2799,NA,0,9,18 cuotas,155.50,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/COMPRALO_HOY01,https://articulo.mercadolibre.com.uy/MLU-462571721-auriculares-manos-libre-jbl-endurance-sprint-bluetooth-rojo-_JM,NA,NA,NA,NA,NA,#462571721,NA,JBL,Endurance Sprint,NA
339, Auriculares Klip Xtreme Khs-628 Bluetooth + 3.5mm Febo ,1050,NA,13,99999,18 cuotas,58.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-449872242-auriculares-klip-xtreme-khs-628-bluetooth-35mm-febo-_JM,NA,NA,NA,NA,NA,#449872242,Sin Vincha,NA,NA,NA
340, Auriculares Bluetooth Kodiak Btk-sx5 ,2490,NA,NA,NA,18 cuotas,138.33,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NORMISUR+S.A?brandId=298,https://articulo.mercadolibre.com.uy/MLU-460726197-auriculares-bluetooth-kodiak-btk-sx5-_JM,NA,NA,NA,NA,NA,#460726197,NA,NA,NA,NA
341, Auriculares Manos Libres Bluetooth Trust Mobi + Envio Gratis ,51,NA,0,10000,18 cuotas,104.55,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-459152487-auriculares-manos-libres-bluetooth-trust-mobi-envio-gratis-_JM,NA,NA,NA,NA,NA,#459152487,NA,Trust,NA,NA
342, Auriculares Bluetooth Manos Libres Altec Diginet ,69,NA,9,9997,18 cuotas,141.45,NA,Envío gratis a todo el país,NA,NA,3,2,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-453925546-auriculares-bluetooth-manos-libres-altec-diginet-_JM,0,0,2,0,0,#453925546,Con Vincha,NA,NA,NA
343, Auriculares Bluetooth Sport Headphones ,499,NA,0,2,18 cuotas,27.72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/O+TEC,https://articulo.mercadolibre.com.uy/MLU-463882507-auriculares-bluetooth-sport-headphones-_JM,NA,NA,NA,NA,NA,#463882507,NA,NA,NA,NA
344, Auricular Deportivo Jbl Endurance Sprint Bluetooth ,2599,NA,1,1,18 cuotas,144.39,NA,Entrega a acordar con el vendedor,NA,NA,4.8,4,http://perfil.mercadolibre.com.uy/WEBCYTI,https://articulo.mercadolibre.com.uy/MLU-462856583-auricular-deportivo-jbl-endurance-sprint-bluetooth-_JM,3,1,0,0,0,#462856583,NA,JBL,SPRINT,NA
345, Auricular Inalambrico M5 Bluetooth Con Iman ,346,NA,0,99,18 cuotas,19.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SIRIOURU,https://articulo.mercadolibre.com.uy/MLU-465475090-auricular-inalambrico-m5-bluetooth-con-iman-_JM,NA,NA,NA,NA,NA,#465475090,NA,NA,NA,NA
346, Auriculares Jbl Bluetooth Manos Libres T450bt + Envio Gratis ,66,NA,1,9999,18 cuotas,135.30,NA,Envío gratis a todo el país,NA,NA,4.5,6,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-460448786-auriculares-jbl-bluetooth-manos-libres-t450bt-envio-gratis-_JM,5,0,0,1,0,#460448786,Con Vincha,JBL,T450BT,NA
347, Militar Garganta Mic Auriculares/auricular Para Baofeng Uv-5 ,5498,NA,NA,100,18 cuotas,305.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMES_STORE?brandId=520,https://articulo.mercadolibre.com.uy/MLU-452090065-militar-garganta-mic-auricularesauricular-para-baofeng-uv-5-_JM,NA,NA,NA,NA,NA,#452090065,NA,NA,NA,NA
348, Auriculares Bluetooth Manos Libres Deportes Neckband Zw-21a ,590,NA,3,99996,18 cuotas,32.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-454466880-auriculares-bluetooth-manos-libres-deportes-neckband-zw-21a-_JM,NA,NA,NA,NA,NA,#454466880,Sin Vincha,NA,NA,NA
349," Mpow Auriculares Bluetooth Sobre El Oído, Auriculares Inalám ",2818,NA,0,100,18 cuotas,156.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457493923-mpow-auriculares-bluetooth-sobre-el-oido-auriculares-inalam-_JM,NA,NA,NA,NA,NA,#457493923,NA,LG,PAMPBH059AL-USAA2-PTX,NA
350, Auriculares Billboard Headphone Bluetooth - Negro ,26,NA,3,10,18 cuotas,53.30,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LEAMAUSRL,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=p%2BkKq12X9Eq7eYd4Xq5ruE%2Fyc%2BrXItC%2FFuKphViOHKm26Xsb1l9KfDb%2B8hgU0%2FOfQw6Jc4aboTIv3iLkYHQ6uflYuMKCaGHVpGyG9NuOlJG6WtSfXf206WfKQ5ifCg5NsaeFqgMmOi9uI7qHVFK4Et79dN1FfkWwUbGj2wdbFzZXxbKh9%2BYqVtd%2BfB8Vow%2B9oV4mMN69kdvQH4ZcFrZNQN9JBs42MunE7TG9WN9oBvQYMLKJ7qUIVmVP%2BkgAnSEjMMfeUkfX0hyRlBLw%2B5h0IG1Ts4T%2FC5bU%2FrClOTf7TMXPL%2FPQawS2ziDvFpANAj%2BPER6cWRs3T8SVRWubyY29lMbL6wwuWHYKc%2Fg92aeKXtszlSkVlIVfoBw1Pp4nVKh5BfUTX6z9uTcezU7i5EA8k1g3ErWTse1kPgt%2BS6%2BcVRzgZoVJ7f4Az%2FPpE7xwUBjjQ1I21R0s%2FMkmXnP2ZOU3Gk%2F14BAUMTBHRQzFVOLOt5GomaBq%2FCD7eUDCXLIAMUf01qUIWNvvfLdfZRB3MyrxbJOn2L52a1TIg99sAwwQxyFAFxVy3Q4%2BuPrk94hAK3M%2B3FZFr9F4uXqGC91GAs3iqCsCnmGK8taufXcw1%2ByAMqzi%2FLYkCN%2BJJzVrad%2FBWxh0egbnErpyNeYAyyvMh7g5LUgiI9%2Fqfbv3UbdatZB0VxksKC%2By3oO57icpzxKPd6MaIpmiDQtsJa5fzhvlRElkXjFYrBSy728fF4WvaLZECcG2cLnWnvHI7Sp5qnwPFZ7Pu5hUYDjoaXVoXyYcVZa6cSBh%2BYQTcSqzvmyEYMEw7eje4WIV7DAh9uzhoUan4MJ%2F0R3NvtdFax1mlW49YRYT3BNL5PV5Jo6sHp6wkONjE29BCWkb%2FNjlxozH%2FYO2WjvFRLkeFnv2yDGp2GYxLdLbvn6ZD1Y2T3F1dTp7HT9zn4WyUoZbP97FSxSJKMMv1NovoVRbhFoJAS5AYR%2Fz9VtPAAMss%2FPylzMi8X1Xr%2FlWJqLVMd2Cmy%2BvF8u3Bf9hHdY0WsGs6aOLwJ3%2BU8UtuOlmc0agN88jVhiqpk%2BEcqq%2FnlE6traS5Mc5IaoflGavu4U8slViSVf33%2Bzj9UpvJUlOJc6pOwyA17g91yi2%2FRLFiQErLp7wyBAjMAh%2BbkK3%2BSmj2%2BVp15ndN1lDeTlVK5BRD5n233WuRuKGGWdcgn6NTy%2FnV7nux%2B%2Fo0BtoUr1eiuJeTZKSVxiJEJ6XJ5rmm1wMy2C%2F5l0l7lAinObVfyjCHQrZO0db8ZkaZHvRvywX6tKCSPq2Ib%2FpuEhpFkCQKPvXcR%2B07UYVc%2BHDU79h%2B2UNDdhUEPlfXAcmvfDmpL3k84JD%2FPT7dM0p9NMU6HrnLkMw0%2FfsJ4Vh9DyflpUDGOF7c%2Fl6OYBSjFu1%2F%2FSbwb6VCT6ux0EGBFVN6Gc%2FtRJrjdvMya2uyMWvqCtFNq%2BPzp3Zi47tYYT3s92%2BbKxNdLmMzvGVRPVyqqlIkJIhDOA7NSQhAHhDtsUTiXSe8i8PlBSopa4ZawgPkbvlA%2BFTxx2opFMfb6Dzwe8z9zYXdrNC56F7hwE5layK%2B1DiR%2FcVeUtpomGqVvJELAU%2FCt%2FAlGwfHDVYIhCQ4HJSDBsFf40u6v6rEY4p7UBsPlxF77UR3Yy0qB3EWJyLTM1a5WL2C5sEj3obn6GEqQFrwwlvWr7MjybkPMRDq7esY50a1RLLXZSXCvXM,NA,NA,NA,NA,NA,#461590677,NA,Bilboard,Billboard bb778 headphone bluetooth negro,NA
351, Auricular Bluetooth Deportivo Con Micro Sd Color Azul ,412,NA,0,NA,18 cuotas,22.89,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/WORLDMASTER+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-462482029-auricular-bluetooth-deportivo-con-micro-sd-color-azul-_JM,NA,NA,NA,NA,NA,#462482029,NA,NA,NA,NA
352, Auriculares Vincha Jbl Inalambricos Con Microfono Azul Nnet ,69,NA,1,2,18 cuotas,141.45,NA,Envío a todo el país,NA,NA,4.5,6,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463273568-auriculares-vincha-jbl-inalambricos-con-microfono-azul-nnet-_JM,5,0,0,1,0,#463273568,Con Vincha,JBL,T450BT,Negro
353, Auricular Manos Libres Bluetooth Roca ,489,NA,0,7,18 cuotas,27.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/COMPRALO_HOY01,https://articulo.mercadolibre.com.uy/MLU-450298656-auricular-manos-libres-bluetooth-roca-_JM,NA,NA,NA,NA,NA,#450298656,NA,Roca,Genérico,NA
354, Auriculares Stereo Bluetooth Manos Libres Correr Deportes ® ,350,NA,28,3996,18 cuotas,19.44,NA,Envío a todo el país,NA,NA,3.8,4,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-445778737-auriculares-stereo-bluetooth-manos-libres-correr-deportes--_JM,0,3,1,0,0,#445778737,Sin Vincha,NA,NA,NA
355, 20pcs Pin 2 Aire Acústico Auricular Auriculares Para Retevis ,6635,NA,NA,100,18 cuotas,368.61,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMES_STORE?brandId=520,https://articulo.mercadolibre.com.uy/MLU-452114141-20pcs-pin-2-aire-acustico-auricular-auriculares-para-retevis-_JM,NA,NA,NA,NA,NA,#452114141,NA,Casio,NA,NA
356, Apple AirPods / Bluetooth /iPhone / Auriculares / Cover Inc. ,319,NA,31,79,18 cuotas,653.95,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.uy/ELECTRO_CLICK,https://articulo.mercadolibre.com.uy/MLU-448115097-apple-airpods-bluetooth-iphone-auriculares-cover-inc-_JM,2,0,0,0,0,#448115097,NA,NA,NA,NA
357," 3,5 Mm Nuevo Escuchar Sólo Auricular Altavoz Micrófono Motor ",1310,NA,NA,100,18 cuotas,72.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMES_STORE?brandId=520,https://articulo.mercadolibre.com.uy/MLU-452202062-35-mm-nuevo-escuchar-solo-auricular-altavoz-microfono-motor-_JM,NA,NA,NA,NA,NA,#452202062,NA,Motorola,NA,NA
