search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Linha,Modelo,Tipo de capacete,Tipo de visor,Materiais do interior,Materiais do exterior,Idade,Gênero,Peso,Tipo de fechamento,Certificado de segurança,Usos recomendados,Posição da ventilação
713, Capacete Bell Moto-9 Tracker Black ,699,NA,2,9,12x,58.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STARRACER+OUTLET,https://produto.mercadolivre.com.br/MLB-1199329625-capacete-bell-moto-9-tracker-black-_JM,NA,NA,NA,NA,NA,#1199329625,Tracker Black,"56,59,61",Bell,NA,Moto-9,Cross,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714, Capacete Automatico Motoboy Barato Com Nota Fiscal ,49,NA,67,233,6x,9.23,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,1574,https://perfil.mercadolivre.com.br/HELMET+WORLD,https://produto.mercadolivre.com.br/MLB-1040509892-capacete-automatico-motoboy-barato-com-nota-fiscal-_JM?searchVariation=24261741739,974,345,149,57,49,#1040509892,Preto,"56,58,60",Pro Tork,Sport Moto,Sport Moto,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
715, Capacete Moto Feminino Sport Moto For Girls Pro Tork ,57,NA,17,2716,10x,6.48,NA,Envio para todo o país,NA,NA,4.4,39,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-931495781-capacete-moto-feminino-sport-moto-for-girls-pro-tork-_JM?searchVariation=18333946207,25,11,0,1,2,#931495781,Preto,"56,58,60",Pro Tork,Capacetes,Sport Moto For Girls,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
716, Capacete Moto Fechado R8 Viseira Iridium Pro Tork Azul ,93,NA,136,1790,12x,8.97,NA,Envio para todo o país,NA,NA,4.4,2171,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-1108259312-capacete-moto-fechado-r8-viseira-iridium-pro-tork-azul-_JM?searchVariation=27942989207,1443,409,183,64,72,#1108259312,"Azul,Amarelo,Azul,Azul-claro,Laranja,Plata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717, Capacete Moto Fechado Mixs Fokker Carbon Preto Grafite Fosco ,163,NA,21,24,12x,13.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,26,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-793260466-capacete-moto-fechado-mixs-fokker-carbon-preto-grafite-fosco-_JM?searchVariation=19434819046,18,5,1,1,1,#793260466,Preto,"56,58,60",Mixs,Fokker,Carbon-X,Integral,Cristal,Resina termoplástica,ABS,Adultos,Unissex,1350 g,Micrométrico,Inmetro,Urbana,Inferior / Superior
718, Capacete X11 Turner Articulado Moto Viseira Solar A Vista ,521,NA,4,49974,12x,49.85,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,73,https://perfil.mercadolivre.com.br/EPM+ACESSORIOS,https://produto.mercadolivre.com.br/MLB-1098159970-capacete-x11-turner-articulado-moto-viseira-solar-a-vista-_JM?searchVariation=29537881369,58,10,4,0,1,#1098159970,Branco,"56,58,60,62,64",X11,Articulado,Turner Articulado,Integral,Viseira com Proteção Solar,Tecido antialérgico e antibacteriano,Casco ABS,NA,NA,NA,Articulado,Inmetro,NA,Duas Entradas de Ar
719, Capacete De Moto Feminino Branco Aberto Compact Girls ,62,NA,32,1830,12x,5.93,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-982646006-capacete-de-moto-feminino-branco-aberto-compact-girls-_JM?searchVariation=21236288295,NA,NA,NA,NA,NA,#982646006,Branco,"56,58",Pro Tork,Capacete,Compact For Girls,Aberto,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
720, Capacete Moto Protork Sm788 Sport Moto Viseira Automática ,59,NA,97,394,10x,6.78,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,812,https://perfil.mercadolivre.com.br/EMPORIUM+MINEIRO,https://produto.mercadolivre.com.br/MLB-1006324025-capacete-moto-protork-sm788-sport-moto-viseira-automatica-_JM?searchVariation=22621276270,487,192,90,23,20,#1006324025,Vermelho,"56,58,60",Pro Tork,Sport Moto Pro Tork,SM Sport Moto 788,Integral,Simple,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
721, Capacete Moto Adulto Tam 56 58 60 Evolution G6 Pro Series ,142,NA,12,143,12x,13.57,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,1,1,https://perfil.mercadolivre.com.br/MHF+CAPACETES,https://produto.mercadolivre.com.br/MLB-1101063042-capacete-moto-adulto-tam-56-58-60-evolution-g6-pro-series-_JM?searchVariation=27445387124,0,0,0,0,1,#1101063042,"Vermelho,Amarelo,Azul,Grafito,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Capacete,Evolution G6 Pro Series,Fechado,NA,Não se aplica,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
722, Capacete Esportivo Moto X11 Volt Lines Branco / Preto ,299,NA,7,5,12x,24.99,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,44,https://perfil.mercadolivre.com.br/PLANETADUASRODAS.COM.BR,https://produto.mercadolivre.com.br/MLB-884247881-capacete-esportivo-moto-x11-volt-lines-branco-preto-_JM?searchVariation=18096676363,31,9,2,1,1,#884247881,"56,58,60,62,64",,X11,Volt,Volt,Integral,Simple,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
723, Capacete Moto Peels Icon Dash Óculos Interno Oferta ,336,NA,8,395,12x,28.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,67,https://perfil.mercadolivre.com.br/CIADAMOTO1,https://produto.mercadolivre.com.br/MLB-1050880749-capacete-moto-peels-icon-dash-oculos-interno-oferta-_JM?searchVariation=24745393964,55,11,0,0,1,#1050880749,Branco/Azul,"56,58,60,62",Peels,Dasch,Icon,Cross,Duplo,ESPUMA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
724, Capacete Ls2 Ff320 Stream Com Viseira Solar Para Moto ,699,NA,25,4,12x,58.32,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,9,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,https://produto.mercadolivre.com.br/MLB-696700853-capacete-ls2-ff320-stream-com-viseira-solar-para-moto-_JM,7,0,0,1,0,#696700853,"56,58,62",,LS2,FF320,FF320,Integral,Duplo,NA,ABS,Adultos,Unissex,NA,Micrométrico,Inmetro,NA,NA
725, Capacete Moto Robocop Mixs Street Rider Óculos Mirage F 21 ,319,NA,52,6,12x,26.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,104,https://perfil.mercadolivre.com.br/NOVAESMOTOPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-839751208-capacete-moto-robocop-mixs-street-rider-oculos-mirage-f-21-_JM?searchVariation=29931391692,65,20,12,4,3,#839751208,"56,60",,Mixs,Articulado,Street Rider,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
726, Capacete Moto Feminino Pro Tork R8 ,99,NA,143,2687,12x,9.46,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2171,https://perfil.mercadolivre.com.br/SPORTBAY+2?brandId=721,https://produto.mercadolivre.com.br/MLB-978697196-capacete-moto-feminino-pro-tork-r8-_JM?searchVariation=20854532913,1443,409,183,64,72,#978697196,"Laranja,Amarelo,Azul,Azul-claro,Laranja,Prata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
727, Capacete Bell Moto 9 Flex Pro Circuit Monster Fibra Carbono ,1999,NA,266,20,12x,166.58,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,6,https://perfil.mercadolivre.com.br/MOTOXWEAR,https://produto.mercadolivre.com.br/MLB-690788393-capacete-bell-moto-9-flex-pro-circuit-monster-fibra-carbono-_JM,4,2,0,0,0,#690788393,"56,61",,MT,Moto 9 Flex,PRO CIRCUIT,Aberto,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
728, Capacete Moto Fechado X11 Volt Branco Lançamento ,329,NA,39,8,12x,31.44,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,44,https://perfil.mercadolivre.com.br/DRAGON+RACING,https://produto.mercadolivre.com.br/MLB-731221800-capacete-moto-fechado-x11-volt-branco-lancamento-_JM?searchVariation=27779388023,31,9,2,1,1,#731221800,Branco - Preto,"56,60,62,64",X11,X11,Volt,Fechado,Cristal,Resina termoplástica,ABS,Adultos,Unissex,1500 g,Micrométrico,Inmetro,Urbana,Inferior / Superior
729, Capacete Motociclista Peels Icon Dragoness C/ Óculos Moto ,337,NA,114,3000,12x,28.14,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,214,https://perfil.mercadolivre.com.br/EMP%C3%93RIODAPE%C3%87A,https://produto.mercadolivre.com.br/MLB-1094660869-capacete-motociclista-peels-icon-dragoness-c-oculos-moto-_JM?searchVariation=41848686749,153,43,14,2,2,#1094660869,Vermelho,"56,58,60",Peels,FECHADO COM ÓCULOS INTERNO,DRAGONESS,FECHADO,Duplo,abs,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
730, Capacete Moto San Marino Classic Preto Fosco Fechado ,119,NA,10,1198,12x,9.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,105,https://perfil.mercadolivre.com.br/GRIFE_DO_CAPACETE,https://produto.mercadolivre.com.br/MLB-999335404-capacete-moto-san-marino-classic-preto-fosco-fechado-_JM?searchVariation=26312967104,90,8,3,2,2,#999335404,"Preto,Branco,Branco/Rosa,Classic,Lilás,Preto,Preto-fosco,Preto/Rosa,Rosa,Vermelho","60 - G,58 - M,56 - P",Taurus,San Marino,San Marino,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
731, Capacete X11 Volt Moto Motociclista Kart Original À Vista ,284,NA,8,397,12x,27.23,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/CIADAMOTO1,https://produto.mercadolivre.com.br/MLB-1056751511-capacete-x11-volt-moto-motociclista-kart-original-vista-_JM?searchVariation=39064784770,1,0,0,0,0,#1056751511,Branco,"56,58,60,62,64",X11,Fechado,Volt,Cross,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
732, Capacete Moto Fechado Evolution G7 788 Protork + Viseira ,169,NA,8,282,12x,14.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GIANZINHO+PARTS,https://produto.mercadolivre.com.br/MLB-1275403794-capacete-moto-fechado-evolution-g7-788-protork-viseira-_JM?searchVariation=40522672604,NA,NA,NA,NA,NA,#1275403794,Cinza-escuro,"56,58,60",Pro Tork,NA,Evolution G7,Integral,Simple,EPS,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
733, Capacete Moto Integral Protork Evolution 788 G6 Pro Series ,159,NA,12,295,12x,15.29,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,504,https://perfil.mercadolivre.com.br/GIANZINHO+PARTS,https://produto.mercadolivre.com.br/MLB-1132290737-capacete-moto-integral-protork-evolution-788-g6-pro-series-_JM?searchVariation=29771885172,357,88,37,6,16,#1132290737,"Cinza-claro,Amarelo,Azul,Cinza-claro,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Evolution G6,Pro Series,Integral,Simple,EPS,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
734, Capacete Pro Tork Four Moto Street Preto Fosco 60 ,49,NA,33,1,6x,9.23,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,203,https://perfil.mercadolivre.com.br/LOJAS+STARMOTOS,https://produto.mercadolivre.com.br/MLB-1005806764-capacete-pro-tork-four-moto-street-preto-fosco-60-_JM?searchVariation=22587115896,143,38,18,1,3,#1005806764,Preto-fosco,60,Pro Tork,Street,pro tork four,Integral,Simple,EPS,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
735, Capacete Moto Peels Spike Storm Várias Cores ,199,NA,89,1599,12x,16.66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,92,https://perfil.mercadolivre.com.br/GRIFE_DO_CAPACETE,https://produto.mercadolivre.com.br/MLB-966832390-capacete-moto-peels-spike-storm-varias-cores-_JM?searchVariation=23311067866,71,15,3,2,1,#966832390,"Preto Brilhante/Azul,Preto fosco/Verde,Preto-fosco/Azul,Preto-fosco/Rosa,Preto-fosco/Vermelho","M - 58,GG - 62,G - 60,P - 56",Peels,Spike,Storm,Integral,Simple,Resina termoplástica,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
736, Capacete Moto Pro Tork Fechado R8 + Viseira Camaleão ,154,NA,12,1835,12x,12.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2171,https://perfil.mercadolivre.com.br/SPORTBAY+PLUS?brandId=2047,https://produto.mercadolivre.com.br/MLB-1172412774-capacete-moto-pro-tork-fechado-r8-viseira-camaleo-_JM?searchVariation=32456596168,1443,409,183,64,72,#1172412774,"Rosa,Amarelo,Azul,Azul-claro,Laranja,Plata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,R8,R8,Integral,Simple,Poliestireno,ABS,NA,NA,NA,Micrométrico,Inmetro,Urbano,Superior
737, Capacete Automático Protork Sport Moto 788 Modular Barato ,67,NA,9,147,12x,6.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,812,https://perfil.mercadolivre.com.br/SABOREAVENTURA,https://produto.mercadolivre.com.br/MLB-1147327719-capacete-automatico-protork-sport-moto-788-modular-barato-_JM?searchVariation=30662390692,487,192,90,23,20,#1147327719,"Vermelho,Amarelo,Amarelo Solid,Azul,Azul Solid,Branco,Branco Solid,Fosco Solid,Laranja,Preto Solid,Rosa,Rosa Solid,Verde,Vermelho,Vermelho Solid","56,58,60",Pro Tork,Capacetes,Sport Moto 788,Integral,NA,NA,NA,NA,NA,1.04 g,NA,NA,NA,NA
738, Capacete Infantil Moto Criança Pro Tork Liberty Rosa ,68,NA,25,1,12x,5.71,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1216,https://perfil.mercadolivre.com.br/CASTELAOMOTOPE%C3%87AS,https://produto.mercadolivre.com.br/MLB-1001999677-capacete-infantil-moto-crianca-pro-tork-liberty-rosa-_JM?searchVariation=22360955234,875,232,76,13,20,#1001999677,Rosa,54,Pro Tork,pro tork,kids,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
739, Capacete Peels Mirage Storm Moto ,279,NA,10,2,12x,23.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,596,https://perfil.mercadolivre.com.br/CIADAMOTO1,https://produto.mercadolivre.com.br/MLB-1087951352-capacete-peels-mirage-storm-moto-_JM?searchVariation=29823734402,462,90,33,5,5,#1087951352,Negro/Verde,60,Peels,Storm,Mirage,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740, Capacete Moto New Liberty Four Pro Tork R8 Fechado ,129,NA,19,290,12x,10.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SPORT-PARTS,https://produto.mercadolivre.com.br/MLB-1122969584-capacete-moto-new-liberty-four-pro-tork-r8-fechado-_JM?searchVariation=29028743284,NA,NA,NA,NA,NA,#1122969584,"Azul,Amarelo,Azul,Azul-claro,Laranja,Prata,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Capacete,R8,Integral,NA,NA,NA,Adultos,Unissex,NA,NA,NA,NA,NA
741, Capacete Moto Feminino Trilha Pro Tork Th1 Factory Neon Rosa ,299,NA,12,165,12x,24.99,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/RACE+ACTION,https://produto.mercadolivre.com.br/MLB-983386778-capacete-moto-feminino-trilha-pro-tork-th1-factory-neon-rosa-_JM?searchVariation=21067183488,NA,NA,NA,NA,NA,#983386778,Rosa,"56,58,60",Pro Tork,TH1,JETT NEON,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
742, Capacete De Moto New Liberty R8 Varias Cores Tam 60 58 E 60 ,120,NA,19,145,12x,11.47,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,2171,https://perfil.mercadolivre.com.br/MHF+CAPACETES,https://produto.mercadolivre.com.br/MLB-914392641-capacete-de-moto-new-liberty-r8-varias-cores-tam-60-58-e-60-_JM?searchVariation=19414662674,1443,409,183,64,72,#914392641,Azul-claro,"56,58,60",Pro Tork,Capacete,New Liberty R8,Aberto,NA,Não se aplica,ABS,Adultos,Unissex,1400 g,NA,NA,NA,NA
743, Capacete Moto Ebf E0x Titanium Vários Tamanhos E Cores ,159,NA,46,5,12x,13.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3.5,2,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,https://produto.mercadolivre.com.br/MLB-798238505-capacete-moto-ebf-e0x-titanium-varios-tamanhos-e-cores-_JM?searchVariation=28781136534,0,1,1,0,0,#798238505,"Preto - Amarelo,Preto - Naranja","56,58",EBF,E0X,Titanium,Aberto,Simple,Não se aplica,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
744, Capacete Helt Cross Vision Triller Orange Fosco Original ,315,NA,10,39,12x,26.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,450,https://perfil.mercadolivre.com.br/CRISTINAFATIMARESENDE,https://produto.mercadolivre.com.br/MLB-1155711086-capacete-helt-cross-vision-triller-orange-fosco-original-_JM?searchVariation=36185954212,399,47,1,2,1,#1155711086,Cinza-claro - Laranja,"56,58,60,62",Helt,Moto Criss. Off-Road,Cross Vision Triller Laranja,Cross,Simple,Poliestireno,ABS,Adultos,Masculino,1650 g,Micrométrico,NBR 7471,Urbano,Superior
745, Capacete Nolan N64 Stoner Suzuka Chrome - Ganhe Balaclava/k3 ,990,NA,4,59,12x,82.50,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,12,https://perfil.mercadolivre.com.br/LOJA+TOLEMAN,https://produto.mercadolivre.com.br/MLB-967342734-capacete-nolan-n64-stoner-suzuka-chrome-ganhe-balaclavak3-_JM?searchVariation=19942044149,9,2,0,0,0,#967342734,"58 - M,60 - L,61/62 - XL",NA,Nolan,"Nolan N64, Ideal para Motos o Dia a Dia, Motos Street, Naked",Capacete Nolan N64 Gemini Réplica Stoner Suzuka - Edição Limitada Scratched Chrome,Integral,Simple,"Forração, Berço em Isopor",Policarbonato Lexan,Adultos,Masculino,1480 g,Micrométrico,Inmetro,NA,NA
746, Capacete Moto Peels Icon Sonic Fosco/grafite 600cc Hornet Xj ,337,NA,171,7,12x,32.30,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,121,https://perfil.mercadolivre.com.br/MAGAIVERMOTOSTORE,https://produto.mercadolivre.com.br/MLB-894197585-capacete-moto-peels-icon-sonic-foscografite-600cc-hornet-xj-_JM?searchVariation=17218777694,96,18,3,1,2,#894197585,"56,58,60,62",NA,Peels,Icon,Icon Sonic,Integral,Simple,Resina termoplástica,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
747, Capacete Moto Tipo Sanmarino Automático Masculino/feminino ,69,NA,24,3578,12x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,35,https://perfil.mercadolivre.com.br/AT+E-COMMERCE,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=AnQoUNR9AlYV0ivwzjSq3MzJ2QhNuL9I6wC3NdpRk1KEaus7E%2FKFXOj%2Fo540CMxwTn80vNg6Zyfg%2BFxQBpQJPC1H3ZquIaMYCVTpWVAiaDwhuZQuJw2ukNx09w7mtZ9FffscDsLzNSpcxHX5mN%2FYhIVv5SJqN169sOTZQzRvr%2Bx%2BYqHTNb%2BavTz%2BwkABa9OfkMj6svvNwv0Ex3GKyWkKa34IyMMkjwcVFFdSn318hSIq%2FZv90Hvy6F%2FlNeLX9drJu71qFy0Bu%2Brsnu5yJcGQXFGGj4eopOGa3%2BOPoRVzVo1qIVRjdYH2ICpPsT7LP9msBBau%2Bk7HzTZKhkeOy%2BX5WtBx%2BR0TC3aKlBANj0wR%2BdYQS553GK0h%2FqjmHUuUb7q11kOULm6b3%2FQAugAXpNfRPkmn0AHeC%2Bjt6pFflu5VzwGWz92CQR8E0AAUkb2SypMNZlVQ99FpmezBy2RvL3hQDSC59S7X5PYBEZFGKdoJRAejXRtPf1RdXcpqnp9yzw%2ByamW8wSbZMA2ISA2au%2BXnFQA3OVK2GBR6DuY5bu0cPQRZJMemqZIp9K20gMVKbvhX%2BzsY6V9O4%2BrCh9ymvSfHL0lTm11djYrRr9cNVhR3Rgb%2B4149vl1Bn68a8nJdW3KQeSNS1zmzxYohUmALUsDBZ8nKPTTSPhZ2rmc43jYa1hzvj7hyOvDDEMx7G6pvpkDYoCQpk2XEIEAn8YgFGoTPo618zQP8aEPYtYX8mnnhKMFnj6R9xsf1XjuFSuOs0zfspXUw7WXBNVN%2BENPD4GNTADZifPk1bFSBNJP64W%2B%2FSxXtluscOIZqqqIaeeqcRz5y2P%2FdC2ePzl7tQ%2FKVH%2FNX0cSifgS0n6Xzt6WEtH4pVYKHKBsaAnBmOVXMLQ8s8HCgRZ4cKyQbLPUWvomn%2F0ZPqmk29nccA1sjVsGw%2BZmad%2F8L8eq1fRVzQy2vhYxPgEKVXV3tzzQ2epNMTdmou%2BioyCTReK2iomaOIVAwu8bACyaZ70qCpgPSpQeG8zQ9f%2BpRm4CgjVDjJtH4pC19guM%2FREDGZBnb4FPIvc3ogyi6dCDUfw2TVRYioJBXgPEGGsQ4oiUwlapB4tPhC5n24rTZxusdXdNUPd4YsfauJZquCRmVpjgb6SGgrbqzs666HujA%2FyM6Ld%2FNp2MVXoLlt%2FBbFrqQmQaXdOKnDxB%2Fk%2BZu2gk3WDsnksorrwU%2BjjDCYrABahSvschBnQDZ4SkQ6Bazo%2FTC7MYIlNXgThmryEKymAG%2Bwgq1w6aKrUspo1p8MRlaOIIgz71jwEa2uUni5W4oDNlSaXVWW0fK2j6Kqy68btf2grvBbm8unig0XXVk2Uapmd8spk%2BJkFhbMkRe5SpQC6fINb32RWh9p0KOnLXmmRCoAQSc9jK%2B1hB0OV3obkVZxcDcI46bFRTifCXFKQSbG4cMCUJRcTXKbwFwj4JaZhGlXT7T2Yiwg0p9Z5hvRY1pbZbqLdpULaey9LLNaBxYqcfcUgx%2FZIk5qiSxD4w2erA9vX2XBw%2BQHuIxIohTcwYputeBY5y9ZybzfmoWViY9atvWuHviyd2evx8b%2Bo0z1nwiyyMNzCykYQLiJ3EcBN1ayCyLckMGbix82nTA%2FzMJ7g6Z2qZ6bL%2FlrYBaR7J3zfwS5GEhfO70bNiOgZ7RztpdsqtpXAegc%2Ba5jUh8cgFquj%2Fd%2BzcMA5Zd6pXnEE9odC9A4YeOGKyYfBjCCupPzo%2FCfr%2FdLTJonR%2FAUnYbuE%2FbIlL7genOJiXzAzTiU3zlaMjT8Hkt3%2F11JPl5pX3XkTkS2SBu7nDqD5uYybNRUVas6mhl8r%2BNuVPUlysxqQt4d84Vrvy6RXrbaPVTtJxnic%2BBVisQ4RJJaN9aYdvl65EAgJWjKDkHRlz%2FvVKDhe0hl%2FcUji6pKcpnp9XTumqj1VwGpBWxT6L74WJseETetVxoCD9Wlf4%3D,21,5,7,0,2,#1281264225,Rosa,"56,58,60",Pro Tork,NA,Sport Moto 788,Integral,Simple,NA,ABS,Adultos,Unissex,NA,NA,NA,NA,NA
748, Capacete Moto Fechado Cidade Desenho Evolution G4 Las Vegas ,144,NA,10,143,12x,12.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,331,https://perfil.mercadolivre.com.br/SABOREAVENTURA,https://produto.mercadolivre.com.br/MLB-1147331206-capacete-moto-fechado-cidade-desenho-evolution-g4-las-vegas-_JM?searchVariation=30662501269,255,52,14,3,7,#1147331206,Branco,"56,58,60",Pro Tork,Evolution G4,Pro Tork,Integral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749, Capacete Moto Sm Automatico Pro Tork Motoboy ,64,NA,371,2719,12x,5.33,NA,Envio para todo o país,NA,NA,4.4,1574,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,https://produto.mercadolivre.com.br/MLB-779291816-capacete-moto-sm-automatico-pro-tork-motoboy-_JM?searchVariation=20151025828,974,345,149,57,49,#779291816,"Vermelho,Amarelo,Azul,Branco,Preto,Preto-fosco,Rosa,Vermelho","56,58,60",Pro Tork,Capacetes,Sport Moto,Integral,NA,NA,ABS,NA,NA,NA,NA,NA,NA,NA
750," Frete R$13,00 - Fivela Presilha Engate Rápido Serra Capacete ",27,NA,28,1,5x,6.13,NA,Entrega a combinar com o vendedor,NA,NA,5,2,https://perfil.mercadolivre.com.br/CHZZ+SHOP,https://produto.mercadolivre.com.br/MLB-1107674540-frete-r1300-fivela-presilha-engate-rapido-serra-capacete-_JM,2,0,0,0,0,#1107674540,Fivela Micrométrico - reparo capacete - engate de serra - salva capacete - fecho capacete - reparo da cinta jugular moto,ÚNICO,Riding Tribe,Acessorios motos,engate rapido,Todos o Capacetes,Duplo,az,ax,Adultos,Unissex,NA,NA,NA,NA,NA
751, Capacete Moto P/ Trilha C/ Oculos Cross Jett Factory Edition ,269,NA,62,22,12x,25.80,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,11,https://perfil.mercadolivre.com.br/MHF+CAPACETES,https://produto.mercadolivre.com.br/MLB-1116936502-capacete-moto-p-trilha-c-oculos-cross-jett-factory-edition-_JM?searchVariation=28579301596,8,3,0,0,0,#1116936502,"Amarelo,Azul,Laranja,Rosa,Verde,Vermelho","56,58,60",Pro Tork,Capacete,Cross,Cross,NA,NA,ABS,Adultos,Unissex,1400 g,NA,NA,NA,NA
752, Capacete Moto Peels Mirage New Classic Preto Fosco Italiano ,264,NA,46,139,12x,22.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,347,https://perfil.mercadolivre.com.br/DISTRIMIX77,https://produto.mercadolivre.com.br/MLB-832991368-capacete-moto-peels-mirage-new-classic-preto-fosco-italiano-_JM?searchVariation=20901490727,254,59,28,4,2,#832991368,Preto-fosco,"56,58,60",Peels,Mirage,Mirage New Classic,Integral,Duplo,"Revestimento interno em tecido antialérgico, removível e lavável",ABS,Adultos,Unissex,1.2 kg,NA,NA,NA,NA
