search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Formato,Color
36, Manos Libres Auricular Bluetooth Micrófono De Voz ,69.9,NA,492,25,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.4,49,https://perfil.mercadolibre.com.co/GONZALEZ74,https://articulo.mercadolibre.com.co/MCO-457575396-manos-libres-auricular-bluetooth-microfono-de-voz-_JM#position=36&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,32,11,3,1,2,#457575396,NA,NA,NA,NA,NA
37," Diadema Inalambrica Bluetooth Nia X3 Radio En,cable Aux Mp3 ",29.45,NA,154,56,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.8,8,https://perfil.mercadolibre.com.co/VENTASBOGOTAOFICIAL,https://articulo.mercadolibre.com.co/MCO-463392219-diadema-inalambrica-bluetooth-nia-x3-radio-encable-aux-mp3-_JM#position=37&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,7,0,1,0,0,#463392219,NA,NA,NA,Over-ear,NA
38, Audífonos Bluetooth Motorola Pulse Manos Libres Inalambricos ,143.9,215.9,496,61,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,67,https://perfil.mercadolibre.com.co/DELLTHUS,https://articulo.mercadolibre.com.co/MCO-455253824-audifonos-bluetooth-motorola-pulse-manos-libres-inalambricos-_JM#position=38&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,57,9,1,0,0,#455253824,Motorola,Moto,Pulse,Over-ear,NA
39, Audifonos Inalambricos Bluetooth Jbl Endurance Sprint Negro ,174.9,NA,86,13,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,12,https://perfil.mercadolibre.com.co/JL+LUJO,https://articulo.mercadolibre.com.co/MCO-476310290-audifonos-inalambricos-bluetooth-jbl-endurance-sprint-negro-_JM#position=39&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,9,1,0,1,0,#476310290,JBL,NA,SPRINT,NA,NA
40, S530 Mini Auricular Inalámbrico Bluetooth Manos Libres Teléf ,12.8,NA,179,7,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,3.3,3,https://perfil.mercadolibre.com.co/COMERCIALIZADORA_A_Y_G,https://articulo.mercadolibre.com.co/MCO-500208927-s530-mini-auricular-inalambrico-bluetooth-manos-libres-telef-_JM#position=40&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,1,1,0,0,1,#500208927,NA,NA,NA,NA,Negro
41, Audifonos Bluetooth Inalambricos Recargables Deportivos ,16.8,NA,126,37,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.8,5,https://perfil.mercadolibre.com.co/RAFUL1995,https://articulo.mercadolibre.com.co/MCO-505819731-audifonos-bluetooth-inalambricos-recargables-deportivos-_JM#position=41&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,4,1,0,0,0,#505819731,NA,NA,NA,NA,NA
42, Audifono Bluetooth I7s Tws Tipo AirPods + Base De Carga ,59.9,NA,330,8,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,5,https://perfil.mercadolibre.com.co/MAOVIDEOJUEGOSYTECH07,https://articulo.mercadolibre.com.co/MCO-474614467-audifono-bluetooth-i7s-tws-tipo-airpods-base-de-carga-_JM#position=42&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,5,0,0,0,0,#474614467,NA,NA,NA,NA,NA
43, Mini Audífono S530 Manos Libres Inalámbrico Bluetooth ,9.4,NA,196,24,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4,4,https://perfil.mercadolibre.com.co/EULALIAGIRALDO,https://articulo.mercadolibre.com.co/MCO-514996251-mini-audifono-s530-manos-libres-inalambrico-bluetooth-_JM#position=43&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,2,1,0,1,0,#514996251,NA,NA,NA,NA,NA
44," Audífono Inalambrico I7 Bluetooth, Negro + Obsequio ",16,NA,150,28,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,2.7,3,https://perfil.mercadolibre.com.co/COMUNICACIONESID,https://articulo.mercadolibre.com.co/MCO-505821557-audifono-inalambrico-i7-bluetooth-negro-obsequio-_JM#position=44&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,1,0,0,1,1,#505821557,NA,NA,NA,NA,Negro
45, Auriculares Inalambricos Bluetooth U8 Tipo Beats + Funda ,48.9,NA,247,70,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.8,21,https://perfil.mercadolibre.com.co/ALLCOMMERCIAL.CO,https://articulo.mercadolibre.com.co/MCO-501029711-auriculares-inalambricos-bluetooth-u8-tipo-beats-funda-_JM#position=45&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,17,4,0,0,0,#501029711,NA,NA,NA,NA,NA
46, Audífonos Bluetooth Sports Inalambricos Recargable Colores ,29.9,69.9,360,1000,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.4,11,https://perfil.mercadolibre.com.co/BRANDPORT+SAS,https://articulo.mercadolibre.com.co/MCO-450655675-audifonos-bluetooth-sports-inalambricos-recargable-colores-_JM#position=46&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,7,2,1,1,0,#450655675,NA,NA,NA,Over-ear,NA
47, Audifonos Inalambricos Bluetooth A7 Tws ,95,NA,83,78,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,6,https://perfil.mercadolibre.com.co/KZCOLOMBIA,https://articulo.mercadolibre.com.co/MCO-487917037-audifonos-inalambricos-bluetooth-a7-tws-_JM#position=47&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,4,1,1,0,0,#487917037,NA,NA,NA,NA,NA
48, Gafas De Sol Con Bluetooth Micrófono Compatible Android Ios ,33.9,NA,51,48,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/FRAN+LINK,https://articulo.mercadolibre.com.co/MCO-505269558-gafas-de-sol-con-bluetooth-microfono-compatible-android-ios-_JM#position=48&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,1,0,0,0,0,#505269558,NA,NA,NA,NA,Negro
49, Combo Xiaomi Mi Smart Band 4 + Redmi Airdots Audífonos Orig ,239,NA,75,175,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,502,https://perfil.mercadolibre.com.co/CASESHOPCOLOMBIA,https://articulo.mercadolibre.com.co/MCO-523589780-combo-xiaomi-mi-smart-band-4-redmi-airdots-audifonos-orig-_JM#position=49&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,444,48,5,2,3,#523589780,Xiaomi,Mi Band,4,NA,NA
50, Auriculares Xiaomi Mi Sports Bluetooth 4.1 Inalambricos ,99.9,149.9,239,30,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,17,https://perfil.mercadolibre.com.co/MEGATIENDAVIRTUAL77,https://articulo.mercadolibre.com.co/MCO-497853973-auriculares-xiaomi-mi-sports-bluetooth-41-inalambricos-_JM#position=50&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,11,6,0,0,0,#497853973,NA,NA,NA,NA,NA
51, Audifonos Bluetooth Sony Wireless H.er 3 En 1 Mdr-ex010bt ,34.9,NA,42,58,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/MYMTECNOLOGIC,https://articulo.mercadolibre.com.co/MCO-507090359-audifonos-bluetooth-sony-wireless-her-3-en-1-mdr-ex010bt-_JM#position=51&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,1,0,0,0,0,#507090359,Sony,NA,NA,NA,NA
52, Audífonos Inalambrico Tipo Air Pods I9s Tws Bluetooth ,59.8,NA,79,7,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.5,4,https://perfil.mercadolibre.com.co/COOLFACES+MEDELLIN,https://articulo.mercadolibre.com.co/MCO-509503342-audifonos-inalambrico-tipo-air-pods-i9s-tws-bluetooth-_JM#position=52&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,2,2,0,0,0,#509503342,NA,NA,NA,NA,NA
53, Audifonos Bluetooth Táctiles Brightside Alta Calidad ,99.9,119.9,293,32,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4,22,https://perfil.mercadolibre.com.co/INNOVATECHCOSAS?brandId=627,https://articulo.mercadolibre.com.co/MCO-498314603-audifonos-bluetooth-tactiles-brightside-alta-calidad-_JM#position=53&type=item&tracking_id=4e539040-6d83-44e1-a2ce-62d58c345a2b,11,5,2,3,1,#498314603,NA,NA,NA,NA,NA
54, Audifonos Inalámbricos Jbl T450bt Manos Libres Bt Colores ,129.9,NA,105,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,47,https://perfil.mercadolibre.com.co/TECNOOPTIMA.COM,https://articulo.mercadolibre.com.co/MCO-468536777-audifonos-inalambricos-jbl-t450bt-manos-libres-bt-colores-_JM#position=1&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,42,3,1,0,1,#468536777,JBL,NA,T450BT,Over-ear,NA
55, Audifonos Inalámbricos Bluetooth Manos Libres De Cuello Spo ,27.9,39.9,913,56,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.2,55,https://perfil.mercadolibre.com.co/ARTICULOSALTAGAMA,https://articulo.mercadolibre.com.co/MCO-445124211-audifonos-inalambricos-bluetooth-manos-libres-de-cuello-spo-_JM#position=2&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,34,8,8,1,4,#445124211,NA,NA,NA,NA,NA
56, Audífonos Bluetooh Sony Mdr - Ex700bt ,31.99,NA,40,28,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,2,https://perfil.mercadolibre.com.co/COMPRASCONCALIDAD,https://articulo.mercadolibre.com.co/MCO-494191456-audifonos-bluetooh-sony-mdr-ex700bt-_JM#position=3&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,2,0,0,0,0,#494191456,Sony,NA,NA,NA,NA
57, Auriculares - Audifonos Bluetooth Manos Libres ,17.9,NA,139,89,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.6,9,https://perfil.mercadolibre.com.co/ALLCOMMERCIAL.CO,https://articulo.mercadolibre.com.co/MCO-503477818-auriculares-audifonos-bluetooth-manos-libres-_JM#position=4&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,6,2,1,0,0,#503477818,NA,NA,NA,NA,NA
58, S530 Mini Auricular Inalámbrico Bluetooth Manos Libres Teléf ,22.9,NA,138,14,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.2,5,https://perfil.mercadolibre.com.co/COMERCIALIZADORA_A_Y_G,https://articulo.mercadolibre.com.co/MCO-475471454-s530-mini-auricular-inalambrico-bluetooth-manos-libres-telef-_JM#position=5&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,2,2,1,0,0,#475471454,NA,NA,NA,NA,Negro
59, Audifonos Touch Sumergibles Inalambricos Auriculares Hbq ,159.8,NA,98,483,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/DEUTERONOMIO286,https://articulo.mercadolibre.com.co/MCO-491837719-audifonos-touch-sumergibles-inalambricos-auriculares-hbq-_JM#position=6&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,1,1,0,0,0,#491837719,HBQ,NA,q18s,NA,NA
60, Audifonos AirPods Bluetooth I12 Táctiles Original ,75.999,NA,64,9,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/COMPRASCONCALIDAD,https://articulo.mercadolibre.com.co/MCO-502279699-audifonos-airpods-bluetooth-i12-tactiles-original-_JM#position=7&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,1,1,0,0,0,#502279699,NA,NA,NA,NA,NA
61, Audífonos Diadema Sony Mdr-xb400by Extra Bass Bluetooth Verd ,44.9,NA,46,34,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/MYMTECNOLOGIC,https://articulo.mercadolibre.com.co/MCO-506026966-audifonos-diadema-sony-mdr-xb400by-extra-bass-bluetooth-verd-_JM#position=8&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,1,1,0,0,0,#506026966,Sony,EXTRA BASS,NA,Over-ear,Verde
62, Mini Audífonos Bluetooth X2 Manos Libres 7 Horas + Obsequio ,139.9,NA,114,254,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,6,https://perfil.mercadolibre.com.co/BLUEKATOOM,https://articulo.mercadolibre.com.co/MCO-504744063-mini-audifonos-bluetooth-x2-manos-libres-7-horas-obsequio-_JM#position=9&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,4,2,0,0,0,#504744063,BlueKatoom,NA,CR1,In-ear,NA
63, Audífonos Manos Libres Bluetooth Deportes Magnéticos 2019 ,20.9,NA,121,393,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/MUNDO_VIRTUAL.,https://articulo.mercadolibre.com.co/MCO-483346554-audifonos-manos-libres-bluetooth-deportes-magneticos-2019-_JM#position=10&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,1,1,0,0,0,#483346554,NA,NA,NA,NA,NA
64, Audifonos Inhalámbrica I11 Touch Bluetooth 5.0 ,54.9,NA,37,13,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,2,https://perfil.mercadolibre.com.co/COMPRASCONCALIDAD,https://articulo.mercadolibre.com.co/MCO-525675310-audifonos-inhalambrica-i11-touch-bluetooth-50-_JM#position=11&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,2,0,0,0,0,#525675310,NA,NA,NA,NA,NA
65, Auriculares Xiaomi Mi Sports Mini Bluetooth Inalambricos ,99.9,139.9,56,9,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,7,https://perfil.mercadolibre.com.co/MEGATIENDAVIRTUAL77,https://articulo.mercadolibre.com.co/MCO-510602286-auriculares-xiaomi-mi-sports-mini-bluetooth-inalambricos-_JM#position=12&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,4,3,0,0,0,#510602286,NA,NA,NA,NA,NA
66, Audífonos Diadema Sony Mdr-xb400by Extra Bass Bluetooth Azul ,44.9,NA,42,13,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/MYMTECNOLOGIC,https://articulo.mercadolibre.com.co/MCO-506024767-audifonos-diadema-sony-mdr-xb400by-extra-bass-bluetooth-azul-_JM#position=13&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,1,0,0,0,0,#506024767,Sony,EXTRA BASS,NA,Over-ear,Azul
67, Auriculares Inalambricos Bluetooth U8 Tipo Beats + Funda ,48.9,NA,247,70,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.8,21,https://perfil.mercadolibre.com.co/ALLCOMMERCIAL.CO,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=GyhSmSBpKtGxAAOzZ9QojvjAUqCfVV7aGutd09tdxqm1BzSZ41c3Q9pfKlQ8zAJ%2Byp9MX0LaMie3BPRofnVWxwqLgbVpN8QsDhc%2BjFX4kJ2wvotJUe6ntJxpXZDLPaAVs1962UUpSqAeXw36HegwwUUpTTxBEpRRYbeQHH8dip3fDe5dz04VGSqKAZoPQurqcEacT2xf7WBM%2B0QWDinbjDECoWC%2B39xaQ9a5To%2BO6KQaeCBDIxaq8A9kmzwlygudmgIqrP3MoiFKJ20GT%2BZaMbjoAvuTV13iSBJptM7Ia3%2F%2FrJUgnKJ1ucj%2FCfH0LY3I%2BQkFie%2F3Z2bLZbMTTjxea6lXOyMjM0YIyrU%2BbRpxvQn5AF%2BtuL%2FgO0tT4eAFdj%2FSZJG2tit7aUK84WFN%2Bp%2BiUMbmb6%2FVNH8Vz3N%2F7sejPYw6ybpoa86tsJVZhlNZkWr%2BOHIERoeAyZTsAzWTxXwiYQnxNBzezmyLQKhlU%2BRsqE18ElsQ3n%2BoIsUz%2FdFbWsm9RkX1XztOf9x5JRpjIq0JSEJedAs%2BOp%2FkydyyjFeNLD44QJYe5FSA9BtNu6iAgSCE8%2F94a7tb8I4mgc2GR%2FwE62bZdMWvAPWgeUwKk3Gdj2g7qbkzHHhzmNjXVIOyL5%2BfpNkr7u%2ByrGuV5OVNsbI3EjHnSNj0WSCZqXGS0ZZSiA9JGgN9Iys11VloTCmN9ptQTGn6cT8v%2BlR6Jz2uXRmPLOkGWpGlqWwabiH9LE411k350%2BVi3kfP%2B7nIQJWOE1oKdiueOcD20s0ISWPWeEum7H77t6jixmt2BbcldAoZYBUZHY4zr%2BXq7kHIz7Q9mgd6%2B2jeCHwVEhIm4So2o1Jtc6ObIGuEiKch0sDPEyzmjDJHqWXP%2FvFRIS2SumhO5KdnKhrA%2F2RCxUa153XYKBjNxtcx7DmKp02BbTPfCrSiml3JNV%2Fsvec1tOAbzkICEeX4pbT1XPKy8xhJUA7cwuZAROrU0pOcoumSuVyUt7TYMzLl6G63wdCmx%2FllbenY8yKUKKZ0gQLE3isLeAhulTVL%2FuGToT6SAkTZsJLtu1PsTME%2BEPYiWkuJVT7GrVuNvmr2V8ajiBvWdxJlRXBG8%2BajR0%2BR2QuSm7SX2U2uYJHWApKoWcU6Rcf5YGgvKg4BvQFMBM1%2Bv1C%2B5PV3tUFQA3GQBaL1kXeK51ztyAV1mc48RIYWcu4krt7qH0J%2FXNYbXEKVTaTDxNUrZ7LT%2FoKzlO%2BJrHOrLM7G1s9YF%2BhOXQy3x%2BzmnZ7h4gtwPxxO2o%2B%2FJT1uM3MrVTkqE4dzwrYlGniF8wo41UAHtAxm%2FLwuVAkjLG4Gefd%2F%2BE8UiUg%2FoZlCS%2FVVquJaG3J7iRuyS6wnZidQXBcT%2Bo9MJsYBkV6iTPwveuOxpLa%2F1NBgwtGAsSMNpJUW8c6uTH5sHvV0KAoAIf2L9MwqXa3Y4vr%2BH2v51x3Scq%2BNJ%2BcKUh%2FSdwfKmhaH6XxVU9G4agHeEj9yryx4fIzV8ltkZvU61H9707sRD2%2FvS5hWsfAJ5UszsrN0W9J%2BWqmwrmBGkRArvTlE3v1%2FoxABlaTIwfJWKlDTwHY5L4Hu86YwMQmhcaOcMyNmA510MbjUMm%2BkJBBRM%2FbDCTM9kwF1FXmyBs1iUfhc%2B3SPkn0TdMoxGAW8VpHgGAHdcFAZvzX7EV3X8iqpk7SLhVxALKL2UdzoYqbmPoSkzkq0qi%2B33opsfHAD7rJ4Ba5v2xyP6YR6QbdfA0wYbM7t1gYslj0%3D,17,4,0,0,0,#501029711,NA,NA,NA,NA,NA
68, Bluetooth Xiaomi Airdots Audifonos Inhalambrico Manos Libre ,100,NA,80,15,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,52,https://perfil.mercadolibre.com.co/ALVARORIPP,https://articulo.mercadolibre.com.co/MCO-474035124-bluetooth-xiaomi-airdots-audifonos-inhalambrico-manos-libre-_JM#position=15&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,38,10,3,0,1,#474035124,Xiaomi,Mi,AirDots,In-ear,NA
69, Audifonos Inalambricos Jbl T110bt Bluetooth Original Negro ,126.5,NA,106,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,13,https://perfil.mercadolibre.com.co/JL+LUJO,https://articulo.mercadolibre.com.co/MCO-478705563-audifonos-inalambricos-jbl-t110bt-bluetooth-original-negro-_JM#position=16&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,11,1,1,0,0,#478705563,JBL,NA,T110BT,NA,NA
70," Audifonos Bluetooth Brightside, Batería De Alta Calidad! ",38,49.9,95,19,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.7,7,https://perfil.mercadolibre.com.co/INNOVATECHCOSAS?brandId=627,https://articulo.mercadolibre.com.co/MCO-500408294-audifonos-bluetooth-brightside-bateria-de-alta-calidad-_JM#position=17&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,5,2,0,0,0,#500408294,NA,NA,NA,NA,NA
71, Auriculares - Audifonos Bluetooth Manos Libres ,17.9,NA,139,89,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.6,9,https://perfil.mercadolibre.com.co/ALLCOMMERCIAL.CO,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=GmNjWlKizz1pEzJY9I4JJH4rOFjZOtH%2BxUk6yybL1NHQbjlZ0epKm4ljCxWXHoUUQeaLX2CRASkz%2FIQNMJFdI2Jigl5w8Eok86WarLaXuUataTO0ufUGbilxubActUxStKqZbEFAxB%2BIlQMaRuwH%2BTUsySPkq0QFdBRnO%2BpriP6dK6vAD321oEz%2FDGsDRvv6%2F8pk5Tv4oxb3bpoYKgIH3ETOalSRzx3r7gvstO9afNnGhRmpF5QXwUp2hiHnhHFfy6EMwn%2BjmdoDhRdlWko0zbwL7ztKM70K5sXw6hBZs97R1oy%2FxBIq3lM11bOVUNCHjgrN8soAnkUIJCSo8qypMSYIVwK6gzZBrzhOC3aNNKZ3809oVpwx7kWbvY08HlVwwW%2Be5P%2FFP29yqy7kHPGfAyfROswAQ1k%2BA54RJXYf0DoQcYza54Wv6crbAKX0OGYbIJ4ewGpRVUxl2GOnFGifIxSmGO40D2VxCOixxWSAFzWhv0Tb9rdrnVyeuBIE%2FCK6xdxuDgvA5jvAlUJhTBW52HIVn67qSAp0hrOi0Odjsp1k5zIb9%2FjgZpjwWP3xkPYlTrm%2BouaZ113a9xKVbkJgjUemMFi0i62kLS%2BQ7lkPeCWInQuua%2BAgR8oVuMw65BFaKpmCxie8%2Bmz3KgLrYsXDm9K3STl66nX%2FpZL0na7%2FlyRzzD6O1dD7Un1XmmokGUdlLFuTu%2ByODq3QN%2FzZGdX0vYTlKQfltom02tA6kRkUEVoZtYxw0EXgceSqjFOuPFYDekwgXln7gjbnI4Y3Mj4%2Bfxnhfoe%2FriaQE5sKGV61o555cd3RZ0NySxP1lYLAH4uEQHkI6l2F4FftDyAuTppzvyPIJxsob1NhNAH2EwaQF%2B6%2Bx0lS5352H4jdo8I9skk%2FAoK%2BYjAQGWMEiUpTD2VZQ2YRt6VPCjxZxUe1Kn3wyYwye1ZFXn67WLE%2BjQf6PoUe3A9yiPlDDMvnvNHFYKgnHnLLQ9h9qP55rZgu3e32xSTYoIuE1GshK5g7myFbZ9JyjuCw3YWOS69yFIDJ%2BSHeaNiKPyutfddUHAOlLOQAOwqNhNN6LEnVkatSo5CMXUKdm4M%2B4kwDy9ocS0gv8i9xm%2B8dz%2BXapL6TbZGy6beSJAlOgtuRoSmE%2FKjhwPA5Fa6%2BxcjUOu%2BdJ9%2FBznJdvMYFwC%2F56F3A64JmosNJzNpRvwYLak3ztklYnzYTeDt8%2F9L%2F1MzNyJGeSiiW9tTY1QTg5nGxiwukeBi97OQCqIIrwTuThlhqPXUMIJuwSFxHwNB5PBBo5oYFo4N7dkZWSpdqHQjhXI1wJCgH0StcML0ExfTtQhw53pAc9ei4sLNKmZKhY5qDDuGcbKcg1GV4KileqtNWwSNugMVNui4bAI83ExHmvEEDdnJBi3F4QTarPKc9QDLnlyNeShnN916PIFbkmyBPT5uiLPg7HHTv03DsmkCaiKhBYUB4WC%2F%2FuogOBz7JNKHtVKVe01VbuMA9FigmkScdI99Nmtrk%2FAh8WC%2F0PQCyeAFP631pYQ3L4X4fN5p6tLTtQoLaWkx7%2FQT1flvdCcw63%2BPGxv4v1ddWDmuvpnroKWTEoWS6E8%2FGiM%2BgSsSuV4nN73CCTtNs84tegHjmlXTFK4YPROA3K%2B0Jnz7om0oNB%2FM80ckn4S4akwpSB0Fl75ZMdfRo9yc5bqoDK8%2F5K7Mgx5vPX5HYer3e9rRMdwHzvp5lDy5Fc6ctAwrf1%2Brq65RMIA%3D%3D,6,2,1,0,0,#503477818,NA,NA,NA,NA,NA
72, 1 Auricular Mini Bluetooth S530 4.0 Compatible Android Y Ios ,18.999,34.999,289,744,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,3.9,12,https://perfil.mercadolibre.com.co/SIJ+DISTRIBUCIONES,https://articulo.mercadolibre.com.co/MCO-469178981-1-auricular-mini-bluetooth-s530-40-compatible-android-y-ios-_JM#position=19&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,7,1,2,0,2,#469178981,NA,NA,NA,NA,Blanco
73, Audifonos Bluetooth Xiaomi Redmi Airdots Tws Envio Inmediato ,104.9,NA,52,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,52,https://perfil.mercadolibre.com.co/DCH+TECHNOLOGY,https://articulo.mercadolibre.com.co/MCO-514076930-audifonos-bluetooth-xiaomi-redmi-airdots-tws-envio-inmediato-_JM#position=20&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,38,10,3,0,1,#514076930,Xiaomi,Mi,AirDots,In-ear,NA
74, Audífonos Manos Libres Bluetooth Motorola Pulse Escape Plus ,169.7,229.8,188,20,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,46,https://perfil.mercadolibre.com.co/DELLTHUS,https://articulo.mercadolibre.com.co/MCO-470324039-audifonos-manos-libres-bluetooth-motorola-pulse-escape-plus-_JM#position=21&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,38,5,2,1,0,#470324039,Motorola,NA,Pulse Escape+,Over-ear,NA
75, Audifonos Inalambricos Jbl T110bt Bluetooth Manos Libres ,129.9,NA,146,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,50,https://perfil.mercadolibre.com.co/TECNOOPTIMA.COM,https://articulo.mercadolibre.com.co/MCO-468960790-audifonos-inalambricos-jbl-t110bt-bluetooth-manos-libres-_JM#position=22&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,42,6,1,1,0,#468960790,JBL,tune,T110BT,In-ear,NA
76, Auricular Bluetooth Magnético Manos Libre Colores ,16,NA,80,2,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/MULTIRECARGAS+SUMINISTROS,https://articulo.mercadolibre.com.co/MCO-510060466-auricular-bluetooth-magnetico-manos-libre-colores-_JM#position=23&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,1,0,0,0,0,#510060466,NA,NA,NA,NA,NA
77, Manos Libres Gafas Deportivas Bluetooth Auriculares Mp3 ,39.99,NA,74,26,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4,2,https://perfil.mercadolibre.com.co/TECNONOVEDADESCO,https://articulo.mercadolibre.com.co/MCO-481053733-manos-libres-gafas-deportivas-bluetooth-auriculares-mp3-_JM#position=24&type=item&tracking_id=379de416-523f-42b2-b663-8da2fc71d3c8,0,2,0,0,0,#481053733,NA,NA,NA,NA,Negro
