search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Tipos de cabezales,Cantidad de cabezales,Sistema de afeitado,Tipo de alimentación,Tiempo de funcionamiento,Tiempo de carga
1493, Rasuradora Piel Sensible Remington Afeita Mojado Confor 7600 ,"1,599",NA,0,19,18 meses,88.83,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/DIRECTISHOP+OFICIAL,https://articulo.mercadolibre.com.mx/MLM-705648279-rasuradora-piel-sensible-remington-afeita-mojado-confor-7600-_JM,NA,NA,NA,NA,NA,#705648279,Remington,Rasuradora,PF7600,Ergónomicos,NA,NA,Recargable,NA,NA
1494, Rasuradora Máquina Barba Nariz Y Oídos ,389,NA,0,39,18 meses,21.67,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GUSGGG2013,https://articulo.mercadolibre.com.mx/MLM-705754444-rasuradora-maquina-barba-nariz-y-oidos-_JM,NA,NA,NA,NA,NA,#705754444,Shinon,PERSONAL CARE,SH-1711,Removibles,NA,NA,PILA RECARGABLE,NA,NA
1495, Philips Rasuradora Barba En Seco Serie 1000 S1520/04 ,"1,115",NA,0,3,18 meses,61.94,NA,Envío gratis a todo el país,NA,NA,5,7,https://perfil.mercadolibre.com.mx/JONISRA,https://articulo.mercadolibre.com.mx/MLM-687216536-philips-rasuradora-barba-en-seco-serie-1000-s152004-_JM,6,0,0,0,0,#687216536,Philips,Series 1000,S1520/04,Flexibles,NA,NA,120 v,NA,NA
1496, Mquina De Afeitar Elctrica Porttil Razor Recargable Barba ,290,NA,0,199,18 meses,16.16,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CASAFELIZMX,https://articulo.mercadolibre.com.mx/MLM-690672043-mquina-de-afeitar-elctrica-porttil-razor-recargable-barba-_JM,NA,NA,NA,NA,NA,#690672043,NA,NA,NA,NA,NA,NA,NA,NA,NA
1497, Rasuradora Recortadora Barba Bigote Trimmer Gama Italy ,499,NA,14,18,12 meses,49.30,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/IBUSHAK+OFICIALES?brandId=2109,https://articulo.mercadolibre.com.mx/MLM-555540326-rasuradora-recortadora-barba-bigote-trimmer-gama-italy-_JM,NA,NA,NA,NA,NA,#555540326,GA.MA Italy,Trimmer,GT400,Ergónomicos,3,Lift&Cut,Recargable,NA,NA
1498, Recortadora Philips Norelco 3000 Barba Delineadora 13 Piezas ,596,NA,1,24,18 meses,33.11,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/FERNANDEZGUTIERREZRAULAVELIN,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=YfmLC86Vin3%2BUqItd3p5zo3GrXJAp32WTYAXKTVipnyJCuYBp%2BXW%2FIpDA1BGBb0oz1Upl5MzJG2S6GPctKABk7OXBxYNx6CSwtWiO3eCqU5UOdZ3NY34b8Xlp7O0y217xjr2F6GtrDfL4A%2Fu25rDJUvCmcgMGGxe9SqhSUgOQEpscJj%2B9MDe7Q2xuxA05IzZbBf7T%2FbTau%2FU8U7M8n2l%2BdDDQIW9AaD1wFkyMNRnYhsdQMZNcfgFoo7cViAzlnf0oqR8YeleCKGRZcYQhWEzzvYSYa2ruHvZccn39%2BtjMeYXF5WNmUXgN6eTcsWrNzIDAps92p0yQu1HWjY%2FUe0D3FR3HILOqXZDZfPPhhdfoE0CaCvYhQVKVrJtjxp2P2GOZua51%2Fc7NjwZtcPZo6RW2G0uXAGCZJgTwEWMvhTw0rURWoMKEHxIn4uHWKXeIOln%2BvTV%2Fs3c7GkLbSHzqO5M4QZjuU91QVcEs%2FkGRp6inXy0SdOlvlp%2Bmq45BPK%2FCO1NHvf9FygByMu3%2FoQnmEWVkGdN7%2FLr8XTI6XWqLwZnW7AjhpN4es2CmqAXEekr%2F%2FDjAN%2BGY41Vwfkze3aJdj4EFumWJFxo8FW1OnXSwcBkRcvjJa0RRhdsZpf6iLhPg%2BdfRx58ZWWUFUFyUILad2jUcLSNIE6UyIm%2B9IJ4b3tT5RlBAA5InKguRU7795yt6oBdCLrvN%2BnVGm%2FoKdRqU%2BzlXzLvUQLBDszkLotrFFOE%2BYgOAtT8qPN4lCs0XfHbXxDUfyMAA%2BeT2nRCCKKx4FNIlMRr%2Br3ITP04cEbpyJ85KeCJyJcB3agWkc5kIP%2FcRx%2F2t6HeQZ5aCq89TMpiFpvWQzT9X18ISC6%2Biu8SFFXx6dUxY8cWMwLl4XJ%2BkZ8MzU6dby%2FZKc5TQ4H%2B%2BzcbqSD%2FJw3kp6%2FKKOeKI%2BDVPf4PJsRi6dVZDltUIATkGUhBFQt0IAXlNBpMYiMmxZJwcJfEFAXvnI7v%2BcLWPveDJH%2F8KvdG3avhOAyQz1EQwSqdhXY2j5oCZadK5jWdbS%2FMKQdg594z6zCejJFW%2FFXgj1%2Ft9WCdFdy0YBBDUN5J7iIqI1Rq8fDcmb1QnTDPyoIWtloXhkVd%2F9DvooHuGMamUpdOYGq8hnbdkQikwkaGq7NlwLMwPuJA6KPCaSpjtJ0tmEU76dN3SpmeI5Q0Yb1V%2Bk6bVX0emuvB7Hl3d2lRy%2FkdS5IexxFMtOdIF1DFNPslu%2Bw6oy1qzZTQ%2B9Ymq88KJFLAtEKc%2F4V4DB0dEY51gnIuQUt64Fx%2BJxaugsKzHNG55VEaanmLwY9yzPlLybhKclv%2BrAgF3ZgN%2BMlgQywyQmvqzJWkpgshjNYNqOKyEQzIcIX9zIaUVssNbvR%2FStVaQ33GIf0enIEKrtAj5odQwwtri7o%2BXNXrEhv%2BOfbIR0%2BWhDvAzImqaE9gYy8ttmyS2kNSQKiWAozY00D9Oov5XzZdKt670CpSScyJwbfOH7LvS9bFRC1%2Fqs1dYbKr1trlj2SxrGgHShSFqVTA71k%2FAmta2F93yOIpGZRplbdX%2FPV2Nh5899kE02mlGOJP9xA9Mwlbcw69LivGyn8Nn0YNh9Ew3rfBPXi8D9Lj1OYK41Y1r95EjBYcq8d7dO6syo1OULfnLJ893KMAZY84yGB1BKhQArzrD%2FGrgEpd%2F5EGxFf1%2FDlu7U%2B5EjXUn7P9Vuy32DUzHGo7BjV%2FJMxSgHatgDD6JqcaHh%2BUOA4ywD2ghlcuYzM9EFiGp%2Fua2cKeg4lT6pvRm2DLyBxS3EDZjLy6AeSkJZN1460etVgoc5JKoqhY%2Bak8ApxVCWsYGOI3Fmc6OO85xea%2FebcmBkUZn3pDAhscKAC6lHlh3c3C%2B9rSrJJhs75eJqagwcvcsRTold71KQ%3D%3D,NA,NA,NA,NA,NA,#680907807,Philips,Norelco,3000,Removibles,NA,NA,NA,NA,NA
1499, Rasuradora Afeitadora Philips Norelco Pt724/41 Shaver ,"1,662",NA,NA,99,18 meses,92.33,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CARAS1990?brandId=1233,https://articulo.mercadolibre.com.mx/MLM-675386185-rasuradora-afeitadora-philips-norelco-pt72441-shaver-_JM,NA,NA,NA,NA,NA,#675386185,Philips,Series 3000,Pt724/41,Removibles,3,Rotativo,Recargable,40 m,8 h
1500, Rasuradora Recortadora Detalladora De Acero Inoxidable Wahl ,"1,779",NA,NA,257,12 meses,175.75,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/IBUSHAK+OFICIALES?brandId=1420,https://articulo.mercadolibre.com.mx/MLM-611717647-rasuradora-recortadora-detalladora-de-acero-inoxidable-wahl-_JM,NA,NA,NA,NA,NA,#611717647,Wahl,NA,NA,NA,NA,NA,NA,NA,NA
1501, Rasuradora Cortadora Barba Bigote Remington Maquina Poco Uso ,399,NA,0,1,12 meses,39.52,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/BREN1302,https://articulo.mercadolibre.com.mx/MLM-699291859-rasuradora-cortadora-barba-bigote-remington-maquina-poco-uso-_JM,NA,NA,NA,NA,NA,#699291859,Remington,perfiladora,PG360,Removibles,NA,NA,Batería,NA,NA
1502, Rasuradora Remington Rotativa ,"3,120",NA,0,4,12 meses,308.23,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/MUNDONAIL,https://articulo.mercadolibre.com.mx/MLM-626975990-rasuradora-remington-rotativa-_JM,NA,NA,NA,NA,NA,#626975990,Remington,NA,NA,NA,NA,NA,NA,NA,NA
1503, Rasuradora Personal Recortador Nariz Orejas Vello Trimmer ,337,NA,1,87,18 meses,18.78,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CKEYINMX,https://articulo.mercadolibre.com.mx/MLM-629112629-rasuradora-personal-recortador-nariz-orejas-vello-trimmer-_JM,NA,NA,NA,NA,NA,#629112629,NA,NA,NA,NA,NA,NA,NA,NA,NA
1504, Rasuradora Electrica Recargable Navaja Doble Pm16 ,420,NA,0,100,18 meses,23.33,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/LIDERT,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=1WQwWBcV5EWmscEQqt0h9RCLO7awNW%2BvWaapy54RXP9ffvOq7HCzv%2BHyMyYzEDe1hLnwpMElKMNHMxZexpOEFqYQOCYfqKnicbn8k%2BR2dd856xczbTriBur5%2Bt65I9KAfO7Uuap5FgKKTJLw7XNMoeK8%2FQvdf8vjH%2F2sNC2yzZw%2Bgm04rBM%2B%2BK94CNAXWRu3LM9Rnf4I7Yuys6nPusPSnY3E%2F0G%2B1D5XWFNC4sbWXT7uf5H0LyIEl1KwO52Epe4AGT91qBK4ho51rVcN0vNXDVaaParKeOZsmtuBqkMOVDOaxWfxwNPFSYkLyNq%2BKSgZrYQJ%2FBCD%2FEOVemq%2FhjIytOjz0Ra%2FULFtnT5IcTHbLeeqSIaeVtIpbh2BvsB4wfYNqjkOtClUCAbgw8CcTss2M7ZLL6Q%2FVup2Jx95yi13zYuyHO7aZN0zPUppTkq2DLPhZrKYEzrfkzKXCkREiypw5ZSrmTFNFnbbgKjhwo51rOZr9V5NcaoaRhHGaF5g2tiKcSw%2B3nn4xrqWcxB5UWwJss5V2UqXfITRCvA%2FYgbJ26U0bPw7fkhMBLmUrYpWeXctagJbKpq0SyTWLdRT6c1yOo8KpEPoH%2BiMkZNwxW%2FtWbmpk%2Bo6dxSVBwHSgStxla6RWIftW5QRtjQ%2B0G6g%2B3Ld%2BDPgX1zNYKiRxTRMN19ksXyCKK2R%2F1wOzwPjHu6SVhKA4OE9pDNTHvx%2BuBOl%2B9iMyBY4AiXS6%2FshnMXf9A4YkVe83OgmWWopPpFH9SiMN09Y3jPUzXJ5xmd6uJZidA%2BsGqQbpV0rFuJwMx42KYHoYbKdm9afysmti9QTozCg25xeZvhqK%2BL7p9YP3osOXevX0f8E1XZRn5fpkHFQYYAEwW8rkCsXNwOBauDyQx17OfEysyz2KmjltRZ4I4NT4jA%2FezN8RCymAJ2fj0FQF%2BVNJI3aXhVjJPt%2BnksY%2B4JnNJAMGP8qxTAwWtV%2BV1%2F6%2BfpnU1FMlt0sFP7xv8ufW2NR9OVTEpbRjdTA%2BV%2BOiEVgu%2FzuJ1lZJ24zhTKM31rrlAZ5GLFXb0MD%2F34VJi44bZFZL7Cii3oAmXxB5Q1DHCS3hUqMwnofOG7WOdPV91SvGj7rN5aAN3l8Lc6k3v%2ByGPUfwxoFYziZJ2UC6QDnQNV2lUjMnUkcmoQQGVcUzZLCL%2BHaG5i%2BOPkbPAlDwQU6eP7azJz%2B1sBYppGO6wFZQgtYm6ScKInz4tI6yUP8%2BHZM%2FLgiZt6Zj15FpsYZle0MGdwj7Gcb9BB9q8n3qPy%2F2%2FrVFoeKmrYhfQwlg%2Bp9go%2FUMrfWXXzJMIgFMTVniz7phQaTy7erArf8NdpnKAACcsGZDMzwQEW%2BEHe6mGoWiJXBYB3obvoGWv1s9qtmTgoJfVehi279wmu5nNH7oJtCt0yExNop8A2y40oVx4cLrthZsF26tz0zWnwk8ppuHtUf4km6dCrb5i6M3mhb0kqDCEk1r7RhbB8aM0tD0Cpl7jkTw6Er15P1Oh%2Fi5SGDSz7k%2FxNT77b6JHiTQQFX82ZJk5Y%2BkM8QkvDjN4FOiLDRTsedvNbm6KLyh7LDxP0ZxrEcpiOf0l2VkSuvuCl9Hmt9lFzYEfQeEOlgHIReNIU4wS%2B4VZcq%2F%2BDpshGaE884uu5QrV8YoJX25SXcEa%2FQ8G7X0sFWgoojCnlXXoQ%2FrUoIGHclFNPe7GuKb%2Bd9XK7BTneJE7MqO5OqSVHrK%2BuqcaGtU1rufO1z%2FD98OdfxOYhqpxfWFeDQriLAV%2BITIu8yNpl9yzOfFCW0nHiLmPcSVWMtzi%2F8cBPtQ6GWANDvhKJyqHYt43dfOaKZ%2FtCbq%2BKGPVFVIFDLuyf7wBfFALBmgj4N2vP5xjVDZQetgCeJC3%2B%2Fnl0OCQoX%2FY4%3D,NA,NA,NA,NA,NA,#668126416,RCA,RASURADORA,PM22,Flexibles,NA,NA,Recargable,30 m,NA
1505, Usb Pelo De Las Mujeres Eléctricas Trimmer Kit Cara Cuerpo ,434,NA,0,6,18 meses,24.17,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/HOMEGARDENTOYSMX,https://articulo.mercadolibre.com.mx/MLM-660236758-usb-pelo-de-las-mujeres-electricas-trimmer-kit-cara-cuerpo-_JM,NA,NA,NA,NA,NA,#660236758,MagiDeal,NA,NA,NA,NA,NA,NA,NA,NA
1506, Rasuradora Lithium Ion 2.0 Detalladora Cuerpo Cara Wahl ,"1,999",NA,NA,93,12 meses,197.48,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/IBUSHAK+OFICIALES?brandId=1420,https://articulo.mercadolibre.com.mx/MLM-611717663-rasuradora-lithium-ion-20-detalladora-cuerpo-cara-wahl-_JM,NA,NA,NA,NA,NA,#611717663,Wahl,NA,Lithium Ion,NA,NA,NA,NA,NA,NA
1507, Cargador Auto Multiuso 2 Puertos Usb Rasuradora Remax Rtsp01 ,315,NA,0,8,18 meses,17.50,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/PASS+LOVE,https://articulo.mercadolibre.com.mx/MLM-661387403-cargador-auto-multiuso-2-puertos-usb-rasuradora-remax-rtsp01-_JM,NA,NA,NA,NA,NA,#661387403,Remax,NA,RT-SP01,NA,NA,NA,Batería,NA,NA
1508, Rasuradora Recoradora De Barba Bigote Inalambrica Recargable ,"1,075",NA,1,9,12 meses,106.20,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/DEMARKAZONE,https://articulo.mercadolibre.com.mx/MLM-562308575-rasuradora-recoradora-de-barba-bigote-inalambrica-recargable-_JM,NA,NA,NA,NA,NA,#562308575,Whal,NA,9918-6171,Removibles,1,NA,Corriente directa,60 dias,NA
1509, Rasuradora Profesional De Cerámica Con Enchufe Americano ,640,NA,0,11,18 meses,35.58,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/FACILIDADMX,https://articulo.mercadolibre.com.mx/MLM-653175476-rasuradora-profesional-de-ceramica-con-enchufe-americano-_JM,NA,NA,NA,NA,NA,#653175476,NA,NA,NA,NA,NA,NA,NA,NA,NA
1510, Facial Cabello Remoción Máquina De Afeitar Eléctrico Cabe ,134,NA,0,200,18 meses,7.47,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/COMPRATECHMX,https://articulo.mercadolibre.com.mx/MLM-666639457-facial-cabello-remocion-maquina-de-afeitar-electrico-cabe-_JM,NA,NA,NA,NA,NA,#666639457,No Brand,NA,NA,NA,NA,NA,NA,NA,NA
1511, Afeitadora Profesional Borde Derecho Profesional Acero Inoxi ,168,NA,0,200,18 meses,9.34,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/DRESSTOPMX,https://articulo.mercadolibre.com.mx/MLM-671450875-afeitadora-profesional-borde-derecho-profesional-acero-inoxi-_JM,NA,NA,NA,NA,NA,#671450875,NA,NA,NA,NA,NA,NA,NA,NA,NA
1512, 3 Repuestos Rasuradora Philips Oneblade Q210/80 Envío Gratis ,"1,249",NA,0,2,12 meses,123.39,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ONSALEMEX,https://articulo.mercadolibre.com.mx/MLM-685726222-3-repuestos-rasuradora-philips-oneblade-q21080-envio-gratis-_JM,NA,NA,NA,NA,NA,#685726222,Philips,OneBlade,qp210/80,Planos,NA,NA,no,NA,NA
1513, Remington Repuesto De Rasuradora Sp-72 Microscreen 1 ,630,NA,0,NA,12 meses,62.24,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/COOLGADGETS,https://articulo.mercadolibre.com.mx/MLM-602332002-remington-repuesto-de-rasuradora-sp-72-microscreen-1-_JM,NA,NA,NA,NA,NA,#602332002,Remington,NA,SP-72,NA,NA,NA,NA,NA,NA
1514, Rasuradora Afeitadora Wahl Recargable 14pz All In One 80mn ,399,NA,0,10,18 meses,22.17,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CRISTINA+95,https://articulo.mercadolibre.com.mx/MLM-684307368-rasuradora-afeitadora-wahl-recargable-14pz-all-in-one-80mn-_JM,NA,NA,NA,NA,NA,#684307368,Wahl,all in one,9685-200,Removibles,NA,NA,Recargable,NA,NA
1515, Aceite Para Maquinas Rasuradoras Wahl ,140,NA,0,10,18 meses,7.78,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/NIETOANG2011,https://articulo.mercadolibre.com.mx/MLM-639527994-aceite-para-maquinas-rasuradoras-wahl-_JM,NA,NA,NA,NA,NA,#639527994,Wahl,NA,3310 PARA MAQUINA,NA,NA,NA,NA,NA,NA
1516, Philips Rasuradora Cabello Rostro Cuerpo Set 12 En 1 ,"1,488",NA,0,3,18 meses,82.67,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/JONISRA,https://articulo.mercadolibre.com.mx/MLM-687209464-philips-rasuradora-cabello-rostro-cuerpo-set-12-en-1-_JM,NA,NA,NA,NA,NA,#687209464,Philips,Series 7000,MG7710,NA,NA,NA,120 V,NA,NA
1517," Combo Red Plus Five 5 Star Magic, Detailer + Shaver Close ","4,339",NA,NA,9,18 meses,241.06,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CARAS1990?brandId=1233,https://articulo.mercadolibre.com.mx/MLM-590512139-combo-red-plus-five-5-star-magic-detailer-shaver-close-_JM,NA,NA,NA,NA,NA,#590512139,Wahl,5-Star,Combo 5 Star Pus,Planos,11,Láminas,Eléctrica,60 min,6 h
1518," Máquina De Afeitar Eléctirca Para Mujer -happon- 4 En 1, ","1,823",NA,0,3,18 meses,101.30,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-622838246-maquina-de-afeitar-electirca-para-mujer-happon-4-en-1-_JM,NA,NA,NA,NA,NA,#622838246,HAPPON,NA,TBO16365499KHS728,NA,NA,NA,NA,NA,NA
1518," Máquina De Afeitar Eléctirca Para Mujer -happon- 4 En 1, ","1,823",NA,0,3,18 meses,101.30,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-622838246-maquina-de-afeitar-electirca-para-mujer-happon-4-en-1-_JM,NA,NA,NA,NA,NA,#622838246,HAPPON,NA,TBO16365499KHS728,NA,NA,NA,NA,NA,NA
1519, Afeitadora Rotativa De 3 Cabezas Vivitar Pg-v002 Para Cara ,549,NA,NA,99,12 meses,54.24,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CARAS1990?brandId=1233,https://articulo.mercadolibre.com.mx/MLM-682746075-afeitadora-rotativa-de-3-cabezas-vivitar-pg-v002-para-cara-_JM,NA,NA,NA,NA,NA,#682746075,Vivitar,PG,PG-V002 Red,Giratorios,NA,NA,Recargable,NA,NA
1520, Hombres Eléctrico Máquina De Afeitar Masculino Barba Trimmer ,292,NA,0,198,18 meses,16.25,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/NEWCOORDINATESMX,https://articulo.mercadolibre.com.mx/MLM-685414055-hombres-electrico-maquina-de-afeitar-masculino-barba-trimmer-_JM,NA,NA,NA,NA,NA,#685414055,New-ZF,NA,New-ZF0525,NA,NA,NA,NA,NA,NA
1521, Andis Shaver Rasuradora Profoil Lithium ,"1,499",NA,0,3,18 meses,83.28,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/AKIRESHOP,https://articulo.mercadolibre.com.mx/MLM-587340549-andis-shaver-rasuradora-profoil-lithium-_JM,NA,NA,NA,NA,NA,#587340549,Andis,Titanium Foil Shaver,Shaver 1,NA,1,Láminas,NA,1h,8 h
1522, Rasuradora Recargable Philips ,"1,069",NA,0,NA,12 meses,105.61,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VALU7843793,https://articulo.mercadolibre.com.mx/MLM-666045291-rasuradora-recargable-philips-_JM,NA,NA,NA,NA,NA,#666045291,Philips,1000,1310,Flexibles,NA,NA,Batería,NA,NA
1523, Máquina De Afeitar Eléctrica Para Mujer -philips Norelco- ,"2,050",NA,0,3,18 meses,113.93,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-622175480-maquina-de-afeitar-electrica-para-mujer-philips-norelco--_JM,NA,NA,NA,NA,NA,#622175480,Philips Norelco,Wet&Dry,BRL140/50,NA,NA,NA,NA,NA,NA
1523, Máquina De Afeitar Eléctrica Para Mujer -philips Norelco- ,"2,050",NA,0,3,18 meses,113.93,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-622175480-maquina-de-afeitar-electrica-para-mujer-philips-norelco--_JM,NA,NA,NA,NA,NA,#622175480,Philips Norelco,Wet&Dry,BRL140/50,NA,NA,NA,NA,NA,NA
1524, Rasuradora Wahl Portatil 1xaa Half Pint De Bolsillo ,399,NA,0,347,12 meses,39.42,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VADOSADEV,https://articulo.mercadolibre.com.mx/MLM-678998920-rasuradora-wahl-portatil-1xaa-half-pint-de-bolsillo-_JM,NA,NA,NA,NA,NA,#678998920,maquina wahl,Patillera,Half Pint,Removibles,NA,NA,Baterias,NA,NA
1525, Aceite Para Maquinas Rasuradoras Wahl ,230,NA,0,10,18 meses,12.78,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/NIETOANG2011,https://articulo.mercadolibre.com.mx/MLM-639528190-aceite-para-maquinas-rasuradoras-wahl-_JM,NA,NA,NA,NA,NA,#639528190,Wahl,NA,3310 PARA MAQUINA,NA,NA,NA,NA,NA,NA
1526, 3- En -1 Eléctrico Barba Máquina De Afeitar Usb Recargable P ,363,NA,0,NA,18 meses,20.19,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/JCTAGMX,https://articulo.mercadolibre.com.mx/MLM-679134917-3-en-1-electrico-barba-maquina-de-afeitar-usb-recargable-p-_JM,NA,NA,NA,NA,NA,#679134917,JCTAG,NA,JCTAG,NA,NA,NA,NA,NA,NA
1527, Rasuradora Whal Y Reloj Kenneth Cole Set Dia Del Padre ,849,NA,0,5,18 meses,47.17,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/MITZI+CASTOR,https://articulo.mercadolibre.com.mx/MLM-686764450-rasuradora-whal-y-reloj-kenneth-cole-set-dia-del-padre-_JM,NA,NA,NA,NA,NA,#686764450,Whal,CUIDADO PERSONAL,Rechargeable groomer,NA,NA,NA,Batería,NA,NA
1528, Rasuradora Trimmer Solo Micro Touch Barba Bigote Afeitadora ,619,NA,0,20,18 meses,34.39,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ARELINA+PEREZ,https://articulo.mercadolibre.com.mx/MLM-703425090-rasuradora-trimmer-solo-micro-touch-barba-bigote-afeitadora-_JM,NA,NA,NA,NA,NA,#703425090,Miyu,Trims,Microtouch Solo,Pivotantes,NA,NA,Recargable,NA,NA
1529, Máquina Shaver Afeitadora Profesional Babyliss Foilfx02 ,"2,349",NA,0,347,18 meses,130.50,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VADOSADEV,https://articulo.mercadolibre.com.mx/MLM-667666796-maquina-shaver-afeitadora-profesional-babyliss-foilfx02-_JM,NA,NA,NA,NA,NA,#667666796,BaByliss,FoilFX2,FoilFX2,Removibles,NA,NA,Recargable,180,NA
1530, Mquina De Afeitar Elctrica Porttil Razor Recargable Ba ,260,NA,0,200,18 meses,14.47,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/AUTOSTARMX,https://articulo.mercadolibre.com.mx/MLM-678868308-mquina-de-afeitar-elctrica-porttil-razor-recargable-ba-_JM,NA,NA,NA,NA,NA,#678868308,No Brand,NA,NA,NA,NA,NA,NA,NA,NA
1531," Afeitadora Babyliss Para Hombre I-stubble, Bpss1 ","2,899",NA,1,3,18 meses,161.09,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-614480070-afeitadora-babyliss-para-hombre-i-stubble-bpss1-_JM,NA,NA,NA,NA,NA,#614480070,BaBylissPRO,NA,BPSS1,NA,NA,NA,NA,NA,NA
1531," Afeitadora Babyliss Para Hombre I-stubble, Bpss1 ","2,899",NA,1,3,18 meses,161.09,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-614480070-afeitadora-babyliss-para-hombre-i-stubble-bpss1-_JM,NA,NA,NA,NA,NA,#614480070,BaBylissPRO,NA,BPSS1,NA,NA,NA,NA,NA,NA
1532," Rasuradora Vivitar Con 6 Piezas Patillas, Barba, Bigote Etc ",449,NA,0,347,12 meses,44.36,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VADOSADEV,https://articulo.mercadolibre.com.mx/MLM-682091825-rasuradora-vivitar-con-6-piezas-patillas-barba-bigote-etc-_JM,NA,NA,NA,NA,NA,#682091825,Vivitar,Vivitar,PG-V005,Planos,NA,NA,Baterias,NA,NA
1533, Rasuradora Cabello Cortadora Para Barba Bigote Nariz ,457,NA,0,88,18 meses,25.40,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CKEYINMX,https://articulo.mercadolibre.com.mx/MLM-689830450-rasuradora-cabello-cortadora-para-barba-bigote-nariz-_JM,NA,NA,NA,NA,NA,#689830450,Kemei,NA,RC303HQ,NA,NA,NA,NA,NA,NA
1534, Rasuradora Taurus Recargable 2.5w Argus ,350,NA,0,NA,12 meses,34.58,NA,Envío gratis a todo el país,NA,NA,4,16,https://perfil.mercadolibre.com.mx/JOSEMARTINEZHERNANDEZ,https://articulo.mercadolibre.com.mx/MLM-656138553-rasuradora-taurus-recargable-25w-argus-_JM,10,1,2,1,2,#656138553,Taurus,Argus,Argus,Flexibles,1,Lift&Cut,Recargable,45,45 m
