search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Género,Peso,Tipo
2069, Perfil Bajo Alemán D.o.t. Cruiser Casco De Motocicleta Biker ,5.116,NA,0,6,12,426,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/HOMEGARDENTOYSCL,https://articulo.mercadolibre.cl/MLC-469445029-accesorios-motocicleta-titular-casco-percha-estante-gancho-c-_JM,NA,NA,NA,NA,NA,#469445029,NA,NA,NA,NA,NA,NA,NA,NA,Integral
2070, Cascos De Moto Y Deportes De Motor Gmax G4494025 ,174.304,NA,0,100,6,29.051,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486350349-cascos-de-moto-y-deportes-de-motor-gmax-g4494025-_JM,NA,NA,NA,NA,NA,#486350349,NA,NA,Gmax,NA,NA,NA,NA,NA,Rebatible
2071, Casco De Motocicleta Agv K-5 S Helmet (x-small) (black) ,486.434,NA,0,99,6,81.072,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239602-casco-de-motocicleta-agv-k-5-s-helmet-x-small-black-_JM,NA,NA,NA,NA,NA,#478239602,NA,NA,AGV,K-5 S,K-5 S,NA,NA,NA,NA
2072, Accesorios Motocicleta Titular Casco Percha Estante Gancho C ,9.288,NA,0,NA,12,774,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRATECHCL,https://articulo.mercadolibre.cl/MLC-470108509-casco-de-motor-cara-abierta-capacete-racing-casco-de-moto-_JM,NA,NA,NA,NA,NA,#470108509,NA,NA,Jiekai,NA,NA,NA,NA,NA,Integral
2073, Cascos De Moto Y Deportes De Motor 112672004 ,311.96,NA,0,100,6,51.993,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486350509-cascos-de-moto-y-deportes-de-motor-112672004-_JM,NA,NA,NA,NA,NA,#486350509,NA,NA,NA,NA,NA,Rebatible,NA,NA,NA
2074, Casco De Motor Cara Abierta Capacete Racing Casco De Moto ,204.99,NA,0,3,12,17.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470765703-ls2-helmets-rebellion-casco-para-motocicleta-con-correa-para-_JM,NA,NA,NA,NA,NA,#470765703,NA,NA,LS2 Helmets,590,Rebellion,Integral,NA,3 lb,NA
2075, Casco Ilm Full Face Motocicleta Street Bike Con Cuello De ,94.612,NA,0,NA,6,15.769,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILESPA,https://articulo.mercadolibre.cl/MLC-493706014-casco-ilm-full-face-motocicleta-street-bike-con-cuello-de-_JM,NA,NA,NA,NA,NA,#493706014,NA,NA,ILM,NA,NA,NA,NA,NA,Abierto
2076, Casco De Motocicleta Agv Unisex-adult Full Face K-1 Warmup ,320.718,NA,0,99,6,53.453,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239666-casco-de-motocicleta-agv-unisex-adult-full-face-k-1-warmup-_JM,NA,NA,NA,NA,NA,#478239666,NA,NA,AGV,NA,K-1,NA,NA,NA,NA
2077, Ls2 Helmets Rebellion Casco Para Motocicleta Con Correa Para ,188.99,NA,0,3,12,15.749,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470765759-torc-t14mako-cara-completa-casco-de-moto-con-graphic-l-_JM,NA,NA,NA,NA,NA,#470765759,NA,NA,Torc,T-14,T-14,Integral,NA,5 lb,NA
2078, Cascos De Moto Y Deportes De Motor Gmax G2042237 ,225.362,NA,0,100,6,37.560,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486350652-cascos-de-moto-y-deportes-de-motor-gmax-g2042237-_JM,NA,NA,NA,NA,NA,#486350652,NA,NA,Gmax,NA,NA,NA,NA,NA,Rebatible
2079, Casco Transatlántico Cara Enmascarar De La Motocicleta Equit ,4.301,NA,0,200,12,358,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DRONESTORECL,https://articulo.mercadolibre.cl/MLC-494492425-casco-transatlantico-cara-enmascarar-de-la-motocicleta-equit-_JM,NA,NA,NA,NA,NA,#494492425,NA,NA,No Brand,NA,no model,Abierto,NA,NA,NA
2080," Torc T14  mako Cara Completa Casco De Moto Con Graphic, L, ",215.99,NA,0,3,12,17.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470766728-bell-casco-de-pit-boss-cruiser-motocicletas-titanio-_JM,NA,NA,NA,NA,NA,#470766728,NA,NA,Bell,NA,Pit Boss,NA,NA,NA,Integral
2081, Cascos Enduro/cross Ybk Fullpower Moto ,34.29,NA,1,5,12,2.858,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FULLPOWER+MOTO,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=f75EoU%2FckUg3Hc1xY3S1bqOoiTs7V%2BtTO5Kk4jW4Hx2ndF2C4%2FBVgeP5Uypy%2FvzHO6yzqLdLOz5MFO6nzdSmPvuJ1bbYqnJhWj5WCzrrYl51xHFW3o7IgEEfbxIETFJTUHC8paAn%2BX01tpS3W6JXu5sLkOWyqPVXa1stLOV2cwb8UyMxw%2BR5a12KPLB8DkejPdHNGQrayMLiAzz8b3V4ZrAtjJrZLgSR%2BnRc1PEzZPhDwaqnQ6I3AJTSdZaP81pBn%2Fn21H62JWtMz%2BhNzvUBNNdX2qPtZNQdiguYzkP5YmgpMbQl1Bp6UqJKL3myqTP6BkuALstdRV8LhxgXu33ros7ze7hMoqveM2vM%2BnaX3WpEozvPs3X40HczFKxP2ZuOyE48Z%2FDKlG%2FWLF9dUWB%2BDrcwPupFgUa55KjAThie3B2Xfq29pEcgm1ZUc9%2BzTqQzPSKqQdSfpw4cWG%2B37NHZ3i24PlHqdkKQfQ711S%2FeRqUv9daXrjo0NCCUk5YtGXB0HSOEGv8uB2esQbImPDw24lCuIjVExYVomKnSHEIctQyfUfRFBY6t7KGYOyevvm%2BE0yg6dLT94AaChEXbu90vhqdUUKHzYn44R87vSlyFJtVd%2B2yqJDeILRy8QoxMFG3pDuKN23uCgE78kJCefSm9CkX5q0x10Zt4JLdcDB4elFSmcTQJUTDnEhPrlm1prbAZKSNXLITHT0voIm0umcUZIpmqqtTi%2F4Oz3Y8XWVTS86YpMpGMj0LqO6880Oi%2BrB%2FCDIdEr5s0o7E8pKNMG07dTbik9sitD5h9KTTyZItv992AYbmXbZDIZVNqaD5LnvipqsLvezohE0JwbF7MUDd5O5HKlRf9uXRGoTVJjXta%2BqZEnWIGQwFPThWQzGTdvqdRfLaS4g91uJTIb9FgZ8zvFH5MdAka%2FEw0sAsJtB5kmEYEX8Dc%2F40s%2Bz9q8qo4wxCl6U8ZQ0rjt%2BPKhYYEqVdRuGNk4aU4FL7dPDBiP2tZWj4d5dwzNFE6Zsdqv5HWHJ1%2FCfq0BOBiUnLylqk%2Bkv318nSNd8QfG1LzrGrbWkwKHeHpI9RB6vaNPVazwC066In8UO%2BEf%2F09Qm0gsrxukD0rR52kSVJwfldGh%2F1xo4hhcgd6OuMf4bRdj4OkAHX9JlzL3dhr7tUWGusHG%2FRXNnFGmrGV67WOh9x8QV%2FWqz%2F0N%2Fv6R%2BGIljk5%2FH9Vr3PR6hSzrQXRm%2FbYwy%2FUtfv6webuj0WVTTdvosM8jquuV2xj2qhZfZYsb0YI2LiSVhrq6U7uK74xl63DLfm9bNuBDqcKRsRvDXdQeYCzUG%2BKWYVw8ZaZfQKgWdcLIOhOGe0Kq0Bq194XfdicS8etQwL5aAQ1Bh9uu794QhgtoL6k4Z7Tn%2BLtnhHhj6kd4mdDqJYyvYWYmPgC5B8nIfym3k4PVtunXA0aE0ymgfI5d3sayTUoRrnVjNKWyfkh7mmtDNSLzfILiz8EJbp7BDJVbEJbhRP1qiDrhGgA2QzUiq6wIVuSjX%2BtHJl7OCUalZ146aPqcdsqJkEA9iKpyivos67slUKo%2F4W9BJt7ZuVzWpCPh89pm6wmQretpdGIVaT8qWhVNtgWlK%2FKkqR34qfMlXIEM47OpbTBZRwxcyu0pQii83qo9On76eRWNEDqn6X3UpR8vj5cYa1pKuccyZjSe0xn012kM5y%2BrjtIOPuFE47yeIoyZ6OcMsTAgBct6obftHe9%2FWo55NFH%2BIsZAHKyZFgCnMalkC4SxndBbf%2FW71B%2BqS0F%2FEz3OMbB%2FmxnCxl9VA%3D%3D,NA,NA,NA,NA,NA,#460297983,Negro/Rojo,L,YBK,NA,Monster,Cross,NA,NA,NA
2082, Cascos De Moto Y Deportes De Motor Ckx 509796 ,121.428,NA,0,2,6,20.238,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486354171-cascos-de-moto-y-deportes-de-motor-ckx-509796-_JM,NA,NA,NA,NA,NA,#486354171,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible
2083," Bell Casco De Pit Boss, Cruiser-motocicletas, Titanio ",230.99,NA,0,3,12,19.249,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470769597-hjc-is-33-ii-casco-abierto-para-motocicleta-s-negro-mate-_JM,NA,NA,NA,NA,NA,#470769597,NA,NA,HJC,IS-33 II,NA,NA,NA,NA,Integral
2084, Casco De Motocicleta Bell Race Star Ace Cafe Speed Check Bla ,921.961,NA,0,99,6,153.660,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478240280-casco-de-motocicleta-bell-race-star-ace-cafe-speed-check-bla-_JM,NA,NA,NA,NA,NA,#478240280,NA,NA,Bell,NA,Race Star,NA,NA,NA,NA
2085, Casco Ghbghb Hombre Mujer Diseños ,35,NA,0,NA,6,5.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VIGA-MOTOS,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=yoJ7lZK8nNvhYhpjh5q7o6aQJo%2FkJqar%2FVTkOnhvoNR7SE%2FvQY8upASBCv5QIhejKPF4ZoRTfktvzs2ApzubqTvxSwIhVnlm3RchI2Lm5zicj3FYWhJS8JPSMiMYm3h08euLzKWRzt3YqvKrKyt%2FosmQ7gThnSE4H3kWAtkKZz87F6XSkYH%2BuUAcQDddM2pQSTQvIaEjZSKsv6cvau0d8nijZp3AZdZYDhED1dTss8Esw2P4orGz4YeKsm%2BpdJMX40GReeMDny2rCoR3HL%2BzhHLjUapW1nvnVU%2FyygtOYKWQ%2FeAM2R7Jv1O983RxCFsFaBiX7X5XMFadE6uHHUM5MeCM05ihSdpBAh2aEXwQ%2FZG99QhaAEezADi3A4qxA5NawXGFGFONCHiAAemdSJelswFj0ujJ6Vh%2BixZ2OVMbRxeKuORVhaZWTdwevX1uASHpht%2BKMoiYN7OmpeyYZ60c9nodYJRKY4hunDvx%2FE7eUaJNW3o2c4m3ufMbB57ICoN9TqqFbnYLY7s7QP5A%2Fi9xqC1FZyLCHom%2Bale16IAQCDDRGKoXLbGzCM%2FKEQX6n3Nic4ZcvZLBI0TIcBPXG5UdGztkiOqs3Np1wOuTo7vlxUEeFh9bgQXjWjwIBIL2e1ELgg6hnn2LOY19TMgjmyf%2FBFJcqGQ99dlU240YGsHsDnCi8pt2NYIZB%2FfiCCqmt9JjQVuB%2FGeexTWinN9oROhmtYZVnRshnRyiwzlqjPDln3cURdcqiqYH9ThKL%2FZ6hLaM6qltkIEaPRTdQjQq3lB3FFhbdDZVm6l6ay0H%2BbPJVeIxvfVj7KpnhEivKm7B2KPJfd15Uu%2FE0t85Wiqq3Rnu%2FLkOUFD0EXk6Z1%2BusM7f%2FY4AMzLPyjQm1NC6AkZHL74zS2xhgq9vi44mYVt24L4B7HOsp1QhLLvAZUf0QVng9DRx1lNfL4RzijUoKS%2Bjjow1Tj7qXg7Rg7WpWgTlomXNvnv7iaiojeD%2FxBIyRkBy%2FeHDJgBOh1F6v1tL6CihCLCkSS1HPomHQpOVAHLFeXw2WJZk%2BwXmeFM%2Ba%2Fe5hK9yoiyR3NV3fee5HmsQBm2ZwX%2FnOfdZnyfuwnj5q8kl6Aj2DTc7wKmb7S90iHdlP3Wa7iwRKIKbmFWwCX4U3Bp2LNV%2BI8iJ8YPtOvvpG%2FreqySlBgTk5ixRcHq4O75mx%2B1DJsgQEWV6rQyWnAMjGePkwOfPMpRYbH5WBr65%2BTa0x8%2BZkAkC3QaF8VMDkK46t1F8UnEGmoyRg8i820KQUhzkaMHJEuQURQNbtaZoKDIEnk5kKsTjkTITD81smNoV0LaxhWovc974RSrTlGtsWZTZRqOWFHUrMLzVUCZac%2BSxWfiCX2seMOoQULbB1d6oRYrIZtU6%2FAKTI3rgiUVBuunEoSK9ELojVOeHEZcUl2el424pwH%2B2yFz5PKTd8FQ0OQmUNYS%2B8y7B7Nm2spkHlq3I04dF%2BS6lLWW0P7nZIyrXA04z6Iio6nU23jmjaLBKmKcqFYKvesbgcJMbdRPDk596s%2FU8tes5J6IkJYXuIJvT69fNLS5FtnvGGdoL7YDfQ%2FXBcbFMczgRr8EGIjJiUPvUjmLKmNlAvyR4aypgRAP73qzJC%2BLrZlshttx6j7CaUt4pnViVo4XV2%2F%2FU6lA3%2F2%2FqqoH2hlEydEDBletBjrVnDtlLsolctg9LNRfBTvBpTUeL6ULMp1x7GKnZqszzqzq2X03vAFgYd1l%2BUbNLzFqwX6Aok80KZFB7pQOEZ%2BTDHF40LvcUPhJpEZuA,NA,NA,NA,NA,NA,#489450510,NA,NA,NA,NA,NA,NA,NA,NA,Integral
2086, Mitad Abierto Cara De La Motocicleta Casco Con Gafas De Prot ,22.482,NA,0,200,12,1.874,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SHOPPINGMALLCL,https://articulo.mercadolibre.cl/MLC-494786058-mitad-abierto-cara-de-la-motocicleta-casco-con-gafas-de-prot-_JM,NA,NA,NA,NA,NA,#494786058,NA,NA,No Brand,NA,other,Abierto,NA,NA,NA
2087," Hjc Is-33 Ii Casco Abierto Para Motocicleta, S, Negro Mate ",158.99,NA,0,3,12,13.249,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470770048-hjc-is-cruiser-metal-motocicleta-casco-de-equitacion-l-lar-_JM,NA,NA,NA,NA,NA,#470770048,NA,NA,HJC,IS-Cruiser,Metal,NA,NA,NA,Integral
2088, Cascos De Moto Y Deportes De Motor Ckx 509333 ,116.466,NA,0,100,6,19.411,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486354183-cascos-de-moto-y-deportes-de-motor-ckx-509333-_JM,NA,NA,NA,NA,NA,#486354183,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible
2089, Casco Moto Integral M-61 Negro Brillante Mica Tinteada ,47.99,NA,0,10,12,3.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME+STORE,https://articulo.mercadolibre.cl/MLC-478672489-casco-moto-integral-m-61-negro-brillante-mica-tinteada-_JM,NA,NA,NA,NA,NA,#478672489,Negro,XL,GHB,NA,M-61,Integral,Unisex,1450 g,NA
2090," Hjc Is-cruiser Metal Motocicleta Casco De Equitación, L, Lar ",157.99,NA,0,3,12,13.166,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470783875-hjc-cs-r3-mc-8-casco-de-motocicleta-con-proteccion-completa-_JM,NA,NA,NA,NA,NA,#470783875,NA,NA,HJC,CS-R3,NA,NA,NA,4.75 lb,Integral
2091, Cascos De Moto Y Deportes De Motor Ckx 509815 ,121.428,NA,0,3,6,20.238,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486354313-cascos-de-moto-y-deportes-de-motor-ckx-509815-_JM,NA,NA,NA,NA,NA,#486354313,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible
2092, Casco Motocicleta Vnetphone V6 Auriculares Intercomunicación ,37.927,NA,0,99,12,3.161,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COOLLACL,https://articulo.mercadolibre.cl/MLC-495919310-casco-motocicleta-vnetphone-v6-auriculares-intercomunicacion-_JM,NA,NA,NA,NA,NA,#495919310,NA,NA,NA,NA,NA,Abierto,NA,0.234 kg,NA
2093, Hjc Cs-r3 Mc-8 Casco De Motocicleta Con Protección Completa ,90.772,NA,0,NA,6,15.129,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILESPA,https://articulo.mercadolibre.cl/MLC-470783927-casco-de-cara-completa-para-motocicleta-dot-street-legal-_JM,NA,NA,NA,NA,NA,#470783927,NA,NA,MMG,NA,NA,NA,NA,NA,Integral
2094, Shoei Inercia Gt-air Street Bike Racing  casco De Moto Tc-5 ,700.99,NA,0,3,12,58.416,NA,Envío gratis a todo el país,NA,NA,5,3,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470802484-shoei-inercia-gt-air-street-bike-racingcasco-de-moto-tc-5-_JM,3,0,0,0,0,#470802484,NA,NA,Shoei,NA,GT-Air,NA,NA,5.95 lb,NA
2095, Casco De Cara Completa Para Motocicleta Dot Street Legal. ,222.99,NA,0,3,12,18.582,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470787137-hjc-cl-x7-casco-de-moto-para-hombre-color-blanco-y-grande-_JM,NA,NA,NA,NA,NA,#470787137,NA,NA,HJC,CL-X7,NA,NA,NA,NA,Integral
2096, Cascos De Moto Y Deportes De Motor Fxr 190621-1065-10 ,158.425,NA,0,100,6,26.404,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486357858-cascos-de-moto-y-deportes-de-motor-fxr-190621-1065-10-_JM,NA,NA,NA,NA,NA,#486357858,NA,NA,FXR,NA,NA,Rebatible,NA,NA,NA
2097, Casco De Motocicleta De Media Cara Abierta Negro ,6.288,NA,0,200,12,524,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BETTERONECL,https://articulo.mercadolibre.cl/MLC-496292716-casco-de-motocicleta-de-media-cara-abierta-negro-_JM,NA,NA,NA,NA,NA,#496292716,NA,NA,no brand,NA,no model,Abierto,Unisex,NA,NA
2098," Hjc Cl-x7 - Casco De Moto Para Hombre, Color Blanco Y Grande ",320.99,NA,0,3,12,26.749,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470793454-casco-modular-hjc-is-max-ii-para-motocicleta-2xl-vino-_JM,NA,NA,NA,NA,NA,#470793454,NA,NA,NA,NA,NA,NA,NA,NA,Integral
2099, Cascos De Moto Y Deportes De Motor Torc T1505egr24 ,196.187,NA,0,NA,6,32.698,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486363244-cascos-de-moto-y-deportes-de-motor-torc-t1505egr24-_JM,NA,NA,NA,NA,NA,#486363244,NA,NA,Torc,NA,NA,NA,NA,NA,Rebatible
2100, Casco De Motocicleta Scorpion Exo-at950 Helmet - Neocon (lar ,428.069,NA,0,99,6,71.345,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242585-casco-de-motocicleta-scorpion-exo-at950-helmet-neocon-lar-_JM,NA,NA,NA,NA,NA,#478242585,NA,NA,Scorpion,EXO-AT950,Neocon,NA,NA,NA,NA
2101," Casco Modular Hjc-is-max-ii Para Motocicleta, 2xl, Vino ",384.99,NA,0,3,12,32.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470798468-biltwell-lane-divisor-solid-casco-integral-casco-de-motocicl-_JM,NA,NA,NA,NA,NA,#470798468,NA,NA,Biltwell,NA,NA,NA,NA,4.65 lb,Integral
2102, Soporte Camara Gopro Mentón Casco Moto S/daño Adaptado ,19.9,NA,9,1,12,1.658,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ESTOYKUKU,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=TSLnUw8rp30Xcy0zx6W5Kv7eaz5NPMZzMKu5iVHoLGwe%2BwMcJOhC%2B0O0DYakdGo2TvFaISFcFMqhE3OrodoRqVaCKSimzKwQfmFXGaZrCigql0rBWMU87b56XYRakHPpPPrdRrDuYKMlTPyHW6ulVmkpnbQIFFcKJUrArxHigxJ6rrkEkcbjbIPwv35nsX3LRXatcltde1kZNK9dPqGGtZUjjmnqhi1t%2FUiTxPwcR6AzPJVsdReNAiDemsJb4Ei8IU%2Bpwc7XGAVHQoGxLcKNbP2yseAS2ywf83zJXTFv15BuWPEdHZMSh%2FTpsQk%2FamwcHMUsGRLbRTi1QbFHgSznUA4y7h%2BjiwVepwBzAIdILd6TFOKqSQwdU7%2FulS1jzQDChxBDwco%2B19dGX%2Bs67rYzkfFx0ZwZc5qk1Orx%2FzH5bIZahrTT70gGLp5va8%2B7U7xSrRccyLAkFdCmi6M76s5NuFeLKWvCpefHYUyJTbyekVyQgB1CKC7EYQpIWi18mf0KpyUt9ldXjvCq0%2BeYTe6L28y0%2BiqJ26tsi8NgrB0K3%2B4j1n%2F%2FXZp453Lg%2F9Mq2GgyA68ub4lKbRC2V09BT2vlzXFcbjunc9MctvPlDM3qB3WlyVMrglbzkoWmASryxLa6EflQGFTN9CNWWeClTmfu8AeZCfN3EgDH2N3MOnhldl18Ng%2FuYu2NVQWWDArXoFaa6mQvBdOKF5pyX8Ppgvv6ZcbAuBycjbWoF4w1pqFlDIxBV9P1Zi3ulw41ixYRZ%2BcpDj5itX4YsZ2M56WdGQU5F5%2BpKkLS%2B%2BGyLzu9C%2BOxF82QPKBiM8A7c6kNIHl%2FUVe8jHzlKdTD8ZaO3wo8A1DoxvbU9qrpiXeoU7k%2FuFYiaCV%2FKZePeZiSZcrwgVqqMrLyYVgF5DuL3jgYvimTtw6zP%2Fw4wufsXT8iC%2FshTMg3O0DOvDkWSeyCO6AmwOcWk3bwQZb85BfWqFrQRLnMeXEA2cDUcavZovhE7tBvms%2FAIFCY2CG8zBvnNOfiuhvidFm%2Bc1kplB1XBk1WzfB3pVbkmNhcYPz0Z5tJOYieiJrB%2FUjbnlfdTjcYFG%2BGpHE3ofm73X4Vj5hdW9wX9%2FkQPtnuzYSKaM5%2F6z4gTydisMLQkg76RUMBO9KoEiM3%2B7ULJ0l07pTU0aqkqAjvN%2FUldHBjQReqV2GzLDF8OZ5%2Fv5eeJY1CHHPZPVUCz8buxzfd2rWHYtDVya4vS83ZIG7cE4%2FWYiq6OdjLuZoBfH9tqxXzsThAlyxv1Ykojc1TzTE0VFX%2Ftc3HLYqEk6hYbzTYKa0JGCnQ0MTEcyQ%2B%2BEhP1d0WQTYJIv6AwUHo8eKcq3UicfRI%2FttkIEEnvLP4LLxX9EY%2BBgE8DIpMt7s4PUPuI24Nqlzli2jtZky%2B4XgIhfz0slWQ28cVQGZJYrzphrMkYnugf2nRdS2g2CdTWQ38xbF0v3Q3u%2BFGWRl9Fv9SgeBk7BgvlvuAMdNh%2BOe4VPC2dDFrxZsakQCm7asPm3MY43C2yJhI0ba8mkbtZl26tS52v2z7EhOGarioyXdzo7Jj9jxUtUxy2pPOlG94peEoC%2FVpW96Y%2Fut9eDpw%2FUowEWzhq8v84RTcE48StThcZIcf2l6Nck7j7KwVhk11i%2B0AKfjKl9ntPvx6WU8xwsOtxcF0IgAPGgxZKdx8FUNmNvrntiRuR4topU15YUsnI3OfYoiV4yVWHlNoThYT2q3WTl3XnpSJwdyb80yPuLnUHDMXIzds8T87T2LTo8%2BNeoNN27XJLdEpLJABI5SxXhglCoh55eIY2YtMCyB%2Fme4gkGA%3D,NA,NA,NA,NA,NA,#467482186,Negro,NA,Estoykuku,NA,Go! Pro,Integral,NA,150 g,NA
2103, Casco De Motocicleta Shoei Marquez 5 Men's X-14 Street Helm ,1220.776,NA,0,99,6,203.463,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478242979-casco-de-motocicleta-shoei-marquez-5-mens-x-14-street-helm-_JM,NA,NA,NA,NA,NA,#478242979,NA,NA,Shoei,NA,NA,NA,NA,NA,NA
2104, Biltwell Lane Divisor Solid Casco Integral Casco De Motocicl ,178.99,NA,0,3,12,14.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470805061-hjc-striker-adulto-cl-17street-casco-de-motocicletamc-1h-_JM,NA,NA,NA,NA,NA,#470805061,NA,NA,HJC,CL-17,Striker,NA,NA,NA,Integral
2105, Cascos De Moto Y Deportes De Motor Bell 7070062 ,187.306,NA,0,NA,6,31.218,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486376650-cascos-de-moto-y-deportes-de-motor-bell-7070062-_JM,NA,NA,NA,NA,NA,#486376650,NA,NA,Bell,NA,NA,NA,NA,NA,Rebatible
2106, 1storm Motocicleta Modular Full Face Casco Flip Up Dual V ,107.422,NA,0,NA,6,17.904,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AKAESCHILESPA,https://articulo.mercadolibre.cl/MLC-496841092-1storm-motocicleta-modular-full-face-casco-flip-up-dual-v-_JM,NA,NA,NA,NA,NA,#496841092,NA,NA,NA,NA,NA,Abierto,NA,NA,NA
2107, Hjc Striker Adulto Cl-17 street Casco De Motocicleta  mc-1h ,181.99,NA,0,3,12,15.166,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470805161-hjc-cruz-hasta-adultos-cl-x7off-road-casco-de-motocicleta-_JM,NA,NA,NA,NA,NA,#470805161,NA,NA,HJC,CL-X7,NA,NA,NA,NA,Integral
